Date,Open,High,Low,Close,Volume
1983-09-23,0.0,0.004815249130313883,0.004531999118626118,0.004531999118626118,707400
1983-09-26,0.0,0.0047444364938446755,0.004531999118626118,0.004531999118626118,567000
1983-09-27,0.0,0.005169310963103134,0.004956873599439859,0.004956873599439859,1071000
1983-09-28,0.0,0.005098498864674732,0.004956873599439859,0.004956873599439859,342000
1983-09-29,0.0,0.004886063806291255,0.004673625808209181,0.004673625808209181,504000
1983-09-30,0.0,0.004602811454464737,0.0043903738260269165,0.0043903738260269165,950400
1983-10-03,0.0,0.004602811454464737,0.0043903738260269165,0.0043903738260269165,120600
1983-10-04,0.0,0.004886060788583686,0.004602810833603144,0.004602810833603144,363600
1983-10-05,0.0,0.004956875938129326,0.004673625808209181,0.004673625808209181,302400
1983-10-06,0.0,0.005027687590550166,0.004815250169485807,0.004815250169485807,606600
1983-10-07,0.0,0.005310938210373927,0.005027688108384609,0.005027688108384609,828000
1983-10-10,0.0,0.005240125551329289,0.005027688108384609,0.005027688108384609,363600
1983-10-11,0.005027688108384609,0.005027688108384609,0.005027688108384609,0.005027688108384609,0
1983-10-12,0.0,0.005027687590550166,0.004815250169485807,0.004815250169485807,302400
1983-10-13,0.0,0.004956873971471098,0.004744436591863632,0.004744436591863632,243000
1983-10-14,0.0,0.004956874938798987,0.004815250169485807,0.004815250169485807,342000
1983-10-17,0.0,0.004956873971471098,0.004744436591863632,0.004744436591863632,59400
1983-10-18,0.0,0.004956873971471098,0.004744436591863632,0.004744436591863632,1071000
1983-10-19,0.0,0.004956873971471098,0.004744436591863632,0.004744436591863632,0
1983-10-20,0.0,0.004815251140263896,0.004673625808209181,0.004673625808209181,626400
1983-10-21,0.0,0.004886063806291255,0.004673625808209181,0.004673625808209181,606600
1983-10-24,0.0,0.004815248166291312,0.004602810833603144,0.004602810833603144,324000
1983-10-25,0.0,0.004815249130313883,0.004531999118626118,0.004531999118626118,120600
1983-10-26,0.0,0.004815249130313883,0.004531999118626118,0.004531999118626118,39600
1983-10-27,0.0,0.004815251140263896,0.004673625808209181,0.004673625808209181,162000
1983-10-28,0.0,0.004815248166291312,0.004602810833603144,0.004602810833603144,140400
1983-10-31,0.0,0.004815248166291312,0.004602810833603144,0.004602810833603144,39600
1983-11-01,0.0,0.004815248166291312,0.004602810833603144,0.004602810833603144,99000
