Date,Open,High,Low,Close,Volume
1980-03-17,0.0,455.72244479164027,443.9510192871094,443.9510192871094,500
1980-03-18,0.0,447.31428371697535,440.5877548572434,443.9510192871094,700
1980-03-19,0.0,464.1305983598464,447.31427648248956,460.767333984375,2100
1980-03-20,0.0,467.49395751953125,464.13069246215923,467.49395751953125,200
1980-03-21,0.0,467.49376562748955,462.44887011220845,465.8121337890625,100
1980-03-24,0.0,462.449025046226,450.67759823346273,454.0408630371094,300
1980-03-25,0.0,452.3591665098478,445.6326378560924,447.31427001953125,400
1980-03-26,0.0,454.04060973515254,450.6773468078162,452.3589782714844,100
1980-03-27,0.0,447.31413161540235,386.77535428139765,398.54681396484375,1300
1980-03-28,0.0,417.04488797877383,410.318359375,410.318359375,400
1980-03-31,0.0,422.0897521972656,408.636696017107,422.0897521972656,300
1980-04-01,0.0,425.4530334472656,418.7265050851712,425.4530334472656,100
1980-04-02,0.0,432.1795959472656,427.1346992771979,432.1795959472656,900
1980-04-03,0.0,435.542868828186,430.4979720604248,433.8612365722656,400
1980-04-07,0.0,432.1794356322958,413.6814880371094,413.6814880371094,100
1980-04-08,0.0,410.31834228681987,403.5918139631801,406.955078125,700
1980-04-09,0.0,423.77120971679693,411.999790406462,423.7712097167969,400
1980-04-10,0.0,433.86123657226557,427.134707548584,433.8612365722656,0
1980-04-11,0.0,448.9960021972656,442.2694720451691,448.9960021972656,200
1980-04-14,0.0,447.31418261391417,440.5876552745286,442.269287109375,100
1980-04-15,0.0,443.951030107788,433.86123657226557,433.8612365722656,0
1980-04-16,0.0,430.49791230986483,422.0897521972656,422.0897521972656,0
1980-04-17,0.0,422.0897521972656,417.04485612970615,422.0897521972656,200
1980-04-18,0.0,428.8162536621094,420.40809407157354,428.8162536621094,100
1980-04-21,0.0,428.81619099354657,417.0447692871094,417.0447692871094,500
1980-04-22,0.0,437.2242736816406,420.40795986868306,437.2242736816406,1700
1980-04-23,0.0,442.2690848857774,438.90582275390625,438.90582275390625,200
1980-04-24,0.0,442.269287109375,435.5427597699894,442.269287109375,200
1980-04-25,0.0,454.04060973515254,443.9508209531436,452.3589782714844,200
1980-04-28,0.0,455.7223205566406,452.3590570436379,455.7223205566406,300
1980-04-29,0.0,464.13055419921875,457.404026088285,464.13055419921875,400
1980-04-30,0.0,467.49395751953125,464.13069246215923,467.49395751953125,100
1980-05-01,0.0,470.8570861816406,467.49382209852024,470.8570861816406,300
1980-05-02,0.0,474.22031074330215,469.1754150390625,469.1754150390625,300
1980-05-05,0.0,474.22031074330215,467.4937831376493,469.1754150390625,200
1980-05-06,0.0,480.9469604492188,472.5387988075333,480.94696044921875,200
1980-05-07,0.0,482.6284437400777,475.90191650390625,475.90191650390625,100
1980-05-08,0.0,474.220350264761,470.8570861816406,470.8570861816406,100
1980-05-09,0.0,474.220350264761,470.8570861816406,470.8570861816406,100
1980-05-12,0.0,474.22021484375,469.1753201597182,474.22021484375,400
1980-05-13,0.0,477.5835483129491,474.2202846948634,475.90191650390625,300
1980-05-14,0.0,477.5836143478814,470.8570861816406,470.8570861816406,100
1980-05-15,0.0,470.85722257690327,467.49395751953125,467.49395751953125,100
1980-05-16,0.0,464.13055419921875,460.76729014375184,464.13055419921875,400
1980-05-19,0.0,460.76713253393683,457.40386962890625,457.40386962890625,200
1980-05-20,0.0,455.7224308367255,445.6326378560924,447.31427001953125,300
1980-05-21,0.0,452.3591528646664,447.31425652652655,450.6775207519531,500
1980-05-22,0.0,465.8121337890625,454.04071092007325,465.8121337890625,400
1980-05-23,0.0,470.8570861816406,464.1305580153999,470.8570861816406,1300
1980-05-27,0.0,470.8570861816406,465.8121900569601,470.8570861816406,100
1980-05-28,0.0,470.8570861816406,464.1305580153999,470.8570861816406,600
1980-05-29,0.0,480.9469604492188,474.2204311358704,480.94696044921875,500
1980-05-30,0.0,477.5834779664379,474.22021484375,474.22021484375,600
1980-06-02,0.0,477.5834779664379,474.22021484375,474.22021484375,0
1980-06-03,0.0,497.76323617156424,475.90201799201026,496.08160400390625,300
1980-06-04,0.0,504.4897766113281,492.7183511631091,504.4897766113281,500
1980-06-05,0.0,517.9427315200301,507.8529402802524,514.5794677734375,300
1980-06-06,0.0,521.3059514522001,514.5794245243624,517.9426879882812,300
1980-06-09,0.0,521.306070777449,507.8530138424128,511.2162780761719,200
1980-06-10,0.0,511.2165067046906,504.4899752289031,507.8532409667969,100
1980-06-11,0.0,528.032470703125,511.216153628018,528.032470703125,200
1980-06-12,0.0,528.0323727502039,521.3058471679688,521.3058471679688,200
1980-06-13,0.0,528.0326370330412,524.6693725585938,524.6693725585938,700
1980-06-16,0.0,524.6693725585938,517.942843609699,524.6693725585938,200
1980-06-17,0.0,534.7588312166621,528.0323064786503,531.3955688476562,400
1980-06-18,0.0,541.4855782025521,534.7590507036978,538.122314453125,1200
1980-06-19,0.0,548.2122249368294,529.7142333984375,529.7142333984375,1100
1980-06-20,0.0,531.3957341181464,521.3059438730822,528.032470703125,500
1980-06-23,0.0,539.803955078125,529.7141636662868,539.803955078125,100
1980-06-24,0.0,554.9385986328125,539.803875562867,554.9385986328125,900
1980-06-25,0.0,553.2571326460919,548.21223617266,551.5755004882812,1200
1980-06-26,0.0,551.5755048543679,544.8489379882812,544.8489379882812,1000
1980-06-27,0.0,551.5753606308008,541.4855320607156,548.2120971679688,200
1980-06-30,0.0,549.8936480008305,526.3507690429688,526.3507690429688,400
1980-07-01,0.0,539.803955078125,529.7141636662868,539.803955078125,600
1980-07-02,0.0,548.2119762208881,539.8037812372435,541.4854125976562,200
1980-07-03,0.0,549.8939819335938,538.1225162154421,549.8939819335938,600
1980-07-07,0.0,554.9385986328125,548.2120720157644,554.9385986328125,500
