Date,Open,High,Low,Close,Volume
1980-03-17,0.0,0.03617982748000757,0.03563983365893364,0.03563983365893364,544200
1980-03-18,0.0,0.035999855288818945,0.03545985714280703,0.03581985458731651,272100
1980-03-19,0.0,0.03581983027979405,0.03545983307958053,0.03563983365893364,724000
1980-03-20,0.0,0.03581983027979405,0.03527983250022743,0.03563983365893364,2421300
1980-03-21,0.0,0.03581986658683772,0.03491987069482107,0.03509987145662308,122200
1980-03-24,0.0,0.035279859095252004,0.03329986706376076,0.03329986706376076,696400
1980-03-25,0.0,0.03383984876911893,0.03185985770195758,0.03221985697746277,1362800
1980-03-26,0.0,0.03275986640120564,0.03203986957669258,0.03203986957669258,196000
1980-03-27,0.0,0.0316798634193711,0.031139865421324055,0.031319864094257355,604100
1980-03-28,0.0,0.03293984968916822,0.031679855341422876,0.03239985182881355,2617300
1980-03-31,0.0,0.03239985778378485,0.0318598598241806,0.0318598598241806,408100
1980-04-01,0.0,0.03239985182881355,0.031679855341422876,0.03239985182881355,447300
1980-04-02,0.0,0.0329398512840271,0.03203985612602508,0.0329398512840271,189000
1980-04-03,0.0,0.03329984855552922,0.03275985264827604,0.0329398512840271,1286700
1980-04-07,0.0,0.03311984831620423,0.03239985182881355,0.03239985182881355,1076900
1980-04-08,0.0,0.033479864459595235,0.03239986819339938,0.03275986760854721,927000
1980-04-09,0.0,0.033479854464530945,0.032939856492643825,0.033479854464530945,159100
1980-04-10,0.0,0.03527984788544527,0.03401985515598034,0.034919850528240204,265100
1980-04-11,0.0,0.035819853258076066,0.03491985770095264,0.035279855132102966,255900
1980-04-14,0.0,0.035819845900500066,0.03455985317103514,0.034919850528240204,1111400
1980-04-15,0.0,0.034559855699598414,0.03401985764503479,0.03401985764503479,207500
1980-04-16,0.0,0.034379863437027924,0.03329986706376076,0.03329986706376076,196000
1980-04-17,0.0,0.0331198567613318,0.031319864094257355,0.031319864094257355,1664900
1980-04-18,0.0,0.03221985697746277,0.03149986040569927,0.03221985697746277,1173700
1980-04-21,0.0,0.03203985684421234,0.03149985894560814,0.03149985894560814,405800
1980-04-22,0.0,0.03257986903190613,0.031859872133994986,0.03257986903190613,876200
1980-04-23,0.0,0.032759869740819736,0.03257986903190613,0.03257986903190613,525700
1980-04-24,0.0,0.03275986760854721,0.032579866911349474,0.03275986760854721,133700
1980-04-25,0.0,0.032399865489072,0.03167986869812012,0.03167986869812012,1189800
1980-04-28,0.0,0.03203986808321979,0.03131986931302044,0.03167986869812012,802400
1980-04-29,0.0,0.03257986903190613,0.03167987340432914,0.03257986903190613,675600
1980-04-30,0.0,0.03275986760854721,0.03185987006030145,0.03275986760854721,1194500
