Date,Open,High,Low,Close,Volume
1973-02-21,0.0,3.696836049972717,3.5881056785583496,3.5881056785583496,45900
1973-02-22,0.0,3.642471564666068,3.588106215286433,3.615288734436035,48900
1973-02-23,0.0,3.669653909150944,3.5065581798553462,3.5065581798553467,957900
1973-02-26,0.0,3.5609230995178227,3.4793752446516155,3.5609230995178223,54900
1973-02-27,0.0,3.58810586454262,3.506558003984833,3.533740520477295,44700
1973-02-28,0.0,3.5881056141130983,3.5337402738421675,3.5609230995178223,80400
1973-03-01,0.0,3.5881059814063914,3.4793756008148193,3.4793756008148193,95400
1973-03-02,0.0,3.5065581798553462,3.452192833063342,3.5065581798553467,68100
1973-03-05,0.0,3.5881056141130983,3.5337402738421675,3.5609230995178223,72900
1973-03-06,0.0,3.560923526647351,3.5065581798553462,3.5065581798553467,53700
1973-03-07,0.0,3.560923967229805,3.397828217754859,3.452193260192871,150300
1973-03-08,0.0,3.4793756008148193,3.4521927723566184,3.4793756008148193,31500
1973-03-09,0.0,3.533740520477295,3.452192659919508,3.533740520477295,63000
1973-03-12,0.0,3.5609230995178227,3.4793752446516155,3.5609230995178223,53400
1973-03-13,0.0,3.58810586454262,3.533740520477295,3.533740520477295,52800
1973-03-14,0.0,3.588106488448811,3.452193260192871,3.452193260192871,87000
1973-03-15,0.0,3.5065585545131137,3.397828160392237,3.4250106811523438,45600
1973-03-16,0.0,3.425010636545324,3.37064528465271,3.37064528465271,75600
1973-03-19,0.0,3.3978281161392396,3.3162802438405414,3.37064528465271,39300
1973-03-20,0.0,3.397826910018921,3.3434615774242684,3.397826910018921,57300
1973-03-21,0.0,3.4521919315332386,3.3706440881814275,3.397826910018921,49200
1973-03-22,0.0,3.425009843779773,3.3434619903564453,3.3434619903564453,56700
1973-03-23,0.0,3.425010636545324,3.37064528465271,3.37064528465271,65100
1973-03-26,0.0,3.4521932019124506,3.397828160392237,3.4250106811523438,37800
1973-03-27,0.0,3.533740520477295,3.4793754874923706,3.533740520477295,95700
1973-03-28,0.0,3.5881056785583496,3.4793753071439824,3.5881056785583496,211800
