Date,Open,High,Low,Close,Volume
1977-01-03,0.043151911193826414,0.04375124175897576,0.043151911193826414,0.04355146363377571,1715200
1977-01-04,0.043551458245689824,0.04375123634617379,0.042852240609671445,0.04295212775468826,411200
1977-01-05,0.042952148736401824,0.043052035930212576,0.042352817952632904,0.042352817952632904,320000
1977-01-06,0.04235281696991251,0.04275236954633683,0.04235281696991251,0.04245270416140556,592000
1977-01-07,0.04235280234115983,0.04235280234115983,0.04155368984342223,0.04205313324928284,387200
1977-01-10,0.04185335908877861,0.04185335908877861,0.0415536899958027,0.0416535809636116,168000
1977-01-11,0.04155369348944629,0.04155369348944629,0.04055480659008026,0.04055480659008026,387200
1977-01-12,0.04055478805925961,0.04055478805925961,0.039356127376088894,0.039755679666996,1211200
1977-01-13,0.03975569376834259,0.03975569376834259,0.03915636321417465,0.03945602849125862,624000
1977-01-14,0.03945604239252672,0.041753482073545456,0.03935615520178976,0.041753482073545456,1104000
1977-01-17,0.04165355586012387,0.04165355586012387,0.04135389075819894,0.041553664952516556,280000
1977-01-18,0.04155368486175084,0.04295212775468826,0.0413539105717172,0.04295212775468826,592000
1977-01-19,0.04335171709668675,0.04514971375465393,0.04335171709668675,0.04514971375465393,2563200
1977-01-20,0.04514967642183608,0.04624845019026048,0.044949898333817975,0.04554922878742218,3819200
1977-01-21,0.045549266450617056,0.0463483794634498,0.04514971375465393,0.04514971375465393,2304000
1977-01-24,0.04514967291046108,0.04514967291046108,0.04455033869301814,0.044750116765499115,896000
1977-01-25,0.04494990408420563,0.04574901272805694,0.04494990408420563,0.04494990408420563,1067200
1977-01-26,0.0449498948379801,0.04514967291046108,0.04455033869301814,0.044750116765499115,1872000
1977-01-27,0.04475012244579333,0.04494990054363287,0.044350570060564545,0.044550344347953796,619200
1977-01-28,0.04455033869301814,0.0449498948379801,0.04455033869301814,0.044750116765499115,435200
1977-01-31,0.0451496880009369,0.04624846205115318,0.0451496880009369,0.04624846205115318,1632000
1977-02-01,0.04624846349378578,0.047247350410759344,0.04624846349378578,0.04684779793024063,1139200
1977-02-02,0.04694766627676316,0.048146330858685346,0.04694766627676316,0.047646887600421906,1755200
1977-02-03,0.047646887600421906,0.047646887600421906,0.04694766627676316,0.047646887600421906,771200
1977-02-04,0.047846683144271346,0.048745679051280084,0.047846683144271346,0.04814634844660759,1448000
1977-02-07,0.048146340169950334,0.04854589256756275,0.047347231564275095,0.04784667491912842,715200
1977-02-08,0.047846677922311426,0.047846677922311426,0.04674790018639711,0.04754700884222984,664000
1977-02-09,0.047247350695585055,0.047247350695585055,0.04534946782816481,0.0464482419192791,1328000
1977-02-10,0.04644824490172066,0.046548132076253454,0.04574902324863673,0.04614857956767082,1576000
1977-02-11,0.046148584980307536,0.046148584980307536,0.045049806879316937,0.045249585062265396,1248000
1977-02-14,0.045249566247018196,0.04584890054665406,0.0447501229025468,0.045649122446775436,691200
1977-02-15,0.045749012380838394,0.0462484557557612,0.045749012380838394,0.045749012380838394,411200
1977-02-16,0.045948828499726,0.047147494353113946,0.045948828499726,0.04674793779850006,992000
1977-02-17,0.04684779793024063,0.04714746324324246,0.04684779793024063,0.04684779793024063,1283200
1977-02-18,0.04674793779850006,0.04674793779850006,0.046348385054339886,0.04674793779850006,899200
1977-02-22,0.04674793779850006,0.04674793779850006,0.046348385054339886,0.04674793779850006,979200
1977-02-23,0.04664801197987966,0.04664801197987966,0.045749012380838394,0.045749012380838394,464000
1977-02-24,0.04574901571328409,0.04574901571328409,0.04465024173259735,0.04465024173259735,1000000
1977-02-25,0.044650235302098704,0.04475012244579333,0.04395101386488547,0.044550344347953796,1848000
1977-02-28,0.04455037899502937,0.04514971375465393,0.04455037899502937,0.04514971375465393,328000
1977-03-01,0.04534948699185498,0.046548148757616266,0.04534948699185498,0.04634837433695793,1152000
1977-03-02,0.04634837433695793,0.046548148757616266,0.046248483316175946,0.04634837433695793,379200
1977-03-03,0.04634837433695793,0.04754703610271921,0.04634837433695793,0.04634837433695793,987200
1977-03-04,0.046148568604956856,0.046148568604956856,0.045749012380838394,0.045749012380838394,448000
1977-03-07,0.04574900687544028,0.045948784963458375,0.045449341648638175,0.04554922878742218,632000
1977-03-08,0.045549245622442745,0.04574902378429894,0.045349471271038055,0.045349471271038055,744000
1977-03-09,0.04494991622985624,0.04494991622985624,0.044550359894743534,0.044850029051303864,579200
1977-03-10,0.04485001693264318,0.0451496821977811,0.044550347857054674,0.04494990408420563,928000
1977-03-11,0.04494991494732567,0.045349471271038055,0.04494991494732567,0.045349471271038055,163200
1977-03-14,0.045549261412513316,0.046448261547287095,0.045549261412513316,0.04634837433695793,808000
1977-03-15,0.04634837433695793,0.04634837433695793,0.04604870508506479,0.04634837433695793,264000
1977-03-16,0.04634837433695793,0.04634837433695793,0.046148596105846776,0.04634837433695793,792000
1977-03-17,0.04634837854982698,0.04634837854982698,0.0459488220512867,0.0459488220512867,200000
1977-03-18,0.04594880140815377,0.04614857956767082,0.04584891423362098,0.04614857956767082,499200
1977-03-21,0.04614857956767082,0.04614857956767082,0.04574902324863673,0.04614857956767082,499200
1977-03-22,0.04614855519579344,0.047147441655397415,0.045948777141782755,0.047147441655397415,923200
1977-03-23,0.04714746177256728,0.04714746177256728,0.04594879674749884,0.04624846205115318,435200
1977-03-24,0.04614860030055684,0.04614860030055684,0.04574904380201656,0.0459488220512867,707200
1977-03-25,0.04594880679735907,0.046148584980307536,0.045249585062265396,0.045249585062265396,320000
1977-03-28,0.04504979029297829,0.04504979029297829,0.04475012503411168,0.04504979029297829,504000
1977-03-29,0.045049806879316937,0.045249585062265396,0.044949919693068656,0.045249585062265396,392000
1977-03-30,0.04524957230198087,0.04524957230198087,0.04455035076406621,0.04465024173259735,496000
1977-03-31,0.044650249609767136,0.04574902378429894,0.044650249609767136,0.045349471271038055,800000
1977-04-01,0.04534949111392945,0.0459488220512867,0.045149712864659304,0.0459488220512867,651200
1977-04-04,0.0459488220512867,0.04614860030055684,0.04574904380201656,0.0459488220512867,1352000
1977-04-05,0.045848906357900086,0.045848906357900086,0.04295213306862636,0.04355146363377571,6443200
1977-04-06,0.043551499256060264,0.04365139030559005,0.04095439293554851,0.041953280568122864,1776000
1977-04-07,0.041953215643005,0.04355143185760693,0.0415536596841305,0.043351657688617706,2059200
1977-04-11,0.043351657688617706,0.043351657688617706,0.04315187970918046,0.043351657688617706,779200
1977-04-12,0.04335169851030866,0.045049803408408605,0.04315192034275231,0.044850029051303864,2011200
1977-04-13,0.04475012857452521,0.04475012857452521,0.04215302437827696,0.04355146363377571,1675200
1977-04-14,0.04355147369111019,0.04395103003377977,0.042352812284004816,0.042552586644887924,2067200
1977-04-15,0.04255254577086871,0.043351657688617706,0.04245265868637411,0.043351657688617706,531200
1977-04-18,0.043151911591222655,0.043151911591222655,0.042752355337142944,0.042752355337142944,499200
1977-04-19,0.042752364816222715,0.04305203016799906,0.042552586644887924,0.042552586644887924,168000
1977-04-20,0.04255257185136789,0.04265246280753376,0.042153019458055496,0.042153019458055496,424000
1977-04-21,0.0419532209620488,0.0419532209620488,0.041553664952516556,0.041553664952516556,515200
1977-04-22,0.04155369797421936,0.041653588961207584,0.04055481096704628,0.04085448011755943,347200
1977-04-25,0.040554790803087715,0.040554790803087715,0.040155238485147966,0.04025512561202049,624000
1977-04-26,0.04035503692928075,0.04095436761408676,0.04035503692928075,0.0404549241065979,696000
1977-04-27,0.04065469336728537,0.04175346731892116,0.04065469336728537,0.04135391488671303,1091200
1977-04-28,0.04135391965534916,0.04175347213363081,0.040954363366616335,0.04125402867794037,915200
1977-04-29,0.041253999850591624,0.041553664952516556,0.040954334748666686,0.041553664952516556,283200
1977-05-02,0.04155368919759173,0.04185335828481125,0.04105424579949351,0.04135391488671303,984000
1977-05-03,0.04155369959866566,0.042552586644887924,0.04155369959866566,0.042552586644887924,1451200
1977-05-04,0.042852274735064484,0.04415082770663694,0.042852274735064484,0.04395104944705963,1195200
1977-05-05,0.043951037283044496,0.044949924494022776,0.04365137188184147,0.044050924479961395,1211200
1977-05-06,0.0440508954655515,0.04455033874207907,0.043851121203300314,0.04435056447982788,779200
1977-05-09,0.044350573902719466,0.044350573902719466,0.04415079578757286,0.04415079578757286,259200
1977-05-10,0.044150805996771035,0.04465024949490091,0.04395102783542879,0.044250693172216415,1299200
1977-05-11,0.044250685166750486,0.044350576134575916,0.04355146363377571,0.04355146363377571,459200
1977-05-12,0.043351674503870466,0.043351674503870466,0.0429521183900161,0.04315189644694328,395200
1977-05-13,0.04315187970918046,0.043351657688617706,0.042752323750305965,0.043351657688617706,203200
1977-05-16,0.043651352404931655,0.04415079578757286,0.043651352404931655,0.04415079578757286,704000
1977-05-17,0.04415079800937586,0.044350576134575916,0.043351689319026464,0.04355146363377571,336000
1977-05-18,0.043551479137422744,0.04435059192269463,0.043551479137422744,0.04385114833712578,683200
1977-05-19,0.04385112327231926,0.044350566572411966,0.04365134519019218,0.04375123232603073,568000
1977-05-20,0.043751209837044176,0.043851100731986815,0.04305198881423782,0.043351657688617706,504000
1977-05-23,0.04315192593321325,0.04315192593321325,0.04245270416140556,0.04245270416140556,432000
1977-05-24,0.04235279755993687,0.04235279755993687,0.04195324135617412,0.042153019458055496,515200
1977-05-25,0.0421530397545592,0.042752370538328116,0.0419532615564855,0.042352817952632904,443200
1977-05-26,0.04235278802968405,0.04315189644694328,0.04235278802968405,0.04315189644694328,371200
1977-05-27,0.04315192115889229,0.04345158651066864,0.042552586644887924,0.042552586644887924,731200
1977-05-31,0.04235279755993687,0.04235279755993687,0.04195324135617412,0.042153019458055496,648000
1977-06-01,0.04215300542615171,0.04295211375721947,0.042053114503237565,0.04285222664475441,275200
1977-06-02,0.04295212775468826,0.043351683955656195,0.04295212775468826,0.04295212775468826,752000
1977-06-03,0.04295212775468826,0.043551458245689824,0.04295212775468826,0.04295212775468826,643200
1977-06-06,0.04315188810121503,0.043451553223424755,0.04315188810121503,0.043251775205135345,656000
1977-06-07,0.043251813748171865,0.043951035530058684,0.04315192655523896,0.04385114833712578,416000
1977-06-08,0.04385113272680119,0.044250685166750486,0.04355146363377571,0.04355146363377571,1915200
