Date,Open,High,Low,Close,Volume
2017-02-01,18.919783617508983,19.220993809988613,18.637397715543557,18.825654983520508,30833000
2017-02-02,18.863306169743222,19.211579763344332,18.863306169743222,19.04214859008789,4901200
2017-02-03,19.155103113206575,19.578679246773437,19.108037901462975,19.41866111755371,2631500
2017-02-06,19.89871451286311,19.89871451286311,19.3433576094641,19.512788772583008,1836800
2017-02-07,19.531614717396028,19.63515638197748,19.409248764544074,19.578678131103516,3521100
2017-02-08,19.578682739050183,19.691637472028457,19.512793226210597,19.616334915161133,973600
2017-02-09,19.663397113264732,19.738699665434385,19.606920647976107,19.65398406982422,1798600
2017-02-10,19.69163225951033,20.585851456538748,19.559853268714015,19.7857608795166,1560800
2017-02-13,19.898718183115953,19.94578340119343,19.724581364615524,19.766939163208008,896000
2017-02-14,19.663394755357725,19.813999841637443,19.53161575370153,19.795175552368164,1143100
2017-02-15,19.917543056313416,19.917543056313416,19.635158946478683,19.682222366333008,1065700
2017-02-16,19.57867730719917,19.81399795654221,19.559853019720826,19.72928237915039,740500
2017-02-17,19.70104341579182,19.96930879015837,19.541025315700022,19.908124923706055,664000
2017-02-21,20.049319117049922,20.23757635946567,20.030494829091644,20.20933723449707,793300
2017-02-22,20.19051577921051,20.37877125268384,20.143450564326397,20.303468704223633,675100
2017-02-23,20.407012019041783,20.52937799685019,20.115214844764417,20.312883377075195,641400
2017-02-24,20.256404455355256,20.43524687852959,20.23757837017239,20.331707000732422,763700
2017-02-27,20.312880487317965,20.698806248659235,20.284641360139,20.529375076293945,1159300
2017-02-28,20.62350629216306,20.84941395187296,20.487019853373386,20.51055335998535,1583600
2017-03-01,20.839996920153762,20.845645104288103,19.926953412469192,20.26581573486328,1414400
2017-03-02,20.33170536810044,20.50113653043235,20.077558624602574,20.444658279418945,1123500
2017-03-03,20.294054402531987,20.661155874441537,20.011670312159342,20.529375076293945,1077800
2017-03-06,20.501138397185883,20.708219950361947,20.350533304811595,20.632917404174805,1333200
2017-03-07,20.519962033900953,20.689393206266246,20.23757794352831,20.529375076293945,709000
