Date,Open,High,Low,Close,Volume
2019-08-08,13.625,15.300000190734863,13.0600004196167,13.569999694824219,3549400
2019-08-09,13.550000190734863,14.369999885559082,13.25,14.020000457763672,725300
2019-08-12,14.050000190734863,14.239999771118164,13.75,13.75,374200
2019-08-13,13.75,14.5,13.510000228881836,14.0,598600
2019-08-14,17.420000076293945,17.5,15.5600004196167,16.25,2212600
2019-08-15,17.06999969482422,18.719999313354492,17.06999969482422,18.25,1943900
2019-08-16,18.6200008392334,20.0,17.829999923706055,19.899999618530273,1193100
2019-08-19,20.850000381469727,22.0,20.25,20.5,1276500
2019-08-20,20.260000228881836,22.020000457763672,20.200000762939453,21.850000381469727,636500
2019-08-21,22.440000534057617,23.729999542236328,21.59000015258789,22.600000381469727,1131500
2019-08-22,22.489999771118164,23.63599967956543,20.68000030517578,22.780000686645508,1078000
2019-08-23,22.399999618530273,22.719999313354492,20.559999465942383,20.610000610351562,562800
2019-08-26,21.0,21.649999618530273,20.030000686645508,21.549999237060547,524500
2019-08-27,21.829999923706055,22.899999618530273,20.829999923706055,21.40999984741211,443000
2019-08-28,21.399999618530273,22.350000381469727,21.010000228881836,21.600000381469727,780900
2019-08-29,22.25,22.5,21.280000686645508,21.649999618530273,626500
2019-08-30,21.729999542236328,21.950000762939453,19.260000228881836,19.899999618530273,861100
2019-09-03,20.25,22.59000015258789,20.25,22.389999389648438,1226500
2019-09-04,23.010000228881836,25.850000381469727,23.010000228881836,25.270000457763672,2700500
2019-09-05,26.68000030517578,27.450000762939453,25.530000686645508,26.719999313354492,1738900
2019-09-06,26.440000534057617,26.538999557495117,24.1299991607666,24.139999389648438,1053900
2019-09-09,25.1200008392334,27.969999313354492,24.3799991607666,26.049999237060547,2483300
2019-09-10,25.899999618530273,26.527999877929688,24.75,25.200000762939453,845700
2019-09-11,25.700000762939453,27.940000534057617,25.219999313354492,26.84000015258789,1056100
2019-09-12,27.0,27.489999771118164,25.78700065612793,27.34000015258789,778700
2019-09-13,27.3799991607666,29.239999771118164,26.649999618530273,28.479999542236328,1461100
2019-09-16,28.469999313354492,29.3799991607666,27.049999237060547,27.530000686645508,898600
2019-09-17,27.649999618530273,28.34000015258789,26.062000274658203,27.479999542236328,553400
2019-09-18,27.34000015258789,28.253999710083008,27.22599983215332,27.75,547700
2019-09-19,28.010000228881836,28.09600067138672,26.530000686645508,27.290000915527344,376200
2019-09-20,27.280000686645508,27.5,24.5,26.06999969482422,819100
2019-09-23,25.889999389648438,27.270000457763672,25.5,27.06999969482422,417400
2019-09-24,27.200000762939453,27.940000534057617,26.100000381469727,26.739999771118164,673400
2019-09-25,26.360000610351562,27.100000381469727,25.229999542236328,27.020000457763672,477400
2019-09-26,27.239999771118164,27.739999771118164,26.110000610351562,26.479999542236328,627300
2019-09-27,26.219999313354492,26.6299991607666,21.229999542236328,22.239999771118164,2285100
2019-09-30,22.15999984741211,22.725000381469727,20.100000381469727,21.510000228881836,973400
2019-10-01,21.43000030517578,22.799999237060547,21.010000228881836,22.510000228881836,629400
2019-10-02,22.43000030517578,22.576000213623047,21.190000534057617,22.020000457763672,557100
2019-10-03,22.079999923706055,23.280000686645508,20.860000610351562,22.510000228881836,674300
2019-10-04,22.5,24.700000762939453,22.260000228881836,24.530000686645508,615300
2019-10-07,26.049999237060547,26.31999969482422,23.5,24.030000686645508,829100
2019-10-08,23.670000076293945,23.780000686645508,22.850000381469727,23.0,345000
2019-10-09,23.350000381469727,24.43000030517578,22.950000762939453,23.700000762939453,418500
2019-10-10,23.790000915527344,24.350000381469727,23.31999969482422,23.520000457763672,326700
2019-10-11,23.68000030517578,24.850000381469727,23.219999313354492,24.360000610351562,475500
2019-10-14,25.799999237060547,27.35700035095215,25.25,27.170000076293945,1245600
2019-10-15,27.940000534057617,28.24799919128418,25.694000244140625,25.959999084472656,1257300
2019-10-16,25.760000228881836,26.7450008392334,25.000999450683594,25.149999618530273,472200
2019-10-17,25.200000762939453,26.597999572753906,25.1200008392334,26.030000686645508,555600
2019-10-18,26.190000534057617,26.579999923706055,25.209999084472656,25.950000762939453,612200
2019-10-21,26.350000381469727,28.100000381469727,25.68000030517578,27.56999969482422,875900
2019-10-22,27.559999465942383,30.815000534057617,27.530000686645508,29.81999969482422,2334300
2019-10-23,29.8700008392334,32.08000183105469,29.25,30.809999465942383,1236100
2019-10-24,31.280000686645508,32.0,29.93000030517578,30.209999084472656,994200
2019-10-25,30.0,31.790000915527344,29.579999923706055,31.5,746500
2019-10-28,32.08000183105469,32.499000549316406,29.899999618530273,31.270000457763672,787500
2019-10-29,31.239999771118164,32.494998931884766,30.5,30.68000030517578,627700
2019-10-30,30.610000610351562,31.799999237060547,30.610000610351562,31.65999984741211,398200
2019-10-31,31.5,31.889999389648438,29.600000381469727,30.760000228881836,585600
2019-11-01,30.889999389648438,32.2400016784668,30.459999084472656,32.099998474121094,684000
2019-11-04,33.0,35.0,32.75,33.970001220703125,1654200
2019-11-05,38.61000061035156,42.0,36.5,40.65999984741211,3355400
2019-11-06,39.27000045776367,41.27299880981445,37.349998474121094,38.86000061035156,1576500
2019-11-07,39.0,42.0,39.0,41.61000061035156,1511200
2019-11-08,42.0,43.643001556396484,39.70000076293945,40.439998626708984,1334700
2019-11-11,40.47999954223633,46.23500061035156,40.459999084472656,45.40999984741211,1885900
2019-11-12,46.349998474121094,47.2400016784668,42.81999969482422,43.95000076293945,1594200
2019-11-13,43.86000061035156,45.0,41.099998474121094,43.20000076293945,1231600
2019-11-14,42.65999984741211,47.47999954223633,42.5,45.900001525878906,1175800
2019-11-15,46.689998626708984,50.0,46.11000061035156,49.439998626708984,1423700
2019-11-18,51.040000915527344,58.7599983215332,50.04999923706055,52.22999954223633,3572500
2019-11-19,54.689998626708984,56.75,52.57600021362305,55.84000015258789,1490600
2019-11-20,55.119998931884766,56.0,52.2599983215332,52.68000030517578,1597800
2019-11-21,54.310001373291016,54.599998474121094,41.4900016784668,46.65999984741211,3859400
2019-11-22,44.0099983215332,45.7400016784668,40.29999923706055,41.54999923706055,2065500
2019-11-25,42.11000061035156,48.150001525878906,41.849998474121094,47.65999984741211,1879100
2019-11-26,50.02000045776367,51.869998931884766,48.25,51.4900016784668,1447200
2019-11-27,51.400001525878906,54.900001525878906,49.220001220703125,54.63999938964844,1379800
2019-11-29,53.0,53.0,48.540000915527344,50.65999984741211,981400
2019-12-02,50.810001373291016,51.72999954223633,47.0,49.0099983215332,1416600
2019-12-03,46.470001220703125,49.45000076293945,43.81999969482422,43.9900016784668,2193100
2019-12-04,46.029998779296875,46.11000061035156,41.25,42.880001068115234,2266900
2019-12-05,42.72999954223633,43.869998931884766,41.150001525878906,43.56999969482422,1312700
2019-12-06,44.86000061035156,47.41999816894531,44.0,47.41999816894531,1818900
2019-12-09,47.52000045776367,48.0,42.5,42.70000076293945,1770700
2019-12-10,43.02000045776367,45.04999923706055,41.11000061035156,44.400001525878906,1427700
2019-12-11,44.040000915527344,45.64899826049805,42.2400016784668,42.650001525878906,1400800
2019-12-12,42.45000076293945,43.0,38.0,38.95000076293945,2855700
2019-12-13,39.45000076293945,39.75,38.040000915527344,38.84000015258789,971900
2019-12-16,39.470001220703125,42.20000076293945,38.849998474121094,41.81999969482422,1642800
2019-12-17,42.439998626708984,44.5,40.7599983215332,43.20000076293945,2021600
2019-12-18,43.40999984741211,44.0,41.02000045776367,42.099998474121094,1280000
2019-12-19,42.04999923706055,45.130001068115234,41.76100158691406,44.43000030517578,1816500
2019-12-20,45.54999923706055,45.599998474121094,41.22999954223633,41.5,1585100
2019-12-23,42.47999954223633,42.83300018310547,40.150001525878906,40.56999969482422,1772800
2019-12-24,40.439998626708984,40.999000549316406,36.2599983215332,38.290000915527344,2028100
2019-12-26,38.45000076293945,39.31999969482422,36.650001525878906,38.08000183105469,1623700
2019-12-27,37.900001525878906,40.150001525878906,37.0099983215332,39.02000045776367,1397900
2019-12-30,39.2400016784668,39.380001068115234,37.5099983215332,38.52000045776367,879600
2019-12-31,38.04999923706055,39.45000076293945,38.04999923706055,39.20000076293945,855500
2020-01-02,40.0,40.4900016784668,37.83000183105469,38.11000061035156,1063000
2020-01-03,36.779998779296875,38.14799880981445,34.599998474121094,36.849998474121094,1131500
2020-01-06,35.88999938964844,36.5,34.75,35.040000915527344,1528200
2020-01-07,35.220001220703125,38.91999816894531,35.0,38.0099983215332,1570100
2020-01-08,38.09000015258789,38.65999984741211,36.79999923706055,38.040000915527344,883100
2020-01-09,38.619998931884766,41.5,38.5,41.22999954223633,1917500
2020-01-10,41.75,44.45000076293945,41.75,42.13999938964844,2716100
2020-01-13,42.83000183105469,45.349998474121094,42.75,44.7400016784668,1846400
2020-01-14,44.90999984741211,45.95000076293945,39.79999923706055,41.4900016784668,2225800
2020-01-15,41.75,43.65999984741211,41.380001068115234,42.36000061035156,1030400
2020-01-16,42.650001525878906,44.96900177001953,42.560001373291016,44.720001220703125,1213500
2020-01-17,45.119998931884766,47.176998138427734,43.560001373291016,45.04999923706055,2002200
2020-01-21,45.04999923706055,47.310001373291016,45.0,46.9900016784668,1436500
2020-01-22,47.75,47.95000076293945,45.15999984741211,46.150001525878906,1088400
2020-01-23,48.0,51.099998474121094,47.10100173950195,49.75,3064700
2020-01-24,51.27000045776367,53.20000076293945,46.599998474121094,48.900001525878906,2623300
2020-01-27,46.04999923706055,48.20000076293945,43.900001525878906,43.900001525878906,1841800
2020-01-28,46.22999954223633,47.54999923706055,45.04600143432617,47.27000045776367,1562700
2020-01-29,48.0,49.5,47.11000061035156,48.22999954223633,923900
2020-01-30,46.77000045776367,47.499000549316406,45.0,46.54999923706055,920300
2020-01-31,45.65999984741211,46.0,42.5,43.33000183105469,1201500
2020-02-03,43.7400016784668,44.90999984741211,42.63999938964844,44.5,849900
2020-02-04,45.95000076293945,48.869998931884766,45.95000076293945,48.869998931884766,1388200
2020-02-05,49.5,49.970001220703125,43.91400146484375,44.41999816894531,2490300
2020-02-06,44.34000015258789,45.5,42.560001373291016,42.90999984741211,1531700
2020-02-07,42.599998474121094,43.0,41.029998779296875,42.810001373291016,1361900
2020-02-10,42.599998474121094,45.20000076293945,42.310001373291016,45.189998626708984,1003700
2020-02-11,45.54999923706055,45.900001525878906,43.709999084472656,45.650001525878906,1075100
2020-02-12,46.0,46.25,43.599998474121094,44.16999816894531,1078200
2020-02-13,43.40999984741211,44.79999923706055,42.650001525878906,44.13999938964844,1029900
2020-02-14,44.29999923706055,44.79999923706055,43.439998626708984,43.959999084472656,970700
2020-02-18,47.099998474121094,48.599998474121094,40.0099983215332,40.689998626708984,7539700
2020-02-19,40.630001068115234,41.29999923706055,38.2599983215332,39.06999969482422,3282500
2020-02-20,38.540000915527344,41.698001861572266,38.400001525878906,39.959999084472656,2164400
