,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3270.45,3272.17,3220.26,3271.12,3065634931.0,24.900146,0.007670505,INDEX,,,,,,,,,,,,2020-07-31
1,^DJI,26409.33,26440.02,26013.59,26428.32,491372564.0,114.66992,0.004357811,INDEX,,,,,,,,,,,,2020-07-31
2,^IXIC,10741.5,10747.803,10557.7,10745.274,4022385992.0,157.46094,0.014871904,INDEX,,,,,,,,,,,,2020-07-31
3,^RUT,1495.1465,1495.1465,1457.615,1480.427,0.0,-14.674194,-0.00981485,INDEX,,,,,,,,,,,,2020-07-31
4,^RUA,1902.0876,1911.4,1880.6805,1909.8923,0.0,10.71875,0.0056439023,INDEX,,,,,,,,,,,,2020-07-31
5,^GSPTSE,16288.81,16288.81,16060.58,16169.2,215034085.0,-130.08984,-0.00798132,INDEX,,,,,,,,,,,,2020-07-31
6,^FTSE,5989.99,6046.33,5897.76,5897.76,0.0,-92.23047,-0.015397432,INDEX,,,,,,,,,,,,2020-07-31
7,^HSI,24747.29,24938.85,24534.79,24595.35,0.0,-115.240234,-0.004663597,INDEX,,,,,,,,,,,,2020-07-31
8,^SSEC,3280.796,3333.786,3261.6135,3310.0066,1016159532.0,23.18457,0.0070537953,INDEX,,,,,,,,,,,,2020-07-31
9,^N225,22267.59,22295.05,21710.0,21710.0,0.0,-629.23047,-0.028167062,INDEX,,,,,,,,,,,,2020-07-31
10,^STI,2581.66,2581.66,2511.02,2529.82,0.0,-43.629883,-0.01695385,INDEX,,,,,,,,,,,,2020-07-31
11,^MXX,37255.8,37256.77,36667.5,37019.68,274994432.0,-117.10156,-0.0031532503,INDEX,,,,,,,,,,,,2020-07-31
12,^GDAXI,12403.1,12524.75,12313.36,12313.36,0.0,-66.29004,-0.0053547584,INDEX,,,,,,,,,,,,2020-07-31
13,^SPEUP,1417.87,1446.22,1415.99,1416.31,0.0,-15.509888,-0.010832289,INDEX,,,,,,,,,,,,2020-07-31
14,^STOXX50E,3211.21,3245.97,3174.32,3174.32,0.0,-33.879883,-0.010560403,INDEX,,,,,,,,,,,,2020-07-31
15,^STOXX,359.66,363.35,356.28,356.33,0.0,-3.1900024,-0.008872949,INDEX,,,,,,,,,,,,2020-07-31
16,^FVX,0.21700001,0.23900001,0.21400002,0.215,,-0.014999986,-0.06521733,INDEX,,,,,,,,,,,,2020-07-31
17,^TNX,0.53000003,0.564,0.528,0.536,0.0,-0.004999995,-0.009242135,INDEX,,,,,,,,,,,,2020-07-31
18,^TYX,1.192,1.232,1.186,1.198,,0.0,0.0,INDEX,,,,,,,,,,,,2020-07-31
19,^VIX,24.79,26.41,23.55,24.46,0.0,-0.30000114,-0.012116361,INDEX,,,,,,,,,,,,2020-07-31
20,^VVIX,110.62,116.83,110.44,112.04,0.0,-0.12000275,-0.0010699246,INDEX,,,,,,,,,,,,2020-07-31
21,^GVZ,23.97,24.51,23.51,24.46,0.0,0.32999992,0.01367592,INDEX,,,,,,,,,,,,2020-07-31
22,^OVX,42.08,45.36,40.31,44.43,0.0,2.369999,0.05634805,INDEX,,,,,,,,,,,,2020-07-31
23,ES=F,3269.25,3273.75,3212.5,3269.5,2225251.0,20.75,0.006387072,FUTURE,,,,,,,,,,,,2020-07-31
