,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3360.48,3390.8,3354.69,3385.51,1832094273.0,10.659912,0.0031586324,INDEX,,,,,,,,,,,,2020-08-20
1,^DJI,27622.68,27781.46,27526.25,27739.73,306052893.0,46.83008,0.0016910501,INDEX,,,,,,,,,,,,2020-08-20
2,^IXIC,11096.4,11283.615,11090.03,11264.953,3980706943.0,118.49219,0.010630476,INDEX,,,,,,,,,,,,2020-08-20
3,^RUT,1567.77,1570.3784,1554.4645,1564.3014,0.0,-7.7646484,-0.004939136,INDEX,,,,,,,,,,,,2020-08-20
4,^RUA,1972.1786,1983.4363,1961.9463,1980.2881,0.0,6.395752,0.0032401728,INDEX,,,,,,,,,,,,2020-08-20
5,^GSPTSE,16514.89,16621.85,16490.64,16606.76,182394939.0,29.359375,0.0017710482,INDEX,,,,,,,,,,,,2020-08-20
6,^FTSE,6111.98,6111.98,6009.61,6013.34,0.0,-98.64014,-0.016138818,INDEX,,,,,,,,,,,,2020-08-20
7,^HSI,25055.35,25055.35,24621.32,24791.39,0.0,-387.51953,-0.015390639,INDEX,,,,,,,,,,,,2020-08-20
8,^SSEC,3385.9646,3394.557,3352.7766,3363.8987,3495327128.0,-44.230225,-0.012977861,INDEX,,,,,,,,,,,,2020-08-20
9,^N225,23003.58,23078.36,22851.83,22880.62,0.0,-229.99023,-0.009951716,INDEX,,,,,,,,,,,,2020-08-20
10,^STI,2537.11,2545.07,2506.77,2527.92,0.0,-33.120117,-0.012932292,INDEX,,,,,,,,,,,,2020-08-20
11,^MXX,39019.21,39019.21,38534.83,38707.24,113789405.0,-314.6836,-0.0080642775,INDEX,,,,,,,,,,,,2020-08-20
12,^GDAXI,12829.39,12891.14,12755.52,12830.0,0.0,-147.33008,-0.011352881,INDEX,,,,,,,,,,,,2020-08-20
13,^SPEUP,1476.39,1476.39,1447.88,1454.38,0.0,-15.369995,-0.010457558,INDEX,,,,,,,,,,,,2020-08-20
14,^STOXX50E,3306.69,3306.69,3257.6,3273.98,0.0,-43.640137,-0.0131540485,INDEX,,,,,,,,,,,,2020-08-20
15,^STOXX,368.14,368.14,364.19,365.64,0.0,-3.939972,-0.010660674,INDEX,,,,,,,,,,,,2020-08-20
16,^FVX,0.263,0.272,0.25599998,0.268,,-0.009000003,-0.032490987,INDEX,,,,,,,,,,,,2020-08-20
17,^TNX,0.648,0.653,0.638,0.644,0.0,-0.031000018,-0.045925952,INDEX,,,,,,,,,,,,2020-08-20
18,^TYX,1.3770001,1.39,1.367,1.3770001,,-0.03799987,-0.02685503,INDEX,,,,,,,,,,,,2020-08-20
19,^VIX,24.1,24.6,22.37,22.72,0.0,0.1799984,0.007985732,INDEX,,,,,,,,,,,,2020-08-20
20,^VVIX,117.7,117.7,112.65,112.99,0.0,-1.7300034,-0.015080225,INDEX,,,,,,,,,,,,2020-08-20
21,^GVZ,28.15,28.15,25.9,25.91,0.0,-2.2399998,-0.079573706,INDEX,,,,,,,,,,,,2020-08-20
22,^OVX,32.85,36.29,32.43,32.83,0.0,-0.019996643,-0.0006087258,INDEX,,,,,,,,,,,,2020-08-20
23,ES=F,3370.25,3387.0,3344.75,3383.25,1180306.0,10.5,0.0031131867,FUTURE,,,,,,,,,,,,2020-08-20
24,CL=F,42.74,42.79,41.5,42.62,17963.0,-0.31000137,-0.007280445,FUTURE,,,,,,,,,,,,2020-08-20
25,BZ=F,45.27,45.27,44.01,44.87,23326.0,-0.5,-0.011135858,FUTURE,,,,,,,,,,,,2020-08-20
26,GC=F,1941.2,1948.3,1922.3,1948.3,378970.0,-10.399902,-0.005377962,FUTURE,,,,,,,,,,,,2020-08-20
27,SI=F,26.77,27.63,26.65,27.35,150637.0,0.010000229,0.0003683733,FUTURE,,,,,,,,,,,,2020-08-20
28,PA=F,2193.4,2222.0,2168.6,2207.2,2023.0,11.399902,0.005191685,FUTURE,,,,,,,,,,,,2020-08-20
29,HG=F,3.001,3.001,2.952,2.99,75084.0,-0.032999992,-0.011094299,FUTURE,,,,,,,,,,,,2020-08-20
30,ZW=F,511.75,529.25,515.75,519.75,34848.0,0.25,0.00048123195,FUTURE,,,,,,,,,,,,2020-08-20
31,ZC=F,339.0,340.75,335.5,339.25,133662.0,0.0,0.0,FUTURE,,,,,,,,,,,,2020-08-20
32,ZS=F,913.0,915.75,902.5,905.25,113356.0,0.0,0.0,FUTURE,,,,,,,,,,,,2020-08-20
33,CAD=X,1.3208,1.32446,1.3164,1.3182,0.0,-0.00248003,-0.0018778433,CURRENCY,,,,,,,,,,,,2020-08-20
