,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3449.97,3481.07,3444.15,3478.73,2003087362.0,35.109863,0.010195626,INDEX,,,,,,,,,,,,2020-08-26
1,^DJI,28257.88,28353.8,28153.91,28331.92,328804458.0,83.48047,0.0029552241,INDEX,,,,,,,,,,,,2020-08-26
2,^IXIC,11516.6,11672.052,11507.457,11665.061,3170487000.0,198.58887,0.01731909,INDEX,,,,,,,,,,,,2020-08-26
3,^RUT,1570.7224,1572.5723,1560.6947,1560.1927,0.0,-11.0164795,-0.007011466,INDEX,,,,,,,,,,,,2020-08-26
4,^RUA,2011.3073,2031.0326,2010.743,2029.4204,0.0,18.79895,0.009349821,INDEX,,,,,,,,,,,,2020-08-26
5,^GSPTSE,16642.55,16792.69,16611.41,16789.97,171985483.0,172.49023,0.010380047,INDEX,,,,,,,,,,,,2020-08-26
6,^FTSE,6037.01,6050.81,5992.22,6045.6,0.0,8.590332,0.0014229448,INDEX,,,,,,,,,,,,2020-08-26
7,^HSI,25520.41,25603.17,25360.03,25491.79,0.0,5.5683594,0.00021848509,INDEX,,,,,,,,,,,,2020-08-26
8,^SSEC,3371.8083,3382.6033,3320.1355,3329.7388,3675299824.0,-43.839355,-0.012994912,INDEX,,,,,,,,,,,,2020-08-26
9,^N225,23257.05,23348.8,23203.0,23290.86,0.0,-5.9101562,-0.00025368994,INDEX,,,,,,,,,,,,2020-08-26
10,^STI,2548.28,2548.57,2528.94,2542.08,0.0,-16.949951,-0.006623584,INDEX,,,,,,,,,,,,2020-08-26
11,^MXX,38229.45,38231.07,37706.19,37753.04,152144911.0,-496.85938,-0.012989822,INDEX,,,,,,,,,,,,2020-08-26
12,^GDAXI,13041.83,13192.32,13010.53,13190.15,0.0,128.53027,0.009840301,INDEX,,,,,,,,,,,,2020-08-26
13,^SPEUP,1470.71,1482.7,1463.87,1482.31,0.0,11.720093,0.007969654,INDEX,,,,,,,,,,,,2020-08-26
14,^STOXX50E,3335.01,3357.88,3315.4,3356.76,0.0,27.050049,0.008123846,INDEX,,,,,,,,,,,,2020-08-26
15,^STOXX,371.36,373.13,368.46,373.12,0.0,3.369995,0.009114253,INDEX,,,,,,,,,,,,2020-08-26
16,^FVX,0.31199998,0.314,0.28800002,0.29000002,,-0.0019999743,-0.006849227,INDEX,,,,,,,,,,,,2020-08-26
17,^TNX,0.71599996,0.721,0.685,0.687,0.0,0.0049999356,0.0073312833,INDEX,,,,,,,,,,,,2020-08-26
