,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3406.46,3486.25,3405.17,3443.44,2903448029.0,74.28003,0.022047048,INDEX,,,,,,,,,,,,2020-11-04
1,^DJI,27512.83,28301.5,27512.83,27847.66,449894278.0,367.63086,0.01337811,INDEX,,,,,,,,,,,,2020-11-04
2,^IXIC,11443.8,11663.306,11394.21,11590.78,3148340960.0,430.208,0.03854713,INDEX,,,,,,,,,,,,2020-11-04
3,^RUT,1612.9788,1631.3071,1598.5643,1615.0825,0.0,0.7873535,0.00048773826,INDEX,,,,,,,,,,,,2020-11-04
4,^RUA,1987.4897,2050.3657,1987.4897,2026.5494,0.0,41.76758,0.021043913,INDEX,,,,,,,,,,,,2020-11-04
5,^GSPTSE,16053.66,16111.67,15894.24,15998.74,285809898.0,59.589844,0.0037385835,INDEX,,,,,,,,,,,,2020-11-04
6,^FTSE,5786.77,5885.67,5711.21,5883.26,0.0,96.489746,0.016674198,INDEX,,,,,,,,,,,,2020-11-04
7,^HSI,24790.0,25093.72,24733.23,24886.14,0.0,-53.589844,-0.002148774,INDEX,,,,,,,,,,,,2020-11-04
8,^SSEC,3332.147,3332.147,3304.1692,3325.0247,583342316.0,-3.078125,-0.00092488877,INDEX,,,,,,,,,,,,2020-11-04
9,^N225,23619.58,23801.88,23505.78,23695.23,0.0,399.75,0.01715998,INDEX,,,,,,,,,,,,2020-11-04
10,^STI,2502.18,2521.14,2489.72,2515.98,0.0,18.76001,0.007512358,INDEX,,,,,,,,,,,,2020-11-04
11,^MXX,37582.15,37920.84,37408.5,37475.76,116322957.0,9.671875,0.0002581501,INDEX,,,,,,,,,,,,2020-11-04
12,^GDAXI,11896.11,12329.96,11848.21,12324.22,0.0,235.23926,0.019458983,INDEX,,,,,,,,,,,,2020-11-04
13,^SPEUP,1423.47,1444.28,1395.23,1443.12,0.0,29.119995,0.020594055,INDEX,,,,,,,,,,,,2020-11-04
14,^STOXX50E,3083.79,3164.56,3043.19,3161.07,0.0,62.350098,0.020121243,INDEX,,,,,,,,,,,,2020-11-04
15,^STOXX,354.38,363.49,351.33,363.31,0.0,7.299988,0.020505005,INDEX,,,,,,,,,,,,2020-11-04
