,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3384.56,3426.26,3384.56,3419.45,2074262423.0,58.5,0.017405793,INDEX,,,,,,,,,,,,2020-10-07
1,^DJI,27971.36,28369.66,27971.36,28303.46,330187322.0,530.7012,0.019108694,INDEX,,,,,,,,,,,,2020-10-07
2,^IXIC,11271.7,11380.557,11258.347,11364.599,3569205417.0,209.99512,0.01882587,INDEX,,,,,,,,,,,,2020-10-07
3,^RUT,1581.1187,1614.6094,1581.1187,1611.0409,0.0,33.749878,0.021397369,INDEX,,,,,,,,,,,,2020-10-07
4,^RUA,1980.7526,2017.1974,1980.7526,2013.4355,0.0,35.138428,0.017761957,INDEX,,,,,,,,,,,,2020-10-07
5,^GSPTSE,16352.76,16443.91,16338.97,16428.3,205379352.0,192.1709,0.011836004,INDEX,,,,,,,,,,,,2020-10-07
6,^FTSE,5949.94,5977.15,5929.16,5946.25,0.0,-3.6899414,-0.00062016444,INDEX,,,,,,,,,,,,2020-10-07
7,^HSI,23999.79,24243.91,23905.42,24242.86,0.0,262.20898,0.01093419,INDEX,,,,,,,,,,,,2020-10-07
8,^SSEC,3232.7104,3244.9133,3202.3435,3218.052,2465543812.0,-6.3081055,-0.0019563898,INDEX,,,,,,,,,,,,2020-10-07
9,^N225,23272.45,23432.73,23272.45,23422.82,0.0,-10.910156,-0.0004655749,INDEX,,,,,,,,,,,,2020-10-07
10,^STI,2523.19,2543.27,2518.24,2538.36,0.0,9.100098,0.003597929,INDEX,,,,,,,,,,,,2020-10-07
11,^MXX,37077.64,37457.78,36993.08,37418.79,122449623.0,470.91797,0.01274547,INDEX,,,,,,,,,,,,2020-10-07
12,^GDAXI,12901.29,12959.02,12837.11,12928.57,0.0,22.550781,0.0017473071,INDEX,,,,,,,,,,,,2020-10-07
13,^SPEUP,1454.51,1457.41,1445.78,1450.41,0.0,-1.3800049,-0.00095055404,INDEX,,,,,,,,,,,,2020-10-07
14,^STOXX50E,3229.93,3245.62,3219.33,3233.43,0.0,0.12988281,4.0170355e-05,INDEX,,,,,,,,,,,,2020-10-07
15,^STOXX,365.65,367.14,364.43,365.45,0.0,-0.42999268,-0.0011752287,INDEX,,,,,,,,,,,,2020-10-07
16,^FVX,0.33900002,0.347,0.332,0.344,,0.027999997,0.08860758,INDEX,,,,,,,,,,,,2020-10-07
17,^TNX,0.78000003,0.789,0.76,0.78499997,0.0,0.042999983,0.05795146,INDEX,,,,,,,,,,,,2020-10-07
18,^TYX,1.586,1.594,1.553,1.588,,0.052000046,0.033854198,INDEX,,,,,,,,,,,,2020-10-07
19,^VIX,29.26,29.76,27.94,28.06,0.0,-1.4200001,-0.048168253,INDEX,,,,,,,,,,,,2020-10-07
20,^VVIX,105.67,106.42,103.8,104.19,0.0,-1.949997,-0.018371932,INDEX,,,,,,,,,,,,2020-10-07
21,^GVZ,23.12,23.3,22.54,23.28,0.0,0.48999977,0.021500647,INDEX,,,,,,,,,,,,2020-10-07
22,^OVX,45.85,47.26,45.46,45.5,0.0,-1.0999985,-0.023605118,INDEX,,,,,,,,,,,,2020-10-07
23,ES=F,3406.25,3410.75,3405.5,3410.5,3180.0,3.75,0.0011007559,FUTURE,,,,,,,,,,,,2020-10-07
24,CL=F,39.99,40.1,39.96,40.06,681.0,0.11000061,0.002753457,FUTURE,,,,,,,,,,,,2020-10-07
25,BZ=F,42.06,42.17,42.06,42.16,55.0,0.16999817,0.0040485393,FUTURE,,,,,,,,,,,,2020-10-07
26,GC=F,1890.6,1891.6,1890.0,1890.8,340.0,0.0,0.0,FUTURE,,,,,,,,,,,,2020-10-07
27,SI=F,23.925,23.96,23.895,23.91,250.0,0.013999939,0.00058586954,FUTURE,,,,,,,,,,,,2020-10-07
28,PA=F,2377.0,2397.5,2358.6,2374.0,712.0,-8.100098,-0.0034004017,FUTURE,,,,,,,,,,,,2020-10-07
29,HG=F,3.0315,3.0315,3.0275,3.0285,155.0,-0.0044999123,-0.0014836506,FUTURE,,,,,,,,,,,,2020-10-07
30,ZW=F,591.25,611.5,588.5,608.25,96024.0,0.75,0.001234568,FUTURE,,,,,,,,,,,,2020-10-07
31,ZC=F,384.5,392.0,384.0,389.25,168605.0,0.5,0.0012861736,FUTURE,,,,,,,,,,,,2020-10-07
32,ZS=F,1041.25,1059.75,1037.25,1049.5,218055.0,-1.5,-0.0014272123,FUTURE,,,,,,,,,,,,2020-10-07
33,CAD=X,1.32589,1.3267,1.3247,1.3253,0.0,-0.006000042,-0.0045069046,CURRENCY,,,,,,,,,,,,2020-10-07
34,CNY=X,6.7898,6.7898,6.7898,6.7898,0.0,0.0002002716,2.9496821e-05,CURRENCY,,,,,,,,,,,,2020-10-07
35,EUR=X,0.8498,0.8498,0.8492,0.8494,0.0,-0.0024000406,-0.0028176105,CURRENCY,,,,,,,,,,,,2020-10-07
36,JPY=X,105.959,106.0,105.886,105.925,0.0,0.30200195,0.0028592441,CURRENCY,,,,,,,,,,,,2020-10-07
37,HKD=X,7.74963,7.7501,7.74956,7.7501,0.0,0.00047016144,6.0668892e-05,CURRENCY,,,,,,,,,,,,2020-10-07
38,BTC-USD,10599.043,10691.793,10562.673,10649.943,37751681024.0,50.90039,0.0048023574,CRYPTOCURRENCY,197133631488.0,,,,,,,,,,,2020-10-07
39,A,102.47,104.75,102.42,103.88,1114796.0,2.25,0.022139132,EQUITY,32027244544.0,307205887.0,308310016.0,3977190.0,2.77,0.0128999995,0.00373,0.89387,1.03861,,,2020-10-07
40,AA,11.96,12.3,11.96,12.24,3839193.0,0.5699997,0.04884316,EQUITY,2275709696.0,185154564.0,185924000.0,12782965.0,3.23,0.077,0.00377,0.7721,2.346887,,,2020-10-07
41,AACQ,9.78,9.84,9.78,9.79,238988.0,0.010000229,0.0010225183,EQUITY,886606848.0,,72450000.0,3955.0,0.01,,,,,,,2020-10-07
42,AAL,12.98,13.18,12.81,13.07,60319182.0,0.53999996,0.043096565,EQUITY,6582221824.0,502326203.0,508110016.0,150933609.0,2.49,0.4311,0.01165,0.84803003,1.759514,,,2020-10-07
43,AAN,58.26,59.95,58.1912,59.06,418361.0,1.5,0.026059764,EQUITY,3965324032.0,66436255.0,67140600.0,2132826.0,3.54,0.0414,0.01327,1.04257,1.664644,,,2020-10-07
44,AAOI,11.28,11.61,11.26,11.48,359646.0,0.27999973,0.024999976,EQUITY,261445504.0,20976642.0,22774000.0,4645134.0,6.05,0.2816,0.073189996,0.6155,1.970215,,,2020-10-07
45,AAON,63.11,64.285,62.61,62.85,224920.0,-0.030002594,-0.00047714048,EQUITY,3284647680.0,40764107.0,52261700.0,3978237.0,22.06,0.1142,0.21983999,0.72297996,0.626034,,,2020-10-07
46,AAP,155.62,158.5004,155.2828,156.81,942622.0,1.6499939,0.010634145,EQUITY,10841655296.0,64606112.0,69138800.0,1881114.0,2.16,0.0319,0.00341,1.0409,1.372311,,,2020-10-07
47,AAPL,114.62,115.55,114.13,115.08,93816029.0,1.9199982,0.01696711,EQUITY,1968155656192.0,17085433464.0,17102499840.0,90218872.0,0.46,0.0053,0.00066,0.62115,1.314396,,,2020-10-07
48,AAT,25.59,25.62,24.64,24.71,268092.0,-0.70000076,-0.027548239,EQUITY,1484425984.0,52503403.0,60073900.0,593153.0,2.02,0.0175,0.01302,0.98831004,0.929398,,,2020-10-07
49,AAU,0.8,0.81,0.771,0.7886,277434.0,0.005100012,0.006509268,EQUITY,95004224.0,111880172.0,120356000.0,786126.0,1.21,0.0068,0.049450003,0.16375,1.6028,,,2020-10-07
50,AAWW,65.05,67.14,65.05,67.02,597500.0,3.0599976,0.047842365,EQUITY,1751634688.0,24209810.0,26136000.0,2237908.0,4.99,0.1185,0.0232,1.02093,1.593491,,,2020-10-07
51,AAXN,94.54,96.355,93.91,96.07,350341.0,2.8499985,0.030572822,EQUITY,6098100736.0,62409189.0,63475600.0,5935281.0,9.51,0.1086,0.0191,0.91153,0.539437,,,2020-10-07
52,AB,27.96,28.32,27.68,28.1,323221.0,0.47999954,0.017378693,EQUITY,2706929152.0,93472474.0,96332000.0,266477.0,0.94,0.0028,0.06593,0.21305999,1.529509,,,2020-10-07
53,ABB,26.22,26.355,26.17,26.3,1413922.0,0.3899994,0.01505208,EQUITY,56546840576.0,1873430797.0,2128370048.0,2506353.0,1.58,,0.0,0.04383,1.178571,,,2020-10-07
54,ABBV,86.16,87.2977,86.03,87.07,5622115.0,1.1800003,0.013738507,EQUITY,153663750144.0,1762362479.0,1764829952.0,13283560.0,1.82,0.0075,0.0011100001,0.76761,0.706563,,,2020-10-07
55,ABC,96.02,96.45,95.56,95.59,697911.0,-0.040000916,-0.00041828837,EQUITY,19513933824.0,146871856.0,204142000.0,3273952.0,3.61,0.0223,0.27781,0.67904997,0.532266,,,2020-10-07
56,ABCB,25.87,26.5,25.41,25.62,411595.0,0.24000168,0.009456331,EQUITY,1780346624.0,65500367.0,69490496.0,1467945.0,5.85,0.026199998,0.05132,0.87871003,1.53337,,,2020-10-07
57,ABEO,1.2,1.335,1.17,1.23,3147752.0,0.00999999,0.008196713,EQUITY,104276568.0,57200390.0,83622096.0,2229286.0,2.68,0.0317,0.17819001,0.66402,1.372311,,,2020-10-07
58,ABEV,2.42,2.5,2.415,2.43,29373140.0,0.00999999,0.0041322275,EQUITY,38104342528.0,4393776693.0,15733399552.0,23029292.0,1.09,,0.0,0.083000004,0.745395,,,2020-10-07
59,ABG,114.05,117.445,112.13,113.71,228791.0,1.1500015,0.0102167865,EQUITY,2193397760.0,16985112.0,19289400.0,2168403.0,13.43,0.1585,0.01115,1.03278,1.72642,,,2020-10-07
