,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3411.23,3428.92,3384.45,3385.49,2843660468.0,-15.709961,-0.0046189465,INDEX,,,,,,,,,,,,2020-09-16
1,^DJI,28031.69,28364.77,28021.67,28032.38,416649362.0,36.78125,0.0013138226,INDEX,,,,,,,,,,,,2020-09-16
2,^IXIC,11222.1,11245.415,11046.43,11050.469,3342910139.0,-139.85547,-0.012497893,INDEX,,,,,,,,,,,,2020-09-16
3,^RUT,1539.2683,1572.063,1539.2683,1552.3289,0.0,14.174683,0.009215385,INDEX,,,,,,,,,,,,2020-09-16
4,^RUA,1989.8666,2006.6559,1980.9802,1981.529,0.0,-6.88562,-0.0034628692,INDEX,,,,,,,,,,,,2020-09-16
5,^GSPTSE,16495.59,16495.59,16295.66,16295.66,228994198.0,-135.60938,-0.008253128,INDEX,,,,,,,,,,,,2020-09-16
6,^FTSE,6105.54,6119.24,6057.63,6078.48,0.0,-27.060059,-0.00443205,INDEX,,,,,,,,,,,,2020-09-16
7,^HSI,24823.96,24829.87,24635.24,24725.63,0.0,-7.1289062,-0.00028823738,INDEX,,,,,,,,,,,,2020-09-16
8,^SSEC,3293.1677,3302.4556,3271.075,3283.9243,2864467216.0,-11.755127,-0.0035668295,INDEX,,,,,,,,,,,,2020-09-16
9,^N225,23425.23,23506.45,23397.43,23475.53,0.0,20.638672,0.0008799304,INDEX,,,,,,,,,,,,2020-09-16
10,^STI,2492.47,2508.16,2488.09,2505.15,0.0,19.319824,0.007771981,INDEX,,,,,,,,,,,,2020-09-16
11,^MXX,36983.2,37032.33,36691.87,36729.15,184597531.0,-152.83984,-0.004144024,INDEX,,,,,,,,,,,,2020-09-16
12,^GDAXI,13224.16,13277.23,13181.56,13255.37,0.0,37.700195,0.0028522576,INDEX,,,,,,,,,,,,2020-09-16
13,^SPEUP,1476.4,1484.04,1474.27,1483.05,0.0,7.340088,0.004973937,INDEX,,,,,,,,,,,,2020-09-16
14,^STOXX50E,3332.12,3348.77,3312.19,3338.84,0.0,6.580078,0.0019746593,INDEX,,,,,,,,,,,,2020-09-16
15,^STOXX,371.2,373.15,370.93,373.13,0.0,2.1700134,0.0058497237,INDEX,,,,,,,,,,,,2020-09-16
16,^FVX,0.264,0.285,0.258,0.274,,0.004999995,0.018587343,INDEX,,,,,,,,,,,,2020-09-16
17,^TNX,0.669,0.702,0.656,0.687,0.0,0.007999957,0.011781968,INDEX,,,,,,,,,,,,2020-09-16
18,^TYX,1.417,1.466,1.405,1.447,,0.015000105,0.010474934,INDEX,,,,,,,,,,,,2020-09-16
19,^VIX,25.31,26.59,24.84,26.04,0.0,0.45000076,0.017585024,INDEX,,,,,,,,,,,,2020-09-16
20,^VVIX,109.77,110.17,101.89,103.48,0.0,-5.489998,-0.050380815,INDEX,,,,,,,,,,,,2020-09-16
21,^GVZ,20.32,21.4,20.05,20.08,0.0,-0.23999977,-0.011811012,INDEX,,,,,,,,,,,,2020-09-16
22,^OVX,45.19,45.19,40.8,41.13,0.0,-4.0599976,-0.08984283,INDEX,,,,,,,,,,,,2020-09-16
23,ES=F,3405.0,3429.75,3384.0,3391.0,540147.0,-14.25,-0.004184715,FUTURE,,,,,,,,,,,,2020-09-16
24,CL=F,38.35,40.34,38.35,40.18,342971.0,1.9000015,0.049634315,FUTURE,,,,,,,,,,,,2020-09-16
25,BZ=F,40.75,42.44,40.58,42.29,28739.0,1.7600021,0.043424677,FUTURE,,,,,,,,,,,,2020-09-16
26,GC=F,1961.4,1983.8,1957.2,1967.1,287073.0,0.9000244,0.0004567493,FUTURE,,,,,,,,,,,,2020-09-16
27,SI=F,27.35,27.705,27.055,27.335,63279.0,-0.12900162,-0.0046971166,FUTURE,,,,,,,,,,,,2020-09-16
28,PA=F,2438.0,2438.0,2378.1,2409.0,1185.0,-5.5,-0.0022779044,FUTURE,,,,,,,,,,,,2020-09-16
29,HG=F,3.057,3.083,3.044,3.0685,49151.0,0.005500078,0.0017968239,FUTURE,,,,,,,,,,,,2020-09-16
30,ZW=F,535.5,543.0,533.25,542.25,45921.0,4.0,0.007431491,FUTURE,,,,,,,,,,,,2020-09-16
31,ZC=F,365.5,372.0,361.75,371.75,146069.0,5.75,0.015467384,FUTURE,,,,,,,,,,,,2020-09-16
32,ZS=F,991.0,1013.75,985.0,1011.5,165952.0,20.0,0.020171458,FUTURE,,,,,,,,,,,,2020-09-16
33,CAD=X,1.31843,1.32005,1.3123,1.31734,0.0,-0.0007599592,-0.0005765566,CURRENCY,,,,,,,,,,,,2020-09-16
34,CNY=X,6.7801,6.7801,6.7529,6.7547,0.0,-0.027199745,-0.0040106378,CURRENCY,,,,,,,,,,,,2020-09-16
35,EUR=X,0.8437,0.8479,0.8414,0.8459,0.0,0.002300024,0.0027264392,CURRENCY,,,,,,,,,,,,2020-09-16
36,JPY=X,105.409,105.432,104.746,104.939,0.0,-0.4639969,-0.004402122,CURRENCY,,,,,,,,,,,,2020-09-16
37,HKD=X,7.74975,7.7503,7.74948,7.74975,0.0,0.0,0.0,CURRENCY,,,,,,,,,,,,2020-09-16
38,BTC-USD,10795.525,11093.869,10705.72,11002.582,30794553344.0,207.05664,0.019179858,CRYPTOCURRENCY,203453628416.0,,,,,,,,,,,2020-09-16
39,A,101.23,101.53,98.08,99.92,1215729.0,-0.45000458,-0.0044834567,EQUITY,30806335488.0,307205887.0,308310016.0,3686771.0,2.82,0.012,0.00373,0.89387,1.068561,,,2020-09-16
40,AA,13.92,14.08,13.705,13.9,5449965.0,0.119999886,0.008708265,EQUITY,2584343552.0,185182453.0,185924000.0,13035710.0,2.49,0.0785,0.00377,0.7721,2.295959,,,2020-09-16
41,AAAU,19.63,19.63,19.455,19.51,570315.0,0.050001144,0.002569432,ETF,,,,,,,,,,365200512.0,18.06,2020-09-16
42,AACG,1.1,1.12,1.08,1.12,7630.0,0.049999952,0.046728924,EQUITY,35547008.0,6934202.0,31738400.0,1488.0,0.02,,0.0,0.00458,1.279503,,,2020-09-16
43,AADR,56.92,57.089,56.59,56.6994,3380.0,-0.065597534,-0.0011555982,ETF,,,,,,,,,,75879224.0,55.6,2020-09-16
44,AAL,13.21,13.959,12.98,13.8,74792932.0,0.65999985,0.0502283,EQUITY,6949859328.0,502326203.0,508110016.0,151581485.0,2.15,0.433,0.01165,0.84803003,1.75418,,,2020-09-16
45,AAMC,23.28,23.28,21.49,22.5,8402.0,-0.129999,-0.0057445504,EQUITY,36722700.0,543250.0,1632120.0,7948.0,0.28,0.0178,0.61104,0.18121,0.862876,,,2020-09-16
46,AAME,1.96,2.01,2.0,2.0,1793.0,-0.029999971,-0.014778311,EQUITY,40908000.0,4549583.0,20454000.0,8239.0,0.37,0.002,0.80135,0.053990003,0.238573,,,2020-09-16
47,AAN,58.59,58.83,57.14,57.25,498608.0,-1.0800018,-0.018515375,EQUITY,3843799296.0,66436255.0,67140600.0,2066385.0,2.7,0.0401,0.01327,1.04257,1.700111,,,2020-09-16
48,AAOI,10.47,10.67,10.36,10.44,341030.0,0.029999733,0.0028818187,EQUITY,274237920.0,20977781.0,22774000.0,4469219.0,3.5,0.271,0.073189996,0.6155,2.004459,,,2020-09-16
49,AAON,57.58,58.47,57.43,57.84,194684.0,0.43999863,0.007665481,EQUITY,3022816768.0,40764107.0,52261700.0,3757728.0,19.29,0.1079,0.21983999,0.72297996,0.678372,,,2020-09-16
50,AAP,157.03,157.11,154.3,154.64,506178.0,-2.2400055,-0.014278464,EQUITY,10691623936.0,64606112.0,69138800.0,1939762.0,2.13,0.032899998,0.00341,1.0409,1.350613,,,2020-09-16
51,AAPL,115.23,116.0,112.05,112.13,151291463.0,-3.4100037,-0.02951362,EQUITY,1917703290880.0,17087143718.0,17102499840.0,79684337.0,0.39,0.0047,0.00066,0.62115,1.284838,,,2020-09-16
52,AAT,25.88,26.67,25.82,26.34,336022.0,0.69000053,0.026900606,EQUITY,1582346496.0,52548458.0,60073900.0,712502.0,2.53,0.0211,0.01302,0.98831004,0.892976,,,2020-09-16
53,AAU,0.92,1.05,0.83,1.05,2467203.0,0.16089994,0.18096945,EQUITY,126176392.0,111793402.0,120356000.0,757767.0,1.07,0.0066000004,0.049450003,0.16375,1.640261,,,2020-09-16
54,AAWW,60.35,61.73,59.25,61.12,501587.0,1.6399994,0.027572284,EQUITY,1597432320.0,24144993.0,26136000.0,2247626.0,3.78,0.118999995,0.0232,1.02093,1.701226,,,2020-09-16
55,AAXJ,78.75,78.9631,78.38,78.4,1008397.0,-0.15999603,-0.0020366095,ETF,,,,,,,,,,3744101632.0,74.81,2020-09-16
56,AAXN,85.0,85.0,83.41,83.73,324161.0,-0.66999817,-0.007938366,EQUITY,5314812416.0,62419980.0,63475600.0,4513130.0,6.53,0.082600005,0.0191,0.91153,0.588071,,,2020-09-16
57,AB,27.46,28.31,27.43,27.9,475688.0,0.35000038,0.012704188,EQUITY,2687662848.0,93427151.0,96332000.0,259316.0,1.0,0.0028,0.06593,0.21305999,1.531215,,,2020-09-16
58,ABB,26.35,26.42,26.105,26.12,1075757.0,-0.049999237,-0.0019105555,EQUITY,55654928384.0,1873430797.0,2128370048.0,3733759.0,2.17,,0.0,0.04383,1.204819,,,2020-09-16
59,ABBV,91.02,91.27,89.685,89.78,6112581.0,-1.1300049,-0.012429928,EQUITY,158446436352.0,1762362479.0,1764829952.0,12163272.0,1.77,0.0069,0.0011100001,0.76761,0.716833,,,2020-09-16
