,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3371.88,3379.97,3329.27,3331.84,3066119495.0,-95.11987,-0.027756343,INDEX,,,,,,,,,,,,2020-09-08
1,^DJI,27925.23,27925.23,27464.9,27500.89,587158682.0,-632.4199,-0.0224794,INDEX,,,,,,,,,,,,2020-09-08
2,^IXIC,10900.7,11131.498,10837.196,10847.69,3447458225.0,-465.44434,-0.041141942,INDEX,,,,,,,,,,,,2020-09-08
3,^RUT,1534.3716,1534.3716,1499.8286,1504.5913,0.0,-30.712402,-0.020004122,INDEX,,,,,,,,,,,,2020-09-08
4,^RUA,1994.1444,1994.1444,1939.7869,1940.9869,0.0,-56.891357,-0.028475888,INDEX,,,,,,,,,,,,2020-09-08
5,^GSPTSE,16064.48,16222.19,15956.04,16099.52,282431020.0,-118.490234,-0.0073060896,INDEX,,,,,,,,,,,,2020-09-08
6,^FTSE,5937.4,5985.26,5868.87,5930.3,0.0,-7.1000977,-0.0011958261,INDEX,,,,,,,,,,,,2020-09-08
7,^HSI,24785.26,24785.26,24341.32,24624.34,0.0,34.689453,0.0014107339,INDEX,,,,,,,,,,,,2020-09-08
8,^SSEC,3301.2173,3324.3928,3276.443,3316.417,1336824024.0,23.826172,0.007236299,INDEX,,,,,,,,,,,,2020-09-08
9,^N225,23188.79,23277.66,23129.66,23274.13,0.0,184.18164,0.0079767015,INDEX,,,,,,,,,,,,2020-09-08
10,^STI,2515.26,2528.02,2504.76,2504.76,0.0,-6.449951,-0.0025684638,INDEX,,,,,,,,,,,,2020-09-08
11,^MXX,36597.53,36597.55,35748.04,36071.43,124202050.0,-566.01953,-0.015449207,INDEX,,,,,,,,,,,,2020-09-08
12,^GDAXI,13126.23,13147.52,12856.55,12968.33,0.0,-131.9502,-0.010072318,INDEX,,,,,,,,,,,,2020-09-08
13,^SPEUP,1462.56,1466.87,1435.14,1447.18,0.0,-15.509888,-0.010603675,INDEX,,,,,,,,,,,,2020-09-08
14,^STOXX50E,3314.85,3320.38,3241.61,3267.37,0.0,-46.69995,-0.014091419,INDEX,,,,,,,,,,,,2020-09-08
15,^STOXX,367.89,368.77,360.82,363.75,0.0,-4.220001,-0.0114683295,INDEX,,,,,,,,,,,,2020-09-08
16,^FVX,0.274,0.282,0.26099998,0.272,,-0.031999975,-0.105263084,INDEX,,,,,,,,,,,,2020-09-08
17,^TNX,0.679,0.685,0.664,0.684,0.0,-0.037,-0.051317617,INDEX,,,,,,,,,,,,2020-09-08
18,^TYX,1.416,1.424,1.385,1.423,,-0.04700005,-0.03197282,INDEX,,,,,,,,,,,,2020-09-08
19,^VIX,30.61,35.93,30.52,31.46,0.0,0.7099991,0.023089401,INDEX,,,,,,,,,,,,2020-09-08
20,^VVIX,130.91,130.91,120.56,123.56,0.0,1.4199982,0.011625988,INDEX,,,,,,,,,,,,2020-09-08
21,^GVZ,21.98,23.73,21.98,22.49,0.0,0.5100002,0.023202922,INDEX,,,,,,,,,,,,2020-09-08
22,^OVX,44.02,59.25,44.02,55.9,0.0,11.880001,0.26987734,INDEX,,,,,,,,,,,,2020-09-08
23,ES=F,3420.5,3447.0,3327.5,3335.75,2666308.0,-81.75,-0.023920994,FUTURE,,,,,,,,,,,,2020-09-08
24,CL=F,39.48,39.59,36.13,36.84,686873.0,0.08000183,0.0021763286,FUTURE,,,,,,,,,,,,2020-09-08
25,BZ=F,42.22,42.45,39.3,39.88,51439.0,0.10000229,0.0025138836,FUTURE,,,,,,,,,,,,2020-09-08
26,GC=F,1938.0,1948.3,1911.7,1938.6,412083.0,4.2999268,0.002212807,FUTURE,,,,,,,,,,,,2020-09-08
27,SI=F,27.04,27.385,25.985,26.835,138765.0,0.12299919,0.0045570447,FUTURE,,,,,,,,,,,,2020-09-08
28,PA=F,2328.3,2348.5,2255.3,2301.3,1670.0,-41.899902,-0.017881488,FUTURE,,,,,,,,,,,,2020-09-08
29,HG=F,3.0755,3.0885,2.998,3.0175,119746.0,-0.044500113,-0.01471078,FUTURE,,,,,,,,,,,,2020-09-08
30,ZW=F,549.0,551.0,542.5,544.75,60736.0,-5.5,-0.009995457,FUTURE,,,,,,,,,,,,2020-09-08
31,ZC=F,358.0,363.5,356.5,361.5,167897.0,3.5,0.009776536,FUTURE,,,,,,,,,,,,2020-09-08
32,ZS=F,970.0,977.0,961.75,974.0,152817.0,6.0,0.006198347,FUTURE,,,,,,,,,,,,2020-09-08
33,CAD=X,1.30949,1.32385,1.3083,1.3237,0.0,0.014209986,0.010851543,CURRENCY,,,,,,,,,,,,2020-09-08
34,CNY=X,6.8304,6.8509,6.8277,6.844,0.0,0.013599873,0.00199108,CURRENCY,,,,,,,,,,,,2020-09-08
35,EUR=X,0.846,0.8496,0.8453,0.8489,0.0,0.0028000474,0.0033093577,CURRENCY,,,,,,,,,,,,2020-09-08
36,JPY=X,106.266,106.382,105.79,105.93,0.0,-0.33599854,-0.0031618632,CURRENCY,,,,,,,,,,,,2020-09-08
37,HKD=X,7.74998,7.7505,7.74959,7.75002,0.0,4.005432e-05,5.168313e-06,CURRENCY,,,,,,,,,,,,2020-09-08
38,BTC-USD,10379.764,10414.775,9975.443,10016.075,32270583808.0,-363.68848,-0.03503822,CRYPTOCURRENCY,185132498944.0,,,,,,,,,,,2020-09-08
39,A,96.11,96.47,94.76,95.14,1156661.0,-1.699997,-0.017554699,EQUITY,29332615168.0,307205887.0,308310016.0,3898382.0,2.81,0.0127,0.00373,0.89387,1.068561,,,2020-09-08
40,AA,14.26,14.555,13.69,14.23,4854412.0,-0.17000008,-0.011805561,EQUITY,2645698560.0,185182453.0,185924000.0,15596730.0,2.22,0.0939,0.00377,0.7721,2.295959,,,2020-09-08
41,AAAU,19.04,19.33,18.998,19.25,1414907.0,-0.020000458,-0.0010379065,ETF,,,,,,,,,,365200512.0,18.06,2020-09-08
