,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3234.27,3243.72,3216.17,3218.44,2235534686.0,-20.96997,-0.0064733922,INDEX,,,,,,,,,,,,2020-07-28
1,^DJI,26529.45,26556.84,26361.71,26379.28,362402066.0,-205.49023,-0.0077296225,INDEX,,,,,,,,,,,,2020-07-28
2,^IXIC,10509.2,10523.64,10397.873,10402.092,3622904723.0,-134.17578,-0.01273466,INDEX,,,,,,,,,,,,2020-07-28
3,^RUT,1484.3707,1485.3387,1469.5516,1469.7551,0.0,-14.895874,-0.01003325,INDEX,,,,,,,,,,,,2020-07-28
4,^RUA,1892.8052,1895.1653,1878.6256,1879.666,0.0,-13.434326,-0.007096468,INDEX,,,,,,,,,,,,2020-07-28
5,^GSPTSE,16139.96,16189.48,16085.26,16121.32,191264802.0,-40.009766,-0.002475648,INDEX,,,,,,,,,,,,2020-07-28
6,^FTSE,6123.82,6149.86,6083.65,6129.26,0.0,24.379883,0.0039935075,INDEX,,,,,,,,,,,,2020-07-28
7,^HSI,24942.74,24942.74,24642.35,24772.76,0.0,169.5,0.006889331,INDEX,,,,,,,,,,,,2020-07-28
8,^SSEC,3226.1328,3245.2966,3208.494,3227.9604,2757546124.0,22.733643,0.0070926785,INDEX,,,,,,,,,,,,2020-07-28
9,^N225,22735.02,22842.19,22646.22,22657.38,0.0,-58.46875,-0.0025739188,INDEX,,,,,,,,,,,,2020-07-28
10,^STI,2587.81,2603.31,2580.89,2582.97,0.0,7.1799316,0.0027874678,INDEX,,,,,,,,,,,,2020-07-28
11,^MXX,37685.51,37852.54,37573.58,37771.21,143410920.0,29.070312,0.00077023485,INDEX,,,,,,,,,,,,2020-07-28
12,^GDAXI,12886.23,12936.01,12746.46,12835.28,0.0,-3.3798828,-0.00026325823,INDEX,,,,,,,,,,,,2020-07-28
13,^SPEUP,1462.58,1466.74,1453.24,1465.25,0.0,5.660034,0.0038778249,INDEX,,,,,,,,,,,,2020-07-28
14,^STOXX50E,3302.68,3316.82,3280.67,3303.56,0.0,0.7199707,0.00021798532,INDEX,,,,,,,,,,,,2020-07-28
15,^STOXX,366.59,368.08,364.75,367.68,0.0,1.5299988,0.004178612,INDEX,,,,,,,,,,,,2020-07-28
16,^FVX,0.278,0.28,0.264,0.266,,-0.018999994,-0.06666665,INDEX,,,,,,,,,,,,2020-07-28
17,^TNX,0.605,0.607,0.577,0.581,0.0,-0.028000057,-0.045977104,INDEX,,,,,,,,,,,,2020-07-28
18,^TYX,1.254,1.256,1.217,1.2229999,,-0.029000163,-0.023163069,INDEX,,,,,,,,,,,,2020-07-28
19,^VIX,24.86,25.85,24.05,25.44,0.0,0.70000076,0.028294291,INDEX,,,,,,,,,,,,2020-07-28
20,^VVIX,113.07,114.25,110.3,113.88,0.0,1.1699982,0.010380607,INDEX,,,,,,,,,,,,2020-07-28
21,^GVZ,25.52,29.27,25.52,28.96,0.0,3.4399986,0.13479619,INDEX,,,,,,,,,,,,2020-07-28
22,^OVX,41.37,41.96,40.13,41.09,0.0,-0.27999878,-0.00676816,INDEX,,,,,,,,,,,,2020-07-28
23,ES=F,3215.0,3219.0,3214.0,3216.75,2596.0,3.75,0.0011671336,FUTURE,,,,,,,,,,,,2020-07-28
24,CL=F,41.13,41.2,41.09,41.11,616.0,0.069999695,0.0017056456,FUTURE,,,,,,,,,,,,2020-07-28
