,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3552.57,3593.66,3552.57,3585.15,2273000532.0,48.139893,0.013610336,INDEX,,,,,,,,,,,,2020-11-13
1,^DJI,29203.9,29559.25,29203.9,29479.81,348807428.0,399.64062,0.01374272,INDEX,,,,,,,,,,,,2020-11-13
2,^IXIC,11794.9,11849.785,11715.522,11829.285,3380859350.0,119.69629,0.010222075,INDEX,,,,,,,,,,,,2020-11-13
3,^RUT,1710.0459,1749.357,1710.0459,1744.0424,0.0,35.572388,0.020821195,INDEX,,,,,,,,,,,,2020-11-13
4,^RUA,2084.8398,2116.8145,2084.8398,2112.3804,0.0,28.364014,0.013610264,INDEX,,,,,,,,,,,,2020-11-13
5,^GSPTSE,16679.49,16736.25,16662.37,16675.64,240207106.0,93.46094,0.0056362273,INDEX,,,,,,,,,,,,2020-11-13
6,^FTSE,6338.94,6338.97,6280.4,6316.39,0.0,-22.549805,-0.003557346,INDEX,,,,,,,,,,,,2020-11-13
7,^HSI,26114.6,26156.86,25909.18,26156.86,0.0,-12.521484,-0.00047847844,INDEX,,,,,,,,,,,,2020-11-13
8,^SSEC,3307.15,3328.1028,3293.766,3328.1028,3623574312.0,15.435791,0.0046596266,INDEX,,,,,,,,,,,,2020-11-13
9,^N225,25405.64,25456.18,25215.31,25385.87,0.0,-135.01172,-0.0052902456,INDEX,,,,,,,,,,,,2020-11-13
10,^STI,2700.72,2715.92,2685.81,2711.39,0.0,-0.51000977,-0.00018806364,INDEX,,,,,,,,,,,,2020-11-13
11,^MXX,40464.64,40848.77,40179.48,40791.81,130010179.0,455.85938,0.011301566,INDEX,,,,,,,,,,,,2020-11-13
12,^GDAXI,13036.97,13145.48,13004.82,13076.72,0.0,23.769531,0.0018210083,INDEX,,,,,,,,,,,,2020-11-13
13,^SPEUP,1532.87,1538.8,1526.13,1533.52,0.0,0.5600586,0.00036534457,INDEX,,,,,,,,,,,,2020-11-13
14,^STOXX50E,3423.63,3457.59,3416.18,3432.07,0.0,3.8701172,0.0011289065,INDEX,,,,,,,,,,,,2020-11-13
15,^STOXX,384.39,386.58,383.51,385.18,0.0,0.019989014,5.1897947e-05,INDEX,,,,,,,,,,,,2020-11-13
16,^FVX,0.4,0.409,0.389,0.40300003,,0.007000029,0.017676841,INDEX,,,,,,,,,,,,2020-11-13
17,^TNX,0.888,0.89799994,0.87200004,0.893,0.0,0.007999957,0.009039499,INDEX,,,,,,,,,,,,2020-11-13
18,^TYX,1.642,1.6520001,1.626,1.648,,-0.003000021,-0.0018170932,INDEX,,,,,,,,,,,,2020-11-13
19,^VIX,24.94,25.03,22.74,23.1,0.0,-2.25,-0.0887574,INDEX,,,,,,,,,,,,2020-11-13
20,^VVIX,118.45,118.45,113.9,114.39,0.0,-7.1800003,-0.059060626,INDEX,,,,,,,,,,,,2020-11-13
21,^GVZ,18.68,18.69,17.59,17.74,0.0,-1.2399998,-0.06533192,INDEX,,,,,,,,,,,,2020-11-13
22,^OVX,51.18,51.18,47.99,48.24,0.0,-2.6599998,-0.052259326,INDEX,,,,,,,,,,,,2020-11-13
23,ES=F,3537.5,3590.0,3518.0,3582.0,1289213.0,49.5,0.014012738,FUTURE,,,,,,,,,,,,2020-11-13
24,CL=F,40.94,40.94,40.06,40.12,309998.0,-1.0,-0.024319068,FUTURE,,,,,,,,,,,,2020-11-13
