,Ticker,Open,High,Low,Close,Volume,Change,ChangePercent,Type,MarketCap,SharesFloat,SharesOutstanding,SharesShort,SharesShortRatio,SharesShortPercentOfFloat,SharesInsidersPercent,SharesInstitutionsPercent,Beta,TotalAssets,NAV,Date
0,^GSPC,3350.92,3357.92,3327.54,3335.47,1945022669.0,-16.130127,-0.0048126644,INDEX,,,,,,,,,,,,2020-09-29
1,^DJI,27560.24,27605.6,27338.09,27452.66,306702452.0,-131.40039,-0.004763635,INDEX,,,,,,,,,,,,2020-09-29
2,^IXIC,11109.0,11153.233,11065.63,11085.248,3119999597.0,-32.277344,-0.002903285,INDEX,,,,,,,,,,,,2020-09-29
3,^RUT,1510.2043,1512.2234,1492.52,1504.7266,0.0,-5.6157227,-0.003718179,INDEX,,,,,,,,,,,,2020-09-29
4,^RUA,1962.0549,1965.6638,1948.8058,1953.0455,0.0,-9.111694,-0.0046437127,INDEX,,,,,,,,,,,,2020-09-29
5,^GSPTSE,16231.19,,,16211.52,169382599.0,-31.29004,-0.0019263932,INDEX,,,,,,,,,,,,2020-09-29
6,^FTSE,5927.93,5927.93,5862.93,5897.5,0.0,-30.430176,-0.005133356,INDEX,,,,,,,,,,,,2020-09-29
7,^HSI,23584.61,23601.4,23256.92,23275.53,0.0,-200.52148,-0.008541534,INDEX,,,,,,,,,,,,2020-09-29
8,^SSEC,3231.855,3242.7937,3219.7903,3224.3594,2250085112.0,6.824707,0.002121098,INDEX,,,,,,,,,,,,2020-09-29
9,^N225,23410.5,23622.74,23347.64,23539.1,0.0,27.480469,0.0011688038,INDEX,,,,,,,,,,,,2020-09-29
10,^STI,2496.77,2503.14,2470.84,2471.61,0.0,-11.399902,-0.0045911623,INDEX,,,,,,,,,,,,2020-09-29
11,^MXX,37268.02,37268.02,36973.2,37134.92,134150653.0,-96.578125,-0.0025939897,INDEX,,,,,,,,,,,,2020-09-29
12,^GDAXI,12817.79,12859.14,12738.3,12825.82,0.0,-45.049805,-0.0035001368,INDEX,,,,,,,,,,,,2020-09-29
13,^SPEUP,1441.76,1444.03,1432.83,1436.52,0.0,-7.959961,-0.005510607,INDEX,,,,,,,,,,,,2020-09-29
14,^STOXX50E,3222.32,3224.83,3197.1,3214.3,0.0,-8.889893,-0.002758104,INDEX,,,,,,,,,,,,2020-09-29
15,^STOXX,363.24,363.24,360.78,361.49,0.0,-1.9000244,-0.0052286093,INDEX,,,,,,,,,,,,2020-09-29
16,^FVX,0.259,0.263,0.25,0.25,,-0.016000003,-0.060150385,INDEX,,,,,,,,,,,,2020-09-29
17,^TNX,0.65,0.65900004,0.641,0.645,0.0,-0.018000007,-0.02714933,INDEX,,,,,,,,,,,,2020-09-29
18,^TYX,1.407,1.422,1.3989999,1.406,,-0.01699996,-0.011946564,INDEX,,,,,,,,,,,,2020-09-29
19,^VIX,26.81,27.43,25.98,26.27,0.0,0.07999992,0.0030545979,INDEX,,,,,,,,,,,,2020-09-29
20,^VVIX,102.48,102.48,96.68,96.93,0.0,-4.919998,-0.048306316,INDEX,,,,,,,,,,,,2020-09-29
21,^GVZ,21.72,23.28,21.26,23.28,0.0,1.2700005,0.057701066,INDEX,,,,,,,,,,,,2020-09-29
22,^OVX,40.63,49.82,38.26,46.13,0.0,5.4900017,0.13508862,INDEX,,,,,,,,,,,,2020-09-29
23,ES=F,3330.0,3333.0,3327.5,3332.5,4705.0,-1.25,-0.00037495312,FUTURE,,,,,,,,,,,,2020-09-29
24,CL=F,39.16,39.2,39.09,39.11,674.0,-0.1800003,-0.004581326,FUTURE,,,,,,,,,,,,2020-09-29
25,BZ=F,42.43,42.52,40.44,40.9,7015.0,-0.12999725,-0.0031683466,FUTURE,,,,,,,,,,,,2020-09-29
26,GC=F,1903.2,1904.0,1902.4,1903.1,490.0,-0.099975586,-5.2530264e-05,FUTURE,,,,,,,,,,,,2020-09-29
27,SI=F,24.505,24.505,24.375,24.43,424.0,-0.01499939,-0.00061359745,FUTURE,,,,,,,,,,,,2020-09-29
