Ticker,Date,Net Flows*
XNTK,2007-06-12,0.0
XLY,2007-06-12,-11.79
IVV,2007-06-12,-187.38
EWU,2007-06-12,0.0
IWR,2007-06-12,-32.94
IYJ,2007-06-12,0.0
ILF,2007-06-12,0.0
IJK,2007-06-12,0.0
IXG,2007-06-12,0.0
SPY,2007-06-12,13177.77
XLF,2007-06-12,24.27
IOO,2007-06-12,0.0
IJJ,2007-06-12,0.0
EWA,2007-06-12,0.0
IGV,2007-06-12,0.0
IVW,2007-06-12,0.0
IVE,2007-06-12,0.0
IYC,2007-06-12,7.06
XLK,2007-06-12,8.86
IGN,2007-06-12,0.0
IUSV,2007-06-12,0.0
IGM,2007-06-12,0.0
EWT,2007-06-12,0.0
IWO,2007-06-12,59.54
XLP,2007-06-12,-56.47
IGE,2007-06-12,0.0
EWI,2007-06-12,0.0
IJR,2007-06-12,-21.39
IDU,2007-06-12,0.0
ICF,2007-06-12,0.0
IUSG,2007-06-12,0.0
XLB,2007-06-12,-40.03
EZU,2007-06-12,0.0
IBB,2007-06-12,-35.89
EWZ,2007-06-12,8.9
IEV,2007-06-12,-17.15
IEF,2007-06-12,8.02
EPP,2007-06-12,0.0
DGT,2007-06-12,0.0
IWD,2007-06-12,-8.7
SLYV,2007-06-12,0.0
EWG,2007-06-12,0.0
EWY,2007-06-12,0.0
IWN,2007-06-12,4.17
DIA,2007-06-12,315.55
EWC,2007-06-12,0.0
IYR,2007-06-12,101.78
IJS,2007-06-12,0.0
XLV,2007-06-12,10.77
IWS,2007-06-12,0.0
IJH,2007-06-12,13.45
EWW,2007-06-12,18.71
EWM,2007-06-12,-5.3
EWL,2007-06-12,0.0
IYG,2007-06-12,0.0
EWQ,2007-06-12,0.0
SPTM,2007-06-12,0.0
RWR,2007-06-12,0.0
EWJ,2007-06-12,0.0
EWO,2007-06-12,0.0
IWB,2007-06-12,-8.24
EFA,2007-06-12,0.0
EWN,2007-06-12,0.0
EWP,2007-06-12,0.0
EWS,2007-06-12,0.0
IWV,2007-06-12,0.0
