Ticker,Date,Net Flows*
XNTK,2013-07-15,0.0
XLY,2013-07-15,56.77
IVV,2013-07-15,126.79
EWU,2013-07-15,47.74
IWR,2013-07-15,0.0
IYJ,2013-07-15,0.0
ILF,2013-07-15,0.0
IJK,2013-07-15,6.8
IXG,2013-07-15,0.0
SPY,2013-07-15,-948.78
XLF,2013-07-15,-1.02
IOO,2013-07-15,0.0
IJJ,2013-07-15,0.0
EWA,2013-07-15,0.0
IGV,2013-07-15,0.0
IVW,2013-07-15,0.0
IVE,2013-07-15,0.0
IYC,2013-07-15,0.0
XLK,2013-07-15,-15.98
IGN,2013-07-15,0.0
IUSV,2013-07-15,0.0
IGM,2013-07-15,0.0
EWT,2013-07-15,27.84
IWO,2013-07-15,23.79
XLP,2013-07-15,-72.55
IGE,2013-07-15,-2.01
EWI,2013-07-15,0.0
IJR,2013-07-15,52.73
IDU,2013-07-15,0.0
ICF,2013-07-15,12.51
IUSG,2013-07-15,0.0
XLB,2013-07-15,0.0
EZU,2013-07-15,0.0
IBB,2013-07-15,115.9
EWZ,2013-07-15,0.0
IEV,2013-07-15,0.0
IEF,2013-07-15,10.16
EPP,2013-07-15,-13.28
DGT,2013-07-15,0.0
IWD,2013-07-15,0.0
SLYV,2013-07-15,0.0
EWG,2013-07-15,0.0
EWY,2013-07-15,0.0
IWN,2013-07-15,0.0
DIA,2013-07-15,100.37
EWC,2013-07-15,0.0
IYR,2013-07-15,-85.58
IJS,2013-07-15,19.85
XLV,2013-07-15,54.9
IWS,2013-07-15,0.0
IJH,2013-07-15,0.0
EWW,2013-07-15,0.0
EWM,2013-07-15,0.0
EWL,2013-07-15,0.0
IYG,2013-07-15,0.0
EWQ,2013-07-15,0.0
SPTM,2013-07-15,0.0
RWR,2013-07-15,0.0
EWJ,2013-07-15,0.0
EWO,2013-07-15,0.0
IWB,2013-07-15,0.0
EFA,2013-07-15,0.0
EWN,2013-07-15,0.0
EWP,2013-07-15,0.0
EWS,2013-07-15,0.0
IWV,2013-07-15,0.0
SHY,2013-07-15,-58.99
EWD,2013-07-15,0.0
IJT,2013-07-15,10.29
IWF,2013-07-15,22.9
OEF,2013-07-15,0.0
SLYG,2013-07-15,0.0
VTI,2013-07-15,26.1
XLI,2013-07-15,97.84
IWM,2013-07-15,-113.87
LQD,2013-07-15,0.0
IWP,2013-07-15,7.57
VXF,2013-07-15,0.0
IXC,2013-07-15,0.0
IXJ,2013-07-15,0.0
EWH,2013-07-15,0.0
IXN,2013-07-15,0.0
IXP,2013-07-15,0.0
QQQ,2013-07-15,237.61
IYE,2013-07-15,0.0
MDY,2013-07-15,-55.53
EWK,2013-07-15,0.0
IYF,2013-07-15,0.0
IYK,2013-07-15,0.0
IYM,2013-07-15,0.0
IYW,2013-07-15,0.0
IYY,2013-07-15,0.0
XLE,2013-07-15,-16.39
IYZ,2013-07-15,-4.05
SPYG,2013-07-15,0.0
SOXX,2013-07-15,0.0
IYH,2013-07-15,0.0
SPYV,2013-07-15,0.0
XLU,2013-07-15,54.1
XSVM,2013-07-15,0.0
XSD,2013-07-15,0.0
XMVM,2013-07-15,0.0
PKB,2013-07-15,0.0
JKG,2013-07-15,0.0
FVD,2013-07-15,0.0
FXI,2013-07-15,0.0
PHO,2013-07-15,0.0
XLG,2013-07-15,0.0
PID,2013-07-15,0.0
PEY,2013-07-15,0.0
PBS,2013-07-15,2.25
IYT,2013-07-15,-5.74
MDYV,2013-07-15,0.0
RSP,2013-07-15,64.4
KBE,2013-07-15,6.02
XBI,2013-07-15,23.9
MDYG,2013-07-15,0.0
JKI,2013-07-15,0.0
JKH,2013-07-15,0.0
EFG,2013-07-15,0.0
PEJ,2013-07-15,1.5
PPA,2013-07-15,0.0
EFV,2013-07-15,0.0
PJP,2013-07-15,0.0
PBE,2013-07-15,0.0
ADRE,2013-07-15,0.0
PXJ,2013-07-15,0.0
KCE,2013-07-15,0.0
VBK,2013-07-15,0.0
DBC,2013-07-15,41.78
DVY,2013-07-15,20.0
FXE,2013-07-15,0.0
PFM,2013-07-15,0.0
ONEQ,2013-07-15,0.0
XSMO,2013-07-15,0.0
EZA,2013-07-15,0.0
VGK,2013-07-15,0.0
GLD,2013-07-15,0.0
IAU,2013-07-15,0.0
PBJ,2013-07-15,0.0
VOX,2013-07-15,0.0
VTV,2013-07-15,0.0
ITOT,2013-07-15,0.0
FEZ,2013-07-15,63.23
SPMD,2013-07-15,0.0
IWC,2013-07-15,0.0
PXE,2013-07-15,0.0
JKJ,2013-07-15,0.0
FDM,2013-07-15,0.0
JKD,2013-07-15,0.0
SUSA,2013-07-15,0.0
PRF,2013-07-15,15.08
JKK,2013-07-15,0.0
PSI,2013-07-15,0.0
SPHQ,2013-07-15,0.0
AGG,2013-07-15,10.7
VHT,2013-07-15,18.21
PSJ,2013-07-15,0.0
PWB,2013-07-15,0.0
PUI,2013-07-15,0.0
PWV,2013-07-15,0.0
TIP,2013-07-15,0.0
PXQ,2013-07-15,0.0
RFG,2013-07-15,0.0
RFV,2013-07-15,0.0
RPG,2013-07-15,0.0
JKL,2013-07-15,0.0
SDY,2013-07-15,13.88
XHB,2013-07-15,-104.42
SLY,2013-07-15,0.0
TLT,2013-07-15,-21.46
VFH,2013-07-15,8.34
SPLG,2013-07-15,0.0
VAW,2013-07-15,0.0
VB,2013-07-15,19.84
VBR,2013-07-15,8.82
PBW,2013-07-15,0.0
JKF,2013-07-15,0.0
RZG,2013-07-15,0.0
VNQ,2013-07-15,0.0
XMMO,2013-07-15,0.0
VCR,2013-07-15,9.63
PWC,2013-07-15,0.0
