Ticker,Date,Net Flows*
XNTK,2009-03-13,0.0
XLY,2009-03-13,45.16
IVV,2009-03-13,19.08
EWU,2009-03-13,1.91
IWR,2009-03-13,0.0
IYJ,2009-03-13,-3.28
ILF,2009-03-13,0.0
IJK,2009-03-13,-4.9
IXG,2009-03-13,0.0
SPY,2009-03-13,-1250.86
XLF,2009-03-13,355.47
IOO,2009-03-13,0.0
IJJ,2009-03-13,-12.42
EWA,2009-03-13,15.76
IGV,2009-03-13,4.57
IVW,2009-03-13,9.96
IVE,2009-03-13,0.0
IYC,2009-03-13,-16.51
XLK,2009-03-13,-44.2
IGN,2009-03-13,0.0
IUSV,2009-03-13,-2.51
IGM,2009-03-13,4.92
EWT,2009-03-13,0.0
IWO,2009-03-13,0.0
XLP,2009-03-13,0.0
IGE,2009-03-13,0.0
EWI,2009-03-13,0.0
IJR,2009-03-13,-30.55
IDU,2009-03-13,-5.55
ICF,2009-03-13,0.0
IUSG,2009-03-13,0.0
XLB,2009-03-13,18.26
EZU,2009-03-13,0.0
IBB,2009-03-13,9.6
EWZ,2009-03-13,0.0
IEV,2009-03-13,4.68
IEF,2009-03-13,18.92
EPP,2009-03-13,0.0
DGT,2009-03-13,-1.94
IWD,2009-03-13,1.95
SLYV,2009-03-13,0.0
EWG,2009-03-13,33.43
EWY,2009-03-13,-14.73
IWN,2009-03-13,0.0
DIA,2009-03-13,61.07
EWC,2009-03-13,0.0
IYR,2009-03-13,-158.42
IJS,2009-03-13,1.82
XLV,2009-03-13,-18.72
IWS,2009-03-13,-5.56
IJH,2009-03-13,0.0
EWW,2009-03-13,0.0
EWM,2009-03-13,0.0
EWL,2009-03-13,0.0
IYG,2009-03-13,-3.18
EWQ,2009-03-13,0.0
SPTM,2009-03-13,0.0
RWR,2009-03-13,0.0
EWJ,2009-03-13,-29.36
EWO,2009-03-13,0.0
IWB,2009-03-13,-51.51
EFA,2009-03-13,0.0
EWN,2009-03-13,0.0
EWP,2009-03-13,0.0
EWS,2009-03-13,0.0
IWV,2009-03-13,0.0
SHY,2009-03-13,50.29
EWD,2009-03-13,1.03
IJT,2009-03-13,0.0
IWF,2009-03-13,-16.82
OEF,2009-03-13,3.6
SLYG,2009-03-13,0.0
VTI,2009-03-13,16.04
XLI,2009-03-13,-5.21
IWM,2009-03-13,169.33
LQD,2009-03-13,0.0
IWP,2009-03-13,0.0
VXF,2009-03-13,0.0
IXC,2009-03-13,0.0
IXJ,2009-03-13,0.0
EWH,2009-03-13,1.38
IXN,2009-03-13,0.0
IXP,2009-03-13,0.0
QQQ,2009-03-13,480.73
IYE,2009-03-13,0.0
MDY,2009-03-13,0.0
EWK,2009-03-13,0.0
IYF,2009-03-13,-24.57
IYK,2009-03-13,0.0
IYM,2009-03-13,0.0
IYW,2009-03-13,3.47
IYY,2009-03-13,0.0
XLE,2009-03-13,69.15
IYZ,2009-03-13,10.57
SPYG,2009-03-13,0.0
SOXX,2009-03-13,0.0
IYH,2009-03-13,0.0
SPYV,2009-03-13,0.0
XLU,2009-03-13,21.03
XSVM,2009-03-13,0.0
XSD,2009-03-13,1.33
XMVM,2009-03-13,-0.88
PKB,2009-03-13,0.0
JKG,2009-03-13,0.0
FVD,2009-03-13,0.0
FXI,2009-03-13,15.02
PHO,2009-03-13,-1.16
XLG,2009-03-13,-5.99
PID,2009-03-13,0.0
PEY,2009-03-13,0.0
PBS,2009-03-13,0.0
IYT,2009-03-13,-4.35
MDYV,2009-03-13,0.0
RSP,2009-03-13,0.0
KBE,2009-03-13,20.16
XBI,2009-03-13,-7.07
MDYG,2009-03-13,0.0
JKI,2009-03-13,0.0
JKH,2009-03-13,0.0
EFG,2009-03-13,0.0
PEJ,2009-03-13,0.0
PPA,2009-03-13,0.0
EFV,2009-03-13,0.0
PJP,2009-03-13,0.0
PBE,2009-03-13,0.0
ADRE,2009-03-13,-2.66
PXJ,2009-03-13,0.0
KCE,2009-03-13,1.19
VBK,2009-03-13,0.0
DBC,2009-03-13,7.72
DVY,2009-03-13,0.0
FXE,2009-03-13,0.0
PFM,2009-03-13,0.0
ONEQ,2009-03-13,0.0
XSMO,2009-03-13,0.0
EZA,2009-03-13,0.0
VGK,2009-03-13,0.0
GLD,2009-03-13,554.82
IAU,2009-03-13,-27.26
PBJ,2009-03-13,0.0
VOX,2009-03-13,0.0
VTV,2009-03-13,0.0
ITOT,2009-03-13,0.0
FEZ,2009-03-13,0.0
SPMD,2009-03-13,0.0
IWC,2009-03-13,-6.12
PXE,2009-03-13,0.0
JKJ,2009-03-13,0.0
FDM,2009-03-13,0.0
JKD,2009-03-13,0.0
SUSA,2009-03-13,0.0
PRF,2009-03-13,0.0
JKK,2009-03-13,0.0
PSI,2009-03-13,0.0
SPHQ,2009-03-13,0.0
AGG,2009-03-13,0.0
VHT,2009-03-13,0.0
PSJ,2009-03-13,0.0
PWB,2009-03-13,0.0
PUI,2009-03-13,0.0
PWV,2009-03-13,0.0
TIP,2009-03-13,19.59
PXQ,2009-03-13,0.0
RFG,2009-03-13,0.0
RFV,2009-03-13,0.0
RPG,2009-03-13,0.0
JKL,2009-03-13,0.0
SDY,2009-03-13,0.0
XHB,2009-03-13,8.92
SLY,2009-03-13,0.0
TLT,2009-03-13,41.24
VFH,2009-03-13,0.0
SPLG,2009-03-13,0.0
VAW,2009-03-13,0.0
VB,2009-03-13,0.0
VBR,2009-03-13,0.1
PBW,2009-03-13,0.0
JKF,2009-03-13,0.0
RZG,2009-03-13,0.0
VNQ,2009-03-13,0.01
XMMO,2009-03-13,0.0
VCR,2009-03-13,0.0
PWC,2009-03-13,0.0
EEM,2009-03-13,174.04
VDC,2009-03-13,0.0
VDE,2009-03-13,0.0
JKE,2009-03-13,0.0
VV,2009-03-13,0.0
VGT,2009-03-13,0.0
VIS,2009-03-13,0.0
VO,2009-03-13,3.7
VPL,2009-03-13,0.0
VPU,2009-03-13,-4.86
KIE,2009-03-13,-3.46
VUG,2009-03-13,-3.56
PGJ,2009-03-13,0.0
FVL,2009-03-13,0.0
