Ticker,Date,Net Flows*
XNTK,2015-08-04,0.0
XLY,2015-08-04,-8.0
IVV,2015-08-04,105.51
EWU,2015-08-04,0.0
IWR,2015-08-04,0.0
IYJ,2015-08-04,0.0
ILF,2015-08-04,0.0
IJK,2015-08-04,0.0
IXG,2015-08-04,0.0
SPY,2015-08-04,-52.44
XLF,2015-08-04,-112.05
IOO,2015-08-04,0.0
IJJ,2015-08-04,-6.28
EWA,2015-08-04,-8.32
IGV,2015-08-04,-5.1
IVW,2015-08-04,29.46
IVE,2015-08-04,-9.22
IYC,2015-08-04,0.0
XLK,2015-08-04,-12.71
IGN,2015-08-04,0.0
IUSV,2015-08-04,0.0
IGM,2015-08-04,0.0
EWT,2015-08-04,0.0
IWO,2015-08-04,-30.82
XLP,2015-08-04,5.04
IGE,2015-08-04,-6.47
EWI,2015-08-04,0.0
IJR,2015-08-04,0.0
IDU,2015-08-04,11.0
ICF,2015-08-04,0.0
IUSG,2015-08-04,0.0
XLB,2015-08-04,-84.36
EZU,2015-08-04,70.08
IBB,2015-08-04,-95.62
EWZ,2015-08-04,0.0
IEV,2015-08-04,0.0
IEF,2015-08-04,10.66
EPP,2015-08-04,0.0
DGT,2015-08-04,0.0
IWD,2015-08-04,0.0
SLYV,2015-08-04,0.0
EWG,2015-08-04,0.0
EWY,2015-08-04,0.0
IWN,2015-08-04,-14.71
DIA,2015-08-04,52.73
EWC,2015-08-04,0.0
IYR,2015-08-04,165.37
IJS,2015-08-04,0.0
XLV,2015-08-04,7.65
IWS,2015-08-04,0.0
IJH,2015-08-04,7.48
EWW,2015-08-04,0.0
EWM,2015-08-04,0.0
EWL,2015-08-04,0.0
IYG,2015-08-04,4.81
EWQ,2015-08-04,0.0
SPTM,2015-08-04,0.0
RWR,2015-08-04,0.0
EWJ,2015-08-04,0.0
EWO,2015-08-04,0.0
IWB,2015-08-04,-23.47
EFA,2015-08-04,0.0
EWN,2015-08-04,0.0
EWP,2015-08-04,0.0
EWS,2015-08-04,0.0
IWV,2015-08-04,0.0
SHY,2015-08-04,-144.21
EWD,2015-08-04,0.0
IJT,2015-08-04,0.0
IWF,2015-08-04,15.27
OEF,2015-08-04,-13.96
SLYG,2015-08-04,0.0
VTI,2015-08-04,0.08
XLI,2015-08-04,-188.97
IWM,2015-08-04,360.68
LQD,2015-08-04,-395.94
IWP,2015-08-04,0.0
VXF,2015-08-04,36.58
IXC,2015-08-04,0.0
IXJ,2015-08-04,0.0
EWH,2015-08-04,0.0
IXN,2015-08-04,0.0
IXP,2015-08-04,-3.16
QQQ,2015-08-04,184.17
IYE,2015-08-04,-1.9
MDY,2015-08-04,0.0
EWK,2015-08-04,0.0
IYF,2015-08-04,0.0
IYK,2015-08-04,5.42
IYM,2015-08-04,-3.73
IYW,2015-08-04,-5.31
IYY,2015-08-04,0.0
XLE,2015-08-04,-50.94
IYZ,2015-08-04,0.0
SPYG,2015-08-04,0.0
SOXX,2015-08-04,-4.36
IYH,2015-08-04,-105.97
SPYV,2015-08-04,0.0
XLU,2015-08-04,-44.22
XSVM,2015-08-04,0.0
XSD,2015-08-04,0.0
XMVM,2015-08-04,0.0
PKB,2015-08-04,0.0
JKG,2015-08-04,0.0
FVD,2015-08-04,0.0
FXI,2015-08-04,0.0
PHO,2015-08-04,-2.36
XLG,2015-08-04,-7.29
PID,2015-08-04,-2.46
PEY,2015-08-04,0.0
PBS,2015-08-04,1.36
IYT,2015-08-04,-7.54
MDYV,2015-08-04,0.0
RSP,2015-08-04,-8.03
KBE,2015-08-04,3.61
XBI,2015-08-04,-12.76
MDYG,2015-08-04,0.0
JKI,2015-08-04,0.0
JKH,2015-08-04,0.0
EFG,2015-08-04,0.0
PEJ,2015-08-04,0.0
PPA,2015-08-04,0.0
EFV,2015-08-04,0.0
PJP,2015-08-04,0.0
PBE,2015-08-04,0.0
ADRE,2015-08-04,0.0
PXJ,2015-08-04,0.0
KCE,2015-08-04,0.0
VBK,2015-08-04,10.06
DBC,2015-08-04,-12.38
DVY,2015-08-04,0.0
FXE,2015-08-04,0.0
PFM,2015-08-04,0.0
ONEQ,2015-08-04,0.0
XSMO,2015-08-04,0.0
EZA,2015-08-04,0.0
VGK,2015-08-04,149.63
GLD,2015-08-04,0.0
IAU,2015-08-04,-10.55
PBJ,2015-08-04,0.0
VOX,2015-08-04,-8.67
VTV,2015-08-04,174.13
ITOT,2015-08-04,19.18
FEZ,2015-08-04,0.0
SPMD,2015-08-04,0.0
IWC,2015-08-04,0.0
PXE,2015-08-04,0.0
JKJ,2015-08-04,0.0
FDM,2015-08-04,0.0
JKD,2015-08-04,-6.14
SUSA,2015-08-04,0.0
PRF,2015-08-04,-13.62
JKK,2015-08-04,0.0
PSI,2015-08-04,-2.5
SPHQ,2015-08-04,0.0
AGG,2015-08-04,0.0
VHT,2015-08-04,0.0
PSJ,2015-08-04,0.0
PWB,2015-08-04,0.0
PUI,2015-08-04,0.0
PWV,2015-08-04,0.0
TIP,2015-08-04,11.25
PXQ,2015-08-04,0.0
RFG,2015-08-04,6.9
RFV,2015-08-04,-2.58
RPG,2015-08-04,0.0
JKL,2015-08-04,0.0
SDY,2015-08-04,0.0
XHB,2015-08-04,9.32
SLY,2015-08-04,0.0
TLT,2015-08-04,0.0
VFH,2015-08-04,12.79
SPLG,2015-08-04,0.0
VAW,2015-08-04,0.0
VB,2015-08-04,-21.04
VBR,2015-08-04,-26.58
PBW,2015-08-04,0.0
JKF,2015-08-04,-4.21
RZG,2015-08-04,0.0
VNQ,2015-08-04,79.62
XMMO,2015-08-04,0.0
VCR,2015-08-04,9.65
PWC,2015-08-04,0.0
EEM,2015-08-04,0.0
VDC,2015-08-04,6.57
VDE,2015-08-04,14.36
JKE,2015-08-04,0.0
VV,2015-08-04,0.0
VGT,2015-08-04,0.0
VIS,2015-08-04,0.0
VO,2015-08-04,0.16
VPL,2015-08-04,0.0
VPU,2015-08-04,2.38
KIE,2015-08-04,0.0
VUG,2015-08-04,154.31
PGJ,2015-08-04,0.0
FVL,2015-08-04,-1.06
SPEU,2015-08-04,0.0
VWO,2015-08-04,0.05
XME,2015-08-04,-4.96
IEO,2015-08-04,0.0
IAK,2015-08-04,0.0
GSP,2015-08-04,-4.56
KRE,2015-08-04,34.91
FXF,2015-08-04,0.0
XOP,2015-08-04,-52.02
IEZ,2015-08-04,0.0
FXC,2015-08-04,3.79
EQWL,2015-08-04,0.0
FXA,2015-08-04,0.0
FXB,2015-08-04,0.0
DLN,2015-08-04,0.0
RZV,2015-08-04,0.0
FTCS,2015-08-04,3.88
FPX,2015-08-04,0.0
RYH,2015-08-04,0.0
IHF,2015-08-04,0.0
VOE,2015-08-04,-0.0
FDL,2015-08-04,0.0
DNL,2015-08-04,0.0
DDM,2015-08-04,0.0
