Ticker,Date,Net Flows*
XNTK,2015-03-23,0.0
XLY,2015-03-23,122.74
IVV,2015-03-23,138.34
EWU,2015-03-23,0.0
IWR,2015-03-23,0.0
IYJ,2015-03-23,0.0
ILF,2015-03-23,0.0
IJK,2015-03-23,-199.71
IXG,2015-03-23,0.0
SPY,2015-03-23,2156.57
XLF,2015-03-23,-72.81
IOO,2015-03-23,0.0
IJJ,2015-03-23,0.0
EWA,2015-03-23,-4.76
IGV,2015-03-23,0.0
IVW,2015-03-23,0.0
IVE,2015-03-23,0.0
IYC,2015-03-23,14.72
XLK,2015-03-23,144.47
IGN,2015-03-23,0.0
IUSV,2015-03-23,0.0
IGM,2015-03-23,0.0
EWT,2015-03-23,0.0
IWO,2015-03-23,0.0
XLP,2015-03-23,88.05
IGE,2015-03-23,-3.76
EWI,2015-03-23,0.0
IJR,2015-03-23,-41.85
IDU,2015-03-23,5.69
ICF,2015-03-23,10.44
IUSG,2015-03-23,0.0
XLB,2015-03-23,-24.63
EZU,2015-03-23,0.0
IBB,2015-03-23,-36.67
EWZ,2015-03-23,0.0
IEV,2015-03-23,0.0
IEF,2015-03-23,-43.29
EPP,2015-03-23,0.0
DGT,2015-03-23,0.0
IWD,2015-03-23,-26.32
SLYV,2015-03-23,0.0
EWG,2015-03-23,0.0
EWY,2015-03-23,0.0
IWN,2015-03-23,0.0
DIA,2015-03-23,-63.34
EWC,2015-03-23,0.0
IYR,2015-03-23,253.94
IJS,2015-03-23,0.0
XLV,2015-03-23,247.22
IWS,2015-03-23,-15.32
IJH,2015-03-23,-600.4
EWW,2015-03-23,0.0
EWM,2015-03-23,0.0
EWL,2015-03-23,0.0
IYG,2015-03-23,0.0
EWQ,2015-03-23,0.0
SPTM,2015-03-23,0.0
RWR,2015-03-23,0.0
EWJ,2015-03-23,53.42
EWO,2015-03-23,0.0
IWB,2015-03-23,59.26
EFA,2015-03-23,0.0
EWN,2015-03-23,0.0
EWP,2015-03-23,0.0
EWS,2015-03-23,0.0
IWV,2015-03-23,44.31
SHY,2015-03-23,-8.48
EWD,2015-03-23,0.0
IJT,2015-03-23,0.0
IWF,2015-03-23,30.36
OEF,2015-03-23,-46.38
SLYG,2015-03-23,0.0
VTI,2015-03-23,-109.6
XLI,2015-03-23,-74.23
IWM,2015-03-23,-189.06
LQD,2015-03-23,48.59
IWP,2015-03-23,0.0
VXF,2015-03-23,-729.14
IXC,2015-03-23,0.0
IXJ,2015-03-23,0.0
EWH,2015-03-23,0.0
IXN,2015-03-23,0.0
IXP,2015-03-23,0.0
QQQ,2015-03-23,141.15
IYE,2015-03-23,0.0
MDY,2015-03-23,405.8
EWK,2015-03-23,0.0
IYF,2015-03-23,-4.57
IYK,2015-03-23,0.0
IYM,2015-03-23,0.0
IYW,2015-03-23,0.0
IYY,2015-03-23,0.0
XLE,2015-03-23,61.54
IYZ,2015-03-23,0.0
SPYG,2015-03-23,10.1
SOXX,2015-03-23,0.0
IYH,2015-03-23,23.92
SPYV,2015-03-23,5.08
XLU,2015-03-23,-51.73
XSVM,2015-03-23,0.0
XSD,2015-03-23,-9.12
XMVM,2015-03-23,0.0
PKB,2015-03-23,0.0
JKG,2015-03-23,0.0
FVD,2015-03-23,0.0
FXI,2015-03-23,0.0
PHO,2015-03-23,0.0
XLG,2015-03-23,0.0
PID,2015-03-23,0.89
PEY,2015-03-23,0.0
PBS,2015-03-23,0.0
IYT,2015-03-23,0.0
MDYV,2015-03-23,0.0
RSP,2015-03-23,0.0
KBE,2015-03-23,0.0
XBI,2015-03-23,-58.48
MDYG,2015-03-23,0.0
JKI,2015-03-23,0.0
JKH,2015-03-23,0.0
EFG,2015-03-23,0.0
PEJ,2015-03-23,0.0
PPA,2015-03-23,0.0
EFV,2015-03-23,0.0
PJP,2015-03-23,4.03
PBE,2015-03-23,0.0
ADRE,2015-03-23,0.0
PXJ,2015-03-23,0.0
KCE,2015-03-23,0.0
VBK,2015-03-23,-501.83
DBC,2015-03-23,0.0
DVY,2015-03-23,75.52
FXE,2015-03-23,-10.62
PFM,2015-03-23,0.0
ONEQ,2015-03-23,0.0
XSMO,2015-03-23,0.0
