Ticker,Date,Net Flows*
XNTK,2018-08-20,0.0
XLY,2018-08-20,-61.88
IVV,2018-08-20,229.62
EWU,2018-08-20,-13.4
IWR,2018-08-20,0.0
IYJ,2018-08-20,0.0
ILF,2018-08-20,0.0
IJK,2018-08-20,57.85
IXG,2018-08-20,0.0
SPY,2018-08-20,-1453.52
XLF,2018-08-20,-136.57
IOO,2018-08-20,0.0
IJJ,2018-08-20,0.0
EWA,2018-08-20,0.0
IGV,2018-08-20,19.08
IVW,2018-08-20,0.0
IVE,2018-08-20,0.0
IYC,2018-08-20,0.0
XLK,2018-08-20,-29.27
IGN,2018-08-20,0.0
IUSV,2018-08-20,8.42
IGM,2018-08-20,0.0
EWT,2018-08-20,0.0
IWO,2018-08-20,0.0
XLP,2018-08-20,-30.26
IGE,2018-08-20,0.0
EWI,2018-08-20,0.0
IJR,2018-08-20,39.67
IDU,2018-08-20,0.0
ICF,2018-08-20,0.0
IUSG,2018-08-20,21.07
XLB,2018-08-20,-20.45
EZU,2018-08-20,-48.17
IBB,2018-08-20,0.0
EWZ,2018-08-20,-33.14
IEV,2018-08-20,0.0
IEF,2018-08-20,0.0
EPP,2018-08-20,0.0
DGT,2018-08-20,0.0
IWD,2018-08-20,0.0
SLYV,2018-08-20,0.0
EWG,2018-08-20,0.0
EWY,2018-08-20,0.0
IWN,2018-08-20,0.0
DIA,2018-08-20,-76.95
EWC,2018-08-20,0.0
IYR,2018-08-20,-41.57
IJS,2018-08-20,0.0
XLV,2018-08-20,-45.56
IWS,2018-08-20,0.0
IJH,2018-08-20,200.84
EWW,2018-08-20,-19.76
EWM,2018-08-20,0.0
EWL,2018-08-20,0.0
IYG,2018-08-20,0.0
EWQ,2018-08-20,0.0
SPTM,2018-08-20,0.0
RWR,2018-08-20,0.0
EWJ,2018-08-20,-129.34
EWO,2018-08-20,0.0
IWB,2018-08-20,-47.62
EFA,2018-08-20,0.0
EWN,2018-08-20,0.0
EWP,2018-08-20,-6.59
EWS,2018-08-20,0.0
IWV,2018-08-20,0.0
SHY,2018-08-20,0.0
EWD,2018-08-20,0.0
IJT,2018-08-20,10.11
IWF,2018-08-20,-37.71
OEF,2018-08-20,6.34
SLYG,2018-08-20,0.0
VTI,2018-08-20,0.3
XLI,2018-08-20,-129.66
IWM,2018-08-20,92.56
LQD,2018-08-20,46.25
IWP,2018-08-20,0.0
VXF,2018-08-20,109.68
IXC,2018-08-20,0.0
IXJ,2018-08-20,0.0
EWH,2018-08-20,0.0
IXN,2018-08-20,0.0
IXP,2018-08-20,0.0
QQQ,2018-08-20,-44.97
IYE,2018-08-20,0.0
MDY,2018-08-20,118.97
EWK,2018-08-20,-3.13
IYF,2018-08-20,0.0
IYK,2018-08-20,0.0
IYM,2018-08-20,0.0
IYW,2018-08-20,0.0
IYY,2018-08-20,0.0
XLE,2018-08-20,-36.31
IYZ,2018-08-20,90.95
SPYG,2018-08-20,9.26
SOXX,2018-08-20,-35.94
IYH,2018-08-20,0.0
SPYV,2018-08-20,0.0
XLU,2018-08-20,13.63
XSVM,2018-08-20,0.0
XSD,2018-08-20,0.0
XMVM,2018-08-20,0.0
PKB,2018-08-20,0.0
JKG,2018-08-20,0.0
FVD,2018-08-20,0.0
FXI,2018-08-20,98.19
PHO,2018-08-20,0.0
XLG,2018-08-20,0.0
PID,2018-08-20,-2.38
PEY,2018-08-20,0.0
PBS,2018-08-20,0.0
IYT,2018-08-20,0.0
MDYV,2018-08-20,-8.07
RSP,2018-08-20,0.0
KBE,2018-08-20,-14.85
XBI,2018-08-20,-89.28
MDYG,2018-08-20,11.12
JKI,2018-08-20,0.0
JKH,2018-08-20,0.0
EFG,2018-08-20,0.0
PEJ,2018-08-20,0.0
PPA,2018-08-20,-2.93
EFV,2018-08-20,0.0
PJP,2018-08-20,0.0
PBE,2018-08-20,0.0
ADRE,2018-08-20,0.0
PXJ,2018-08-20,0.0
KCE,2018-08-20,0.0
VBK,2018-08-20,86.61
DBC,2018-08-20,-13.43
DVY,2018-08-20,0.0
FXE,2018-08-20,0.0
PFM,2018-08-20,0.0
ONEQ,2018-08-20,0.0
XSMO,2018-08-20,0.0
EZA,2018-08-20,0.0
VGK,2018-08-20,0.05
GLD,2018-08-20,0.0
IAU,2018-08-20,0.0
PBJ,2018-08-20,0.0
VOX,2018-08-20,0.0
VTV,2018-08-20,93.38
ITOT,2018-08-20,0.0
FEZ,2018-08-20,0.0
SPMD,2018-08-20,1.81
IWC,2018-08-20,0.0
PXE,2018-08-20,0.0
JKJ,2018-08-20,0.0
FDM,2018-08-20,0.0
JKD,2018-08-20,0.0
SUSA,2018-08-20,0.0
PRF,2018-08-20,0.0
JKK,2018-08-20,0.0
PSI,2018-08-20,0.0
SPHQ,2018-08-20,-3.16
AGG,2018-08-20,10.63
VHT,2018-08-20,4.32
PSJ,2018-08-20,0.0
PWB,2018-08-20,0.0
PUI,2018-08-20,0.0
PWV,2018-08-20,0.0
TIP,2018-08-20,0.0
PXQ,2018-08-20,0.0
RFG,2018-08-20,8.2
RFV,2018-08-20,0.0
RPG,2018-08-20,0.0
JKL,2018-08-20,0.0
SDY,2018-08-20,-14.73
XHB,2018-08-20,0.0
SLY,2018-08-20,0.0
TLT,2018-08-20,0.0
VFH,2018-08-20,-7.12
SPLG,2018-08-20,1.67
VAW,2018-08-20,0.0
VB,2018-08-20,153.48
VBR,2018-08-20,-3.52
PBW,2018-08-20,0.0
JKF,2018-08-20,0.0
RZG,2018-08-20,0.0
VNQ,2018-08-20,42.03
XMMO,2018-08-20,-2.59
VCR,2018-08-20,0.0
PWC,2018-08-20,0.0
EEM,2018-08-20,0.0
VDC,2018-08-20,3.67
VDE,2018-08-20,-2.51
JKE,2018-08-20,0.0
VV,2018-08-20,-3.28
VGT,2018-08-20,14.53
VIS,2018-08-20,0.0
VO,2018-08-20,16.28
VPL,2018-08-20,0.01
VPU,2018-08-20,0.0
KIE,2018-08-20,0.0
VUG,2018-08-20,0.09
PGJ,2018-08-20,0.0
FVL,2018-08-20,0.0
SPEU,2018-08-20,0.0
VWO,2018-08-20,0.1
XME,2018-08-20,-3.34
IEO,2018-08-20,-3.55
IAK,2018-08-20,0.0
GSP,2018-08-20,0.0
KRE,2018-08-20,-12.69
FXF,2018-08-20,0.0
XOP,2018-08-20,-17.88
IEZ,2018-08-20,0.0
FXC,2018-08-20,0.0
EQWL,2018-08-20,0.0
FXA,2018-08-20,0.0
FXB,2018-08-20,0.0
DLN,2018-08-20,0.0
RZV,2018-08-20,0.0
FTCS,2018-08-20,5.37
FPX,2018-08-20,0.0
RYH,2018-08-20,0.0
IHF,2018-08-20,0.0
VOE,2018-08-20,8.53
FDL,2018-08-20,-1.49
DNL,2018-08-20,0.0
DDM,2018-08-20,0.0
SSO,2018-08-20,12.22
RYT,2018-08-20,0.0
QID,2018-08-20,-24.66
DXD,2018-08-20,0.0
DWM,2018-08-20,0.0
IAT,2018-08-20,7.82
RCD,2018-08-20,0.0
PTH,2018-08-20,0.0
SDS,2018-08-20,-5.21
DOL,2018-08-20,0.0
DIM,2018-08-20,0.0
FDN,2018-08-20,-6.92
JXI,2018-08-20,0.0
GDX,2018-08-20,65.14
DFJ,2018-08-20,0.0
DOG,2018-08-20,-8.49
RHS,2018-08-20,6.6
DXJ,2018-08-20,-16.18
DJP,2018-08-20,0.0
DTH,2018-08-20,0.0
PYZ,2018-08-20,0.0
XRT,2018-08-20,-56.29
RYE,2018-08-20,0.0
IHE,2018-08-20,0.0
VYM,2018-08-20,6.61
DEW,2018-08-20,0.0
DLS,2018-08-20,0.0
ITB,2018-08-20,-16.82
RYU,2018-08-20,0.0
SLX,2018-08-20,0.0
FBT,2018-08-20,0.0
DBV,2018-08-20,0.0
MXI,2018-08-20,-6.52
GSG,2018-08-20,0.0
DFE,2018-08-20,0.0
PEZ,2018-08-20,0.0
DES,2018-08-20,0.0
PFI,2018-08-20,0.0
QQEW,2018-08-20,0.0
PSQ,2018-08-20,-4.55
DON,2018-08-20,0.0
EVX,2018-08-20,0.0
EXI,2018-08-20,0.0
DSI,2018-08-20,0.0
DTN,2018-08-20,0.0
ITA,2018-08-20,10.28
DTD,2018-08-20,0.0
DHS,2018-08-20,0.0
RXI,2018-08-20,0.0
VOT,2018-08-20,6.95
IHI,2018-08-20,0.0
MVV,2018-08-20,0.0
RYF,2018-08-20,0.0
KXI,2018-08-20,0.0
MYY,2018-08-20,0.0
PSL,2018-08-20,0.0
DOO,2018-08-20,0.0
MZZ,2018-08-20,0.0
PRN,2018-08-20,0.0
XPH,2018-08-20,0.0
SH,2018-08-20,0.0
PSP,2018-08-20,0.0
RGI,2018-08-20,0.0
QTEC,2018-08-20,-3.91
PTF,2018-08-20,0.0
PXI,2018-08-20,0.0
CVY,2018-08-20,-1.13
PZD,2018-08-20,0.0
QLD,2018-08-20,-14.17
RPV,2018-08-20,0.0
RYJ,2018-08-20,0.0
RTM,2018-08-20,0.0
SLV,2018-08-20,0.0
USO,2018-08-20,16.45
VIG,2018-08-20,-8.1
IAI,2018-08-20,0.0
PRFZ,2018-08-20,0.0
XES,2018-08-20,0.0
XMHQ,2018-08-20,0.0
VEU,2018-08-20,0.0
UYM,2018-08-20,0.0
UYG,2018-08-20,0.0
IEI,2018-08-20,0.0
HYG,2018-08-20,-205.78
GII,2018-08-20,0.0
FYX,2018-08-20,0.0
FNX,2018-08-20,0.0
FXO,2018-08-20,0.0
QCLN,2018-08-20,-0.99
REM,2018-08-20,0.0
FXL,2018-08-20,2.96
DGL,2018-08-20,0.0
FXG,2018-08-20,0.0
QSY,2018-08-20,0.0
FXZ,2018-08-20,-10.47
