Ticker,Date,Net Flows*
XNTK,2017-11-06,0.0
XLY,2017-11-06,0.0
IVV,2017-11-06,-104.08
EWU,2017-11-06,-62.67
IWR,2017-11-06,0.0
IYJ,2017-11-06,0.0
ILF,2017-11-06,-50.3
IJK,2017-11-06,52.41
IXG,2017-11-06,0.0
SPY,2017-11-06,659.01
XLF,2017-11-06,75.01
IOO,2017-11-06,0.0
IJJ,2017-11-06,0.0
EWA,2017-11-06,0.0
IGV,2017-11-06,-7.82
IVW,2017-11-06,0.0
IVE,2017-11-06,0.0
IYC,2017-11-06,0.0
XLK,2017-11-06,-9.52
IGN,2017-11-06,0.0
IUSV,2017-11-06,2.65
IGM,2017-11-06,0.0
EWT,2017-11-06,0.0
IWO,2017-11-06,-9.04
XLP,2017-11-06,-45.17
IGE,2017-11-06,0.0
EWI,2017-11-06,0.0
IJR,2017-11-06,33.27
IDU,2017-11-06,-6.92
ICF,2017-11-06,-15.16
IUSG,2017-11-06,26.23
XLB,2017-11-06,188.21
EZU,2017-11-06,0.0
IBB,2017-11-06,31.7
EWZ,2017-11-06,0.0
IEV,2017-11-06,0.0
IEF,2017-11-06,10.63
EPP,2017-11-06,0.0
DGT,2017-11-06,0.0
IWD,2017-11-06,-23.97
SLYV,2017-11-06,0.0
EWG,2017-11-06,0.0
EWY,2017-11-06,0.0
IWN,2017-11-06,24.7
DIA,2017-11-06,11.76
EWC,2017-11-06,0.0
IYR,2017-11-06,12.06
IJS,2017-11-06,0.0
XLV,2017-11-06,77.51
IWS,2017-11-06,0.0
IJH,2017-11-06,0.0
EWW,2017-11-06,-15.02
EWM,2017-11-06,0.0
EWL,2017-11-06,0.0
IYG,2017-11-06,0.0
EWQ,2017-11-06,0.0
SPTM,2017-11-06,1.61
RWR,2017-11-06,0.0
EWJ,2017-11-06,97.15
EWO,2017-11-06,0.0
IWB,2017-11-06,0.0
EFA,2017-11-06,0.0
EWN,2017-11-06,0.0
EWP,2017-11-06,0.0
EWS,2017-11-06,0.0
IWV,2017-11-06,0.0
SHY,2017-11-06,-8.42
EWD,2017-11-06,15.96
IJT,2017-11-06,0.0
IWF,2017-11-06,-19.61
OEF,2017-11-06,0.0
SLYG,2017-11-06,0.0
VTI,2017-11-06,26.63
XLI,2017-11-06,17.95
IWM,2017-11-06,-623.95
LQD,2017-11-06,157.27
IWP,2017-11-06,-11.65
VXF,2017-11-06,0.0
IXC,2017-11-06,0.0
IXJ,2017-11-06,0.0
EWH,2017-11-06,0.0
IXN,2017-11-06,0.0
IXP,2017-11-06,0.0
QQQ,2017-11-06,827.6
IYE,2017-11-06,-1.88
MDY,2017-11-06,83.47
EWK,2017-11-06,0.0
IYF,2017-11-06,-11.54
IYK,2017-11-06,0.0
IYM,2017-11-06,4.96
IYW,2017-11-06,24.46
IYY,2017-11-06,0.0
XLE,2017-11-06,-99.6
IYZ,2017-11-06,-8.54
