Ticker,Date,Net Flows*
XNTK,2017-04-27,0.0
XLY,2017-04-27,-17.99
IVV,2017-04-27,311.92
EWU,2017-04-27,0.0
IWR,2017-04-27,19.0
IYJ,2017-04-27,0.0
ILF,2017-04-27,0.0
IJK,2017-04-27,9.73
IXG,2017-04-27,0.0
SPY,2017-04-27,95.37
XLF,2017-04-27,-59.72
IOO,2017-04-27,0.0
IJJ,2017-04-27,0.0
EWA,2017-04-27,0.0
IGV,2017-04-27,6.48
IVW,2017-04-27,0.0
IVE,2017-04-27,-10.46
IYC,2017-04-27,0.0
XLK,2017-04-27,0.0
IGN,2017-04-27,0.0
IUSV,2017-04-27,0.0
IGM,2017-04-27,0.0
EWT,2017-04-27,0.0
IWO,2017-04-27,0.0
XLP,2017-04-27,-24.86
IGE,2017-04-27,-3.36
EWI,2017-04-27,0.0
IJR,2017-04-27,35.41
IDU,2017-04-27,-6.48
ICF,2017-04-27,0.0
IUSG,2017-04-27,245.15
XLB,2017-04-27,-24.13
EZU,2017-04-27,74.72
IBB,2017-04-27,59.24
EWZ,2017-04-27,0.0
IEV,2017-04-27,43.38
IEF,2017-04-27,-10.63
EPP,2017-04-27,0.0
DGT,2017-04-27,0.0
IWD,2017-04-27,0.0
SLYV,2017-04-27,0.0
EWG,2017-04-27,0.0
EWY,2017-04-27,0.0
IWN,2017-04-27,54.5
DIA,2017-04-27,0.0
EWC,2017-04-27,0.0
IYR,2017-04-27,43.74
IJS,2017-04-27,0.0
XLV,2017-04-27,63.85
IWS,2017-04-27,0.0
IJH,2017-04-27,-8.71
EWW,2017-04-27,-15.46
EWM,2017-04-27,0.0
EWL,2017-04-27,0.0
IYG,2017-04-27,5.51
EWQ,2017-04-27,16.8
SPTM,2017-04-27,0.0
RWR,2017-04-27,-23.34
EWJ,2017-04-27,0.0
EWO,2017-04-27,0.0
IWB,2017-04-27,0.0
EFA,2017-04-27,0.0
EWN,2017-04-27,0.0
EWP,2017-04-27,14.41
EWS,2017-04-27,0.0
IWV,2017-04-27,0.0
SHY,2017-04-27,-16.91
EWD,2017-04-27,0.0
IJT,2017-04-27,-23.54
IWF,2017-04-27,0.0
OEF,2017-04-27,-26.42
SLYG,2017-04-27,0.0
VTI,2017-04-27,38.18
XLI,2017-04-27,59.95
IWM,2017-04-27,1305.1
LQD,2017-04-27,201.45
IWP,2017-04-27,-5.29
VXF,2017-04-27,40.8
IXC,2017-04-27,0.0
IXJ,2017-04-27,0.0
EWH,2017-04-27,0.0
IXN,2017-04-27,0.0
IXP,2017-04-27,0.0
QQQ,2017-04-27,465.55
IYE,2017-04-27,0.0
MDY,2017-04-27,0.0
EWK,2017-04-27,0.0
IYF,2017-04-27,0.0
IYK,2017-04-27,0.0
IYM,2017-04-27,0.0
IYW,2017-04-27,6.85
IYY,2017-04-27,0.0
XLE,2017-04-27,126.8
IYZ,2017-04-27,0.0
SPYG,2017-04-27,0.0
SOXX,2017-04-27,-13.65
IYH,2017-04-27,0.0
SPYV,2017-04-27,0.0
XLU,2017-04-27,-28.46
XSVM,2017-04-27,0.0
XSD,2017-04-27,0.0
XMVM,2017-04-27,0.0
PKB,2017-04-27,0.0
JKG,2017-04-27,0.0
FVD,2017-04-27,5.84
FXI,2017-04-27,0.0
PHO,2017-04-27,0.0
XLG,2017-04-27,0.0
PID,2017-04-27,0.0
PEY,2017-04-27,0.0
PBS,2017-04-27,0.0
IYT,2017-04-27,8.26
MDYV,2017-04-27,0.0
RSP,2017-04-27,-9.19
KBE,2017-04-27,0.0
