Ticker,Date,Net Flows*
XNTK,2015-12-29,5.41
XLY,2015-12-29,-11.8
IVV,2015-12-29,299.28
EWU,2015-12-29,0.0
IWR,2015-12-29,0.0
IYJ,2015-12-29,0.0
ILF,2015-12-29,0.0
IJK,2015-12-29,16.27
IXG,2015-12-29,0.0
SPY,2015-12-29,-2000.78
XLF,2015-12-29,-40.77
IOO,2015-12-29,0.0
IJJ,2015-12-29,0.0
EWA,2015-12-29,0.0
IGV,2015-12-29,0.0
IVW,2015-12-29,133.94
IVE,2015-12-29,0.0
IYC,2015-12-29,7.27
XLK,2015-12-29,-36.76
IGN,2015-12-29,-3.7
IUSV,2015-12-29,-0.0
IGM,2015-12-29,-33.45
EWT,2015-12-29,0.0
IWO,2015-12-29,0.0
XLP,2015-12-29,-38.09
IGE,2015-12-29,-2.82
EWI,2015-12-29,0.0
IJR,2015-12-29,-55.75
IDU,2015-12-29,5.43
ICF,2015-12-29,4.96
IUSG,2015-12-29,0.0
XLB,2015-12-29,-59.12
EZU,2015-12-29,0.0
IBB,2015-12-29,50.56
EWZ,2015-12-29,0.0
IEV,2015-12-29,0.0
IEF,2015-12-29,0.0
EPP,2015-12-29,0.0
DGT,2015-12-29,0.0
IWD,2015-12-29,0.0
SLYV,2015-12-29,0.0
EWG,2015-12-29,0.0
EWY,2015-12-29,0.0
IWN,2015-12-29,0.0
DIA,2015-12-29,-35.01
EWC,2015-12-29,0.0
IYR,2015-12-29,56.47
IJS,2015-12-29,21.91
XLV,2015-12-29,-28.85
IWS,2015-12-29,-6.9
IJH,2015-12-29,7.04
EWW,2015-12-29,0.0
EWM,2015-12-29,4.59
EWL,2015-12-29,0.0
IYG,2015-12-29,13.61
EWQ,2015-12-29,0.0
SPTM,2015-12-29,0.0
RWR,2015-12-29,13.76
EWJ,2015-12-29,0.0
EWO,2015-12-29,0.0
IWB,2015-12-29,11.41
EFA,2015-12-29,0.0
EWN,2015-12-29,0.0
EWP,2015-12-29,0.0
EWS,2015-12-29,0.0
IWV,2015-12-29,18.18
SHY,2015-12-29,8.44
EWD,2015-12-29,0.0
IJT,2015-12-29,12.58
IWF,2015-12-29,35.05
OEF,2015-12-29,4.59
SLYG,2015-12-29,0.0
VTI,2015-12-29,-314.81
XLI,2015-12-29,-82.66
IWM,2015-12-29,-296.14
LQD,2015-12-29,68.57
IWP,2015-12-29,0.0
VXF,2015-12-29,-151.83
IXC,2015-12-29,0.0
IXJ,2015-12-29,0.0
EWH,2015-12-29,0.0
IXN,2015-12-29,0.0
IXP,2015-12-29,0.0
QQQ,2015-12-29,444.56
IYE,2015-12-29,0.0
MDY,2015-12-29,-77.08
EWK,2015-12-29,0.0
IYF,2015-12-29,0.0
IYK,2015-12-29,0.0
IYM,2015-12-29,3.55
IYW,2015-12-29,-16.19
IYY,2015-12-29,0.0
XLE,2015-12-29,-199.42
IYZ,2015-12-29,1.46
SPYG,2015-12-29,0.0
SOXX,2015-12-29,4.54
IYH,2015-12-29,0.0
SPYV,2015-12-29,0.0
XLU,2015-12-29,-60.98
XSVM,2015-12-29,0.0
XSD,2015-12-29,0.0
XMVM,2015-12-29,0.0
PKB,2015-12-29,0.0
JKG,2015-12-29,0.0
FVD,2015-12-29,-0.0
FXI,2015-12-29,0.0
PHO,2015-12-29,0.0
XLG,2015-12-29,0.0
PID,2015-12-29,-5.51
PEY,2015-12-29,0.0
PBS,2015-12-29,-2.51
IYT,2015-12-29,-20.36
MDYV,2015-12-29,7.67
RSP,2015-12-29,-30.84
KBE,2015-12-29,-5.13
XBI,2015-12-29,-41.9
MDYG,2015-12-29,0.0
JKI,2015-12-29,0.0
JKH,2015-12-29,0.0
EFG,2015-12-29,0.0
PEJ,2015-12-29,0.0
PPA,2015-12-29,0.0
EFV,2015-12-29,0.0
PJP,2015-12-29,0.0
PBE,2015-12-29,0.0
ADRE,2015-12-29,-1.48
PXJ,2015-12-29,-0.59
KCE,2015-12-29,0.0
VBK,2015-12-29,0.0
DBC,2015-12-29,-0.0
DVY,2015-12-29,0.0
FXE,2015-12-29,-10.74
PFM,2015-12-29,0.0
ONEQ,2015-12-29,0.0
XSMO,2015-12-29,0.0
EZA,2015-12-29,0.0
VGK,2015-12-29,0.0
GLD,2015-12-29,-41.02
IAU,2015-12-29,-17.6
PBJ,2015-12-29,-1.63
VOX,2015-12-29,0.0
VTV,2015-12-29,63.61
ITOT,2015-12-29,14.02
FEZ,2015-12-29,0.0
SPMD,2015-12-29,0.0
IWC,2015-12-29,0.0
PXE,2015-12-29,0.0
JKJ,2015-12-29,0.0
FDM,2015-12-29,0.0
JKD,2015-12-29,0.0
SUSA,2015-12-29,0.0
PRF,2015-12-29,0.0
JKK,2015-12-29,0.0
PSI,2015-12-29,0.0
SPHQ,2015-12-29,2.33
AGG,2015-12-29,0.0
VHT,2015-12-29,16.64
PSJ,2015-12-29,0.0
PWB,2015-12-29,6.31
PUI,2015-12-29,0.0
PWV,2015-12-29,-1.46
TIP,2015-12-29,43.92
PXQ,2015-12-29,0.0
RFG,2015-12-29,0.0
RFV,2015-12-29,-2.41
RPG,2015-12-29,0.0
JKL,2015-12-29,0.0
SDY,2015-12-29,-33.38
XHB,2015-12-29,-56.85
SLY,2015-12-29,0.0
TLT,2015-12-29,73.4
VFH,2015-12-29,0.0
SPLG,2015-12-29,0.0
VAW,2015-12-29,0.0
VB,2015-12-29,11.16
VBR,2015-12-29,-7.47
PBW,2015-12-29,0.72
JKF,2015-12-29,0.0
RZG,2015-12-29,-4.09
VNQ,2015-12-29,111.79
XMMO,2015-12-29,-4.51
VCR,2015-12-29,3.08
PWC,2015-12-29,0.0
EEM,2015-12-29,0.0
VDC,2015-12-29,6.49
VDE,2015-12-29,14.61
JKE,2015-12-29,0.0
VV,2015-12-29,-9.41
VGT,2015-12-29,-16.39
VIS,2015-12-29,2.54
VO,2015-12-29,-347.19
VPL,2015-12-29,0.0
VPU,2015-12-29,0.0
KIE,2015-12-29,-21.02
VUG,2015-12-29,-80.21
PGJ,2015-12-29,0.0
FVL,2015-12-29,0.0
SPEU,2015-12-29,0.0
VWO,2015-12-29,0.0
XME,2015-12-29,0.0
IEO,2015-12-29,2.64
IAK,2015-12-29,0.0
GSP,2015-12-29,0.0
KRE,2015-12-29,-65.78
FXF,2015-12-29,0.0
XOP,2015-12-29,-14.95
IEZ,2015-12-29,-8.98
FXC,2015-12-29,7.14
EQWL,2015-12-29,0.0
FXA,2015-12-29,0.0
FXB,2015-12-29,0.0
DLN,2015-12-29,-3.58
RZV,2015-12-29,-2.78
FTCS,2015-12-29,1.92
FPX,2015-12-29,0.0
RYH,2015-12-29,7.69
IHF,2015-12-29,0.0
VOE,2015-12-29,-95.18
FDL,2015-12-29,-0.0
DNL,2015-12-29,0.0
DDM,2015-12-29,0.0
SSO,2015-12-29,0.0
RYT,2015-12-29,0.0
QID,2015-12-29,0.0
DXD,2015-12-29,0.0
DWM,2015-12-29,0.0
IAT,2015-12-29,0.0
RCD,2015-12-29,0.0
PTH,2015-12-29,2.74
SDS,2015-12-29,-8.87
DOL,2015-12-29,0.0
DIM,2015-12-29,0.0
FDN,2015-12-29,11.28
JXI,2015-12-29,0.0
GDX,2015-12-29,0.0
DFJ,2015-12-29,0.0
DOG,2015-12-29,-17.97
RHS,2015-12-29,0.0
DXJ,2015-12-29,0.0
DJP,2015-12-29,0.0
DTH,2015-12-29,0.0
PYZ,2015-12-29,0.0
XRT,2015-12-29,-47.87
RYE,2015-12-29,0.0
IHE,2015-12-29,0.0
VYM,2015-12-29,20.15
DEW,2015-12-29,0.0
DLS,2015-12-29,0.0
ITB,2015-12-29,16.43
RYU,2015-12-29,0.0
SLX,2015-12-29,-0.99
FBT,2015-12-29,-5.64
DBV,2015-12-29,0.0
MXI,2015-12-29,0.0
GSG,2015-12-29,0.0
DFE,2015-12-29,0.0
PEZ,2015-12-29,4.43
DES,2015-12-29,0.0
PFI,2015-12-29,0.0
QQEW,2015-12-29,-2.19
PSQ,2015-12-29,0.0
DON,2015-12-29,0.0
EVX,2015-12-29,0.0
EXI,2015-12-29,0.0
DSI,2015-12-29,0.0
DTN,2015-12-29,-3.54
ITA,2015-12-29,5.91
DTD,2015-12-29,0.0
DHS,2015-12-29,0.0
RXI,2015-12-29,0.0
VOT,2015-12-29,0.0
IHI,2015-12-29,-6.14
MVV,2015-12-29,0.0
RYF,2015-12-29,-2.17
KXI,2015-12-29,0.0
MYY,2015-12-29,0.0
PSL,2015-12-29,-2.87
DOO,2015-12-29,-3.86
MZZ,2015-12-29,0.0
PRN,2015-12-29,0.0
XPH,2015-12-29,0.0
SH,2015-12-29,0.0
PSP,2015-12-29,0.0
RGI,2015-12-29,0.0
QTEC,2015-12-29,0.0
PTF,2015-12-29,6.04
PXI,2015-12-29,0.0
CVY,2015-12-29,-2.73
PZD,2015-12-29,0.0
QLD,2015-12-29,0.0
RPV,2015-12-29,0.0
RYJ,2015-12-29,0.0
RTM,2015-12-29,0.0
SLV,2015-12-29,0.0
USO,2015-12-29,-1.1
VIG,2015-12-29,7.83
IAI,2015-12-29,0.0
