Ticker,Date,Net Flows*
XNTK,2017-12-14,0.0
XLY,2017-12-14,102.44
IVV,2017-12-14,13.42
EWU,2017-12-14,0.0
IWR,2017-12-14,20.66
IYJ,2017-12-14,0.0
ILF,2017-12-14,0.0
IJK,2017-12-14,-10.76
IXG,2017-12-14,0.0
SPY,2017-12-14,-1093.18
XLF,2017-12-14,-495.96
IOO,2017-12-14,0.0
IJJ,2017-12-14,1388.22
EWA,2017-12-14,-13.82
IGV,2017-12-14,0.0
IVW,2017-12-14,0.0
IVE,2017-12-14,2257.83
IYC,2017-12-14,0.0
XLK,2017-12-14,3.21
IGN,2017-12-14,0.0
IUSV,2017-12-14,170.88
IGM,2017-12-14,0.0
EWT,2017-12-14,0.0
IWO,2017-12-14,-64.72
XLP,2017-12-14,82.46
IGE,2017-12-14,0.0
EWI,2017-12-14,0.0
IJR,2017-12-14,-19.06
IDU,2017-12-14,0.0
ICF,2017-12-14,-5.13
IUSG,2017-12-14,61.91
XLB,2017-12-14,-38.79
EZU,2017-12-14,0.0
IBB,2017-12-14,69.38
EWZ,2017-12-14,0.0
IEV,2017-12-14,0.0
IEF,2017-12-14,21.23
EPP,2017-12-14,0.0
DGT,2017-12-14,0.0
IWD,2017-12-14,68.09
SLYV,2017-12-14,188.24
EWG,2017-12-14,-39.64
EWY,2017-12-14,0.0
IWN,2017-12-14,0.0
DIA,2017-12-14,-98.47
EWC,2017-12-14,0.0
IYR,2017-12-14,0.0
IJS,2017-12-14,1181.08
XLV,2017-12-14,33.57
IWS,2017-12-14,-39.82
IJH,2017-12-14,65.9
EWW,2017-12-14,0.0
EWM,2017-12-14,12.4
EWL,2017-12-14,0.0
IYG,2017-12-14,6.49
EWQ,2017-12-14,0.0
SPTM,2017-12-14,3.31
RWR,2017-12-14,0.0
EWJ,2017-12-14,0.0
EWO,2017-12-14,0.0
IWB,2017-12-14,14.83
EFA,2017-12-14,0.0
EWN,2017-12-14,0.0
EWP,2017-12-14,0.0
EWS,2017-12-14,13.31
IWV,2017-12-14,15.78
SHY,2017-12-14,-8.4
EWD,2017-12-14,0.0
IJT,2017-12-14,25.35
IWF,2017-12-14,13.45
OEF,2017-12-14,11.87
SLYG,2017-12-14,58.64
VTI,2017-12-14,-218.25
XLI,2017-12-14,29.96
IWM,2017-12-14,-197.27
