Ticker,Date,Net Flows*
XNTK,2015-03-04,0.0
XLY,2015-03-04,230.06
IVV,2015-03-04,-170.07
EWU,2015-03-04,-18.92
IWR,2015-03-04,0.0
IYJ,2015-03-04,22.06
ILF,2015-03-04,0.0
IJK,2015-03-04,0.0
IXG,2015-03-04,0.0
SPY,2015-03-04,232.2
XLF,2015-03-04,-13.46
IOO,2015-03-04,0.0
IJJ,2015-03-04,0.0
EWA,2015-03-04,0.0
IGV,2015-03-04,0.0
IVW,2015-03-04,0.0
IVE,2015-03-04,0.0
IYC,2015-03-04,7.28
XLK,2015-03-04,86.28
IGN,2015-03-04,0.0
IUSV,2015-03-04,0.0
IGM,2015-03-04,0.0
EWT,2015-03-04,0.0
IWO,2015-03-04,82.15
XLP,2015-03-04,-87.34
IGE,2015-03-04,0.0
EWI,2015-03-04,0.0
IJR,2015-03-04,0.0
IDU,2015-03-04,-11.22
ICF,2015-03-04,85.15
IUSG,2015-03-04,0.0
XLB,2015-03-04,0.0
EZU,2015-03-04,0.0
IBB,2015-03-04,-33.81
EWZ,2015-03-04,0.0
IEV,2015-03-04,0.0
IEF,2015-03-04,-31.93
EPP,2015-03-04,0.0
DGT,2015-03-04,0.0
IWD,2015-03-04,0.0
SLYV,2015-03-04,0.0
EWG,2015-03-04,0.0
EWY,2015-03-04,51.89
IWN,2015-03-04,-86.79
DIA,2015-03-04,18.19
EWC,2015-03-04,0.0
IYR,2015-03-04,11.89
IJS,2015-03-04,0.0
XLV,2015-03-04,-104.78
IWS,2015-03-04,-94.56
IJH,2015-03-04,0.0
EWW,2015-03-04,-35.53
EWM,2015-03-04,0.0
EWL,2015-03-04,-24.77
IYG,2015-03-04,0.0
EWQ,2015-03-04,0.0
SPTM,2015-03-04,0.0
RWR,2015-03-04,0.0
EWJ,2015-03-04,22.23
EWO,2015-03-04,0.0
IWB,2015-03-04,0.0
EFA,2015-03-04,0.0
EWN,2015-03-04,0.0
EWP,2015-03-04,0.0
EWS,2015-03-04,0.0
IWV,2015-03-04,0.0
SHY,2015-03-04,-16.92
EWD,2015-03-04,0.0
IJT,2015-03-04,0.0
IWF,2015-03-04,0.0
OEF,2015-03-04,-4.66
SLYG,2015-03-04,0.0
VTI,2015-03-04,133.33
XLI,2015-03-04,5.76
IWM,2015-03-04,-79.81
LQD,2015-03-04,72.2
IWP,2015-03-04,34.42
VXF,2015-03-04,36.66
IXC,2015-03-04,0.0
IXJ,2015-03-04,0.0
EWH,2015-03-04,32.93
IXN,2015-03-04,0.0
IXP,2015-03-04,0.0
QQQ,2015-03-04,0.0
IYE,2015-03-04,0.0
MDY,2015-03-04,0.0
EWK,2015-03-04,75.68
IYF,2015-03-04,-94.67
IYK,2015-03-04,0.0
IYM,2015-03-04,0.0
IYW,2015-03-04,38.1
IYY,2015-03-04,0.0
XLE,2015-03-04,-11.81
IYZ,2015-03-04,3.09
SPYG,2015-03-04,20.18
SOXX,2015-03-04,-14.64
IYH,2015-03-04,45.9
SPYV,2015-03-04,15.36
XLU,2015-03-04,-165.27
XSVM,2015-03-04,0.0
XSD,2015-03-04,4.45
XMVM,2015-03-04,0.0
PKB,2015-03-04,0.0
JKG,2015-03-04,0.0
FVD,2015-03-04,25.53
FXI,2015-03-04,0.0
PHO,2015-03-04,0.0
XLG,2015-03-04,0.0
PID,2015-03-04,20.94
PEY,2015-03-04,0.0
PBS,2015-03-04,0.0
IYT,2015-03-04,0.0
MDYV,2015-03-04,0.0
RSP,2015-03-04,0.0
KBE,2015-03-04,16.66
XBI,2015-03-04,10.89
MDYG,2015-03-04,0.0
JKI,2015-03-04,0.0
JKH,2015-03-04,8.28
EFG,2015-03-04,0.0
PEJ,2015-03-04,0.0
PPA,2015-03-04,1.85
EFV,2015-03-04,0.0
PJP,2015-03-04,0.0
PBE,2015-03-04,0.0
ADRE,2015-03-04,0.0
PXJ,2015-03-04,0.0
KCE,2015-03-04,0.0
VBK,2015-03-04,-0.0
DBC,2015-03-04,0.0
DVY,2015-03-04,-19.77
FXE,2015-03-04,0.0
PFM,2015-03-04,0.0
ONEQ,2015-03-04,0.0
XSMO,2015-03-04,0.0
EZA,2015-03-04,0.0
VGK,2015-03-04,110.84
GLD,2015-03-04,0.0
IAU,2015-03-04,-18.77
PBJ,2015-03-04,0.0
VOX,2015-03-04,0.0
VTV,2015-03-04,-0.0
ITOT,2015-03-04,0.0
FEZ,2015-03-04,15.51
SPMD,2015-03-04,0.0
IWC,2015-03-04,0.0
PXE,2015-03-04,0.0
JKJ,2015-03-04,0.0
FDM,2015-03-04,0.0
JKD,2015-03-04,0.0
SUSA,2015-03-04,0.0
PRF,2015-03-04,83.53
JKK,2015-03-04,0.0
PSI,2015-03-04,0.0
SPHQ,2015-03-04,0.0
AGG,2015-03-04,-66.17
VHT,2015-03-04,56.8
PSJ,2015-03-04,0.0
PWB,2015-03-04,0.0
PUI,2015-03-04,-1.14
PWV,2015-03-04,0.0
TIP,2015-03-04,203.83
PXQ,2015-03-04,0.0
RFG,2015-03-04,0.0
RFV,2015-03-04,0.0
RPG,2015-03-04,8.32
JKL,2015-03-04,0.0
SDY,2015-03-04,0.0
XHB,2015-03-04,-8.99
SLY,2015-03-04,0.0
TLT,2015-03-04,-151.84
VFH,2015-03-04,4.96
SPLG,2015-03-04,0.0
VAW,2015-03-04,-8.45
VB,2015-03-04,48.42
VBR,2015-03-04,21.65
PBW,2015-03-04,0.0
JKF,2015-03-04,0.0
RZG,2015-03-04,0.0
VNQ,2015-03-04,-33.48
XMMO,2015-03-04,0.0
VCR,2015-03-04,0.0
PWC,2015-03-04,0.0
EEM,2015-03-04,0.0
VDC,2015-03-04,0.0
VDE,2015-03-04,5.55
JKE,2015-03-04,0.0
VV,2015-03-04,0.0
VGT,2015-03-04,13.67
VIS,2015-03-04,0.0
VO,2015-03-04,12.88
VPL,2015-03-04,0.0
VPU,2015-03-04,-4.86
KIE,2015-03-04,0.0
VUG,2015-03-04,-0.0
PGJ,2015-03-04,0.0
FVL,2015-03-04,0.0
SPEU,2015-03-04,1.79
VWO,2015-03-04,0.0
XME,2015-03-04,0.0
IEO,2015-03-04,0.0
IAK,2015-03-04,0.0
GSP,2015-03-04,1.01
KRE,2015-03-04,-6.05
FXF,2015-03-04,0.0
XOP,2015-03-04,10.12
IEZ,2015-03-04,0.0
FXC,2015-03-04,-7.98
EQWL,2015-03-04,0.0
FXA,2015-03-04,0.0
FXB,2015-03-04,0.0
DLN,2015-03-04,0.0
RZV,2015-03-04,0.0
FTCS,2015-03-04,0.0
FPX,2015-03-04,0.0
RYH,2015-03-04,0.0
IHF,2015-03-04,-6.34
VOE,2015-03-04,0.0
FDL,2015-03-04,0.0
DNL,2015-03-04,0.0
DDM,2015-03-04,0.0
SSO,2015-03-04,0.0
RYT,2015-03-04,9.43
QID,2015-03-04,-8.77
DXD,2015-03-04,0.0
DWM,2015-03-04,0.0
IAT,2015-03-04,0.0
RCD,2015-03-04,4.61
PTH,2015-03-04,0.0
SDS,2015-03-04,13.45
DOL,2015-03-04,0.0
DIM,2015-03-04,0.0
FDN,2015-03-04,13.26
JXI,2015-03-04,-4.72
GDX,2015-03-04,0.0
DFJ,2015-03-04,0.0
DOG,2015-03-04,0.0
RHS,2015-03-04,0.0
DXJ,2015-03-04,26.99
DJP,2015-03-04,0.58
DTH,2015-03-04,0.0
PYZ,2015-03-04,0.0
XRT,2015-03-04,-9.86
RYE,2015-03-04,0.0
IHE,2015-03-04,8.43
VYM,2015-03-04,0.0
DEW,2015-03-04,0.0
DLS,2015-03-04,0.0
ITB,2015-03-04,-14.98
RYU,2015-03-04,-7.57
SLX,2015-03-04,0.0
FBT,2015-03-04,0.0
DBV,2015-03-04,0.0
MXI,2015-03-04,0.0
GSG,2015-03-04,8.3
DFE,2015-03-04,5.61
PEZ,2015-03-04,0.0
DES,2015-03-04,0.0
PFI,2015-03-04,0.0
QQEW,2015-03-04,0.0
PSQ,2015-03-04,0.0
DON,2015-03-04,0.0
EVX,2015-03-04,0.0
EXI,2015-03-04,0.0
DSI,2015-03-04,0.0
DTN,2015-03-04,0.0
ITA,2015-03-04,0.0
DTD,2015-03-04,0.0
DHS,2015-03-04,0.0
RXI,2015-03-04,0.0
VOT,2015-03-04,85.71
IHI,2015-03-04,11.88
MVV,2015-03-04,0.0
RYF,2015-03-04,0.0
KXI,2015-03-04,0.0
MYY,2015-03-04,0.0
PSL,2015-03-04,0.0
DOO,2015-03-04,0.0
MZZ,2015-03-04,0.0
PRN,2015-03-04,0.0
XPH,2015-03-04,37.2
SH,2015-03-04,-15.85
PSP,2015-03-04,0.0
RGI,2015-03-04,0.0
QTEC,2015-03-04,0.0
PTF,2015-03-04,0.0
PXI,2015-03-04,2.37
CVY,2015-03-04,0.0
PZD,2015-03-04,0.0
QLD,2015-03-04,-15.12
RPV,2015-03-04,-5.53
RYJ,2015-03-04,0.0
RTM,2015-03-04,4.52
SLV,2015-03-04,0.0
USO,2015-03-04,0.0
VIG,2015-03-04,0.09
IAI,2015-03-04,0.0
PRFZ,2015-03-04,0.0
XES,2015-03-04,0.0
XMHQ,2015-03-04,0.0
VEU,2015-03-04,-0.0
UYM,2015-03-04,0.0
UYG,2015-03-04,0.0
IEI,2015-03-04,0.0
HYG,2015-03-04,-228.13
GII,2015-03-04,0.0
FYX,2015-03-04,0.0
FNX,2015-03-04,-2.71
FXO,2015-03-04,0.0
QCLN,2015-03-04,0.0
REM,2015-03-04,2.96
FXL,2015-03-04,7.31
DGL,2015-03-04,0.0
FXG,2015-03-04,0.0
QSY,2015-03-04,0.0
FXZ,2015-03-04,0.0
IGSB,2015-03-04,10.51
FRI,2015-03-04,0.0
PFF,2015-03-04,30.0
GXC,2015-03-04,0.0
SIJ,2015-03-04,0.0
FEX,2015-03-04,0.0
EZM,2015-03-04,9.6
DBB,2015-03-04,5.98
GBF,2015-03-04,-68.53
GWX,2015-03-04,0.0
DBO,2015-03-04,2.94
SZK,2015-03-04,0.0
DIG,2015-03-04,0.0
RSX,2015-03-04,-1.78
CZA,2015-03-04,0.0
REZ,2015-03-04,-3.07
DBS,2015-03-04,0.0
EES,2015-03-04,0.0
RWX,2015-03-04,0.0
CWI,2015-03-04,0.0
GVI,2015-03-04,0.0
BLV,2015-03-04,0.0
FAB,2015-03-04,0.0
FAD,2015-03-04,0.0
CSD,2015-03-04,0.0
BIV,2015-03-04,16.99
RESP,2015-03-04,0.0
PDP,2015-03-04,10.86
BSV,2015-03-04,0.0
FXH,2015-03-04,16.18
SAA,2015-03-04,0.0
SMN,2015-03-04,0.0
DEF,2015-03-04,0.0
BND,2015-03-04,-33.01
UWM,2015-03-04,0.0
GMF,2015-03-04,0.0
URE,2015-03-04,-5.59
DUG,2015-03-04,0.0
EPS,2015-03-04,0.0
IGIB,2015-03-04,0.0
RXD,2015-03-04,0.0
MBB,2015-03-04,21.9
PGF,2015-03-04,-3.71
SMOG,2015-03-04,0.0
PKW,2015-03-04,9.98
QQXT,2015-03-04,0.0
DBA,2015-03-04,0.0
SSG,2015-03-04,0.0
REW,2015-03-04,0.0
ROM,2015-03-04,0.0
SHV,2015-03-04,-99.24
RWM,2015-03-04,0.0
RXL,2015-03-04,0.0
FXN,2015-03-04,0.0
SBB,2015-03-04,0.0
FXR,2015-03-04,11.01
SCC,2015-03-04,0.0
SDD,2015-03-04,0.0
FXY,2015-03-04,-36.59
SDP,2015-03-04,0.0
UPW,2015-03-04,0.0
SKF,2015-03-04,2.48
FXD,2015-03-04,22.27
SPDW,2015-03-04,0.0
SPEM,2015-03-04,0.0
DBE,2015-03-04,0.0
UDN,2015-03-04,0.0
SRS,2015-03-04,1.18
TLH,2015-03-04,0.0
UNG,2015-03-04,0.0
TUSA,2015-03-04,0.0
UXI,2015-03-04,0.0
TWM,2015-03-04,0.0
FXU,2015-03-04,-1.21
UCC,2015-03-04,0.0
FTA,2015-03-04,0.0
DBP,2015-03-04,0.0
UGE,2015-03-04,0.0
USD,2015-03-04,0.0
USIG,2015-03-04,0.0
FTC,2015-03-04,-4.84
USRT,2015-03-04,0.0
UUP,2015-03-04,5.05
WIP,2015-03-04,0.0
PBP,2015-03-04,0.0
SHM,2015-03-04,0.0
GCC,2015-03-04,0.0
DEM,2015-03-04,0.0
FDD,2015-03-04,0.0
RWL,2015-03-04,0.0
FXP,2015-03-04,0.0
EWV,2015-03-04,0.0
TUR,2015-03-04,0.0
GSY,2015-03-04,0.0
MLN,2015-03-04,0.0
MUB,2015-03-04,0.0
EUM,2015-03-04,0.0
EMB,2015-03-04,0.0
EEH,2015-03-04,0.0
NLR,2015-03-04,0.0
WPS,2015-03-04,0.0
IDV,2015-03-04,7.04
EIS,2015-03-04,0.0
DGP,2015-03-04,0.0
DWX,2015-03-04,0.0
PBD,2015-03-04,0.0
THD,2015-03-04,-4.07
FFR,2015-03-04,0.0
CMF,2015-03-04,0.0
ACWX,2015-03-04,0.0
VEA,2015-03-04,-0.0
RJA,2015-03-04,0.0
IFGL,2015-03-04,0.0
FGD,2015-03-04,0.0
BWX,2015-03-04,-16.11
DZZ,2015-03-04,0.0
SPTI,2015-03-04,0.0
BJK,2015-03-04,0.0
PHB,2015-03-04,5.74
SCZ,2015-03-04,0.0
FIW,2015-03-04,0.0
FCG,2015-03-04,0.0
AIA,2015-03-04,0.0
DGS,2015-03-04,-4.46
PLW,2015-03-04,13.16
CUT,2015-03-04,0.0
CGW,2015-03-04,2.25
MGK,2015-03-04,17.09
FUE,2015-03-04,0.0
EFZ,2015-03-04,-6.45
IDHQ,2015-03-04,0.0
LTL,2015-03-04,0.0
SMB,2015-03-04,1.76
DGZ,2015-03-04,0.0
EPI,2015-03-04,14.59
