Ticker,Date,Net Flows*
XNTK,2018-12-20,145.58
XLY,2018-12-20,-142.83
IVV,2018-12-20,25.16
EWU,2018-12-20,0.0
IWR,2018-12-20,41.87
IYJ,2018-12-20,-6.43
ILF,2018-12-20,0.0
IJK,2018-12-20,9.58
IXG,2018-12-20,0.0
SPY,2018-12-20,-1557.78
XLF,2018-12-20,-43.65
IOO,2018-12-20,0.0
IJJ,2018-12-20,691.3
EWA,2018-12-20,0.0
IGV,2018-12-20,0.0
IVW,2018-12-20,2696.19
IVE,2018-12-20,2003.55
IYC,2018-12-20,0.0
XLK,2018-12-20,-15.62
IGN,2018-12-20,0.0
IUSV,2018-12-20,661.62
IGM,2018-12-20,0.0
EWT,2018-12-20,0.0
IWO,2018-12-20,-33.47
XLP,2018-12-20,-255.3
IGE,2018-12-20,2.75
EWI,2018-12-20,0.0
IJR,2018-12-20,-179.19
IDU,2018-12-20,0.0
ICF,2018-12-20,0.0
IUSG,2018-12-20,55.3
XLB,2018-12-20,-117.57
EZU,2018-12-20,-49.98
IBB,2018-12-20,-62.58
EWZ,2018-12-20,65.52
IEV,2018-12-20,0.0
IEF,2018-12-20,72.26
EPP,2018-12-20,0.0
DGT,2018-12-20,0.0
IWD,2018-12-20,55.56
SLYV,2018-12-20,304.38
EWG,2018-12-20,0.0
EWY,2018-12-20,0.0
IWN,2018-12-20,0.0
DIA,2018-12-20,0.0
EWC,2018-12-20,0.0
IYR,2018-12-20,49.92
IJS,2018-12-20,924.41
XLV,2018-12-20,-21.33
IWS,2018-12-20,-11.54
IJH,2018-12-20,-74.78
EWW,2018-12-20,-20.19
EWM,2018-12-20,-19.56
EWL,2018-12-20,0.0
IYG,2018-12-20,0.0
EWQ,2018-12-20,0.0
SPTM,2018-12-20,21.7
RWR,2018-12-20,0.0
EWJ,2018-12-20,-62.52
EWO,2018-12-20,0.0
IWB,2018-12-20,27.69
EFA,2018-12-20,0.0
EWN,2018-12-20,0.0
EWP,2018-12-20,0.0
EWS,2018-12-20,0.0
IWV,2018-12-20,66.02
SHY,2018-12-20,574.84
EWD,2018-12-20,0.0
IJT,2018-12-20,-16.06
IWF,2018-12-20,6.52
OEF,2018-12-20,-33.42
SLYG,2018-12-20,156.26
VTI,2018-12-20,0.08
XLI,2018-12-20,-55.28
IWM,2018-12-20,509.05
LQD,2018-12-20,79.32
IWP,2018-12-20,5.64
VXF,2018-12-20,59.73
IXC,2018-12-20,0.0
IXJ,2018-12-20,0.0
EWH,2018-12-20,0.0
IXN,2018-12-20,-7.25
IXP,2018-12-20,0.0
QQQ,2018-12-20,-1068.44
IYE,2018-12-20,0.0
MDY,2018-12-20,-60.82
EWK,2018-12-20,0.0
IYF,2018-12-20,-21.14
IYK,2018-12-20,0.0
IYM,2018-12-20,-4.12
IYW,2018-12-20,0.0
IYY,2018-12-20,-18.67
XLE,2018-12-20,-323.33
IYZ,2018-12-20,-9.27
SPYG,2018-12-20,184.36
SOXX,2018-12-20,-7.66
IYH,2018-12-20,0.0
SPYV,2018-12-20,386.67
XLU,2018-12-20,141.7
XSVM,2018-12-20,0.0
XSD,2018-12-20,16.0
XMVM,2018-12-20,0.0
PKB,2018-12-20,0.0
JKG,2018-12-20,0.0
FVD,2018-12-20,-20.51
FXI,2018-12-20,0.0
PHO,2018-12-20,-1.41
XLG,2018-12-20,0.0
PID,2018-12-20,0.0
PEY,2018-12-20,36.92
PBS,2018-12-20,0.0
IYT,2018-12-20,0.0
MDYV,2018-12-20,180.83
RSP,2018-12-20,400.67
KBE,2018-12-20,51.6
XBI,2018-12-20,96.13
MDYG,2018-12-20,66.9
JKI,2018-12-20,0.0
JKH,2018-12-20,0.0
EFG,2018-12-20,0.0
PEJ,2018-12-20,0.0
PPA,2018-12-20,-2.53
EFV,2018-12-20,54.87
PJP,2018-12-20,0.0
PBE,2018-12-20,0.0
ADRE,2018-12-20,0.0
PXJ,2018-12-20,0.0
KCE,2018-12-20,-2.35
VBK,2018-12-20,-3.76
DBC,2018-12-20,-9.08
DVY,2018-12-20,54.04
FXE,2018-12-20,0.0
PFM,2018-12-20,0.0
ONEQ,2018-12-20,0.0
XSMO,2018-12-20,-3.07
EZA,2018-12-20,10.13
VGK,2018-12-20,-43.92
GLD,2018-12-20,-106.79
IAU,2018-12-20,0.0
PBJ,2018-12-20,0.0
VOX,2018-12-20,3.73
VTV,2018-12-20,-367.1
ITOT,2018-12-20,73.73
FEZ,2018-12-20,-33.96
SPMD,2018-12-20,11.82
IWC,2018-12-20,0.0
PXE,2018-12-20,0.0
JKJ,2018-12-20,-7.41
FDM,2018-12-20,0.0
JKD,2018-12-20,0.0
SUSA,2018-12-20,0.0
PRF,2018-12-20,-5.13
JKK,2018-12-20,0.0
PSI,2018-12-20,-2.18
SPHQ,2018-12-20,167.09
AGG,2018-12-20,21.21
VHT,2018-12-20,-51.36
PSJ,2018-12-20,0.0
PWB,2018-12-20,4.15
PUI,2018-12-20,2.98
PWV,2018-12-20,0.0
TIP,2018-12-20,-10.96
PXQ,2018-12-20,0.0
RFG,2018-12-20,113.43
RFV,2018-12-20,19.94
RPG,2018-12-20,749.92
JKL,2018-12-20,0.0
SDY,2018-12-20,126.12
XHB,2018-12-20,-6.55
SLY,2018-12-20,0.0
TLT,2018-12-20,12.09
VFH,2018-12-20,-11.7
SPLG,2018-12-20,10.27
VAW,2018-12-20,0.0
VB,2018-12-20,-56.36
VBR,2018-12-20,-51.87
PBW,2018-12-20,-1.09
JKF,2018-12-20,28.82
RZG,2018-12-20,68.01
VNQ,2018-12-20,7.65
XMMO,2018-12-20,0.0
VCR,2018-12-20,-14.95
PWC,2018-12-20,0.0
EEM,2018-12-20,0.0
VDC,2018-12-20,-6.67
VDE,2018-12-20,-9.81
JKE,2018-12-20,0.0
VV,2018-12-20,28.84
VGT,2018-12-20,-54.32
VIS,2018-12-20,-12.06
VO,2018-12-20,10.46
VPL,2018-12-20,0.0
VPU,2018-12-20,0.0
KIE,2018-12-20,16.92
VUG,2018-12-20,3.36
PGJ,2018-12-20,0.0
FVL,2018-12-20,0.0
SPEU,2018-12-20,0.0
VWO,2018-12-20,0.0
XME,2018-12-20,-5.27
IEO,2018-12-20,13.09
IAK,2018-12-20,0.0
GSP,2018-12-20,-1.47
KRE,2018-12-20,-64.57
FXF,2018-12-20,0.0
XOP,2018-12-20,-64.79
IEZ,2018-12-20,0.0
FXC,2018-12-20,0.0
EQWL,2018-12-20,2.46
FXA,2018-12-20,0.0
FXB,2018-12-20,0.0
DLN,2018-12-20,0.0
RZV,2018-12-20,32.05
FTCS,2018-12-20,0.0
FPX,2018-12-20,0.0
RYH,2018-12-20,8.83
IHF,2018-12-20,-25.9
VOE,2018-12-20,-24.21
FDL,2018-12-20,0.0
DNL,2018-12-20,0.0
DDM,2018-12-20,-1.9
SSO,2018-12-20,14.01
RYT,2018-12-20,21.1
QID,2018-12-20,0.0
DXD,2018-12-20,12.58
DWM,2018-12-20,0.0
IAT,2018-12-20,-1.96
RCD,2018-12-20,0.0
PTH,2018-12-20,0.0
SDS,2018-12-20,-13.08
DOL,2018-12-20,0.0
DIM,2018-12-20,0.0
FDN,2018-12-20,-17.53
JXI,2018-12-20,0.0
GDX,2018-12-20,204.32
DFJ,2018-12-20,0.0
DOG,2018-12-20,9.26
RHS,2018-12-20,12.04
DXJ,2018-12-20,0.0
DJP,2018-12-20,-0.6
DTH,2018-12-20,0.0
PYZ,2018-12-20,0.0
XRT,2018-12-20,8.13
RYE,2018-12-20,0.0
IHE,2018-12-20,0.0
VYM,2018-12-20,72.67
DEW,2018-12-20,0.0
DLS,2018-12-20,0.0
ITB,2018-12-20,22.72
RYU,2018-12-20,-9.13
SLX,2018-12-20,0.0
FBT,2018-12-20,-18.49
DBV,2018-12-20,0.0
MXI,2018-12-20,-5.72
GSG,2018-12-20,0.0
DFE,2018-12-20,0.0
PEZ,2018-12-20,0.0
DES,2018-12-20,0.0
PFI,2018-12-20,0.0
QQEW,2018-12-20,-5.44
PSQ,2018-12-20,25.98
DON,2018-12-20,1.59
EVX,2018-12-20,0.0
EXI,2018-12-20,0.0
DSI,2018-12-20,0.0
DTN,2018-12-20,0.0
ITA,2018-12-20,17.63
DTD,2018-12-20,0.0
DHS,2018-12-20,0.0
RXI,2018-12-20,0.0
VOT,2018-12-20,-11.96
IHI,2018-12-20,-19.63
MVV,2018-12-20,0.0
RYF,2018-12-20,0.0
KXI,2018-12-20,0.0
MYY,2018-12-20,2.52
PSL,2018-12-20,-3.34
DOO,2018-12-20,0.0
MZZ,2018-12-20,0.0
PRN,2018-12-20,0.0
XPH,2018-12-20,16.88
SH,2018-12-20,134.83
PSP,2018-12-20,0.0
RGI,2018-12-20,-10.42
QTEC,2018-12-20,-10.09
PTF,2018-12-20,0.0
PXI,2018-12-20,0.0
CVY,2018-12-20,-0.97
PZD,2018-12-20,0.0
QLD,2018-12-20,0.0
RPV,2018-12-20,209.52
RYJ,2018-12-20,-3.74
RTM,2018-12-20,-4.7
SLV,2018-12-20,-20.63
USO,2018-12-20,17.28
VIG,2018-12-20,24.4
IAI,2018-12-20,-2.76
PRFZ,2018-12-20,0.0
XES,2018-12-20,-2.75
XMHQ,2018-12-20,2.14
VEU,2018-12-20,0.0
UYM,2018-12-20,0.0
UYG,2018-12-20,0.0
IEI,2018-12-20,0.0
HYG,2018-12-20,114.72
GII,2018-12-20,4.67
FYX,2018-12-20,-5.44
FNX,2018-12-20,-11.56
FXO,2018-12-20,0.0
QCLN,2018-12-20,0.0
REM,2018-12-20,2.03
FXL,2018-12-20,10.42
DGL,2018-12-20,0.0
FXG,2018-12-20,-4.32
QSY,2018-12-20,0.0
FXZ,2018-12-20,-1.66
IGSB,2018-12-20,0.0
FRI,2018-12-20,0.0
PFF,2018-12-20,-56.19
GXC,2018-12-20,0.0
SIJ,2018-12-20,0.0
FEX,2018-12-20,0.0
EZM,2018-12-20,-3.44
DBB,2018-12-20,-3.21
GBF,2018-12-20,0.0
GWX,2018-12-20,0.0
DBO,2018-12-20,0.0
SZK,2018-12-20,0.0
DIG,2018-12-20,2.46
RSX,2018-12-20,-10.92
CZA,2018-12-20,0.0
REZ,2018-12-20,0.0
DBS,2018-12-20,0.0
EES,2018-12-20,-4.81
RWX,2018-12-20,-22.18
CWI,2018-12-20,0.0
GVI,2018-12-20,16.16
BLV,2018-12-20,491.46
FAB,2018-12-20,0.0
FAD,2018-12-20,0.0
CSD,2018-12-20,0.0
BIV,2018-12-20,0.0
RESP,2018-12-20,0.0
PDP,2018-12-20,-36.12
BSV,2018-12-20,15.67
FXH,2018-12-20,-20.55
SAA,2018-12-20,0.0
SMN,2018-12-20,0.0
DEF,2018-12-20,0.0
BND,2018-12-20,0.0
UWM,2018-12-20,2.63
GMF,2018-12-20,0.0
URE,2018-12-20,0.0
DUG,2018-12-20,0.0
EPS,2018-12-20,0.0
IGIB,2018-12-20,0.0
RXD,2018-12-20,0.0
MBB,2018-12-20,0.0
PGF,2018-12-20,8.68
SMOG,2018-12-20,0.0
PKW,2018-12-20,-10.59
QQXT,2018-12-20,0.0
DBA,2018-12-20,0.0
SSG,2018-12-20,0.0
REW,2018-12-20,0.74
ROM,2018-12-20,-4.0
SHV,2018-12-20,176.31
RWM,2018-12-20,16.44
RXL,2018-12-20,-2.24
FXN,2018-12-20,-5.87
SBB,2018-12-20,0.0
FXR,2018-12-20,-3.4
SCC,2018-12-20,0.0
SDD,2018-12-20,0.0
FXY,2018-12-20,0.0
SDP,2018-12-20,0.0
UPW,2018-12-20,0.0
SKF,2018-12-20,0.0
FXD,2018-12-20,0.0
SPDW,2018-12-20,0.0
SPEM,2018-12-20,0.0
DBE,2018-12-20,-5.3
UDN,2018-12-20,0.0
SRS,2018-12-20,0.0
TLH,2018-12-20,13.2
UNG,2018-12-20,6.05
TUSA,2018-12-20,0.0
UXI,2018-12-20,0.0
TWM,2018-12-20,-1.04
FXU,2018-12-20,2.74
UCC,2018-12-20,0.0
FTA,2018-12-20,0.0
DBP,2018-12-20,0.0
UGE,2018-12-20,0.0
USD,2018-12-20,0.0
USIG,2018-12-20,0.0
FTC,2018-12-20,0.0
USRT,2018-12-20,11.52
UUP,2018-12-20,0.0
WIP,2018-12-20,0.0
ITM,2018-12-20,0.0
IGF,2018-12-20,0.0
PIO,2018-12-20,0.0
PBP,2018-12-20,0.0
SHM,2018-12-20,4.8
GRU,2018-12-20,0.0
PCY,2018-12-20,-26.53
GCC,2018-12-20,0.0
DEM,2018-12-20,0.0
FDD,2018-12-20,0.0
RWL,2018-12-20,-9.37
FXP,2018-12-20,0.0
EWV,2018-12-20,0.0
TUR,2018-12-20,0.0
GSY,2018-12-20,10.04
EUM,2018-12-20,-17.7
