,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,167.88,167.57-170.11,60740000000.0,168.39,113.02-239.69,-8.93,4314312.0,100750000000.0,N/A(N/A),10034888.0,-18.63,1.38,-29.9%,593811169.0,26/10/2022,2022-08-12
0,GM,38.46,38.48-39.51,132100000000.0,38.83,30.33-67.21,5.31,8795769.0,57450000000.0,N/A(N/A),15224303.0,6.79,1.27,-29.13%,1458048958.0,25/10/2022,2022-08-12
0,CVX,159.62,157.14-159.91,206100000000.0,158.25,92.86-182.4,15.06,7223306.0,312580000000.0,5.68(3.56%),10164228.0,10.22,1.15,55.2%,1957434814.0,04/11/2022,2022-08-12
0,C,54.0,53.63-54.4,72120000000.0,54.18,43.44-74.62,7.87,15261581.0,105160000000.0,2.04(3.78%),21874495.0,6.71,1.6,-27.32%,1936709623.0,14/10/2022,2022-08-12
0,BAC,35.91,35.69-36.31,91300000000.0,36.16,29.67-50.11,3.23,31603089.0,291440000000.0,0.88(2.45%),44655356.0,10.47,1.4,-14.4%,8035239025.0,17/10/2022,2022-08-12
0,T,18.04,18.09-18.27,156600000000.0,18.1,16.63-21.53,2.75,25567714.0,129910000000.0,1.11(6.15%),39047124.0,8.06,0.605,-15.17%,7125909948.0,26/10/2022,2022-08-12
0,CAT,194.0,193.8-196.97,54030000000.0,194.89,167.08-237.9,12.59,1847693.0,103700000000.0,4.80(2.47%),3074172.0,14.83,0.999,-12.48%,527909143.0,25/10/2022,2022-08-12
0,INTC,35.59,35.67-36.14,73390000000.0,35.8,34.4-56.28,4.68,37415500.0,148100000000.0,1.46(4.10%),38287529.0,7.6,0.619,-34.26%,4106000000.0,27/10/2022,2022-08-12
0,MSFT,287.02,286.94-291.91,198270000000.0,288.48,241.51-349.67,9.7,22479293.0,2170000000000.0,2.48(0.86%),27666026.0,29.05,0.927,0.02%,7457891872.0,26/10/2022,2022-08-12
0,AA,53.27,51.77-53.43,13390000000.0,52.4,36.61-98.09,5.22,4253851.0,9480000000.0,0.40(0.75%),6362223.0,9.55,2.33,19.28%,179925180.0,13/10/2022,2022-08-12
0,F,15.83,15.84-16.22,148030000000.0,15.95,10.61-25.87,2.91,52682414.0,64970000000.0,0.60(3.79%),61414544.0,5.28,1.33,13.64%,4020237518.0,26/10/2022,2022-08-12
0,EBAY,48.57,48.68-49.48,10020000000.0,48.95,40.52-81.19,0.603,2878262.0,27130000000.0,0.88(1.81%),6540376.0,-11.68,1.22,-28.59%,549367835.0,26/10/2022,2022-08-12
0,DELL,47.6,47.65-48.29,102830000000.0,47.9,38.33-61.54,6.5,1986026.0,35570000000.0,1.32(2.77%),4012951.0,6.6,0.84,-6.4%,739517600.0,26/08/2022,2022-08-12
0,DIS,117.69,118.92-121.61,76620000000.0,119.0,90.23-187.58,1.48,21846757.0,221570000000.0,N/A(N/A),12034813.0,64.81,1.23,-33.92%,1823057777.0,10/11/2022,2022-08-12
0,DOW,55.26,55.31-55.94,60130000000.0,55.33,48.27-71.86,8.99,4370719.0,40100000000.0,2.80(5.07%),5862587.0,5.96,1.41,-13.98%,718167477.0,20/10/2022,2022-08-12
0,CSCO,45.9,45.97-46.61,51580000000.0,46.09,40.82-64.29,2.85,16871807.0,192720000000.0,1.52(3.31%),23129705.0,15.22,0.96,-17.83%,4140964037.0,17/08/2022,2022-08-12
0,DE,361.92,361.71-368.58,45440000000.0,362.45,283.81-446.76,19.17,1254928.0,112200000000.0,4.52(1.25%),1713800.0,15.89,1.08,-6.26%,305635672.0,19/08/2022,2022-08-12
0,FDX,229.24,227.85-230.74,93510000000.0,230.07,192.82-282.88,14.52,1678715.0,59690000000.0,4.60(2.01%),2343010.0,15.98,1.2,-17.02%,259513635.0,22/09/2022,2022-08-12
0,GIS,76.96,76.56-77.28,18990000000.0,77.21,56.67-78.24,4.46,2407150.0,45870000000.0,2.16(2.81%),3718461.0,17.23,0.335,30.33%,595710279.0,21/09/2022,2022-08-12
0,GLW,37.14,37.24-37.56,14590000000.0,37.35,30.63-43.47,2.36,2143078.0,31680000000.0,1.08(2.91%),4747678.0,15.25,0.995,-9.28%,845318144.0,25/10/2022,2022-08-12
0,GT,14.52,14.46-15.2,20110000000.0,14.66,10.33-24.89,3.34,6212058.0,4280000000.0000005,N/A(N/A),4511524.0,4.23,1.88,-14.64%,282802845.0,04/11/2022,2022-08-12
0,GS,351.68,350.15-354.56,49300000000.0,353.44,277.84-426.16,44.72,2357870.0,115260000000.0,10.00(2.84%),2436331.0,7.62,1.39,-15.03%,325422234.0,18/10/2022,2022-08-12
0,JPM,120.14,119.44-122.25,120580000000.0,120.67,106.06-172.96,12.49,9753985.0,357450000000.0,4.00(3.33%),12825302.0,9.26,1.1,-25.45%,2932572390.0,14/10/2022,2022-08-12
