,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,160.25,150.82-158.9,61060000000.0,158.0,113.02-233.94,-8.93,7607214.0,91040000000.0,N/A(N/A),8809511.0,-18.88,1.38,-26.99%,593811169.0,26/10/2022,2022-09-01
0,GM,38.21,37.51-38.6,132100000000.0,37.81,30.33-67.21,5.31,11359789.0,56050000000.0,0.36(0.94%),14524448.0,7.44,1.27,-22.04%,1458048958.0,25/10/2022,2022-09-01
0,CVX,158.06,153.23-156.88,176840000000.0,156.48,93.31-182.4,15.06,8217642.0,303230000000.0,5.68(3.59%),9522795.0,10.73,1.15,63.34%,1957434814.0,04/11/2022,2022-09-01
0,C,48.81,47.81-48.77,72120000000.0,48.77,43.44-73.72,7.87,14375792.0,94360000000.0,2.04(4.18%),19252885.0,6.19,1.6,-32.12%,1936709623.0,14/10/2022,2022-09-01
0,BAC,33.39,32.66-33.49,47750000000.0,33.34,29.67-50.11,3.23,32496153.0,268540000000.00003,0.88(2.62%),40931634.0,10.64,1.4,-19.5%,8035239025.0,17/10/2022,2022-09-01
0,T,17.54,17.41-17.67,163030000000.0,17.49,16.63-21.53,2.75,30569225.0,124420000000.0,1.11(6.33%),36561018.0,6.51,0.605,-15.29%,7125909948.0,20/10/2022,2022-09-01
0,CAT,184.71,180.1-183.21,52670000000.0,182.27,167.08-237.9,12.59,2685618.0,96160000000.0,4.80(2.60%),2892566.0,15.04,0.999,-12.41%,527909143.0,25/10/2022,2022-09-01
0,INTC,31.92,31.13-31.83,73390000000.0,31.57,31.13-56.28,4.68,36256213.0,129830000000.00002,1.46(4.57%),38672919.0,6.92,0.619,-40.95%,4106000000.0,27/10/2022,2022-09-01
0,MSFT,261.47,255.41-260.89,198270000000.0,258.87,241.51-349.67,9.7,22911262.0,1940000000000.0,2.48(0.95%),25376889.0,27.27,0.927,-13.39%,7457891872.0,26/10/2022,2022-09-01
0,AA,49.48,46.1-48.41,13390000000.0,47.69,39.56-98.09,5.22,5967014.0,8640000000.0,0.40(0.81%),5857697.0,10.02,2.33,11.52%,179925180.0,13/10/2022,2022-09-01
0,F,15.24,14.78-15.22,134590000000.0,15.1,10.61-25.87,2.91,65131744.0,60870000000.0,0.60(3.94%),60160317.0,5.39,1.33,16.96%,4020237518.0,26/10/2022,2022-09-01
0,EBAY,44.13,43.63-44.8,10020000000.0,43.99,40.52-81.19,0.603,4644159.0,24560000000.0,0.88(1.99%),5798451.0,-10.97,1.22,-42.49%,549367835.0,26/10/2022,2022-09-01
0,DELL,38.29,37.1-38.03,106960000000.0,37.93,37.1-61.54,7.19,4297924.0,27830000000.0,1.32(3.45%),3295732.0,6.49,0.862,-22.46%,739517600.0,23/11/2022,2022-09-01
0,DIS,112.08,110.03-112.59,81110000000.0,111.79,90.23-187.58,1.73,7650052.0,204750000000.0,N/A(N/A),11235079.0,64.37,1.25,-38.18%,1823057777.0,10/11/2022,2022-09-01
0,DOW,51.0,49.14-50.49,60130000000.0,50.46,48.27-71.86,8.99,6377519.0,35790000000.0,2.80(5.49%),5924043.0,5.76,1.41,-18.92%,718167477.0,20/10/2022,2022-09-01
0,CSCO,44.72,44.4-45.34,51560000000.0,44.57,40.82-64.29,2.83,16207823.0,186880000000.0,1.52(3.40%),19991264.0,16.04,0.95,-24.23%,4140964037.0,16/11/2022,2022-09-01
0,DE,365.25,357.25-364.76,48040000000.0,358.98,283.81-446.76,20.11,1346577.0,110980000000.0,4.52(1.24%),1561425.0,18.43,-,-3.38%,305635672.0,23/11/2022,2022-09-01
0,FDX,209.66,206.97-212.1,93510000000.0,209.45,192.82-268.98,14.52,1580178.0,54930000000.0,4.60(2.18%),2153643.0,14.79,1.2,-20.66%,259907654.0,22/09/2022,2022-09-01
0,GIS,76.8,75.75-77.36,18990000000.0,76.49,56.67-78.54,4.46,2693014.0,45870000000.0,2.16(2.81%),3593179.0,17.41,0.335,32.85%,595710279.0,21/09/2022,2022-09-01
0,GLW,34.32,33.35-34.21,14470000000.0,34.15,30.63-43.47,2.36,4158379.0,28550000000.0,1.08(3.15%),4485314.0,14.82,0.995,-14.18%,845318144.0,25/10/2022,2022-09-01
0,GT,14.03,13.42-13.91,18880000000.0,13.88,10.33-24.89,3.34,4248610.0,3910000000.0,N/A(N/A),4249176.0,4.28,1.88,-11.43%,282802845.0,04/11/2022,2022-09-01
0,GS,332.67,324.62-333.69,60030000000.0,329.87,277.84-426.16,44.72,1567407.0,108360000000.0,10.00(3.01%),2335525.0,7.49,1.39,-19.55%,325422234.0,18/10/2022,2022-09-01
0,JPM,113.73,111.91-114.63,120580000000.0,113.29,106.06-172.96,12.49,9922382.0,335050000000.0,4.00(3.52%),11911244.0,9.18,1.1,-28.9%,2932572390.0,14/10/2022,2022-09-01
0,KMB,127.52,126.47-129.02,20130000000.0,127.5,117.32-145.79,5.3,1368554.0,43350000000.0,4.64(3.64%),1406044.0,24.41,0.346,-7.47%,337622288.0,25/10/2022,2022-09-01
0,KHC,37.4,37.04-37.83,25630000000.0,37.33,32.78-44.87,1.24,5948129.0,46150000000.0,1.60(4.28%),7742743.0,36.16,0.736,3.92%,1225439747.0,03/11/2022,2022-09-01
0,KO,61.71,61.29-62.04,41320000000.0,61.58,52.28-67.2,2.21,14809363.0,267610000000.0,1.76(2.85%),13237537.0,28.25,0.539,9.59%,4324629174.0,26/10/2022,2022-09-01
0,MCD,252.28,251.76-256.53,23590000000.0,251.82,217.68-271.15,8.18,2573240.0,188450000000.0,5.52(2.19%),2455857.0,31.06,0.561,6.24%,735717271.0,25/10/2022,2022-09-01
0,LLY,301.23,300.5-309.41,29070000000.0,301.0,220.2-335.33,6.3,2937891.0,293000000000.0,3.92(1.30%),2695316.0,49.0,0.347,16.62%,950174817.0,01/11/2022,2022-09-01
0,ORCL,74.15,73.53-75.37,42440000000.0,74.12,63.76-106.34,2.49,8117165.0,200160000000.0,1.28(1.73%),7252343.0,30.89,0.86,-16.81%,2664926000.0,15/09/2022,2022-09-01
0,MRK,85.36,85.36-87.46,57170000000.0,85.64,70.89-95.72,6.56,7522767.0,220620000000.0,2.76(3.23%),9709706.0,13.25,0.325,11.89%,2533279845.0,27/10/2022,2022-09-01
0,MSI,243.41,239.73-244.25,8289999999.999999,243.19,195.18-273.65,7.15,661815.0,40560000000.0,3.16(1.30%),695588.0,35.31,0.929,-0.33%,166885127.0,03/11/2022,2022-09-01
0,MMM,124.35,123.67-126.39,35090000000.0,124.3,123.03-195.61,7.22,30660295.0,71470000000.0,5.96(4.79%),7200000.0,17.46,0.967,-36.15%,569824139.0,25/10/2022,2022-09-01
0,ODP,35.75,35.22-36.31,10640000000.0,35.72,28.85-48,-1.8,584722.0,1740000000.0,N/A(N/A),443100.0,10.15,1.9,-24.21%,48633351.0,02/11/2022,2022-09-01
