,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,213.36,211.91-215.37,62160000000.0,213.12,141.58-278.57,-15.35,7830559.0,125060000000.0,N/A(N/A),10590269.0,-,1.61,27.41%,586151904.0,27/10/2021,2021-09-17
0,GM,51.52,50.99-51.93,139640000000.0,51.33,28.24-64.3,8.65,44563685.0,74790000000.0,N/A(N/A),15848470.0,5.96,1.29,62.06%,1451723812.0,27/10/2021,2021-09-17
0,CVX,97.32,96.37-98.38,116310000000.0,97.11,65.16-113.11,1.86,15278377.0,188210000000.0,5.36(5.46%),10116640.0,52.25,1.3,23.88%,1933911944.0,29/10/2021,2021-09-17
0,C,70.0,69.66-70.58,41430000000.0,69.77,40.49-80.29,9.63,30388130.0,141870000000.0,2.04(2.90%),18938477.0,7.27,1.91,52.11%,2026785183.0,14/10/2021,2021-09-17
0,BAC,40.45,40.08-40.67,46640000000.0,40.34,22.95-43.49,2.99,92043885.0,340380000000.0,0.84(2.09%),46940859.0,13.54,1.56,58.01%,8414903881.0,14/10/2021,2021-09-17
0,T,27.6,27.42-27.94,176020000000.0,27.42,26.35-33.88,-0.31,64950257.0,197060000000.0,2.08(7.54%),31254783.0,-,0.74,-5.61%,7139856703.0,21/10/2021,2021-09-17
0,CAT,203.6,199.45-203.27,45890000000.0,202.63,142.73-246.69,7.83,6338804.0,111470000000.0,4.44(2.16%),3516636.0,26.01,0.9,34.74%,547471467.0,28/10/2021,2021-09-17
0,INTC,54.83,53.67-54.59,77620000000.0,54.59,43.61-68.48,4.5,34917257.0,222450000000.0,1.39(2.52%),21284414.0,12.19,0.59,8.85%,4057000000.0,28/10/2021,2021-09-17
0,MSFT,305.22,299.53-304.5,168090000000.0,304.17,196.25-305.84,8.06,40852683.0,2290000000000.0,2.48(0.81%),22113705.0,37.89,0.78,48.85%,7514891248.0,27/10/2021,2021-09-17
0,AA,49.41,47.47-49.77,10460000000.0,49.19,10.98-51.89,2.27,10336466.0,9230000000.0,N/A(N/A),8005733.0,21.79,2.67,255.47%,186866156.0,20/10/2021,2021-09-17
0,F,13.4,13.39-13.7,136430000000.0,13.41,6.41-16.45,0.85,75197420.0,53530000000.0,N/A(N/A),59256016.0,15.83,1.12,90.88%,3994764392.0,27/10/2021,2021-09-17
0,EBAY,74.7,73.73-75.1,10780000000.0,74.89,45.37-77.83,3.25,8845256.0,48560000000.0,0.72(0.97%),6822956.0,22.96,1.11,48.16%,650055805.0,20/10/2021,2021-09-17
0,DELL,101.4,98.56-102.14,100200000000.0,101.41,58.88-104.62,4.85,4379199.0,77580000000.0,N/A(N/A),2044066.0,20.9,0.93,50.51%,765116151.0,23/11/2021,2021-09-17
0,DIS,183.34,182.73-185.9,63590000000.0,182.91,117.23-203.02,0.63,9812481.0,333150000000.0,N/A(N/A),8243101.0,292.47,1.19,38.8%,1817126595.0,11/11/2021,2021-09-17
0,DOW,59.47,57.47-59.17,46190000000.0,58.8,44.33-71.38,5.44,9607293.0,44040000000.0,2.80(4.65%),4200947.0,10.94,-,19.66%,740575483.0,28/10/2021,2021-09-17
0,CSCO,57.33,56.47-57.45,49820000000.0,57.39,35.28-60.27,2.5,38751905.0,241800000000.0,1.48(2.57%),15725649.0,22.94,0.91,41.84%,4217735917.0,17/11/2021,2021-09-17
0,DE,355.33,347.97-354.33,42400000000.0,351.51,210.18-400.34,17.26,6924705.0,110170000000.0,4.20(1.17%),1623991.0,20.59,1.08,64.96%,310061478.0,24/11/2021,2021-09-17
0,FDX,258.38,254.09-257.71,83960000000.0,255.4,230.27-319.9,18.42,3050625.0,68780000000.0,3.00(1.17%),2240043.0,14.03,1.24,3.23%,266190927.0,21/09/2021,2021-09-17
0,GIS,58.72,58.3-59.19,18130000000.0,58.51,53.96-64.65,3.78,6743081.0,35600000000.0,2.04(3.47%),3472572.0,15.54,0.53,-0.05%,606277260.0,22/09/2021,2021-09-17
0,GLW,38.84,38.24-38.69,13140000000.0,38.58,30.16-46.82,0.99,8690679.0,33170000000.0,0.96(2.48%),4046657.0,39.2,1.14,19%,854032129.0,02/11/2021,2021-09-17
0,GT,16.81,16.65-17.06,14610000000.0,16.9,7.28-20.69,0.58,5436435.0,4730000000.0,N/A(N/A),3268185.0,28.87,2.15,81.34%,281192272.0,22/10/2021,2021-09-17
0,GS,396.68,388.83-399.16,61910000000.0,396.32,185.52-420.76,54.67,3828011.0,127680000000.0,8.00(1.99%),2361983.0,7.26,1.5,97.67%,321874269.0,19/10/2021,2021-09-17
0,JPM,158.09,157-159.01,65480000000.00001,157.38,91.38-167.44,14.99,23261239.0,472400000000.0,3.60(2.28%),11881000.0,10.54,1.19,58.57%,2988155355.0,13/10/2021,2021-09-17
0,KMB,135.94,135.15-137.29,18980000000.0,135.97,128.02-155.45,5.86,5828416.0,45780000000.0,4.56(3.33%),1963545.0,23.18,0.55,-7.99%,336762087.0,25/10/2021,2021-09-17
