,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,205.88,206.38-211.65,63300000000.0,206.9,188-278.57,-14.74,10272984.0,122750000000.0,N/A(N/A),9597497.0,-,1.52,-11.53%,587699224.0,26/01/2022,2021-12-07
0,GM,59.84,60.7-62.38,130940000000.0,60.93,40.04-65.18,7.48,13877916.0,89320000000.0,N/A(N/A),18386684.0,8.0,1.18,34.95%,1451860294.0,01/02/2022,2021-12-07
0,CVX,116.2,117.24-118.66,134860000000.00002,117.29,83.53-118.66,5.16,9535504.0,227240000000.0,5.36(4.68%),10813750.0,22.54,1.27,24.6%,1927685919.0,28/01/2022,2021-12-07
0,C,62.52,62.32-63.33,39150000000.0,62.99,57.36-80.29,10.38,24343718.0,124810000000.0,2.04(3.25%),20139730.0,6.02,1.82,6.64%,1984267239.0,14/01/2022,2021-12-07
0,BAC,44.15,44.44-44.9,46630000000.0,44.6,28.14-48.69,3.34,38601955.0,365910000000.0,0.84(1.91%),45458117.0,13.23,1.51,50.73%,8184084032.0,18/01/2022,2021-12-07
0,T,23.28,22.97-23.36,173600000000.0,23.31,22.22-33.88,0.12,55834697.0,164890000000.0,2.08(8.87%),45302679.0,196.39,0.66,-21.16%,7141000000.0,26/01/2022,2021-12-07
0,CAT,201.28,203.07-206.21,48410000000.0,203.28,175.11-246.69,9.21,2585696.0,110550000000.0,4.44(2.24%),3458524.0,21.86,0.9,10.49%,540941600.0,27/01/2022,2021-12-07
0,INTC,50.99,52.21-55,78470000000.0,54.64,45.25-68.48,5.15,89334774.0,213800000000.0,1.39(2.82%),28853102.0,9.9,0.51,-1.91%,4067000000.0,26/01/2022,2021-12-07
0,MSFT,326.19,330.1-335.8,176250000000.0,331.74,209.11-349.67,8.95,29468273.0,2510000000000.0,2.48(0.77%),24999774.0,36.46,0.88,52.17%,7507980444.0,27/01/2022,2021-12-07
0,AA,45.56,46.73-48.05,11200000000.0,47.09,17.3-57.57,4.3,5093222.0,8790000000.0,0.40(0.91%),8131421.0,10.61,2.41,91.95%,187103147.0,19/01/2022,2021-12-07
0,F,19.22,19.52-20.06,134620000000.0,19.67,8.43-20.79,0.7,71461920.0,79760000000.0,0.40(2.09%),87267998.0,27.27,1.09,105.89%,3996241503.0,27/01/2022,2021-12-07
0,EBAY,66.07,66.55-67.65,10680000000.0,66.72,48.67-81.19,2.81,5584675.0,42090000000.0,0.72(1.07%),6648128.0,23.54,1.14,29.63%,626003781.0,02/02/2022,2021-12-07
0,DELL,58.75,58.2-59.49,105120000000.0,59.35,53.01-115,8.65,4169801.0,45000000000.0,N/A(N/A),4299695.0,6.79,0.87,-18.47%,763884923.0,24/02/2022,2021-12-07
