,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,139.76,139.93-144.73,61420000000.0,141.16,113.02-233.94,-14.24,7873809.0,85660000000.0,N/A(N/A),7078372.0,-9.39,1.42,-32.36%,595621977.0,25/01/2023,2022-10-28
0,GM,38.16,38.09-38.88,147210000000.0,38.2,30.33-67.21,5.93,10365116.0,55220000000.0,0.36(0.94%),14835046.0,6.44,1.26,-29.67%,1420696787.0,31/01/2023,2022-10-28
0,CVX,177.9,176.53-182.86,206100000000.0,181.47,110.73-182.86,15.06,10751898.0,351240000000.0,5.68(3.19%),9059417.0,10.66,1.13,58.74%,1957434814.0,28/10/2022,2022-10-28
0,C,45.44,45.03-46.28,71650000000.0,45.56,40.01-70.61,7.34,13371368.0,89260000000.0,2.04(4.49%),17313017.0,6.13,1.58,-35.37%,1936709623.0,13/01/2023,2022-10-28
0,BAC,35.87,35.64-36.3,55580000000.0,36.04,29.31-50.11,3.18,31509911.0,290240000000.0,0.88(2.45%),40933459.0,10.68,1.36,-23.75%,8024450244.0,13/01/2023,2022-10-28
0,T,18.03,18.23-18.59,155320000000.0,18.28,14.46-21.53,2.77,55558322.0,131539999999.99998,1.11(6.16%),44615149.0,7.09,0.654,-4.73%,7125909948.0,25/01/2023,2022-10-28
0,CAT,212.14,211.21-219.5,56630000000.0,212.5,160.6-237.9,13.85,5109554.0,115780000000.0,4.80(2.26%),2905611.0,14.31,1.01,8.16%,527909143.0,26/01/2023,2022-10-28
0,INTC,26.27,27.86-29.22,52870000000.0,28.17,24.59-56.28,4.68,91352217.0,119970000000.0,1.46(5.56%),43413092.0,8.11,0.619,-45.15%,4127000000.0,26/01/2023,2022-10-28
0,MSFT,226.75,226.05-236.6,203080000000.0,226.24,219.13-349.67,9.33,40523927.0,1760000000000.0,2.72(1.20%),26460965.0,24.9,0.96,-29.84%,7454473144.0,24/01/2023,2022-10-28
0,AA,41.41,38.46-40.78,13130000000.0,40.78,33.55-98.09,-0.658,6496143.0,7330000000.0,0.40(0.97%),7236665.0,-59.16,2.38,-9.76%,176937165.0,18/01/2023,2022-10-28
0,F,13.0,12.97-13.31,151740000000.0,13.0,10.61-25.87,2.25,55497960.0,53270000000.0,0.60(4.62%),69804081.0,5.71,1.38,-16.18%,4020237518.0,25/01/2023,2022-10-28
0,EBAY,39.85,38.48-40.41,7410000000.0,38.8,35.92-77.61,0.603,7746322.0,22150000000.0,0.88(2.21%),5681019.0,-10.97,1.22,-48.69%,549367835.0,22/02/2023,2022-10-28
0,DELL,37.76,38.1-39.39,105130000000.0,38.12,32.9-61.54,7.19,2983369.0,28700000000.0,1.32(3.50%),3245210.0,5.68,0.909,-31.24%,732959983.0,23/11/2022,2022-10-28
0,DIS,104.44,103.53-106.09,81110000000.0,104.08,90.23-179.25,1.73,7162924.0,192990000000.0,N/A(N/A),10492681.0,55.23,1.23,-38.4%,1823057777.0,08/11/2022,2022-10-28
0,DOW,47.62,46.81-47.77,59410000000.0,47.2,42.91-71.86,7.79,6923247.0,33390000000.0,2.80(5.88%),6153729.0,6.06,1.34,-14.96%,703759269.0,26/01/2023,2022-10-28
0,CSCO,44.42,44.65-45.71,51560000000.0,44.69,38.6-64.29,2.83,17954734.0,187400000000.0,1.52(3.42%),19216200.0,14.42,0.942,-20.93%,4105968967.0,16/11/2022,2022-10-28
0,DE,394.59,390.17-397.73,48040000000.0,393.8,283.81-446.76,20.11,1711443.0,119820000000.0,4.52(1.15%),1395933.0,18.37,1.06,16.66%,301819630.0,23/11/2022,2022-10-28
0,FDX,156.91,155.77-160.53,94750000000.0,157.54,141.92-266.79,13.71,2564888.0,41650000000.0,4.60(2.93%),3546213.0,11.52,1.32,-33.31%,260219792.0,20/12/2022,2022-10-28
0,GIS,79.87,79.96-81.69,19170000000.0,79.99,61.41-81.69,4.79,2693166.0,48400000000.0,2.16(2.70%),3740871.0,16.14,0.309,30.29%,593535650.0,21/12/2022,2022-10-28
0,GLW,32.11,32.13-32.62,14460000000.0,32.26,28.98-43.47,2.18,3516436.0,27500000000.0,1.08(3.36%),4908899.0,14.81,1.03,-9.27%,845811376.0,24/01/2023,2022-10-28
0,GT,12.23,12.07-12.63,20110000000.0,12.2,10.07-24.89,3.34,4586379.0,3540000000.0,N/A(N/A),4066217.0,4.18,1.88,-35.46%,282802845.0,04/11/2022,2022-10-28
0,GS,337.18,336-342.58,47320000000.0,338.52,277.84-426.16,38.0,1615218.0,111290000000.0,10.00(2.97%),2021883.0,8.67,1.36,-17.96%,325422234.0,18/01/2023,2022-10-28
0,JPM,124.6,124.05-126.28,120590000000.0,125.29,101.28-172.33,11.86,11730419.0,369730000000.0,4.00(3.21%),12584784.0,10.48,1.07,-25.76%,2933200000.0,13/01/2023,2022-10-28
0,KMB,121.3,121.61-124.5,20180000000.0,121.65,108.74-145.79,5.29,1492734.0,41990000000.0,4.64(3.83%),1521369.0,22.85,0.387,-6.16%,337492094.0,23/01/2023,2022-10-28
0,KHC,38.02,37.75-39.05,25810000000.0,38.08,32.73-44.87,0.992,8802008.0,47700000000.0,1.60(4.21%),7876403.0,38.8,0.731,4.45%,1224930164.0,15/02/2023,2022-10-28
0,KO,59.53,59.47-60.91,42340000000.0,59.57,52.28-67.2,2.29,12878556.0,262800000000.0,1.76(2.96%),13262736.0,26.05,0.572,7.22%,4324513264.0,09/02/2023,2022-10-28
0,MCD,265.11,265.99-274.81,23270000000.0,267.51,217.68-274.81,7.99,4624152.0,202010000000.0,6.08(2.29%),2691507.0,32.35,0.591,9.22%,735717271.0,26/01/2023,2022-10-28
0,LLY,356.33,357.04-362,29070000000.0,360.32,231.87-362,6.3,2937438.0,342010000000.0,3.92(1.10%),2845868.0,49.33,0.347,42.44%,950174817.0,01/11/2022,2022-10-28
0,ORCL,75.15,75.3-77.68,44160000000.0,75.3,60.78-106.34,2.17,8753704.0,209250000000.0,1.28(1.70%),8339322.0,30.13,0.926,-21.74%,2696166315.0,15/12/2022,2022-10-28
0,MRK,99.74,98.55-101.14,58970000000.0,100.24,71.5-101.5,6.03,11221952.0,255080000000.0,2.76(2.77%),8519595.0,16.32,0.328,22.32%,2533279845.0,02/02/2023,2022-10-28
0,MSI,242.18,243-250.45,8460000000.000001,243.63,195.18-273.65,7.15,989086.0,41760000000.0,3.16(1.30%),715456.0,35.17,0.929,-3.15%,166885127.0,03/11/2022,2022-10-28
0,MMM,122.8,122.51-126.67,34760000000.0,122.98,107.07-186.3,11.5,3807767.0,69870000000.0,5.96(4.85%),9515037.0,10.72,0.987,-31.1%,552742915.0,24/01/2023,2022-10-28
0,ODP,39.8,39.14-40.41,8430000000.0,39.74,28.85-48,-1.8,428793.0,1930000000.0,N/A(N/A),443791.0,10.25,1.9,-6.57%,48633351.0,02/11/2022,2022-10-28
