,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,196.42,186.88-198.85,62290000000.0,189.29,183.77-278.57,-7.15,12106461.0,115680000000.0,N/A(N/A),9963625.0,-,1.41,-7.4%,582999765.0,27/04/2022,2022-02-24
0,GM,46.38,43.91-46.4,127000000000.0,44.15,43.91-67.21,6.71,20816199.0,67349999999.99999,N/A(N/A),19798945.0,6.92,1.23,-9.25%,1453021337.0,26/04/2022,2022-02-24
0,CVX,135.55,131.72-138.23,155880000000.0,137.93,92.86-139.44,8.13,22051551.0,259930000000.0,5.68(4.16%),12710864.0,16.67,1.1,36.05%,1927685919.0,29/04/2022,2022-02-24
0,C,63.22,58.37-61.06,38430000000.0,60.49,57.59-80.29,10.08,45903924.0,120310000000.0,2.04(3.13%),24396680.0,6.27,1.63,-5.27%,1984400000.0,14/04/2022,2022-02-24
0,BAC,44.78,42.05-43.67,47210000000.0,43.0,34.68-50.11,3.57,79775411.0,351680000000.0,0.84(1.88%),52005497.0,12.55,1.38,26.07%,8069801301.0,18/04/2022,2022-02-24
0,T,23.51,22.65-23.29,168860000000.0,22.96,22.02-33.88,2.76,69915206.0,165930000000.0,2.08(7.97%),61792754.0,8.5,0.65,-19.43%,7142892741.0,21/04/2022,2022-02-24
0,CAT,186.67,179.67-185.27,50970000000.0,182.03,179.67-246.69,11.77,5701795.0,98970000000.0,4.44(1.93%),3485596.0,15.86,0.92,-15.22%,535888051.0,26/04/2022,2022-02-24
0,INTC,44.65,43.63-46.79,79020000000.0,43.9,43.63-68.48,4.86,72357105.0,190240000000.0,1.46(3.02%),37702696.0,9.19,0.57,-26.91%,4072000000.0,28/04/2022,2022-02-24
0,MSFT,280.27,271.52-295.16,184900000000.0,272.51,224.28-349.67,9.4,56304677.0,2210000000000.0,2.48(0.83%),36439814.0,29.82,0.94,20.18%,7496866428.0,28/04/2022,2022-02-24
0,AA,75.32,69.85-77.45,12150000000.0,75.29,23.64-80.08,2.21,11570245.0,13490000000.0,0.40(0.87%),8091349.0,34.15,2.14,202.49%,184099748.0,14/04/2022,2022-02-24
