,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,224.99,225.9-229,62160000000.0,227.34,141.58-278.57,-15.35,7618513.0,131880000000.0,N/A(N/A),9842973.0,-,1.6,41.02%,586151904.0,27/10/2021,2021-10-07
0,GM,53.93,54.44-56.74,139640000000.0,54.85,30.95-64.3,8.65,30529790.0,78290000000.0,N/A(N/A),17247869.0,6.24,1.23,77.4%,1451723812.0,27/10/2021,2021-10-07
0,CVX,104.93,105.21-106.3,116310000000.0,105.61,65.16-113.11,1.86,8823260.0,202930000000.0,5.36(5.06%),10543939.0,56.33,1.25,45.13%,1933911944.0,29/10/2021,2021-10-07
0,C,72.42,72.04-73.35,41430000000.0,73.01,40.49-80.29,9.63,14376505.0,146780000000.0,2.04(2.81%),18491423.0,7.52,1.89,63.07%,2026785183.0,14/10/2021,2021-10-07
0,BAC,44.24,44.03-44.87,46640000000.0,44.79,23.12-44.87,2.99,43918423.0,372280000000.0,0.84(1.90%),48480414.0,14.8,1.53,81.53%,8414903881.0,14/10/2021,2021-10-07
0,T,26.79,26.97-27.23,176020000000.0,27.0,26.35-33.88,-0.31,45485861.0,194990000000.0,2.08(7.61%),32510790.0,-,0.71,-4.88%,7139856703.0,21/10/2021,2021-10-07
0,CAT,191.86,193.61-196.39,45890000000.0,193.73,149.63-246.69,7.83,3373150.0,105040000000.0,4.44(2.31%),3396043.0,24.51,0.91,26.62%,547471467.0,28/10/2021,2021-10-07
0,INTC,53.98,54.12-54.99,77620000000.0,54.32,43.61-68.48,4.5,20496811.0,219000000000.0,1.39(2.58%),20562751.0,12.0,0.57,5.08%,4057000000.0,28/10/2021,2021-10-07
0,MSFT,293.11,293.92-296.64,168090000000.0,295.17,199.62-305.84,8.06,20200675.0,2200000000000.0,2.48(0.86%),22913083.0,36.39,0.81,42.35%,7514891248.0,27/10/2021,2021-10-07
0,AA,47.05,46.94-48.26,10460000000.0,48.17,11.41-52.45,2.27,5860126.0,8790000000.0,N/A(N/A),7517511.0,20.75,2.58,303.17%,186866156.0,14/10/2021,2021-10-07
0,F,14.12,14.31-14.95,136430000000.0,14.34,7.2-16.45,0.85,95248410.0,56410000000.0,N/A(N/A),59710328.0,16.68,1.05,102.29%,3994764392.0,27/10/2021,2021-10-07
0,EBAY,71.54,72.85-75.17,10780000000.0,72.97,45.37-77.83,3.25,7177512.0,46500000000.0,0.72(1.03%),6529728.0,21.99,1.09,44.06%,650055805.0,20/10/2021,2021-10-07
0,DELL,105.5,105.58-107.48,100200000000.0,106.15,58.88-107.48,4.85,2080502.0,80720000000.0,N/A(N/A),2073566.0,21.74,0.89,56.34%,765116151.0,23/11/2021,2021-10-07
0,DIS,175.48,177.33-179.63,63590000000.0,177.7,117.23-203.02,0.63,7447131.0,318870000000.0,N/A(N/A),8351467.0,279.93,1.21,45.11%,1817126595.0,11/11/2021,2021-10-07
