,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,188.99,185.28-190.24,62290000000.0,186.14,167.58-267.37,-7.15,7868591.0,112210000000.0,N/A(N/A),9705544.0,-,1.44,-25.95%,590384843.0,27/04/2022,2022-03-17
0,GM,43.85,42.6-43.83,127000000000.0,42.86,39.75-67.21,6.71,11841395.0,63440000000.0,N/A(N/A),19656904.0,6.54,1.23,-23.23%,1453021337.0,26/04/2022,2022-03-17
0,CVX,157.71,157.92-160.99,155880000000.0,159.93,92.86-174.76,8.13,13858813.0,312350000000.0,5.68(3.60%),17225877.0,19.39,1.1,46.52%,1947553346.0,29/04/2022,2022-03-17
0,C,56.8,55.03-57.3,38440000000.0,55.71,53.83-80.29,10.08,19557210.0,113490000000.0,2.04(3.59%),26858461.0,5.63,1.7,-22.54%,1980894613.0,14/04/2022,2022-03-17
0,BAC,42.8,41.83-43.04,47210000000.0,42.48,36.51-50.11,3.57,46949659.0,346950000000.0,0.84(1.96%),53502798.0,12.0,1.42,13.71%,8064854850.0,18/04/2022,2022-03-17
0,T,23.19,22.93-23.27,168860000000.0,23.09,22.02-33.88,2.76,27220007.0,165640000000.0,2.08(8.97%),54276430.0,8.39,0.65,-22.67%,7142892741.0,21/04/2022,2022-03-17
0,CAT,216.08,214.34-221.75,50970000000.0,215.21,179.67-246.69,11.77,3429523.0,118780000000.0,4.44(2.05%),3880389.0,18.35,0.9,-4.58%,535888051.0,26/04/2022,2022-03-17
0,INTC,46.63,45.73-47.29,79020000000.0,46.3,43.63-68.48,4.86,25697050.0,191950000000.0,1.46(3.13%),37811751.0,9.6,0.55,-28.02%,4072000000.0,28/04/2022,2022-03-17
0,MSFT,294.39,289.38-295.61,184900000000.0,293.05,229.35-349.67,9.4,28093651.0,2210000000000.0,2.48(0.84%),36594311.0,31.32,0.92,23.84%,7496866428.0,28/04/2022,2022-03-17
0,AA,75.63,77.1-81.71,12150000000.0,78.02,27.11-92.32,2.17,7981825.0,14970000000.0,0.40(0.53%),8179720.0,34.78,2.28,156.2%,185403032.0,14/04/2022,2022-03-17
0,F,16.58,16.16-16.58,136340000000.0,16.25,11.14-25.87,4.43,54914780.0,66390000000.0,0.40(2.41%),102321591.0,3.74,1.12,32.75%,4004247552.0,28/04/2022,2022-03-17
0,EBAY,54.77,54.07-55.86,10420000000.0,54.28,49.53-81.19,0.21,5676085.0,32710000000.0,0.88(1.61%),7184762.0,254.86,1.15,-4.62%,587528915.0,27/04/2022,2022-03-17
0,DELL,51.97,49.52-51.46,151810000000.0,51.42,48.98-115,6.37,5577351.0,38600000000.0,1.32(2.54%),4042580.0,8.16,0.87,-41.66%,763884923.0,27/05/2022,2022-03-17
0,DIS,138.14,136.57-139.47,72990000000.0,137.47,128.38-196.33,1.72,5649258.0,253920000000.0,N/A(N/A),11767098.0,80.29,1.19,-28.88%,1820633408.0,10/05/2022,2022-03-17
0,DOW,59.64,59.14-62.87,54970000000.0,59.55,52.07-71.38,8.38,9271179.0,46200000000.0,2.80(4.69%),5821424.0,7.11,-,-5.6%,735085853.0,21/04/2022,2022-03-17
0,CSCO,55.81,55.35-56.3,51550000000.0,55.64,48.32-64.29,2.8,18008893.0,233340000000.0,1.52(2.72%),20839950.0,19.96,0.95,12.36%,4154168000.0,18/05/2022,2022-03-17
0,DE,388.2,384.12-407.17,44450000000.0,384.95,320.5-407.17,18.04,2509534.0,124580000000.0,4.20(1.08%),2095488.0,21.52,0.98,3.93%,306784327.0,20/05/2022,2022-03-17
0,FDX,225.93,220.39-229.41,89550000000.0,223.2,199.03-319.9,17.25,3773972.0,60550000000.0,3.00(1.33%),2282802.0,13.1,1.31,-13.37%,264969342.0,17/03/2022,2022-03-17
0,GIS,62.65,62.4-63.52,18610000000.0,62.64,56.67-69.95,3.63,3593887.0,38150000000.0,2.04(3.26%),3623774.0,17.26,0.51,5.51%,603206700.0,23/03/2022,2022-03-17
0,GLW,37.31,36.73-37.7,14080000000.0,37.1,33.93-46.82,1.21,3324649.0,31890000000.0,1.08(2.89%),4800841.0,30.78,0.98,-8.98%,845849498.0,26/04/2022,2022-03-17
0,GT,14.08,13.65-14.27,17480000000.0,13.75,11.64-24.89,2.72,4787770.0,4010000000.0,N/A(N/A),6889672.0,5.17,2.01,-18.52%,281968548.0,29/04/2022,2022-03-17
