,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,206.45,205.42-214.37,62290000000.0,205.79,183.77-278.57,-7.15,11594175.0,123500000000.0,N/A(N/A),10339978.0,-,1.45,-0.71%,582999765.0,27/04/2022,2022-02-07
0,GM,51.29,50.52-52,127000000000.0,51.49,47.07-67.21,6.71,17540649.0,73670000000.0,N/A(N/A),20033982.0,7.65,1.2,-5.73%,1453021337.0,26/04/2022,2022-02-07
0,CVX,135.88,134.83-139.43,155880000000.0,135.34,89.81-139.43,8.13,17925283.0,267079999999.99997,5.68(4.18%),11976960.0,16.71,1.16,52.23%,1927685919.0,29/04/2022,2022-02-07
0,C,66.08,65.5-66.79,38430000000.0,66.09,57.59-80.29,10.08,19988739.0,131660000000.0,2.04(3.13%),23517262.0,6.55,1.68,5.59%,1984400000.0,14/04/2022,2022-02-07
0,BAC,48.28,47.99-48.76,47210000000.0,48.56,32.4-50.08,3.56,44583999.0,392100000000.0,0.84(1.74%),50035862.0,13.56,1.41,49.15%,8077831463.0,18/04/2022,2022-02-07
0,T,24.08,23.64-24.08,168860000000.0,24.04,22.02-33.88,2.76,53750899.0,170880000000.0,2.08(7.97%),60735143.0,8.72,0.64,-16.76%,7141000000.0,21/04/2022,2022-02-07
0,CAT,198.41,198.03-201.53,50970000000.0,198.84,186.98-246.69,11.85,2399393.0,108090000000.0,4.44(1.93%),3426264.0,16.75,0.91,2.8%,540941600.0,26/04/2022,2022-02-07
0,INTC,48.01,47.96-48.66,79020000000.0,48.13,46.3-68.48,4.86,27322780.0,196190000000.0,1.46(3.02%),35143175.0,9.88,0.55,-17.48%,4072000000.0,28/04/2022,2022-02-07
0,MSFT,305.94,299.9-307.84,184900000000.0,306.17,224.28-349.67,9.4,27804578.0,2260000000000.0,2.48(0.81%),33480325.0,32.55,0.9,26.32%,7496866428.0,28/04/2022,2022-02-07
0,AA,64.22,63.02-65.77,12150000000.0,64.95,20.96-65.77,2.21,4747226.0,11740000000.0,0.40(0.87%),7783253.0,29.12,2.41,206.54%,184099748.0,14/04/2022,2022-02-07
0,F,17.96,17.7-18.12,136340000000.0,17.73,11.13-25.87,4.43,81914075.0,71560000000.0,0.40(2.05%),110289147.0,4.05,1.1,56.04%,4004247552.0,28/04/2022,2022-02-07
0,EBAY,59.29,58.54-59.73,10680000000.0,59.18,51.51-81.19,2.81,5498166.0,36750000000.0,0.72(1.02%),7057881.0,21.13,1.14,-4.72%,626003781.0,23/02/2022,2022-02-07
0,DELL,58.74,58.84-59.63,105120000000.0,59.08,53.01-115,8.65,2128388.0,45030000000.0,N/A(N/A),4440948.0,6.79,0.84,-26.22%,763884923.0,24/02/2022,2022-02-07
0,DIS,142.02,141.61-144.09,67420000000.0,143.39,129.26-203.02,1.11,10441074.0,259329999999.99997,N/A(N/A),13541689.0,128.38,1.2,-21.61%,1820467305.0,09/02/2022,2022-02-07
0,DOW,60.6,59.73-61.1,51310000000.0,60.93,52.07-71.38,8.38,5984126.0,44070000000.0,2.80(4.86%),5505990.0,7.23,-,5.87%,735747193.0,21/04/2022,2022-02-07
0,CSCO,55.15,54.69-55.53,50790000000.0,55.33,44.15-64.29,2.69,14135972.0,232690000000.0,1.48(2.34%),23122408.0,20.5,0.97,14.7%,4217606555.0,16/02/2022,2022-02-07
0,DE,369.49,368.7-374.51,44000000000.0,370.32,298.54-400.34,18.99,1087346.0,114710000000.0,4.20(1.21%),1729324.0,19.46,0.99,19.48%,308196591.0,18/02/2022,2022-02-07
0,FDX,244.11,242.62-245.54,89550000000.0,244.9,216.34-319.9,17.25,1594950.0,64580000000.0,3.00(1.22%),2171143.0,14.15,1.3,-4.27%,264969342.0,17/03/2022,2022-02-07
0,GIS,67.92,67.49-68.33,18610000000.0,68.25,54.31-69.95,3.63,3140369.0,41100000000.0,2.04(3.00%),3392967.0,18.71,0.51,18.33%,603206700.0,23/03/2022,2022-02-07
0,GLW,42.19,42.11-42.77,14080000000.0,42.67,33.93-46.82,1.21,3538288.0,35030000000.0,1.08(2.56%),4603577.0,34.78,0.97,12.75%,830000000.0,26/04/2022,2022-02-07
0,GT,21.03,20.55-21.31,16079999999.999998,21.01,12.43-24.89,1.05,3952056.0,5880000000.0,N/A(N/A),3711863.0,19.98,1.93,67.44%,281292551.0,11/02/2022,2022-02-07
0,GS,367.6,363.35-371.47,64989999999.99999,365.49,294.5-426.16,59.36,2552407.0,122840000000.0,8.00(2.18%),2988136.0,6.19,1.48,25.25%,333577724.0,19/04/2022,2022-02-07
0,JPM,152.56,150.85-153.62,61720000000.0,153.27,138.18-172.96,15.34,12514078.0,450680000000.0,4.00(2.38%),13282531.0,9.94,1.1,10.57%,2944100000.0,13/04/2022,2022-02-07
0,KMB,132.66,131.89-134.05,19440000000.0,133.54,125.27-145.79,5.36,1888764.0,44870000000.0,4.64(3.50%),1785422.0,24.75,0.51,0.37%,336716722.0,25/04/2022,2022-02-07
0,KHC,34.75,34.43-35.01,26270000000.0,34.8,32.78-44.95,1.79,6430971.0,42500000000.0,1.60(4.47%),7596908.0,19.4,1.04,2.81%,1224042461.0,16/02/2022,2022-02-07
0,KO,60.96,60.86-61.72,37800000000.0,61.38,48.97-61.78,2.03,17820538.0,266079999999.99997,1.68(3.08%),18053363.0,29.99,0.68,22.78%,4319420236.0,10/02/2022,2022-02-07
0,MCD,260.06,259.17-261.58,23220000000.0,261.0,202.73-271.15,10.03,1935753.0,194130000000.0,5.52(2.12%),2650044.0,25.92,0.6,22.34%,747245427.0,04/05/2022,2022-02-07
0,LLY,242.27,240.3-244.03,28320000000.0,242.41,178.58-283.9,6.13,3945427.0,220190000000.0,3.92(1.62%),2984962.0,39.53,0.42,20.07%,904115900.0,28/04/2022,2022-02-07
