,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,141.32,139.28-142.88,44060000000.0,142.85,113.02-233.94,-8.93,5110518.0,84300000000.0,N/A(N/A),6769537.0,-18.88,1.38,-33.64%,593811169.0,26/10/2022,2022-10-24
0,GM,35.0,34.46-35.88,132100000000.0,34.91,30.33-67.21,5.31,18143701.0,51950000000.0,0.36(1.03%),14569936.0,7.33,1.27,-39.41%,1458048958.0,25/10/2022,2022-10-24
0,CVX,173.19,171.61-174.67,206100000000.0,172.08,110.73-182.4,15.06,6760122.0,337770000000.0,5.68(3.28%),8927671.0,10.66,1.13,53.54%,1957434814.0,28/10/2022,2022-10-24
0,C,44.26,43.97-44.67,47320000000.0,44.32,40.01-71.85,7.34,14068123.0,85910000000.0,2.04(4.61%),17328371.0,5.85,1.58,-37.99%,1936709623.0,13/01/2023,2022-10-24
0,BAC,34.95,34.71-35.26,55580000000.0,35.11,29.31-50.11,3.18,33618315.0,281260000000.0,0.88(2.52%),40730515.0,10.68,1.36,-26.53%,8024450244.0,13/01/2023,2022-10-24
0,T,17.1,17.39-17.85,155320000000.0,17.43,14.46-21.53,2.77,68891430.0,124700000000.0,1.11(6.49%),43465704.0,7.09,0.654,-11.17%,7125909948.0,25/01/2023,2022-10-24
0,CAT,190.22,188.45-192.14,54030000000.0,188.65,160.6-237.9,12.59,2886270.0,100880000000.0,4.80(2.52%),2737540.0,14.38,1.01,-5.2%,527909143.0,27/10/2022,2022-10-24
0,INTC,26.97,26.52-27.48,73390000000.0,26.75,24.59-56.28,4.68,43132181.0,111600000000.0,1.46(5.41%),42729731.0,6.81,0.619,-45.47%,4106000000.0,27/10/2022,2022-10-24
0,MSFT,242.12,241.29-247.84,198270000000.0,243.76,219.13-349.67,9.7,24700224.0,1840000000000.0,2.72(1.12%),25606997.0,26.53,0.943,-21.68%,7457891872.0,26/10/2022,2022-10-24
0,AA,41.06,38.6-40.15,13390000000.0,40.05,33.55-98.09,-0.658,7778809.0,6920000000.0,0.40(0.97%),7171849.0,-59.16,2.38,-16.63%,176935900.0,18/01/2023,2022-10-24
0,F,12.19,12.18-12.65,107840000000.0,12.3,10.61-25.87,2.91,64352186.0,50130000000.0,0.60(4.92%),69788241.0,5.3,1.33,-25.12%,4020237518.0,26/10/2022,2022-10-24
0,EBAY,38.41,37.6-38.81,7410000000.0,38.41,35.92-81.06,0.603,5836806.0,21250000000.0,0.88(2.29%),5536633.0,-10.97,1.22,-52.34%,549367835.0,26/10/2022,2022-10-24
0,DELL,36.85,36.65-37.51,105130000000.0,37.03,32.9-61.54,7.19,2346410.0,27280000000.0,1.32(3.58%),3197074.0,5.68,0.909,-36.5%,732959983.0,23/11/2022,2022-10-24
0,DIS,102.04,100.12-103.19,81110000000.0,102.12,90.23-179.25,1.73,8191267.0,185240000000.0,N/A(N/A),10461767.0,55.23,1.23,-39.77%,1823057777.0,08/11/2022,2022-10-24
0,DOW,46.87,46.33-47.31,59410000000.0,46.89,42.91-71.86,7.79,5627407.0,33080000000.0,2.80(5.97%),6119111.0,6.06,1.34,-19.74%,703759269.0,26/01/2023,2022-10-24
0,CSCO,42.8,42.9-43.73,38460000000.0,43.12,38.6-64.29,2.83,18730142.0,178770000000.0,1.52(3.55%),19175904.0,14.42,0.942,-22.34%,4105968967.0,16/11/2022,2022-10-24
