,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,212.77,210.92-213.76,63300000000.0,211.47,151.17-278.57,-14.74,4301779.0,125040000000.0,N/A(N/A),8510239.0,-,1.52,43.18%,587699224.0,26/01/2022,2021-11-03
0,GM,55.59,55.09-56.17,130940000000.0,55.26,34.23-64.3,7.48,13407073.0,80710000000.0,N/A(N/A),18119954.0,7.43,1.2,60.9%,1451860294.0,01/02/2022,2021-11-03
0,CVX,113.83,111.97-113.26,116310000000.0,112.1,69.89-115.29,5.16,7936748.0,220140000000.0,5.36(4.68%),10496634.0,22.08,1.27,57.77%,1933911944.0,28/01/2022,2021-11-03
0,C,68.6,68.11-69.58,39150000000.0,68.15,41.9-80.29,10.38,19830396.0,136120000000.0,2.04(2.93%),17851525.0,6.61,1.81,62.52%,1984300000.0,14/01/2022,2021-11-03
0,BAC,47.88,47.61-48.69,46630000000.0,47.8,23.27-48.69,3.34,39125566.0,391850000000.0,0.84(1.76%),45234172.0,14.35,1.5,98.84%,8184084032.0,18/01/2022,2021-11-03
0,T,25.23,25.11-25.33,173600000000.0,25.13,25.01-33.88,0.12,33656759.0,180140000000.0,2.08(8.20%),36622371.0,212.84,0.65,-7.72%,7139856703.0,26/01/2022,2021-11-03
0,CAT,207.12,201.82-206.43,48410000000.0,206.1,155.23-246.69,9.21,2518538.0,113390000000.0,4.44(2.16%),3404289.0,22.49,0.89,26.86%,547471467.0,27/01/2022,2021-11-03
0,INTC,49.86,49.71-50.45,78470000000.0,49.93,44.55-68.48,5.15,22989686.0,202780000000.0,1.39(2.81%),23166852.0,9.68,0.52,12.15%,4067000000.0,26/01/2022,2021-11-03
0,MSFT,333.13,330.65-334.89,176250000000.0,333.9,208.18-334.89,8.95,16952754.0,2500000000000.0,2.48(0.75%),22778884.0,37.24,0.87,64.65%,7507980444.0,27/01/2022,2021-11-03
0,AA,47.08,46.76-48.65,11200000000.0,47.22,12.86-57.57,4.3,6315847.0,8810000000.0,0.40(0.86%),7889751.0,10.96,2.41,245.92%,187103147.0,19/01/2022,2021-11-03
0,F,18.01,17.88-18.83,136430000000.0,17.89,7.63-18.83,0.7,99990232.0,71970000000.0,0.40(2.23%),67734427.0,25.55,1.12,133.59%,3996241503.0,27/01/2022,2021-11-03
0,EBAY,74.9,74-76.13,10680000000.0,74.69,45.37-81.19,2.81,5916344.0,46890000000.0,0.72(0.94%),6627532.0,26.69,1.12,56.47%,626003781.0,02/02/2022,2021-11-03
0,DELL,54.61,54.28-55.25,100200000000.0,55.0,53.01-115,4.85,7557095.0,41780000000.0,N/A(N/A),2763882.0,11.26,0.88,-9.42%,765116151.0,23/11/2021,2021-11-03
0,DIS,169.83,168.37-170.19,63590000000.0,169.76,123.41-203.02,0.63,6110693.0,308600000000.0,N/A(N/A),8376550.0,270.92,1.16,41.37%,1817126595.0,10/11/2021,2021-11-03
0,DOW,58.47,58.09-59.58,51310000000.0,58.49,46.25-71.38,7.71,5210423.0,43250000000.0,2.80(4.87%),5255453.0,7.59,-,22.27%,739614412.0,27/01/2022,2021-11-03
0,CSCO,57.62,57.12-57.93,49820000000.0,57.53,36.5-60.27,2.5,10024197.0,243020000000.0,1.48(2.64%),15622301.0,23.06,0.91,60.5%,4217627072.0,17/11/2021,2021-11-03
0,DE,355.3,335.5-346.77,42400000000.0,346.15,233.2-400.34,17.26,2916248.0,110160000000.0,4.20(1.17%),1649560.0,20.59,1.07,53.34%,310061478.0,24/11/2021,2021-11-03
0,FDX,235.77,234.62-240.46,86640000000.0,235.47,216.34-319.9,17.87,1840881.0,62630000000.0,3.00(1.27%),2886226.0,13.2,1.29,-11.69%,265650056.0,16/12/2021,2021-11-03
0,GIS,62.63,62.61-63.24,18300000000.0,62.69,53.96-64.65,3.77,1767400.0,37930000000.0,2.04(3.28%),3557957.0,16.62,0.51,4.86%,605692452.0,22/12/2021,2021-11-03
0,GLW,36.96,36.74-37.24,13760000000.0,36.87,32.91-46.82,0.94,3917565.0,31540000000.0,0.96(2.63%),4241716.0,39.37,1.1,13.83%,853408459.0,01/02/2022,2021-11-03
0,GT,21.09,20.65-22.15,14610000000.0,20.89,8.68-22.15,0.58,6243636.0,5930000000.0,N/A(N/A),3621296.0,36.21,2.01,144.52%,281192272.0,05/11/2021,2021-11-03
0,GS,423.85,412.6-423.7,64440000000.0,422.53,194.9-426.16,60.62,3155046.0,149330000000.0,8.00(1.92%),2357525.0,6.99,1.5,122.84%,352320707.0,19/01/2022,2021-11-03
0,JPM,170.47,169.15-171.09,62880000000.0,170.13,98.93-172.96,15.81,6773622.0,503780000000.0,4.00(2.36%),10215706.0,10.79,1.12,70.04%,2955266061.0,14/01/2022,2021-11-03
0,KMB,131.57,130.81-132.24,19310000000.0,131.45,125.27-144.44,5.88,869028.0,44300000000.0,4.56(3.50%),1734790.0,22.39,0.5,-2.07%,336716722.0,24/01/2022,2021-11-03
0,KHC,37.08,36.96-37.51,26270000000.0,37.19,29.54-44.95,1.79,3642541.0,45430000000.0,1.60(4.36%),5213138.0,20.7,1.07,17.08%,1225261485.0,17/02/2022,2021-11-03
0,KO,56.1,55.78-56.33,37800000000.0,55.89,48.11-57.56,2.03,9574827.0,242320000000.0,1.68(2.99%),13580952.0,27.6,0.68,15.38%,4319420236.0,09/02/2022,2021-11-03
0,MCD,249.24,248.27-251.12,22530000000.0,247.99,202.73-252.22,9.69,1677390.0,186130000000.0,5.52(2.20%),2451253.0,25.73,0.58,17.26%,746798875.0,24/01/2022,2021-11-03
