,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,186.04,184.72-189.19,62290000000.0,186.53,167.58-260.48,-7.15,6900161.0,111610000000.0,N/A(N/A),10061673.0,-,1.42,-22.88%,590384843.0,27/04/2022,2022-03-24
0,GM,43.78,43.96-44.86,127000000000.0,44.09,39.75-67.21,6.71,10865891.0,64430000000.00001,N/A(N/A),19536298.0,6.53,1.22,-22.04%,1453021337.0,26/04/2022,2022-03-24
0,CVX,165.86,165.01-167.4,155880000000.0,166.21,92.86-174.76,8.13,7357312.0,323820000000.0,5.68(3.42%),17391562.0,20.39,1.13,62.66%,1947553346.0,29/04/2022,2022-03-24
0,C,56.35,56.2-56.63,38440000000.0,56.6,53.83-80.29,10.08,13945351.0,111290000000.0,2.04(3.62%),26912523.0,5.59,1.69,-20.53%,1972474129.0,14/04/2022,2022-03-24
0,BAC,43.09,42.89-43.43,47210000000.0,43.36,36.51-50.11,3.57,29338661.0,347350000000.0,0.84(1.95%),53893074.0,12.08,1.41,16.78%,8064854850.0,18/04/2022,2022-03-24
0,T,23.21,23.16-23.35,168860000000.0,23.25,22.02-33.88,2.76,24009340.0,167040000000.0,2.08(8.96%),52578557.0,8.4,0.65,-22.63%,7163031266.0,21/04/2022,2022-03-24
0,CAT,222.17,221.51-225,50970000000.0,222.54,179.67-246.69,11.77,2055758.0,119040000000.0,4.44(2.00%),3857109.0,18.87,0.92,1.8%,535888051.0,28/04/2022,2022-03-24
0,INTC,48.27,48.59-51.65,79020000000.0,48.69,43.63-68.48,4.86,50632055.0,210200000000.0,1.46(3.02%),38605415.0,9.93,0.55,-23.96%,4072000000.0,28/04/2022,2022-03-24
0,MSFT,299.49,298.32-304.2,184900000000.0,299.27,231.12-349.67,9.4,21350777.0,2280000000000.0,2.48(0.83%),36847946.0,31.86,0.91,26.06%,7496866428.0,28/04/2022,2022-03-24
0,AA,94.22,91.39-95.43,12150000000.0,91.63,27.55-95.79,2.17,7314043.0,17520000000.0,0.40(0.42%),8060004.0,43.33,2.29,243.62%,184420741.0,14/04/2022,2022-03-24
0,F,16.68,16.64-16.98,136340000000.0,16.78,11.14-25.87,4.43,51321232.0,67640000000.0,0.40(2.40%),102233323.0,3.76,1.11,36.61%,4018818019.0,28/04/2022,2022-03-24
0,EBAY,55.6,55.54-57.39,10420000000.0,55.75,49.53-81.19,0.21,6554905.0,33619999999.999996,0.88(1.58%),7185959.0,258.73,1.15,-7.81%,587528915.0,27/04/2022,2022-03-24
0,DELL,52.6,52.48-53.85,151810000000.0,52.56,48.98-115,6.37,2759381.0,40870000000.0,1.32(2.51%),4034049.0,8.26,0.87,-38.66%,763884923.0,27/05/2022,2022-03-24
0,DIS,137.64,137.44-139.26,72990000000.0,138.01,128.38-191.67,1.72,4872301.0,252980000000.0,N/A(N/A),11689168.0,80.0,1.17,-27.07%,1820633408.0,10/05/2022,2022-03-24
0,DOW,63.3,63.42-64.19,54970000000.0,63.76,52.07-71.38,8.38,3069746.0,47100000000.0,2.80(4.42%),5809067.0,7.55,-,4.2%,735085853.0,21/04/2022,2022-03-24
0,CSCO,54.48,53.68-54.69,51550000000.0,54.62,50.1-64.29,2.8,19186373.0,226400000000.0,1.52(2.79%),21703819.0,19.49,0.95,8.94%,4154168000.0,18/05/2022,2022-03-24
0,DE,431.52,425.83-435.41,44450000000.0,430.52,320.5-436.28,18.04,1665982.0,132530000000.0,4.20(0.97%),2167551.0,23.92,1.0,20.71%,306784327.0,20/05/2022,2022-03-24
0,FDX,221.47,220.61-225.45,89550000000.0,222.84,199.03-319.9,18.15,1925467.0,58360000000.0,3.00(1.35%),2406041.0,12.2,1.32,-16.99%,259178229.0,23/06/2022,2022-03-24
0,GIS,64.23,64.42-66.65,18630000000.0,64.42,56.67-69.95,3.75,5316864.0,39960000000.0,2.04(3.18%),3796237.0,17.14,0.5,4.97%,602212031.0,29/06/2022,2022-03-24
0,GLW,37.55,37.58-38.52,14080000000.0,37.79,33.93-46.82,1.21,4656344.0,32430000000.0,1.08(2.88%),4951165.0,30.97,0.97,-5.82%,845646081.0,26/04/2022,2022-03-24
0,GT,13.69,13.57-14.02,17480000000.0,13.7,11.64-24.89,2.72,4135110.0,3950000000.0,N/A(N/A),7040582.0,5.03,1.99,-17.33%,281968548.0,29/04/2022,2022-03-24
0,GS,335.61,334.36-337.49,64989999999.99999,336.68,317.72-426.16,59.35,1904024.0,113600000000.0,8.00(2.38%),3253014.0,5.65,1.47,1.16%,337924987.0,14/04/2022,2022-03-24
0,JPM,139.78,139.13-140.71,61720000000.0,140.36,127.27-172.96,15.34,8653076.0,415430000000.0,4.00(2.86%),16285871.0,9.11,1.11,-6.48%,2952808970.0,13/04/2022,2022-03-24
