,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,144.88,143.9-147.67,61060000000.0,145.26,113.02-233.94,-8.93,6698043.0,86810000000.0,N/A(N/A),7714068.0,-18.88,1.38,-32.1%,593811169.0,26/10/2022,2022-09-20
0,GM,41.39,38.9-40.6,132100000000.0,40.23,30.33-67.21,5.31,25117051.0,57050000000.0,0.36(0.87%),14541193.0,7.33,1.27,-19.36%,1458048958.0,25/10/2022,2022-09-20
0,CVX,156.9,154.34-156.85,206100000000.0,156.04,94.03-182.4,15.06,6504131.0,306320000000.0,5.68(3.62%),9326248.0,10.39,1.15,62.15%,1957434814.0,04/11/2022,2022-09-20
0,C,48.24,46.86-47.97,40490000000.0,47.82,43.44-73.72,7.87,16054530.0,91840000000.0,2.04(4.23%),18293656.0,6.15,1.6,-31.05%,1936709623.0,14/10/2022,2022-09-20
0,BAC,34.69,33.88-34.78,49770000000.0,34.5,29.67-50.11,3.23,33368884.0,275290000000.0,0.88(2.54%),39256958.0,10.44,1.4,-14.35%,8035239025.0,17/10/2022,2022-09-20
0,T,16.76,16.46-16.65,140240000000.0,16.65,16.46-21.53,2.75,35970844.0,117930000000.0,1.11(6.62%),37631232.0,6.39,0.605,-19.38%,7125909948.0,20/10/2022,2022-09-20
0,CAT,182.11,176.31-180.72,54030000000.0,180.59,167.08-237.9,12.59,2490372.0,93950000000.0,4.80(2.64%),2768149.0,14.36,1.01,-8.83%,527909143.0,27/10/2022,2022-09-20
0,INTC,29.44,28.71-29.17,73390000000.0,29.07,28.43-56.28,4.68,30812039.0,118910000000.0,1.46(4.96%),38999946.0,6.81,0.619,-45.74%,4106000000.0,27/10/2022,2022-09-20
0,MSFT,244.52,239.64-243.51,198270000000.0,242.07,239.64-349.67,9.7,26548358.0,1810000000000.0,2.48(1.01%),24282550.0,26.53,0.943,-18.46%,7457891872.0,26/10/2022,2022-09-20
0,AA,44.63,42.7-43.8,13390000000.0,43.58,39.56-98.09,5.22,4940355.0,7850000000.0,0.40(0.90%),5879689.0,9.49,2.33,-8.6%,179925180.0,13/10/2022,2022-09-20
0,F,14.93,13.01-14.23,134590000000.0,14.09,10.61-25.87,2.91,195055304.0,52830000000.0,0.60(4.02%),62879602.0,5.3,1.33,10.18%,4020237518.0,26/10/2022,2022-09-20
0,EBAY,41.35,39.71-41.04,10070000000.0,41.04,39.71-81.19,0.603,7509950.0,21920000000.0,0.88(2.13%),5452691.0,-10.97,1.22,-44.2%,549367835.0,26/10/2022,2022-09-20
0,DELL,37.82,36.72-37.47,106960000000.0,37.39,36.72-61.54,7.19,2589601.0,27130000000.0,1.32(3.49%),3407576.0,5.68,0.909,-25.75%,732959983.0,23/11/2022,2022-09-20
