,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,212.16,210.94-214.74,62160000000.0,212.31,141.58-278.57,-15.35,9164758.0,124360000000.0,N/A(N/A),11609874.0,-,1.63,25.34%,586151904.0,27/10/2021,2021-08-20
0,GM,49.08,48.35-49.14,139640000000.0,48.96,28.24-64.3,8.65,15729790.0,71250000000.0,N/A(N/A),16419194.0,5.68,1.34,67.97%,1451723812.0,27/10/2021,2021-08-20
0,CVX,94.29,93.21-94.88,116310000000.0,93.52,65.16-113.11,1.86,9520179.0,182350000000.0,5.36(5.54%),9756979.0,50.62,1.32,9.14%,1933911944.0,29/10/2021,2021-08-20
0,C,69.84,69.21-70.29,41430000000.0,69.71,40.49-80.29,9.63,13796280.0,141550000000.0,2.04(2.87%),20260080.0,7.25,1.9,38.87%,2026785183.0,14/10/2021,2021-08-20
0,BAC,40.19,39.91-40.47,46640000000.0,40.09,22.95-43.49,2.99,40315596.0,338190000000.0,0.84(2.06%),46579532.0,13.45,1.55,57.61%,8414903881.0,14/10/2021,2021-08-20
0,T,27.53,27.43-27.84,176020000000.0,27.52,26.35-33.88,-0.31,27654389.0,196560000000.0,2.08(7.47%),33768671.0,-,0.75,-7.4%,7139856703.0,21/10/2021,2021-08-20
0,CAT,204.45,203.59-207.26,45890000000.0,205.42,136.8-246.69,7.83,2752457.0,111930000000.0,4.44(2.12%),3759910.0,26.12,0.89,48.13%,547471467.0,28/10/2021,2021-08-20
0,INTC,52.44,51.42-52.38,77620000000.0,52.16,43.61-68.48,4.5,25585362.0,212750000000.0,1.39(2.66%),22209851.0,11.66,0.6,8.5%,4057000000.0,28/10/2021,2021-08-20
0,MSFT,296.77,298.06-305.84,168090000000.0,299.72,196.25-305.84,8.06,40661343.0,2230000000000.0,2.24(0.77%),22570105.0,36.84,0.77,41.52%,7514891248.0,27/10/2021,2021-08-20
0,AA,36.92,37.19-38.2,10460000000.0,37.5,10.98-45.79,2.27,7679784.0,6900000000.0,N/A(N/A),7658851.0,16.28,2.71,141.15%,186866156.0,20/10/2021,2021-08-20
0,F,12.67,12.38-12.67,136430000000.0,12.61,6.41-16.45,0.85,53171190.0,50610000000.0,N/A(N/A),78634476.0,14.97,1.16,84.43%,3994764392.0,27/10/2021,2021-08-20
0,EBAY,72.83,72.81-73.84,11170000000.0,72.9,45.37-76.55,3.25,5350645.0,47340000000.0,0.72(0.99%),7347180.0,22.38,1.08,26.2%,650055805.0,20/10/2021,2021-08-20
0,DELL,96.22,97.02-98.94,96810000000.0,97.37,58.88-104.62,5.17,1516210.0,74010000000.0,N/A(N/A),1876920.0,18.61,0.94,60.77%,769190159.0,26/08/2021,2021-08-20
0,DIS,173.25,172.65-175.21,58350000000.0,173.0,117.23-203.02,0.63,6120420.0,314820000000.0,N/A(N/A),8407336.0,276.38,1.2,35.6%,1817126595.0,11/11/2021,2021-08-20
0,DOW,60.55,60.32-61.11,46190000000.0,60.41,43.25-71.38,5.44,3020931.0,44840000000.0,2.80(4.52%),4169608.0,11.14,-,35.64%,740575483.0,28/10/2021,2021-08-20
0,CSCO,57.27,56.85-58.33,49820000000.0,57.25,35.28-58.33,2.5,21830352.0,241350000000.0,1.48(2.68%),16459021.0,22.92,0.89,36.78%,4214204641.0,17/11/2021,2021-08-20
0,DE,358.98,344.76-367.17,39830000000.0,363.0,196-400.34,14.51,3483536.0,111980000000.0,3.60(0.97%),1710004.0,24.74,1.07,86.98%,311942092.0,20/08/2021,2021-08-20
0,FDX,267.56,264.07-268.5,83960000000.0,266.4,208.5-319.9,18.42,2367388.0,71220000000.0,3.00(1.10%),2246772.0,14.52,1.24,28.71%,266190927.0,21/09/2021,2021-08-20
0,GIS,60.13,59.9-60.84,18130000000.0,60.33,53.96-65.52,3.78,3150593.0,36460000000.0,2.04(3.44%),3299566.0,15.91,0.55,-6.72%,606277260.0,22/09/2021,2021-08-20
0,GLW,40.89,40.1-41.17,13140000000.0,40.6,30.16-46.82,0.99,7137473.0,34920000000.0,0.96(2.37%),4238212.0,41.27,1.15,26.87%,854032129.0,02/11/2021,2021-08-20
0,GT,14.7,14.32-14.68,14610000000.0,14.5,7.28-20.69,0.58,4836550.0,4130000000.0,N/A(N/A),3511139.0,25.24,2.17,54.74%,281192272.0,22/10/2021,2021-08-20
0,GS,393.57,391-396.45,61910000000.0,391.49,185.52-418.62,54.67,1568789.0,126680000000.0,8.00(2.01%),2559041.0,7.2,1.48,93.86%,321874269.0,19/10/2021,2021-08-20
0,JPM,154.28,153.16-154.9,65480000000.00001,154.35,91.38-167.44,14.99,6758934.0,461010000000.0,3.60(2.31%),13254527.0,10.29,1.18,56.55%,2988155355.0,13/10/2021,2021-08-20
