,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,156.8,150.89 - 160.42,69260000000.0,157.33,89.07 - 391,- 5.03,18127290.0,85320000000.0,6.17 (8.65%),31970391.0,,1.39,- 58.41%,564448738.0,21/10/2020,2020-09-23
0,GM,29.44,29.2 - 29.99,115790000000.0,29.49,14.33 - 38.95,1.05,10894220.0,41990000000.0,1.14 (7.06%),14719895.0,28.03,1.45,- 20.95%,1431096512.0,05/11/2020,2020-09-23
0,CVX,75.53,71.85 - 75.91,114790000000.0,75.59,51.66 - 124.15,- 4.71,16591899.0,134370000000.0,5.16 (6.76%),9295079.0,,1.23,- 39.53%,1867323403.0,30/10/2020,2020-09-23
0,C,43.29,41.79 - 43.95,49660000000.0,43.61,32.02 - 83.11,5.8,28746873.0,87130000000.0,2.04 (4.64%),23209409.0,7.47,1.77,- 37.76%,2081864894.0,13/10/2020,2020-09-23
0,BAC,23.94,23.26 - 24.26,50750000000.0,24.1,17.95 - 35.72,2.08,59795529.0,201610000000.0,0.72 (2.94%),61811486.0,11.5,1.54,- 18.9%,8664097768.0,14/10/2020,2020-09-23
0,T,28.51,27.84 - 28.69,175140000000.0,28.55,26.08 - 39.7,1.64,43495523.0,198570000000.0,2.08 (7.27%),34256288.0,17.41,0.65,- 24.18%,7125000000.0,22/10/2020,2020-09-23
0,CAT,147.15,143.6 - 148.91,46530000000.0,147.48,87.5 - 156.21,7.42,2416887.0,78170000000.0,4.12 (2.83%),3174680.0,19.82,1.02,14.58%,541506575.0,27/10/2020,2020-09-23
0,INTC,49.95,48.66 - 50.15,78960000000.0,49.83,43.63 - 69.29,5.44,30035511.0,207670000000.0,1.32 (2.65%),33722442.0,9.19,0.73,- 1.87%,4253000000.0,20/10/2020,2020-09-23
0,MSFT,207.42,200.03 - 208.1,143020000000.0,207.9,132.52 - 232.86,5.76,30655780.0,1520000000000.0,2.24 (1.11%),35222028.0,35.98,0.93,49.07%,7567652935.0,22/10/2020,2020-09-23
0,AA,12.21,11.57 - 12.39,9530000000.0,12.01,5.16 - 23.46,- 3.46,5410445.0,2160000000.0,N/A (N/A),6339238.0,,2.31,- 42.68%,185924291.0,14/10/2020,2020-09-23
0,F,6.78,6.63 - 6.93,130400000000.0,6.81,3.96 - 9.6,- 0.52,52467090.0,26380000000.0,0.45 (13.64%),65160464.0,,1.29,- 25.98%,3978388996.0,28/10/2020,2020-09-23
0,EBAY,50.92,50.42 - 51.46,10710000000.0,51.15,26.02 - 61.05,2.74,6501999.0,35500000000.0,0.64 (1.28%),9278964.0,18.6,1.33,26.54%,699881116.0,21/10/2020,2020-09-23
0,DELL,66.31,65.35 - 67.34,91510000000.0,67.22,25.54 - 68.61,2.77,2125188.0,48980000000.0,N/A (N/A),2935286.0,23.91,0.83,25.26%,746717209.0,25/11/2020,2020-09-23
0,DIS,127.21,122.9 - 127.3,69750000000.0,127.07,79.1 - 153.41,- 0.74,8275893.0,222810000000.0,0.88 (1.74%),11259643.0,,1.08,- 3.96%,1807063365.0,05/11/2020,2020-09-23
