,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,217.04,214.05-217.28,62160000000.0,216.0,141.58-278.57,-15.35,6488315.0,127220000000.0,N/A(N/A),9175541.0,-,1.59,29.69%,586151904.0,27/10/2021,2021-10-18
0,GM,58.0,56.85-57.58,139640000000.0,57.41,33.05-64.3,8.65,12616377.0,84200000000.0,N/A(N/A),17521213.0,6.71,1.25,73.39%,1451723812.0,27/10/2021,2021-10-18
0,CVX,109.61,108.96-110.41,116310000000.0,110.22,65.16-113.11,1.86,10502862.0,211980000000.0,5.36(4.93%),10567398.0,58.85,1.26,50.38%,1933911944.0,29/10/2021,2021-10-18
0,C,72.29,71.4-72.55,41430000000.0,72.07,40.49-80.29,10.38,14880316.0,146520000000.0,2.04(2.88%),18066884.0,6.96,1.89,67.38%,2026785183.0,14/01/2022,2021-10-18
0,BAC,46.37,46.03-46.89,46630000000.0,46.29,23.12-46.89,3.34,49443206.0,382150000000.0,0.84(1.86%),47496160.0,13.89,1.54,91.3%,8241243911.0,18/01/2022,2021-10-18
0,T,25.7,25.28-25.65,176020000000.0,25.56,25.01-33.88,-0.31,45063897.0,183490000000.0,2.08(8.12%),35212307.0,-,0.69,-5.96%,7139856703.0,21/10/2021,2021-10-18
0,CAT,199.02,195.54-198.68,45890000000.0,197.38,149.63-246.69,7.83,2778636.0,108960000000.0,4.44(2.28%),3444741.0,25.43,0.91,17.94%,547471467.0,28/10/2021,2021-10-18
0,INTC,54.46,53.72-54.56,77620000000.0,54.19,43.61-68.48,4.5,19319185.0,220940000000.0,1.39(2.58%),20897597.0,12.11,0.57,0.55%,4057000000.0,21/10/2021,2021-10-18
0,MSFT,304.21,302.69-308.21,168090000000.0,303.57,199.62-308.21,8.06,22495528.0,2280000000000.0,2.48(0.82%),22713888.0,37.77,0.82,38.49%,7507897348.0,26/10/2021,2021-10-18
0,AA,56.0,54.96-57.57,11200000000.0,54.99,12.15-57.57,4.3,9843003.0,10480000000.0,0.40(0.82%),7824676.0,13.03,2.59,343.74%,187060044.0,19/01/2022,2021-10-18
0,F,15.7,15.48-15.65,136430000000.0,15.57,7.57-16.45,0.85,47575055.0,62720000000.0,N/A(N/A),61501098.0,18.55,1.07,104.69%,3994764392.0,27/10/2021,2021-10-18
0,EBAY,74.9,73.89-75.05,10780000000.0,74.67,45.37-77.83,3.25,5678105.0,48690000000.0,0.72(0.96%),6410912.0,23.02,1.1,34.16%,650055805.0,27/10/2021,2021-10-18
0,DELL,107.71,108.2-109.69,100200000000.0,108.45,58.88-109.69,4.85,2153898.0,82410000000.0,N/A(N/A),2033992.0,22.2,0.89,53.54%,765116151.0,23/11/2021,2021-10-18
0,DIS,176.46,169.8-173.34,63590000000.0,172.36,117.23-203.02,0.63,20157601.0,320650000000.0,N/A(N/A),8260457.0,281.5,1.21,39.15%,1817126595.0,10/11/2021,2021-10-18
0,DOW,58.96,57.6-59.39,46190000000.0,57.7,44.33-71.38,5.44,4656685.0,43660000000.0,2.80(4.77%),5028796.0,10.85,-,19.59%,740575483.0,28/10/2021,2021-10-18
0,CSCO,55.25,54.57-55.49,49820000000.0,55.04,35.28-60.27,2.5,10802133.0,233030000000.0,1.48(2.66%),15795384.0,22.11,0.91,37.57%,4217735917.0,17/11/2021,2021-10-18
0,DE,332.76,328.64-333.29,42400000000.0,330.69,221.73-400.34,17.26,1152932.0,103180000000.0,4.20(1.27%),1579321.0,19.28,1.11,38.62%,310061478.0,24/11/2021,2021-10-18
0,FDX,229.12,226.68-229.75,86640000000.0,228.02,216.34-319.9,17.87,2661483.0,60870000000.0,3.00(1.32%),2853538.0,12.82,1.3,-19.29%,265650056.0,16/12/2021,2021-10-18
0,GIS,62.16,61.5-62.23,18300000000.0,62.08,53.96-64.65,3.77,3163738.0,37650000000.0,2.04(3.27%),3675976.0,16.5,0.51,-0.34%,605692452.0,22/12/2021,2021-10-18
0,GLW,37.95,37.43-38.01,13140000000.0,37.7,31.28-46.82,0.99,2182600.0,32409999999.999996,0.96(2.55%),4065884.0,38.31,1.15,7.87%,854032129.0,26/10/2021,2021-10-18
0,GT,18.84,18.62-19.33,14610000000.0,18.63,8.18-20.69,0.58,2960453.0,5300000000.0,N/A(N/A),3369547.0,32.35,2.04,92.84%,281192272.0,22/10/2021,2021-10-18
0,GS,406.07,407.6-415.94,61910000000.0,408.01,185.52-420.76,54.67,3811735.0,130699999999.99998,8.00(2.05%),2331026.0,7.43,1.54,96.92%,321874269.0,19/01/2022,2021-10-18
0,JPM,166.61,165.91-168.61,62880000000.0,166.48,95.24-171.51,15.81,11261733.0,492380000000.0,4.00(2.45%),10823701.0,10.54,1.15,64.13%,2955300000.0,14/01/2022,2021-10-18
0,KMB,133.33,131.51-133.27,18980000000.0,133.06,128.02-154.15,5.86,1277166.0,44900000000.0,4.56(3.42%),1753593.0,22.73,0.53,-13.04%,336762087.0,25/10/2021,2021-10-18
0,KHC,36.98,36.63-37.17,26390000000.0,36.73,29.21-44.95,1.68,2906075.0,45240000000.0,1.60(4.29%),4951114.0,21.96,1.09,14.99%,1223387136.0,27/10/2021,2021-10-18
0,KO,54.48,53.86-54.39,36410000000.0,54.35,47.3-57.56,1.87,15689818.0,235170000000.0,1.68(3.08%),13246920.0,29.2,0.65,8.89%,4316618703.0,27/10/2021,2021-10-18
0,MCD,242.25,241.13-243.45,21740000000.0,242.42,202.73-249.95,9.18,2476379.0,180910000000.0,5.52(2.26%),2424726.0,26.38,0.59,5.62%,746798875.0,27/10/2021,2021-10-18
0,LLY,237.88,236.7-242.66,26730000000.0,237.95,129.21-275.87,6.65,2541776.0,215660000000.0,3.40(1.44%),2508968.0,35.75,0.29,62.8%,906580893.0,26/10/2021,2021-10-18
0,ORCL,95.33,95.1-96.65,40840000000.0,95.5,55.14-97.35,4.71,7327889.0,260600000000.00003,1.28(1.34%),10433531.0,20.25,0.79,58.12%,2733686038.0,16/12/2021,2021-10-18
0,MRK,78.33,77.11-78.74,47100000000.0,78.74,68.38-84.56,1.89,13053147.0,198280000000.0,2.60(3.32%),13175110.0,41.46,0.41,2.9%,2531374696.0,28/10/2021,2021-10-18
0,MSI,239.83,238.36-243.24,7890000000.0,239.0,156.3-248.4,6.66,668717.0,40610000000.0,2.84(1.16%),654792.0,36.02,0.78,40.33%,169324600.0,04/11/2021,2021-10-18
0,MMM,181.94,179.34-181.92,34730000000.0,180.79,156.13-208.95,10.16,1744173.0,105280000000.0,5.92(3.28%),2402692.0,17.9,0.97,6.42%,578638253.0,26/10/2021,2021-10-18
0,ODP,44.38,44.35-45.81,9480000000.0,44.35,18.76-51.4,0.77,233337.0,2370000000.0,N/A(N/A),341749.0,57.97,2.15,98.13%,53328218.0,11/11/2021,2021-10-18
0,CAKFF,30.15,10.12-10.12,-,10.12,10.12-30.15,2.14,0.0,5710000000.0,0.83(3.21%),251.0,12.1,0.45,-66.17%,203220932.0,-,2021-10-18
0,PMMAF,116.5,114.25-115.74,7210000000.0,115.74,87.45-131.17,-3.11,32.0,17410000000.0,0.50(0.29%),101.0,-,0.37,25%,149583859.0,-,2021-10-18
0,VRTX,181.77,177.71-182.7,6680000000.0,182.5,176.36-242.9,7.59,2305265.0,47160000000.0,N/A(N/A),1723454.0,23.95,0.61,-16.65%,259428394.0,27/10/2021,2021-10-18
0,MNST,85.58,84.85-86.02,5150000000.0,85.2,75.45-99.86,2.88,1755793.0,45260000000.0,N/A(N/A),1670985.0,29.73,1.11,5.97%,528885811.0,10/11/2021,2021-10-18
0,TEVA,9.68,9.66-9.85,16320000000.0,9.76,8.24-13.3,-3.57,6547210.0,10680000000.0,N/A(N/A),8331592.0,-,1.36,2.87%,1102885659.0,27/10/2021,2021-10-18
0,FITB,43.6,43.35-44.44,4120000000.0,43.35,22.1-44.49,3.43,4659551.0,30120000000.0,1.20(2.77%),4945626.0,12.72,1.51,87.45%,690718273.0,19/10/2021,2021-10-18
0,SHLDQ,0.03,0.02-0.03,-,0.02,0-0.79,-20.0,72036.0,3.24M,N/A(N/A),1015837.0,-,1.85,-84.21%,107908943.0,02/12/2021,2021-10-18
0,CTAS,416.03,413.5-421.41,9010000000.0,414.78,311.69-421.41,10.58,250251.0,43020000000.0,3.80(0.91%),378961.0,39.34,1.46,19.41%,103407624.0,23/12/2021,2021-10-18
0,ADSK,291.19,289.36-293.05,4040000000.0,290.21,233.32-344.39,5.92,750100.0,64019999999.99999,N/A(N/A),1340570.0,49.2,1.34,12.01%,219850441.0,30/11/2021,2021-10-18
0,DISH,43.28,42.81-43.68,18070000000.0,42.97,24.51-47.03,4.16,1519647.0,22850000000.0,N/A(N/A),1760982.0,10.41,2.13,56.47%,527889245.0,10/11/2021,2021-10-18
0,GILD,67.63,65.78-67.58,26640000000.0,67.5,56.56-73.34,4.07,7427668.0,84800000000.0,2.84(4.17%),6157405.0,16.6,0.4,9.08%,1253809440.0,28/10/2021,2021-10-18
0,LIFE,8.71,8.43-8.88,2.2M,8.86,2.93-13.1,-2.29,354043.0,241.28M,N/A(N/A),5218899.0,-,1.57,153.94%,27701122.0,18/11/2021,2021-10-18
0,GOOGL,2827.4,"2,821.4-2,855.9",220270000000.0,2821.5,"1,510-2,925.1",92.24,983034.0,1890000000000.0,N/A(N/A),1348370.0,30.65,1.03,80.35%,666754904.0,26/10/2021,2021-10-18
0,FISV,109.8,107.79-110.8,15420000000.0,108.44,92.81-127.33,1.68,2900682.0,72710000000.0,N/A(N/A),3762876.0,65.54,0.9,8.48%,662204715.0,27/10/2021,2021-10-18
0,LBTYA,29.3,28.87-29.3,13100000000.0,29.3,18.73-30.58,18.42,945194.0,2970000000.0,N/A(N/A),1363870.0,1.59,1.23,34.37%,233063392.0,03/11/2021,2021-10-18
0,PDLI,2.47,2.39-2.78,9.33M,2.73,2.09-3.78,-0.72,0.0,282.14M,N/A(N/A),1305090.0,-,1.14,6.47%,114226566.0,10/11/2021,2021-10-18
0,ADBE,610.09,607.57-623.47,15100000000.0,610.65,420.78-673.88,12.12,1839351.0,290280000000.0,N/A(N/A),1894887.0,50.34,1.03,21.33%,475800000.0,16/12/2021,2021-10-18
0,BB,10.34,10.08-10.36,777M,10.25,4.44-28.77,-1.15,5855855.0,5880000000.0,N/A(N/A),9166375.0,-,1.27,107.63%,567010674.0,21/12/2021,2021-10-18
