,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,191.04,185.03-190.16,62290000000.0,189.31,167.58-260.48,-7.15,8258795.0,109820000000.0,N/A(N/A),10113169.0,-,1.41,-23.96%,590384843.0,27/04/2022,2022-03-23
0,GM,44.56,43.77-44.52,127000000000.0,44.0,39.75-67.21,6.71,11851658.0,63610000000.0,N/A(N/A),19674526.0,6.65,1.21,-23.3%,1453021337.0,26/04/2022,2022-03-23
0,CVX,164.09,164.94-167.35,155880000000.0,165.97,92.86-174.76,8.13,9322362.0,322960000000.0,5.68(3.46%),17533365.0,20.17,1.13,60.03%,1947553346.0,29/04/2022,2022-03-23
0,C,57.5,56-57.5,38440000000.0,57.18,53.83-80.29,10.08,20831273.0,111170000000.0,2.04(3.55%),27094577.0,5.7,1.69,-20.09%,1972474129.0,14/04/2022,2022-03-23
0,BAC,44.18,43.03-44.01,47210000000.0,43.72,36.51-50.11,3.57,39296404.0,347430000000.0,0.84(1.90%),54130613.0,12.38,1.41,17.31%,8064854850.0,18/04/2022,2022-03-23
0,T,23.21,23.17-23.45,168860000000.0,23.25,22.02-33.88,2.76,25022239.0,166250000000.0,2.08(8.96%),52985963.0,8.4,0.64,-22.61%,7163031266.0,21/04/2022,2022-03-23
0,CAT,222.71,221.88-224.78,50970000000.0,222.12,179.67-246.69,11.77,1979968.0,119000000000.0,4.44(1.99%),3884437.0,18.92,0.94,-1.46%,535888051.0,28/04/2022,2022-03-23
0,INTC,48.39,48.06-49.58,79020000000.0,48.41,43.63-68.48,4.86,36488166.0,196560000000.0,1.46(3.02%),38412918.0,9.96,0.54,-26.27%,4072000000.0,28/04/2022,2022-03-23
0,MSFT,304.06,297.73-303.22,184900000000.0,300.43,231.12-349.67,9.4,24953380.0,2250000000000.0,2.48(0.82%),37077893.0,32.35,0.91,28.84%,7496866428.0,28/04/2022,2022-03-23
0,AA,89.88,91.02-95.79,12150000000.0,91.85,27.55-95.79,2.17,6651651.0,17380000000.0,0.40(0.45%),8075347.0,41.33,2.3,195.37%,184420741.0,14/04/2022,2022-03-23
0,F,17.09,16.57-17.05,136340000000.0,16.82,11.14-25.87,4.43,58471234.0,67030000000.0,0.40(2.34%),103012351.0,3.85,1.11,33%,4018818019.0,28/04/2022,2022-03-23
0,EBAY,55.75,54.66-56.06,10420000000.0,55.42,49.53-81.19,0.21,5182137.0,32670000000.0,0.88(1.58%),7196260.0,259.42,1.15,-7.53%,587528915.0,27/04/2022,2022-03-23
0,DELL,52.99,52.5-53.38,151810000000.0,52.63,48.98-115,6.37,2864647.0,40170000000.0,1.32(2.49%),4054779.0,8.32,0.87,-39.34%,763884923.0,27/05/2022,2022-03-23
0,DIS,140.11,137.51-139.75,72990000000.0,139.0,128.38-191.67,1.72,6957327.0,250360000000.0,N/A(N/A),11774961.0,81.43,1.16,-27.35%,1820633408.0,10/05/2022,2022-03-23
0,DOW,63.55,63.02-63.84,54970000000.0,63.38,52.07-71.38,8.38,2484418.0,46540000000.0,2.80(4.41%),5846617.0,7.58,-,0.06%,735085853.0,21/04/2022,2022-03-23
0,CSCO,56.17,54.45-56.09,51550000000.0,55.86,49.65-64.29,2.8,17229461.0,226320000000.0,1.52(2.71%),21698701.0,20.09,0.95,11.67%,4154168000.0,18/05/2022,2022-03-23
0,DE,427.55,420.55-435,44450000000.0,423.21,320.5-436.28,18.04,2609533.0,132340000000.0,4.20(0.98%),2172676.0,23.7,1.01,15.06%,306784327.0,20/05/2022,2022-03-23
0,FDX,226.57,221.05-226.07,89550000000.0,225.29,199.03-319.9,18.15,1585887.0,57410000000.0,3.00(1.32%),2413537.0,12.49,1.31,-17.32%,259178229.0,23/06/2022,2022-03-23
0,GIS,62.68,63.83-66.3,18610000000.0,65.48,56.67-69.95,3.63,6993692.0,38770000000.0,2.04(3.25%),3768913.0,17.26,0.49,2%,603206700.0,23/03/2022,2022-03-23
0,GLW,38.34,37.46-38.42,14080000000.0,38.32,33.93-46.82,1.21,2526552.0,31750000000.0,1.08(2.82%),4946094.0,31.63,0.96,-6.42%,845646081.0,26/04/2022,2022-03-23
0,GT,14.18,13.61-14.17,17480000000.0,14.06,11.64-24.89,2.72,6054670.0,3860000000.0,N/A(N/A),7086898.0,5.21,1.98,-17.03%,281968548.0,29/04/2022,2022-03-23
0,GS,343.01,335.13-340.76,64989999999.99999,340.35,317.72-426.16,59.35,1714697.0,113410000000.0,8.00(2.33%),3275335.0,5.78,1.46,1.08%,337924987.0,14/04/2022,2022-03-23
0,JPM,142.62,139.2-141.58,61720000000.0,141.01,127.27-172.96,15.34,10613920.0,412660000000.0,4.00(2.80%),16375777.0,9.29,1.11,-5.53%,2952808970.0,13/04/2022,2022-03-23
0,KMB,122.39,120.31-123.24,19440000000.0,123.13,117.32-145.79,5.35,1606032.0,40630000000.0,4.64(3.79%),1977038.0,22.86,0.51,-8%,336928381.0,22/04/2022,2022-03-23
0,KHC,37.95,38-38.65,26040000000.0,38.28,32.78-44.95,0.63,5812058.0,46840000000.0,1.60(4.22%),7454144.0,60.62,0.98,-4.05%,1223740203.0,04/05/2022,2022-03-23
0,KO,60.8,59.99-60.98,38660000000.0,60.77,51.15-63.02,2.25,11905412.0,261730000000.00003,1.76(2.89%),19220589.0,27.01,0.66,19.22%,4335473308.0,26/04/2022,2022-03-23
0,MCD,238.12,235.95-237.92,23220000000.0,237.18,217.68-271.15,10.04,2157524.0,175630000000.0,5.52(2.32%),3326844.0,23.73,0.61,5.8%,743584718.0,04/05/2022,2022-03-23
0,LLY,285.02,283.35-288.18,28320000000.0,284.24,178.58-295.33,6.12,2456147.0,256490000000.0,3.92(1.38%),2806483.0,46.54,0.43,53.37%,902347126.0,28/04/2022,2022-03-23
0,ORCL,81.8,80.22-81.41,41830000000.0,81.14,66.74-106.34,2.61,5862378.0,214470000000.0,1.28(1.56%),9383702.0,31.35,0.83,23.34%,2668157000.0,22/06/2022,2022-03-23
0,MRK,79.3,79.25-80.57,48700000000.0,79.44,69.46-91.4,4.87,6376149.0,201510000000.0,2.76(3.48%),11867156.0,16.3,0.46,7.3%,2527733606.0,28/04/2022,2022-03-23
0,MSI,232.09,226.41-230.22,8170000000.0,230.17,180.85-273.65,7.17,486015.0,38150000000.0,3.16(1.36%),962504.0,32.38,0.87,24.97%,168209089.0,05/05/2022,2022-03-23
0,MMM,149.94,147.56-149.74,35360000000.0,149.74,139.74-208.95,10.11,2007838.0,84330000000.0,5.96(3.97%),3457496.0,14.83,0.97,-20.86%,571100000.0,26/04/2022,2022-03-23
0,ODP,46.37,45.09-46.5,10830000000.0,46.35,34.02-51.4,3.5,212974.0,2200000000.0,N/A(N/A),376201.0,13.25,1.93,25.09%,48486904.0,04/05/2022,2022-03-23
