,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,132.11,129.74-133.31,61060000000.0,131.13,113.02-233.94,-8.93,4406291.0,78500000000.0,N/A(N/A),7393061.0,-18.88,1.38,-41.13%,593811169.0,26/10/2022,2022-10-06
0,GM,34.84,34.38-35.17,132100000000.0,34.58,30.33-67.21,5.31,11324892.0,50490000000.0,0.36(1.03%),14578202.0,7.33,1.27,-35.89%,1458048958.0,25/10/2022,2022-10-06
0,CVX,158.53,157.2-161.94,206100000000.0,157.34,105.21-182.4,15.06,9475525.0,315810000000.0,5.68(3.58%),9085776.0,10.39,1.15,49.75%,1957434814.0,04/11/2022,2022-10-06
0,C,43.84,42.79-43.8,40490000000.0,43.42,41.06-73.72,7.87,17003378.0,83380000000.0,2.04(4.65%),18434940.0,6.15,1.6,-39.56%,1936709623.0,14/10/2022,2022-10-06
0,BAC,31.92,31.36-31.88,49770000000.0,31.6,29.67-50.11,3.23,40265401.0,252630000000.0,0.88(2.76%),38649089.0,10.44,1.4,-27.82%,8035239025.0,17/10/2022,2022-10-06
0,T,15.65,15.31-15.81,140240000000.0,15.64,15.31-21.53,2.75,52115616.0,109170000000.0,1.11(6.97%),39484579.0,6.39,0.605,-22.87%,7125909948.0,20/10/2022,2022-10-06
0,CAT,178.38,176.89-180.98,54030000000.0,177.41,160.6-237.9,12.59,2400269.0,94400000000.0,4.80(2.69%),2702500.0,13.75,1.01,-7.34%,527909143.0,27/10/2022,2022-10-06
0,INTC,27.64,27-27.76,73390000000.0,27.44,25.74-56.28,4.68,32682160.0,111600000000.0,1.46(5.28%),40412600.0,6.81,0.619,-48.77%,4106000000.0,27/10/2022,2022-10-06
0,MSFT,249.2,246.08-250.34,198270000000.0,247.93,232.73-349.67,9.7,20068530.0,1840000000000.0,2.72(1.09%),24909036.0,26.53,0.943,-13.7%,7457891872.0,26/10/2022,2022-10-06
0,AA,40.08,38.65-40.35,13390000000.0,39.37,33.55-98.09,5.22,6851648.0,7170000000.0,0.40(1.00%),6434387.0,9.49,2.33,-18.29%,179925180.0,19/10/2022,2022-10-06
0,F,12.51,12.19-12.63,134590000000.0,12.36,10.61-25.87,2.91,63909917.0,49690000000.0,0.60(4.80%),67852641.0,5.3,1.33,-12.46%,4020237518.0,26/10/2022,2022-10-06
0,EBAY,39.12,38.83-39.63,10070000000.0,38.95,36.18-81.19,0.603,6396980.0,21360000000.0,0.88(2.25%),5325661.0,-10.97,1.22,-44.09%,549367835.0,26/10/2022,2022-10-06
0,DELL,37.86,37.38-38.31,105130000000.0,37.91,33.81-61.54,7.19,2722751.0,27470000000.0,1.32(3.49%),3188802.0,5.68,0.909,-29.46%,732959983.0,23/11/2022,2022-10-06
0,DIS,100.8,99.87-101.46,81110000000.0,100.43,90.23-179.63,1.73,6642418.0,182490000000.0,N/A(N/A),10811590.0,61.87,1.2,-42.27%,1823057777.0,10/11/2022,2022-10-06
0,DOW,46.06,45.31-46.1,60130000000.0,45.7,43.04-71.86,8.99,5427422.0,32689999999.999996,2.80(6.08%),5954026.0,5.6,1.41,-22.06%,718167477.0,20/10/2022,2022-10-06
0,CSCO,41.99,41.37-42.09,38460000000.0,41.65,39.96-64.29,2.83,18006683.0,170600000000.0,1.52(3.62%),18664363.0,14.42,0.942,-23.22%,4108844167.0,16/11/2022,2022-10-06
0,DE,355.77,353.04-359.34,48040000000.0,354.24,283.81-446.76,20.11,906503.0,107300000000.0,4.52(1.27%),1390574.0,18.17,1.06,5.17%,301819630.0,23/11/2022,2022-10-06
0,FDX,156.87,154.82-158,94750000000.0,156.4,141.92-266.79,13.71,3449183.0,40390000000.0,4.60(2.93%),2996348.0,11.01,1.21,-30.05%,260219792.0,20/12/2022,2022-10-06
0,GIS,77.15,74.63-77.2,18820000000.0,76.99,61.08-81.24,4.79,5363688.0,44490000000.0,2.16(2.78%),3728730.0,16.42,0.319,26.24%,593535650.0,21/12/2022,2022-10-06
0,GLW,31.32,31.17-31.6,14470000000.0,31.33,28.98-43.47,2.36,4708224.0,26640000000.0,1.08(3.45%),4519141.0,12.72,1.0,-15.12%,845318144.0,25/10/2022,2022-10-06
0,GT,11.44,11.13-11.55,20110000000.0,11.4,10.07-24.89,3.34,3409183.0,3170000000.0,N/A(N/A),4184960.0,4.18,1.88,-40.32%,282802845.0,04/11/2022,2022-10-06
0,GS,309.0,303.42-309.08,52580000000.0,307.39,277.84-426.16,44.72,1346159.0,99110000000.0,10.00(3.24%),2111325.0,7.39,1.36,-19.91%,325422234.0,18/10/2022,2022-10-06
0,JPM,110.39,107.94-110.19,66569999999.99999,109.46,104.4-172.96,12.49,11411232.0,318340000000.0,4.00(3.62%),11712642.0,9.32,1.09,-34.55%,2941334295.0,14/10/2022,2022-10-06
0,KMB,114.58,111.97-114.62,20130000000.0,114.62,111.9-145.79,5.3,1526572.0,37870000000.0,4.64(4.05%),1397869.0,24.35,0.346,-13.15%,337622288.0,25/10/2022,2022-10-06
0,KHC,33.89,33.27-33.94,25630000000.0,33.9,32.73-44.87,1.24,5786521.0,40950000000.0,1.60(4.72%),7616131.0,36.44,0.736,-8.58%,1225439747.0,03/11/2022,2022-10-06
0,KO,56.24,54.87-56.1,41320000000.0,56.0,52.28-67.2,2.21,16886448.0,237980000000.0,1.76(3.13%),12860767.0,27.23,0.545,5.95%,4324629174.0,25/10/2022,2022-10-06
