,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,161.14,154.2 - 158.83,69260000000.0,157.83,89.07 - 391,- 5.03,23038577.0,88280000000.0,6.17 (8.65%),33036329.0,,1.39,- 57.53%,564448738.0,21/10/2020,2020-09-21
0,GM,31.5,29.16 - 30.42,115790000000.0,30.3,14.33 - 38.95,1.05,20547092.0,42950000000.0,1.14 (7.06%),14770985.0,29.99,1.43,- 15.71%,1431096512.0,05/11/2020,2020-09-21
0,CVX,78.21,74.68 - 76.65,114790000000.0,76.24,51.66 - 125,- 4.71,16086735.0,142480000000.0,5.16 (6.55%),9066415.0,,1.22,- 37.09%,1867323403.0,30/10/2020,2020-09-21
0,C,44.86,43.07 - 44.16,49660000000.0,43.41,32.02 - 83.11,5.8,33411306.0,91460000000.0,2.04 (4.48%),23043628.0,7.74,1.76,- 35.31%,2081864894.0,13/10/2020,2020-09-21
0,BAC,25.21,24.03 - 24.78,50750000000.0,24.57,17.95 - 35.72,2.08,74989641.0,212180000000.0,0.72 (2.84%),61417454.0,12.11,1.52,- 14.8%,8664097768.0,14/10/2020,2020-09-21
0,T,28.93,28.26 - 28.82,175140000000.0,28.8,26.08 - 39.7,1.64,45372749.0,203990000000.0,2.08 (7.16%),34219847.0,17.67,0.64,- 23.69%,7125000000.0,22/10/2020,2020-09-21
0,CAT,152.39,143.87 - 149.5,46530000000.0,148.56,87.5 - 156.21,7.42,4270690.0,78700000000.0,4.12 (2.68%),3176912.0,20.52,1.01,18.91%,541506575.0,27/10/2020,2020-09-21
0,INTC,49.89,48.83 - 49.75,78960000000.0,49.39,43.63 - 69.29,5.44,27300572.0,211540000000.0,1.32 (2.62%),33639404.0,9.18,0.73,- 1.64%,4253000000.0,20/10/2020,2020-09-21
0,MSFT,200.39,196.38 - 202.71,143020000000.0,197.19,132.52 - 232.86,5.76,39570936.0,1530000000000.0,2.24 (1.10%),35210282.0,34.76,0.94,43.71%,7567652935.0,22/10/2020,2020-09-21
0,AA,13.32,11.99 - 13.09,9530000000.0,12.96,5.16 - 23.46,- 3.46,7061061.0,2290000000.0,N/A (N/A),6414097.0,,2.28,- 38.62%,185924291.0,14/10/2020,2020-09-21
0,F,7.23,6.81 - 7.09,130400000000.0,7.09,3.96 - 9.6,- 0.52,72641530.0,27330000000.0,0.45 (13.64%),65907230.0,,1.27,- 21.16%,3978388996.0,28/10/2020,2020-09-21
0,EBAY,48.61,47.73 - 50.24,10710000000.0,47.93,26.02 - 61.05,2.74,9088212.0,35100000000.0,0.64 (1.32%),9397319.0,17.76,1.36,20.44%,699881116.0,21/10/2020,2020-09-21
0,DELL,66.37,63.72 - 65.52,91510000000.0,64.77,25.54 - 68.61,2.77,2164524.0,48910000000.0,N/A (N/A),2990963.0,23.93,0.83,28%,746717209.0,25/11/2020,2020-09-21
0,DIS,128.63,123.59 - 126.89,69750000000.0,125.98,79.1 - 153.41,- 0.74,10325647.0,226590000000.0,0.88 (1.74%),11376624.0,,1.08,- 2.75%,1807063365.0,05/11/2020,2020-09-21
0,DOW,50.37,47.18 - 49.33,39090000000.0,49.04,21.95 - 56.25,- 2.65,6459766.0,37330000000.0,2.80 (5.49%),4507777.0,,,4.48%,741121450.0,22/10/2020,2020-09-21
0,CSCO,39.81,38.69 - 39.47,49300000000.0,39.31,32.4 - 50.28,2.64,28425234.0,165320000000.0,1.44 (3.57%),23284148.0,15.11,0.84,- 19.74%,4233425297.0,12/11/2020,2020-09-21
0,DE,221.97,210.18 - 217.45,35730000000.0,216.25,106.21 - 225.38,8.45,2130867.0,67090000000.0,3.04 (1.38%),1597942.0,26.28,0.93,35.29%,313374767.0,25/11/2020,2020-09-21
0,FDX,242.78,230.27 - 239.19,71490000000.0,237.95,88.69 - 255.93,6.78,4096290.0,62690000000.0,2.60 (1.07%),3577222.0,35.8,1.41,63.18%,262591998.0,17/12/2020,2020-09-21
0,GIS,57.32,56.92 - 58.2,17630000000.0,57.0,46.59 - 66.14,3.56,3395226.0,35350000000.0,1.96 (3.40%),3298401.0,16.12,0.61,5.5%,610917962.0,23/09/2020,2020-09-21
0,GLW,32.44,30.95 - 31.86,10700000000.0,31.66,17.44 - 33.86,0.1,5804521.0,23830000000.0,0.88 (2.68%),5096975.0,320.14,1.13,16.86%,759000000.0,03/11/2020,2020-09-21
0,GT,8.59,7.9 - 8.42,12720000000.0,8.41,4.09 - 17.2,- 6.93,4699180.0,1870000000.0,0.48 (8.86%),4154516.0,,2.1,- 37.84%,233010562.0,23/10/2020,2020-09-21
0,GS,194.86,187.47 - 194.17,54720000000.0,189.9,130.97 - 250.46,13.15,4863660.0,66780000000.0,5.00 (2.57%),3481996.0,14.82,1.4,- 8.83%,344076176.0,14/10/2020,2020-09-21
0,JPM,98.35,93.82 - 96.05,68209999999.99999,95.2,77.33 - 141.1,7.42,28333425.0,290440000000.0,3.60 (3.65%),18422815.0,13.25,1.12,- 17.28%,3047604487.0,13/10/2020,2020-09-21
0,KMB,145.97,144.36 - 146.81,18840000000.0,145.85,110.7 - 160.11,7.44,1235528.0,49760000000.0,4.28 (2.92%),1457780.0,19.62,0.52,8.09%,341047156.0,22/10/2020,2020-09-21
0,KHC,29.74,29.11 - 29.7,25420000000.0,29.4,19.99 - 36.36,- 0.16,8349814.0,36260000000.0,1.60 (5.22%),6218193.0,,1.06,5.69%,1222578592.0,29/10/2020,2020-09-21
0,KO,50.45,48.61 - 50.02,34330000000.0,49.75,36.27 - 60.13,2.13,17452176.0,210950000000.0,1.64 (3.24%),15478914.0,23.73,0.55,- 6.42%,4295438919.0,21/10/2020,2020-09-21
0,MCD,220.27,213.4 - 218.05,19260000000.0,217.14,124.23 - 226.72,6.31,2824055.0,160940000000.0,5.00 (2.25%),3044151.0,34.92,0.67,5.2%,744100000.0,27/10/2020,2020-09-21
0,LLY,154.17,149.06 - 153.66,22950000000.0,153.17,101.36 - 170.67,6.15,3457472.0,144650000000.0,2.96 (1.94%),3026756.0,25.08,0.17,32.72%,956470372.0,27/10/2020,2020-09-21
0,ORCL,59.75,60.03 - 62.6,39220000000.0,62.46,39.71 - 62.6,3.19,32510136.0,182960000000.0,0.96 (1.60%),15051734.0,18.74,0.78,11.74%,3007161000.0,16/12/2020,2020-09-21
