,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,173.8,177.41-182.87,62290000000.0,179.8,167.58-278.57,-7.15,10019925.0,104100000000.0,N/A(N/A),9742151.0,-,1.47,-22.42%,582999765.0,27/04/2022,2022-03-09
0,GM,40.2,41.8-42.86,127000000000.0,42.26,39.75-67.21,6.71,21143863.0,61420000000.0,N/A(N/A),20382055.0,6.0,1.26,-26.88%,1453021337.0,26/04/2022,2022-03-09
0,CVX,170.53,161.21-169.77,155880000000.0,162.77,92.86-174,8.13,43152395.0,323800000000.0,5.68(3.33%),15908438.0,20.96,1.01,55.38%,1947553346.0,29/04/2022,2022-03-09
0,C,54.87,55.81-57.28,38440000000.0,56.9,54.07-80.29,10.08,32318381.0,110830000000.0,2.04(3.72%),27430700.0,5.44,1.69,-24.02%,1980894613.0,14/04/2022,2022-03-09
0,BAC,38.59,40.16-41.6,47210000000.0,40.31,36.37-50.11,3.57,77061965.0,330980000000.0,0.84(2.18%),54821600.0,10.82,1.44,3.93%,8064854850.0,18/04/2022,2022-03-09
0,T,23.0,23.2-23.52,168860000000.0,23.29,22.02-33.88,2.76,42778695.0,166220000000.0,2.08(9.04%),57937591.0,8.32,0.64,-23.31%,7142892741.0,21/04/2022,2022-03-09
0,CAT,210.0,207.45-213.6,50970000000.0,212.57,179.67-246.69,11.77,4678112.0,112370000000.0,4.44(2.11%),3786952.0,17.84,0.84,-5.23%,535888051.0,26/04/2022,2022-03-09
0,INTC,47.5,46.88-48.46,79020000000.0,48.41,43.63-68.48,4.86,35540010.0,193950000000.0,1.46(3.07%),37893789.0,9.78,0.54,-20.63%,4072000000.0,28/04/2022,2022-03-09
0,MSFT,275.85,280.78-289.6,184900000000.0,283.44,229.35-349.67,9.4,34414159.0,2160000000000.0002,2.48(0.90%),37219073.0,29.35,0.94,21.31%,7496866428.0,28/04/2022,2022-03-09
0,AA,82.37,77-80.81,12150000000.0,79.8,27.11-92.32,2.17,11796155.0,14750000000.0,0.40(0.49%),8719548.0,37.88,2.19,189.32%,185403032.0,14/04/2022,2022-03-09
0,F,16.03,16.28-16.83,136340000000.0,16.65,11.14-25.87,4.43,61927085.0,65510000000.00001,0.40(2.50%),107264486.0,3.62,1.13,26.72%,4004247552.0,28/04/2022,2022-03-09
0,EBAY,53.09,52.6-53.93,10420000000.0,53.93,49.53-81.19,0.21,10093879.0,31170000000.0,0.88(1.65%),7146538.0,248.07,1.14,-0.34%,587528915.0,27/04/2022,2022-03-09
0,DELL,50.24,51.13-52.56,151810000000.0,51.45,48.98-115,6.37,4199030.0,39710000000.0,1.32(2.63%),4043525.0,7.89,0.86,-40.97%,763884923.0,27/05/2022,2022-03-09
0,DIS,131.75,133.36-135.5,72990000000.0,135.49,129.26-199.05,1.72,14598851.0,243310000000.0,N/A(N/A),12035577.0,76.57,1.2,-34.75%,1820633408.0,10/05/2022,2022-03-09
0,DOW,57.84,58.94-60.9,54970000000.0,59.25,52.07-71.38,8.38,7469805.0,43950000000.0,2.80(4.84%),5698277.0,6.9,-,-8.83%,735085853.0,21/04/2022,2022-03-09
0,CSCO,54.4,55.25-56.24,51550000000.0,55.64,48.2-64.29,2.8,18987741.0,232300000000.0,1.52(2.79%),21701806.0,19.46,0.94,14.5%,4154168000.0,18/05/2022,2022-03-09
0,DE,364.93,364.24-373.96,44450000000.0,369.25,320.5-405.49,18.04,1734487.0,113130000000.0,4.20(1.15%),2058305.0,20.23,0.97,3.18%,306784327.0,20/05/2022,2022-03-09
0,FDX,203.99,209-218.41,89550000000.0,209.0,199.03-319.9,17.25,3183619.0,57430000000.0,3.00(1.47%),2359215.0,11.83,1.32,-18.84%,264969342.0,17/03/2022,2022-03-09
0,GIS,63.76,64.01-65.39,18610000000.0,64.48,56.67-69.95,3.63,3722528.0,38670000000.0,2.04(3.20%),3740446.0,17.56,0.52,10.39%,603206700.0,23/03/2022,2022-03-09
