,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,163.6,164.11 - 170.98,69260000000.0,164.5,89.07 - 378.7,- 5.03,37609363.0,93260000000.0,6.17 (8.65%),29533426.0,,1.38,- 57%,564448738.0,21/10/2020,2020-09-30
0,GM,28.74,28.89 - 29.82,115790000000.0,28.89,14.33 - 38.95,1.05,11516913.0,42350000000.0,1.14 (7.06%),14376767.0,27.36,1.47,- 23.32%,1431096512.0,05/11/2020,2020-09-30
0,CVX,71.9,71.61 - 72.89,114790000000.0,72.25,51.66 - 122.94,- 4.71,10394520.0,134449999999.99998,5.16 (6.98%),9515963.0,,1.26,- 39.38%,1867323403.0,30/10/2020,2020-09-30
0,C,42.42,42.5 - 43.59,49660000000.0,42.58,32.02 - 83.11,5.8,22510481.0,89650000000.0,2.04 (4.71%),22967619.0,7.32,1.78,- 38.59%,2081864894.0,13/10/2020,2020-09-30
0,BAC,23.77,23.77 - 24.32,50750000000.0,23.78,17.95 - 35.72,2.08,55986353.0,208540000000.0,0.72 (2.99%),59617129.0,11.42,1.55,- 18.51%,8664097768.0,14/10/2020,2020-09-30
0,T,28.3,28.29 - 28.67,175140000000.0,28.38,26.08 - 39.7,1.64,38965051.0,202780000000.0,2.08 (7.33%),32707764.0,17.28,0.65,- 25.21%,7125000000.0,22/10/2020,2020-09-30
0,CAT,147.41,147.74 - 150.95,46530000000.0,148.0,87.5 - 156.21,7.42,3642038.0,80690000000.0,4.12 (2.79%),3102934.0,19.85,1.02,16.7%,541506575.0,27/10/2020,2020-09-30
0,INTC,51.19,51.15 - 52.38,78960000000.0,51.24,43.63 - 69.29,5.44,27634506.0,220220000000.0,1.32 (2.57%),33587822.0,9.42,0.72,- 0.66%,4253000000.0,20/10/2020,2020-09-30
0,MSFT,207.26,206.54 - 211.98,143020000000.0,207.73,132.52 - 232.86,5.76,33738815.0,1590000000000.0,2.24 (1.07%),34724844.0,35.96,0.93,49.08%,7567652935.0,22/10/2020,2020-09-30
0,AA,11.67,11.56 - 12.1,9530000000.0,11.68,5.16 - 23.46,- 3.46,5503820.0,2160000000.0,N/A (N/A),5910461.0,,2.34,- 41.85%,185924291.0,14/10/2020,2020-09-30
