,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,207.86,209.78-214.56,63300000000.0,211.3,185.26-278.57,-14.74,11141181.0,125550000000.0,N/A(N/A),9476931.0,-,1.51,-2.9%,587699224.0,26/01/2022,2022-01-04
0,GM,61.17,61.96-65.98,130940000000.0,61.96,40.04-65.98,7.48,43994480.0,95450000000.0,N/A(N/A),18461713.0,8.17,1.17,46.9%,1451860294.0,01/02/2022,2022-01-04
0,CVX,119.26,119.66-121.98,134860000000.00002,119.95,84.57-121.98,5.16,16334505.0,234080000000.0,5.36(4.68%),10169374.0,23.13,1.27,41.22%,1927685919.0,28/01/2022,2022-01-04
0,C,63.1,63.53-64.73,39150000000.0,64.06,57.4-80.29,10.38,28914428.0,126200000000.0,2.04(3.25%),20856740.0,6.08,1.79,2.34%,1984267239.0,14/01/2022,2022-01-04
0,BAC,46.18,47.04-48.43,46630000000.0,47.06,29.57-48.69,3.34,74264041.0,392840000000.0,0.84(1.91%),44970487.0,13.84,1.49,52.36%,8184084032.0,18/01/2022,2022-01-04
0,T,25.43,25.44-25.88,173600000000.0,25.65,22.02-33.88,0.12,54743667.0,183100000000.0,2.08(8.18%),52538760.0,214.53,0.68,-11.58%,7141000000.0,26/01/2022,2022-01-04
0,CAT,207.0,207.94-218.92,48410000000.0,208.28,179.34-246.69,9.21,5146778.0,117970000000.0,4.44(2.14%),3097263.0,22.48,0.91,13.72%,540941600.0,27/01/2022,2022-01-04
0,INTC,53.21,52.65-53.94,78470000000.0,53.57,47.87-68.48,5.15,45305462.0,216120000000.0,1.39(2.82%),31331491.0,10.33,0.52,6.8%,4067000000.0,26/01/2022,2022-01-04
0,MSFT,334.75,326.12-335.2,176250000000.0,334.83,212.01-349.67,8.95,32526821.0,2470000000000.0,2.48(0.74%),25393025.0,37.42,0.86,50.5%,7507980444.0,27/01/2022,2022-01-04
0,AA,60.36,57.21-61.15,11200000000.0,60.68,17.3-62.61,4.3,7780322.0,10760000000.0,0.40(0.91%),8485765.0,14.05,2.45,161.87%,187103147.0,19/01/2022,2022-01-04
0,F,21.77,22.42-24.56,134620000000.0,22.52,8.46-24.56,0.7,306579094.0,97190000000.0,0.40(2.09%),93996102.0,30.89,1.1,147.67%,3996241503.0,27/01/2022,2022-01-04
0,EBAY,66.8,64.44-67.42,10680000000.0,67.17,51.06-81.19,2.81,7498065.0,40780000000.0,0.72(1.07%),7050116.0,23.8,1.12,32.94%,626003781.0,02/02/2022,2022-01-04
0,DELL,56.98,57.25-59,105120000000.0,57.25,53.01-115,8.65,5647099.0,44690000000.0,N/A(N/A),4385194.0,6.59,0.86,-22.25%,763884923.0,24/02/2022,2022-01-04
0,DIS,156.76,155.55-160.32,67420000000.0,158.59,142.04-203.02,1.11,16228167.0,282990000000.0,N/A(N/A),12102542.0,141.7,1.19,-13.48%,1817655948.0,08/02/2022,2022-01-04
0,DOW,56.87,57.1-58.7,51310000000.0,57.25,51.33-71.38,7.71,9003627.0,43210000000.0,2.80(5.28%),5627046.0,7.38,-,2.47%,739614412.0,27/01/2022,2022-01-04
0,CSCO,62.79,61.11-62.81,50790000000.0,62.44,43.39-64.29,2.69,29411980.0,258329999999.99997,1.48(2.34%),19829057.0,23.48,0.94,41.14%,4217606555.0,16/02/2022,2022-01-04
0,DE,350.11,352.71-373.75,44000000000.0,354.11,267.45-400.34,18.99,3017191.0,114120000000.0,4.20(1.21%),1616280.0,18.43,1.06,30.13%,307407282.0,18/02/2022,2022-01-04
