,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,139.84,131.29-138.07,61060000000.0,136.25,113.02-241.15,-8.29,10057840.0,81600000000.0,N/A(N/A),10523034.0,-,1.35,-40.92%,591635833.0,27/07/2022,2022-07-05
0,GM,32.19,30.33-32.43,130509999999.99998,31.11,30.33-67.21,6.02,19015026.0,47260000000.0,N/A(N/A),17480515.0,5.34,1.27,-45.4%,1458240927.0,26/07/2022,2022-07-05
0,CVX,146.51,139.41-144.54,176840000000.0,143.65,92.86-182.4,10.63,11227033.0,279970000000.0,5.68(3.88%),11025069.0,13.78,1.13,38.13%,1964813456.0,29/07/2022,2022-07-05
0,C,46.87,44.93-46.65,40490000000.0,45.69,44.93-74.64,8.48,19051947.0,90400000000.0,2.04(4.35%),23815144.0,5.53,1.61,-33.43%,1941920542.0,15/07/2022,2022-07-05
0,BAC,31.56,30.45-31.24,47750000000.0,30.8,30.45-50.11,3.51,47208044.0,250650000000.0,0.84(2.66%),49566114.0,8.99,1.43,-23.3%,8056881363.0,18/07/2022,2022-07-05
0,T,21.31,20.77-21.18,163030000000.0,21.13,16.62-22.14,2.37,36806402.0,151340000000.0,1.11(5.21%),49999993.0,8.99,0.51,-3.4%,7158851941.0,21/07/2022,2022-07-05
0,CAT,178.29,170.6-174.42,52670000000.0,173.77,170.6-237.9,11.85,3716809.0,92720000000.0,4.80(2.69%),3233697.0,15.04,0.99,-18.13%,533374415.0,28/07/2022,2022-07-05
0,INTC,36.34,35.54-36.74,77700000000.0,35.93,35.54-57.45,6.01,33109578.0,149770000000.0,1.46(4.02%),35363536.0,6.04,0.67,-35.98%,4088661122.0,21/07/2022,2022-07-05
0,MSFT,259.58,254.74-262.98,192560000000.0,256.16,241.51-349.67,9.58,22852043.0,1960000000000.0,2.48(0.96%),31782742.0,27.08,0.93,-6.51%,7479033135.0,26/07/2022,2022-07-05
0,AA,44.78,41.37-43.26,12580000000.0,42.83,31-98.09,3.74,7384682.0,7740000000.0,0.40(0.89%),6964603.0,11.96,2.39,18.09%,184448686.0,20/07/2022,2022-07-05
0,F,11.32,10.61-11.21,134590000000.0,11.05,10.61-25.87,2.85,87052568.0,45020000000.0,0.40(3.53%),61261455.0,3.98,1.21,-24.18%,4019765355.0,27/07/2022,2022-07-05
0,EBAY,42.89,41.89-43.96,10270000000.0,42.26,40.52-81.19,-2.89,6406161.0,24570000000.0,0.88(2.05%),7240344.0,-,1.18,-38.8%,559842135.0,11/08/2022,2022-07-05
0,DELL,42.74,41.57-43.21,102830000000.0,42.01,38.33-115,6.5,3840066.0,31900000000.0,1.32(3.09%),4611838.0,6.57,0.86,-56.99%,739517600.0,26/08/2022,2022-07-05
0,DIS,96.14,92.31-97.23,76620000000.0,94.26,92.01-187.58,1.48,10375717.0,176780000000.0,N/A(N/A),13407197.0,65.0,1.24,-45.72%,1821483742.0,09/08/2022,2022-07-05
0,DOW,51.69,49.35-50.82,58350000000.0,50.77,49.35-71.86,9.18,5889053.0,36870000000.0,2.80(5.42%),5912039.0,5.63,1.42,-18.61%,728101842.0,21/07/2022,2022-07-05
0,CSCO,42.22,40.82-41.97,51580000000.0,41.52,40.82-64.29,2.85,24201949.0,173590000000.0,1.52(3.57%),24623051.0,14.95,0.96,-20.43%,4140964037.0,17/08/2022,2022-07-05
0,DE,301.63,287.71-294.8,45440000000.0,293.87,287.71-446.76,19.17,2146347.0,89150000000.0,4.52(1.50%),1862537.0,15.74,1.08,-14.43%,305635672.0,19/08/2022,2022-07-05
0,FDX,223.61,218.72-230.97,93510000000.0,220.6,192.82-302.5,14.54,2860268.0,59630000000.0,4.60(2.06%),2607239.0,15.38,1.24,-25.31%,259178229.0,22/09/2022,2022-07-05
0,GIS,75.79,74.05-76.09,18990000000.0,75.62,56.67-76.09,4.42,6005359.0,45030000000.0,2.16(2.85%),3833888.0,17.14,0.36,25.86%,598900000.0,21/09/2022,2022-07-05
0,GLW,31.91,30.63-31.68,14470000000.0,30.95,30.63-43.47,1.25,3808654.0,26700000000.0,1.08(3.38%),5266444.0,25.56,0.95,-22.55%,844612498.0,26/07/2022,2022-07-05
0,GT,10.81,10.33-11.07,18880000000.0,10.55,10.33-24.89,3.01,3899863.0,3120000000.0,N/A(N/A),5072968.0,3.59,1.88,-37.44%,282465382.0,05/08/2022,2022-07-05
0,GS,299.23,288.36-297.35,60030000000.0,293.0,278.15-426.16,51.52,2462835.0,97300000000.0,8.00(2.67%),2606856.0,5.81,1.39,-20.03%,328223565.0,18/07/2022,2022-07-05
0,JPM,113.05,109.3-112.71,63020000000.0,110.77,109.3-172.96,13.48,12496085.0,329390000000.0,4.00(3.51%),13848889.0,8.46,1.15,-26.91%,2937050466.0,14/07/2022,2022-07-05
0,KMB,136.76,134.8-137.38,19790000000.0,136.19,117.32-145.79,5.18,1358340.0,45920000000.0,4.64(3.39%),1922919.0,26.4,0.35,1.79%,336925493.0,26/07/2022,2022-07-05
0,KHC,38.64,37.47-38.51,25690000000.0,38.48,32.78-44.87,0.8,7605843.0,46800000000.0,1.60(4.14%),8608102.0,48.43,0.79,-4.31%,1224044631.0,04/08/2022,2022-07-05
0,KO,64.38,62.42-64.18,40130000000.0,64.18,52.28-67.2,2.37,15343289.0,274279999999.99997,1.76(2.73%),18069236.0,27.15,0.56,18.83%,4335028727.0,26/07/2022,2022-07-05
0,MCD,252.96,249.66-253,23760000000.0,251.15,217.68-271.15,9.47,2387856.0,186410000000.0,5.52(2.18%),2848160.0,26.72,0.55,8.27%,739546930.0,28/07/2022,2022-07-05
0,LLY,324.71,318.93-327.43,29320000000.0,322.44,220.2-330.85,6.74,2101097.0,294300000000.0,3.92(1.21%),3045251.0,48.19,0.37,38.79%,900159559.0,04/08/2022,2022-07-05
0,ORCL,70.87,70.18-72,42440000000.0,70.38,63.76-106.34,2.4,9019119.0,191500000000.0,1.28(1.81%),8276446.0,29.53,0.84,-13.38%,2664926000.0,15/09/2022,2022-07-05
0,MRK,92.42,90.53-92.95,53980000000.0,92.44,70.89-95.72,5.48,8959675.0,234020000000.0,2.76(2.99%),12391555.0,16.85,0.36,17.58%,2528805025.0,28/07/2022,2022-07-05
