,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,158.38,156.19-161.65,61060000000.0,158.89,113.02-241.15,-8.29,8017911.0,95450000000.0,N/A(N/A),11041202.0,-,1.35,-27.06%,591635833.0,27/07/2022,2022-07-21
0,GM,34.76,34.36-35.13,130509999999.99998,34.76,30.33-67.21,6.09,10709094.0,51170000000.0,N/A(N/A),16729594.0,5.27,1.27,-38.09%,1458240927.0,26/07/2022,2022-07-21
0,CVX,146.52,141.5-145.47,176840000000.0,143.12,92.86-182.4,10.63,6712761.0,285170000000.0,5.68(3.88%),10949234.0,13.42,1.12,51.79%,1964813456.0,29/07/2022,2022-07-21
0,C,52.45,51.79-52.63,72120000000.0,52.11,43.45-74.64,7.87,18119812.0,101850000000.0,2.04(3.89%),24112156.0,6.57,1.61,-20.88%,1936700000.0,14/10/2022,2022-07-21
0,BAC,33.36,32.95-33.67,91300000000.0,33.09,29.68-50.11,3.23,31064994.0,270140000000.0,0.84(2.52%),47908777.0,-,1.42,-11.49%,8035221887.0,17/10/2022,2022-07-21
0,T,20.48,18.24-19.12,163030000000.0,19.04,16.62-21.55,2.39,121271975.0,135660000000.0,1.11(5.42%),43321013.0,8.67,0.691,-2.8%,7158851941.0,21/07/2022,2022-07-21
0,CAT,179.97,176.48-181.07,52670000000.0,178.42,167.09-237.9,12.01,2211803.0,96360000000.0,4.80(2.67%),3184675.0,14.25,0.993,-13.46%,533374415.0,28/07/2022,2022-07-21
0,INTC,40.56,39.82-40.65,77700000000.0,40.51,35.54-56.54,6.01,29299639.0,165960000000.0,1.46(3.60%),36137701.0,6.32,0.67,-26.57%,4088661122.0,28/07/2022,2022-07-21
0,MSFT,262.27,257.03-264.89,192560000000.0,259.79,241.51-349.67,9.58,22049355.0,1980000000000.0,2.48(0.95%),31113254.0,27.94,0.932,-6.1%,7479033135.0,26/07/2022,2022-07-21
0,AA,45.06,43.46-47.45,12580000000.0,47.33,36.1-98.09,3.74,12194138.0,8100000000.0,0.40(0.89%),6889992.0,11.98,2.37,28.93%,179921896.0,13/10/2022,2022-07-21
0,F,12.73,12.63-13,134590000000.0,12.88,10.61-25.87,2.85,66480307.0,52180000000.0,0.40(3.14%),60094203.0,4.08,1.21,-8.48%,4019765355.0,27/07/2022,2022-07-21
0,EBAY,46.19,45.85-46.67,10270000000.0,46.08,40.52-81.19,-2.89,2902485.0,26120000000.0,0.88(1.91%),7248157.0,-,1.18,-33.61%,559842135.0,10/08/2022,2022-07-21
0,DELL,44.17,43.74-44.74,102830000000.0,44.1,38.33-115,6.5,2167055.0,33020000000.000004,1.32(2.99%),4383495.0,6.6,0.84,-53.69%,739517600.0,26/08/2022,2022-07-21
0,DIS,103.35,101.61-104.25,76620000000.0,102.71,90.24-187.58,1.48,8425332.0,189620000000.0,N/A(N/A),12959913.0,64.81,1.23,-41.53%,1821483742.0,10/08/2022,2022-07-21
0,DOW,52.55,49.95-51.44,58350000000.0,50.57,48.27-71.86,9.18,9970884.0,37380000000.0,2.80(5.33%),5999846.0,5.6,1.41,-10.35%,728101842.0,21/07/2022,2022-07-21
0,CSCO,44.13,44.07-44.69,51580000000.0,44.29,40.82-64.29,2.85,15204343.0,184520000000.0,1.52(3.44%),24389080.0,15.22,0.96,-17.64%,4140964037.0,17/08/2022,2022-07-21
0,DE,315.36,308.61-316.76,45440000000.0,314.82,283.81-446.76,19.17,1217505.0,96700000000.0,4.52(1.43%),1848359.0,15.89,1.08,-9.39%,305635672.0,19/08/2022,2022-07-21
0,FDX,227.66,225.71-228.39,93510000000.0,226.45,192.82-298.85,14.52,991442.0,59160000000.0,4.60(2.02%),2481622.0,-,1.24,-23.61%,259845660.0,22/09/2022,2022-07-21
0,GIS,73.4,72.67-73.61,18990000000.0,73.09,56.67-76.93,4.46,3208464.0,43570000000.0,2.16(2.94%),3802091.0,16.95,0.359,22.5%,597158440.0,21/09/2022,2022-07-21
0,GLW,34.42,34.25-34.85,14470000000.0,34.33,30.63-43.47,1.25,3866307.0,29380000000.0,1.08(3.14%),5114818.0,26.12,0.95,-14.19%,844612498.0,26/07/2022,2022-07-21
0,GT,11.93,11.59-11.9,18880000000.0,11.78,10.33-24.89,3.01,2626989.0,3360000000.0,N/A(N/A),4901109.0,3.7,1.88,-23.72%,282465382.0,05/08/2022,2022-07-21
0,GS,321.45,319.85-327.16,49300000000.0,320.51,277.86-426.16,44.75,2485761.0,117310000000.0,10.00(3.11%),2559976.0,7.2,1.39,-11.87%,359380480.0,18/10/2022,2022-07-21
0,JPM,114.54,113.37-115.53,120580000000.0,114.44,106.08-172.96,12.49,11543349.0,337480000000.0,4.00(3.49%),13546087.0,9.19,1.14,-23.49%,2932600000.0,14/10/2022,2022-07-21
0,KMB,131.35,129.43-130.8,19790000000.0,130.24,117.32-145.79,5.2,1487413.0,43970000000.0,4.64(3.53%),1859949.0,26.12,0.346,-4.63%,336925493.0,26/07/2022,2022-07-21
0,KHC,38.26,37.82-38.34,25690000000.0,38.11,32.78-44.87,0.8,4504911.0,46440000000.0,1.60(4.18%),8622428.0,48.09,0.78,-2.89%,1224044631.0,27/07/2022,2022-07-21
0,KO,61.5,60.79-61.88,40130000000.0,61.26,52.28-67.2,2.37,11895589.0,265430000000.0,1.76(2.86%),17656003.0,26.63,0.55,10.16%,4335028727.0,26/07/2022,2022-07-21
0,MCD,254.58,252.32-254.8,23760000000.0,253.99,217.68-271.15,9.47,2051919.0,187100000000.0,5.52(2.17%),2768702.0,26.75,0.56,8.67%,739546930.0,26/07/2022,2022-07-21
0,LLY,322.03,319.71-328.05,29320000000.0,321.45,220.2-335.33,6.77,1692000.0,294000000000.0,3.92(1.22%),2917717.0,48.49,0.367,37.02%,900159559.0,04/08/2022,2022-07-21
0,ORCL,72.59,72.13-74.63,42440000000.0,72.15,63.76-106.34,2.49,6989155.0,198460000000.0,1.28(1.76%),8221528.0,29.06,0.838,-18.13%,2664926000.0,15/09/2022,2022-07-21
0,MRK,89.65,88.91-90.41,53980000000.0,89.15,70.89-95.72,5.48,8195550.0,227540000000.0,2.76(3.08%),11698641.0,16.92,0.36,17.7%,2528805025.0,28/07/2022,2022-07-21
0,MSI,217.03,216.94-222.26,8289999999.999999,216.94,195.18-273.65,7.51,488743.0,37090000000.0,3.16(1.46%),855527.0,29.24,0.905,-0.71%,167296991.0,04/08/2022,2022-07-21
0,MMM,133.01,132.37-133.99,35330000000.0,133.04,125.6-202.77,9.6,1651278.0,76130000000.0,5.96(4.48%),2964217.0,13.4,0.94,-33.77%,569058849.0,26/07/2022,2022-07-21
0,ODP,36.04,35.1-36.74,10640000000.0,35.48,28.85-48.94,3.43,381627.0,1780000000.0,N/A(N/A),450198.0,9.08,1.88,-22.59%,48608678.0,03/08/2022,2022-07-21
0,CAKFF,30.15,10.12-10.12,-,10.12,10.12-30.15,-4.29,0.0,4480000000.0,0.83(3.21%),534.0,-82.71,0.135,-65.69%,203220932.0,-,2022-07-21
0,PMMAF,67.18,68.23-69.54,7170000000.0,68.23,62.08-131.35,2.15,0.0,10370000000.0,0.50(0.29%),502.0,29.2,0.712,-40.86%,149605600.0,-,2022-07-21
0,VRTX,285.5,281.08-286.96,7950000000.0,285.79,176.36-296.84,9.55,1010004.0,72350000000.0,N/A(N/A),1719375.0,30.47,0.494,45.26%,255755961.0,27/07/2022,2022-07-21
