,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,170.23,169.09 - 174.1,69260000000.0,170.44,89.07 - 391,- 5.03,25497967.0,95540000000.0,6.17 (8.65%),45656898.0,,1.39,- 49%,564448738.0,21/10/2020,2020-08-19
0,GM,29.84,29.08 - 30.03,115790000000.0,29.65,14.33 - 39.77,1.05,14439330.0,41830000000.0,1.14 (7.06%),14851070.0,26.52,1.43,- 20.13%,1431096512.0,05/11/2020,2020-08-19
0,CVX,87.63,86.2 - 87.9,114790000000.0,87.3,51.66 - 125.27,- 4.71,9102052.0,161350000000.0,5.16 (5.77%),8835180.0,,1.27,- 25.3%,1867267832.0,30/10/2020,2020-08-19
0,C,50.34,50 - 51.33,49660000000.0,50.68,32.02 - 83.11,5.8,20629738.0,104680000000.0,2.04 (3.97%),25535250.0,9.13,1.8,- 21.72%,2081864894.0,13/10/2020,2020-08-19
0,BAC,25.53,25.39 - 26.08,50750000000.0,25.66,17.95 - 35.72,2.08,59173084.0,221020000000.0,0.72 (2.78%),70760009.0,12.72,1.59,- 6.38%,8664097768.0,14/10/2020,2020-08-19
0,T,29.79,29.68 - 29.89,175140000000.0,29.81,26.08 - 39.7,1.64,24681780.0,211830000000.0,2.08 (6.97%),35383168.0,18.32,0.66,- 15.8%,7125000000.0,22/10/2020,2020-08-19
0,CAT,138.37,137.46 - 139.92,46530000000.0,138.5,87.5 - 150.55,7.42,1848404.0,74740000000.0,4.12 (2.97%),3302721.0,18.85,1.11,17.9%,541506575.0,27/10/2020,2020-08-19
0,INTC,48.65,48.25 - 48.98,78960000000.0,48.79,43.63 - 69.29,5.44,25378790.0,205590000000.0,1.32 (2.70%),29671162.0,8.99,0.7,3.01%,4253000000.0,20/10/2020,2020-08-19
0,MSFT,210.98,209.25 - 212.1,143020000000.0,211.49,132.52 - 217.62,5.76,27560634.0,1590000000000.0,2.04 (0.97%),34226451.0,36.24,0.88,52.8%,7567652935.0,22/10/2020,2020-08-19
0,AA,14.76,14.77 - 15.95,9530000000.0,14.8,5.16 - 23.46,- 3.46,7294999.0,2840000000.0,N/A (N/A),8116383.0,,2.32,- 19.03%,185924291.0,14/10/2020,2020-08-19
0,F,6.89,6.86 - 7.02,130400000000.0,6.89,3.96 - 9.65,- 0.52,43975064.0,27330000000.0,0.45 (13.64%),80553063.0,,1.36,- 23.7%,3978388996.0,27/10/2020,2020-08-19
0,EBAY,57.03,57.03 - 58.38,10710000000.0,57.15,26.02 - 61.05,2.74,7181750.0,40400000000.0,0.64 (1.12%),10711689.0,20.56,1.41,41.2%,699881116.0,21/10/2020,2020-08-19
0,DELL,60.02,59.72 - 60.68,92140000000.0,60.32,25.54 - 63.14,5.94,1808822.0,44340000000.0,N/A (N/A),3046341.0,10.08,0.82,22.36%,740816465.0,28/08/2020,2020-08-19
0,DIS,128.92,127.43 - 130.22,69750000000.0,129.25,79.1 - 153.41,- 0.74,7613227.0,230940000000.0,0.88 (1.74%),13559952.0,,1.07,- 4.71%,1807063365.0,05/11/2020,2020-08-19
0,DOW,44.71,44.25 - 45.1,39090000000.0,44.69,21.95 - 56.25,- 2.65,3441467.0,33250000000.0,2.80 (6.30%),4670756.0,,,- 1.95%,741121450.0,22/10/2020,2020-08-19
0,CSCO,41.98,41.78 - 42.35,49300000000.0,42.1,32.4 - 50.3,2.64,20047427.0,176790000000.0,1.44 (3.42%),22614009.0,16.13,0.89,- 13.44%,4222296202.0,11/11/2020,2020-08-19
0,DE,192.13,191.94 - 194.6,36850000000.0,193.0,106.21 - 195.81,8.61,1511758.0,60070000000.0,3.04 (1.58%),1483376.0,22.21,0.94,26.08%,312858631.0,21/08/2020,2020-08-19
0,FDX,206.97,206.84 - 210.94,69220000000.0,206.84,88.69 - 211.5,4.9,2217242.0,54460000000.0,2.60 (1.26%),3109712.0,42.61,1.41,30.74%,261997423.0,15/09/2020,2020-08-19
0,GIS,64.63,64.42 - 64.98,17630000000.0,64.85,46.59 - 66.14,3.56,1664879.0,39390000000.0,1.96 (3.05%),3825834.0,17.79,0.58,17.08%,610917962.0,16/09/2020,2020-08-19
0,GLW,32.11,32.11 - 32.4,10700000000.0,32.23,17.44 - 32.86,0.1,3043010.0,24460000000.0,0.88 (2.72%),5828159.0,318.96,1.16,15.13%,759000000.0,03/11/2020,2020-08-19
0,GT,9.73,9.15 - 9.76,12720000000.0,9.69,4.09 - 17.2,- 6.93,12009526.0,2210000000.0,0.48 (8.86%),5211976.0,,2.12,- 16.84%,233010562.0,23/10/2020,2020-08-19
0,GS,201.31,201.77 - 206.1,54720000000.0,202.4,130.97 - 250.46,13.15,2431419.0,69900000000.0,5.00 (2.46%),3526665.0,15.82,1.46,- 0.44%,344076176.0,14/10/2020,2020-08-19
0,JPM,98.32,98.34 - 100.59,68209999999.99999,98.92,77.33 - 141.1,7.42,13374218.0,300370000000.0,3.60 (3.61%),21061129.0,13.8,1.17,- 9.54%,3047604487.0,13/10/2020,2020-08-19
0,KMB,157.62,157.03 - 158.43,18840000000.0,157.95,110.7 - 160.11,7.44,1064225.0,53660000000.0,4.28 (2.71%),1587334.0,21.27,0.49,10.42%,341047156.0,22/10/2020,2020-08-19
0,KHC,35.66,35.38 - 35.87,25420000000.0,35.75,19.99 - 36.36,- 0.16,3969318.0,43330000000.0,1.60 (4.45%),6024312.0,,1.04,38.7%,1222578592.0,29/10/2020,2020-08-19
0,KO,48.42,47.22 - 48.38,34330000000.0,48.12,36.27 - 60.13,2.13,17344028.0,203520000000.0,1.64 (3.40%),16816185.0,22.79,0.55,- 11.46%,4295438919.0,21/10/2020,2020-08-19
0,MCD,210.32,208.64 - 211.17,19260000000.0,210.22,124.23 - 221.01,6.31,2700801.0,155980000000.0,5.00 (2.40%),3357335.0,32.82,0.66,- 3.87%,744100000.0,27/10/2020,2020-08-19
0,LLY,153.11,152.01 - 154.41,22950000000.0,153.81,101.36 - 170.67,6.15,1938723.0,145700000000.0,2.96 (1.95%),3477542.0,24.42,0.2,36.06%,956470372.0,27/10/2020,2020-08-19
0,ORCL,55.18,55.46 - 56.8,39070000000.0,55.58,39.71 - 57.83,3.09,16727603.0,172430000000.0,0.96 (1.78%),12579817.0,17.53,0.82,2.43%,3068682000.0,16/09/2020,2020-08-19
0,MRK,84.56,84.56 - 85.71,47190000000.0,84.56,65.25 - 92.64,4.13,6556330.0,215110000000.0,2.44 (2.88%),9197888.0,20.23,0.46,- 1.89%,2529241070.0,27/10/2020,2020-08-19
0,MSI,149.8,149.53 - 151.49,7640000000.0,150.0,120.77 - 187.49,4.8,1288415.0,25550000000.0,2.56 (1.74%),1538466.0,30.3,0.71,- 15.31%,169787092.0,29/10/2020,2020-08-19
0,MMM,164.38,163.78 - 165.69,31350000000.0,164.94,114.04 - 182.54,8.82,2000281.0,94450000000.0,5.88 (3.57%),2968254.0,18.83,0.98,0.88%,576019442.0,27/10/2020,2020-08-19
0,ODP,21.09,20.5 - 22.11,10170000000.0,21.17,12.3 - 29.9,- 5.37,744507.0,1100000000.0,0.75 (5.41%),871285.0,,2.34,39.67%,52664952.0,04/11/2020,2020-08-19
0,CAKFF,29.142,29.89 - 29.91,,29.89,0 - 0,2.14,,6260000000.0,0.83 (3.21%),400.0,12.1,0.45,0%,203220932.0,19/08/2020,2020-08-19
0,PMMAF,82.35,80.28 - 80.28,120.62M,80.28,43.01 - 89.75,- 3.11,188.0,12360000000.0,0.5 (0.29%),120.0,,0.37,14.09%,14939913.0,28/10/2020,2020-08-19
0,VRTX,271.31,269.53 - 273.99,5400000000.0,270.85,165.23 - 306.08,7.91,996508.0,70330000000.0,N/A (N/A),1627913.0,33.78,0.86,45.02%,260467334.0,21/10/2020,2020-08-19
0,MNST,82.98,82.35 - 83.58,4310000000.0,82.78,50.06 - 83.96,2.12,1231643.0,43610000000.0,N/A (N/A),2095273.0,39.27,1.05,43.56%,527396445.0,05/11/2020,2020-08-19
0,TEVA,10.48,10.1 - 10.44,16480000000.0,10.31,6.25 - 13.76,,14875804.0,11210000000.0,N/A (N/A),9460789.0,4440.15,1.62,56.18%,1095776094.0,29/10/2020,2020-08-19
0,FITB,20.08,19.93 - 20.46,4250000000.0,20.14,11.1 - 31.64,1.94,3803692.0,14370000000.0,1.08 (5.21%),7487973.0,10.81,1.76,- 22.53%,712241022.0,22/10/2020,2020-08-19
