,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,217.61,216.04 - 219.93,63410000000.0,218.25,89.07 - 368.3,- 7.88,9970228.0,122220000000.0,4.11 (N/A),22391050.0,,1.7,- 40.87%,564529686.0,03/02/2021,2020-11-27
0,GM,45.46,44.75 - 45.59,115790000000.0,45.35,14.33 - 46.7,2.23,7528791.0,64489999999.99999,0.76 (7.06%),16054407.0,20.39,1.51,25.79%,1431307600.0,10/02/2021,2020-11-27
0,CVX,92.14,90.54 - 92.59,104060000000.0,91.33,51.66 - 122.72,- 6.41,4627670.0,175780000000.0,5.16 (5.60%),11737156.0,,1.39,- 21.96%,1925045193.0,29/01/2021,2020-11-27
0,C,57.06,56.12 - 57.24,43410000000.0,57.0,32.02 - 83.11,5.12,14267076.0,117980000000.0,2.04 (3.58%),27047209.0,11.15,1.98,- 24.64%,2081959678.0,15/01/2021,2020-11-27
0,BAC,29.03,28.81 - 29.1,45710000000.0,28.97,17.95 - 35.72,2.02,25971555.0,251100000000.0,0.72 (2.48%),60992389.0,14.35,1.62,- 13.14%,8661522562.0,19/01/2021,2020-11-27
0,T,28.99,28.88 - 29.19,172890000000.0,29.07,26.08 - 39.55,1.52,15649805.0,206870000000.0,2.08 (7.17%),38567601.0,19.08,0.68,- 23.02%,7126000000.0,27/01/2021,2020-11-27
0,CAT,174.63,173.88 - 175.92,43660000000.0,174.41,87.5 - 178.32,6.01,976859.0,95110000000.0,4.12 (2.36%),3467155.0,29.04,0.98,19.86%,543258283.0,29/01/2021,2020-11-27
0,INTC,47.05,47.36 - 48.1,78100000000.0,47.36,43.61 - 69.29,5.1,15921420.0,192810000000.0,1.32 (2.81%),33252390.0,9.23,0.71,- 19.59%,4098000000.0,28/01/2021,2020-11-27
0,MSFT,213.87,214.04 - 216.27,147110000000.0,214.85,132.52 - 232.86,6.2,14512213.0,1630000000000.0,2.24 (1.05%),31118862.0,34.5,0.82,40.41%,7560495969.0,03/02/2021,2020-11-27
0,AA,20.37,20.27 - 21.19,9330000000.0,20.6,5.16 - 21.92,- 2.53,3739509.0,3810000000.0,N/A (N/A),5458774.0,,2.59,- 1.12%,185929586.0,20/01/2021,2020-11-27
0,F,9.08,9.03 - 9.14,130910000000.0,9.12,3.96 - 9.57,- 0.03,27853853.0,36160000000.0,0.3 (13.64%),64861775.0,,1.28,- 0.22%,3978427360.0,04/02/2021,2020-11-27
0,EBAY,50.45,50.9 - 51.93,12600000000.0,50.94,26.02 - 61.05,3.15,3604040.0,34780000000.0,0.64 (1.27%),9350005.0,16.0,1.25,40.73%,689338530.0,27/01/2021,2020-11-27
0,DELL,69.35,69.03 - 70.22,92140000000.0,69.36,25.54 - 71.45,3.19,1408664.0,52020000000.0,N/A (N/A),1979468.0,21.76,0.9,37.82%,745000000.0,25/02/2021,2020-11-27
0,DIS,149.09,146.53 - 150.35,65349999999.99999,149.0,79.1 - 152.97,- 1.56,5306365.0,266380000000.0,0.88 (1.74%),9954650.0,,1.18,- 1.58%,1810485037.0,09/02/2021,2020-11-27
0,DOW,55.73,55.01 - 56.05,38040000000.0,55.91,21.95 - 58.18,- 3.13,2847383.0,41860000000.0,2.80 (5.02%),4475104.0,,,3.96%,741751762.0,28/01/2021,2020-11-27
0,CSCO,42.5,42.64 - 42.98,48070000000.0,42.86,32.4 - 50.28,2.46,10769521.0,179580000000.0,1.44 (3.39%),24963177.0,17.26,0.92,- 6.06%,4225514401.0,09/02/2021,2020-11-27
0,DE,256.43,258.15 - 262.2,35560000000.0,258.62,106.21 - 265.77,8.69,1072234.0,82090000000.0,3.04 (1.19%),1562776.0,29.5,0.96,51.68%,313374767.0,19/02/2021,2020-11-27
0,FDX,288.3,285.35 - 291.2,71490000000.0,290.8,88.69 - 296.01,6.78,1248021.0,75470000000.0,2.60 (0.90%),3145813.0,42.51,1.35,78.5%,262591998.0,17/12/2020,2020-11-27
0,GIS,60.0,59.81 - 60.35,17990000000.0,60.35,46.59 - 66.14,3.73,1376069.0,36760000000.0,2.04 (3.40%),3260136.0,16.07,0.55,12.19%,611333854.0,17/12/2020,2020-11-27
0,GLW,37.3,37.05 - 37.6,10770000000.0,37.3,17.44 - 37.6,0.21,1416197.0,28340000000.0,0.88 (2.36%),4330702.0,181.12,1.17,27.09%,764010029.0,02/02/2021,2020-11-27
0,GT,11.02,10.72 - 11.12,12380000000.0,11.1,4.09 - 16.63,- 7.31,1759855.0,2570000000.0,0.32 (8.86%),3651722.0,,2.22,- 32.14%,233134083.0,11/02/2021,2020-11-27
0,GS,236.54,233.79 - 237.3,54340000000.0,237.0,130.97 - 250.46,17.34,1050396.0,80990000000.0,5.00 (2.11%),3375240.0,13.64,1.51,6.1%,344067789.0,20/01/2021,2020-11-27
0,JPM,122.03,121.08 - 122.35,66069999999.99999,122.0,77.33 - 141.1,7.66,5983627.0,369500000000.0,3.60 (2.95%),16599367.0,15.92,1.25,- 7.6%,3048203063.0,15/01/2021,2020-11-27
0,KMB,140.7,140.75 - 142.98,18890000000.0,140.79,110.7 - 160.11,6.88,1174231.0,48090000000.0,4.28 (3.04%),1856559.0,20.46,0.51,3.26%,340136715.0,25/01/2021,2020-11-27
0,KHC,32.54,32.62 - 33.04,25780000000.0,32.76,19.99 - 36.36,- 0.41,2220657.0,39780000000.0,1.60 (4.92%),6623753.0,,0.98,7.15%,1222623168.0,18/02/2021,2020-11-27
0,KO,52.93,52.61 - 53.19,33470000000.0,53.11,36.27 - 60.13,1.93,8499289.0,226470000000.0,1.64 (3.10%),15057875.0,27.45,0.59,- 1.89%,4297434612.0,18/02/2021,2020-11-27
