,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,157.69,156.32 - 161.36,69260000000.0,158.0,89.07 - 391,- 5.03,14673863.0,90420000000.0,6.17 (8.65%),37835335.0,,1.39,- 58.82%,564448738.0,21/10/2020,2020-09-11
0,GM,30.17,29.87 - 30.57,115790000000.0,30.3,14.33 - 39.58,1.05,13574919.0,43590000000.0,1.14 (7.06%),14891866.0,28.72,1.44,- 23.54%,1431096512.0,05/11/2020,2020-09-11
0,CVX,78.15,77.07 - 78.69,114790000000.0,78.24,51.66 - 125.27,- 4.71,13729956.0,145070000000.0,5.16 (6.45%),8851051.0,,1.22,- 35.56%,1867323403.0,30/10/2020,2020-09-11
0,C,50.95,50.8 - 51.69,49660000000.0,50.89,32.02 - 83.11,5.8,21014690.0,106180000000.0,2.04 (3.97%),21886042.0,8.79,1.69,- 26.05%,2081864894.0,13/10/2020,2020-09-11
0,BAC,25.14,25.09 - 25.58,50750000000.0,25.22,17.95 - 35.72,2.08,47563732.0,220930000000.0,0.72 (2.82%),62917877.0,12.08,1.52,- 14.66%,8664097768.0,14/10/2020,2020-09-11
0,T,28.91,28.8 - 29.13,175140000000.0,28.96,26.08 - 39.7,1.64,29636238.0,206630000000.0,2.08 (7.08%),34941089.0,17.65,0.64,- 25.37%,7125000000.0,22/10/2020,2020-09-11
0,CAT,149.86,150.24 - 154.4,46530000000.0,150.48,87.5 - 155.47,7.42,3235351.0,83300000000.0,4.12 (2.70%),3238922.0,20.18,1.01,12.6%,541506575.0,27/10/2020,2020-09-11
0,INTC,48.96,48.95 - 50.05,78960000000.0,49.26,43.63 - 69.29,5.44,29308208.0,209550000000.0,1.32 (2.66%),33707098.0,9.01,0.74,- 7.26%,4253000000.0,20/10/2020,2020-09-11
0,MSFT,205.37,201.24 - 208.63,143020000000.0,207.2,132.52 - 232.86,5.76,33542604.0,1540000000000.0,2.04 (0.97%),35291938.0,35.63,0.93,50.87%,7567652935.0,22/10/2020,2020-09-11
0,AA,13.78,13.68 - 14.28,9530000000.0,13.89,5.16 - 23.46,- 3.46,4217286.0,2600000000.0,N/A (N/A),6603705.0,,2.25,- 37.87%,185924291.0,14/10/2020,2020-09-11
0,F,6.91,6.85 - 7,130400000000.0,6.94,3.96 - 9.6,- 0.52,55046343.0,27850000000.0,0.45 (13.64%),68410921.0,,1.29,- 26.65%,3978388996.0,28/10/2020,2020-09-11
0,EBAY,52.32,52.1 - 53.08,10710000000.0,52.33,26.02 - 61.05,2.74,7224516.0,36920000000.0,0.64 (1.20%),9882667.0,19.11,1.32,31.13%,699881116.0,21/10/2020,2020-09-11
0,DELL,65.44,65.28 - 66.75,91510000000.0,65.72,25.54 - 68.61,2.77,1716168.0,49610000000.0,N/A (N/A),2872090.0,23.6,0.84,18.34%,746717209.0,25/11/2020,2020-09-11
0,DIS,133.22,131.09 - 133.74,69750000000.0,133.74,79.1 - 153.41,- 0.74,7159007.0,238060000000.0,0.88 (1.74%),11984642.0,,1.06,- 2.18%,1807063365.0,05/11/2020,2020-09-11
0,DOW,48.7,49.04 - 50.42,39090000000.0,49.21,21.95 - 56.25,- 2.65,6221175.0,36090000000.0,2.80 (5.69%),4470812.0,,,3.88%,741121450.0,22/10/2020,2020-09-11
0,CSCO,39.57,39.52 - 40.05,49300000000.0,39.77,32.4 - 50.28,2.64,21847389.0,168830000000.0,1.44 (3.59%),23192543.0,15.01,0.84,- 20.91%,4233425297.0,12/11/2020,2020-09-11
0,DE,215.11,213 - 218.51,35730000000.0,214.13,106.21 - 219.36,8.45,1901555.0,67690000000.0,3.04 (1.41%),1560483.0,25.47,0.94,30.25%,313374767.0,25/11/2020,2020-09-11
0,FDX,224.44,225.47 - 233.67,69220000000.0,226.44,88.69 - 233.67,4.9,4832028.0,61000000000.0,2.60 (1.15%),3047784.0,45.84,1.44,29.02%,261997423.0,15/09/2020,2020-09-11
0,GIS,58.49,57.84 - 59.05,17630000000.0,58.6,46.59 - 66.14,3.56,3557355.0,35760000000.0,1.96 (3.27%),3496803.0,16.45,0.6,7.68%,610917962.0,23/09/2020,2020-09-11
0,GLW,31.88,31.58 - 32.41,10700000000.0,32.28,17.44 - 33.86,0.1,7948897.0,24240000000.0,0.88 (2.66%),5369006.0,314.62,1.13,6.34%,759000000.0,03/11/2020,2020-09-11
0,GT,9.42,9.3 - 9.57,12720000000.0,9.46,4.09 - 17.2,- 6.93,3645165.0,2200000000.0,0.48 (8.86%),4315723.0,,2.05,- 32.52%,233010562.0,23/10/2020,2020-09-11
0,GS,200.01,198.95 - 201.91,54720000000.0,200.24,130.97 - 250.46,13.15,2374858.0,69110000000.0,5.00 (2.47%),3341483.0,15.21,1.39,- 7.74%,344076176.0,14/10/2020,2020-09-11
0,JPM,99.83,99.59 - 101.36,68209999999.99999,99.97,77.33 - 141.1,7.42,13777934.0,308020000000.0,3.60 (3.57%),18636937.0,13.45,1.11,- 14.81%,3047604487.0,13/10/2020,2020-09-11
0,KMB,148.15,147.25 - 149.04,18840000000.0,148.6,110.7 - 160.11,7.44,2101168.0,50650000000.0,4.28 (2.83%),1508839.0,19.92,0.51,12.31%,341047156.0,22/10/2020,2020-09-11
