,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,212.67,215.38-220.18,62160000000.0,215.83,141.58-278.57,-15.35,10248662.0,124660000000.0,N/A(N/A),11512194.0,-,1.62,26.97%,586151904.0,27/10/2021,2021-08-23
0,GM,48.8,47.07-48.35,139640000000.0,48.16,28.24-64.3,8.65,29834157.0,70840000000.0,N/A(N/A),16663748.0,5.64,1.33,70.87%,1451723812.0,27/10/2021,2021-08-23
0,CVX,94.3,96.06-97,116310000000.0,96.09,65.16-113.11,1.86,10225783.0,182370000000.0,5.36(5.68%),9748409.0,50.63,1.31,10.84%,1933911944.0,29/10/2021,2021-08-23
0,C,70.25,70.56-71.26,41430000000.0,70.76,40.49-80.29,9.63,12988124.0,142380000000.0,2.04(2.92%),20165086.0,7.29,1.91,42.49%,2026785183.0,14/10/2021,2021-08-23
0,BAC,40.37,40.6-41.1,46640000000.0,40.63,22.95-43.49,2.99,35324940.0,339710000000.0,0.84(2.09%),46483730.0,13.51,1.55,61.61%,8414903881.0,14/10/2021,2021-08-23
0,T,27.57,27.5-27.72,176020000000.0,27.62,26.35-33.88,-0.31,27355046.0,196850000000.0,2.08(7.56%),33041735.0,-,0.75,-7.14%,7139856703.0,21/10/2021,2021-08-23
0,CAT,204.94,205.83-209.75,45890000000.0,207.25,139.08-246.69,7.83,2664345.0,112200000000.0,4.44(2.17%),3760997.0,26.18,0.89,48.05%,547471467.0,28/10/2021,2021-08-23
0,INTC,52.01,52.48-53.53,77620000000.0,52.59,43.61-68.48,4.5,22223798.0,211000000000.0,1.39(2.65%),22291866.0,11.57,0.6,5.54%,4057000000.0,28/10/2021,2021-08-23
0,MSFT,304.36,301.85-305.4,168090000000.0,303.24,196.25-305.84,8.06,21801077.0,2290000000000.0,2.24(0.75%),22587591.0,37.78,0.77,42.88%,7514891248.0,27/10/2021,2021-08-23
0,AA,37.71,38.57-41.44,10460000000.0,38.6,10.98-45.79,2.27,9626391.0,7050000000.0,N/A(N/A),7704678.0,16.63,2.7,158.29%,186866156.0,20/10/2021,2021-08-23
0,F,12.57,12.47-12.85,136430000000.0,12.71,6.41-16.45,0.85,63293178.0,50210000000.0,N/A(N/A),76466559.0,14.85,1.15,88.74%,3994764392.0,27/10/2021,2021-08-23
