,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,166.64,164.41-168.12,60740000000.0,165.77,113.02-241.15,-8.93,5023225.0,98830000000.0,N/A(N/A),10484648.0,-,-,-27.26%,593811169.0,26/10/2022,2022-08-04
0,GM,37.31,36.07-37.16,132100000000.0,37.02,30.33-67.21,5.31,16136146.0,52840000000.0,N/A(N/A),16174139.0,6.79,1.27,-35.54%,1458048958.0,25/10/2022,2022-08-04
0,CVX,155.36,150.73-155.44,206100000000.0,155.32,92.86-182.4,15.06,10615097.0,297040000000.0,5.68(3.66%),10537286.0,10.6,1.13,51.42%,1964813456.0,04/11/2022,2022-08-04
0,C,51.61,51.07-51.75,72120000000.0,51.56,43.44-74.64,7.87,10074158.0,99490000000.0,2.04(3.95%),23180223.0,-,1.6,-25.07%,1936700000.0,14/10/2022,2022-08-04
0,BAC,33.64,33.17-33.67,91300000000.0,33.52,29.67-50.11,3.23,27954488.0,268459999999.99997,0.88(2.62%),45873766.0,10.53,1.42,-12.74%,8035239025.0,17/10/2022,2022-08-04
0,T,18.37,18.22-18.38,163030000000.0,18.31,16.63-21.53,2.75,28140555.0,130789999999.99998,1.11(6.04%),40296163.0,8.15,0.691,-13.71%,7158851941.0,26/10/2022,2022-08-04
0,CAT,182.87,181.12-185.93,54030000000.0,182.86,167.08-237.9,12.59,2461354.0,98070000000.0,4.80(2.62%),3131896.0,-,-,-12.29%,533374415.0,25/10/2022,2022-08-04
0,INTC,36.15,35.36-36.1,73390000000.0,36.01,35.24-56.28,4.68,53666308.0,146260000000.0,1.46(4.00%),38409573.0,-,-,-32.45%,4106000000.0,27/10/2022,2022-08-04
0,MSFT,282.47,280.17-283.8,198270000000.0,281.8,241.51-349.67,9.7,17879756.0,2109999999999.9998,2.48(0.88%),29549573.0,-,-,-1.62%,7457891872.0,26/10/2022,2022-08-04
0,AA,48.49,47.2-49.64,13390000000.0,48.54,36.61-98.09,5.22,4482355.0,8610000000.0,0.40(0.82%),6633190.0,-,-,20.08%,179925180.0,13/10/2022,2022-08-04
0,F,15.69,15.31-15.67,148030000000.0,15.65,10.61-25.87,2.91,82781040.0,61750000000.0,0.60(3.82%),62307748.0,-,-,11.91%,4020237518.0,26/10/2022,2022-08-04
0,EBAY,50.48,46.66-50.19,10270000000.0,50.1,40.52-81.19,-2.89,10586001.0,26880000000.0,0.88(1.74%),7123043.0,-12.16,1.15,-25.78%,559842135.0,26/10/2022,2022-08-04
0,DELL,44.45,43.55-44.49,102830000000.0,44.49,38.33-61.54,6.5,3140043.0,32659999999.999996,1.32(2.97%),4228103.0,6.6,0.84,-10.87%,739517600.0,26/08/2022,2022-08-04
0,DIS,109.02,107.66-109.45,76620000000.0,108.92,90.23-187.58,1.48,6510708.0,197030000000.0,N/A(N/A),12027136.0,64.81,1.23,-36.98%,1821483742.0,10/08/2022,2022-08-04
0,DOW,51.49,50.86-51.7,60130000000.0,51.31,48.27-71.86,8.99,6949163.0,36610000000.0,2.80(5.44%),6007136.0,5.96,1.41,-17.26%,718167477.0,20/10/2022,2022-08-04
0,CSCO,45.71,45.01-45.93,51580000000.0,45.9,40.82-64.29,2.85,15139925.0,187960000000.0,1.52(3.33%),23639843.0,15.22,0.96,-18.74%,4140964037.0,17/08/2022,2022-08-04
0,DE,336.51,336.72-344.76,45440000000.0,339.1,283.81-446.76,19.17,1317199.0,104740000000.0,4.52(1.34%),1751023.0,15.89,1.08,-8.02%,305635672.0,19/08/2022,2022-08-04
0,FDX,233.19,233.35-236.31,93510000000.0,233.79,192.82-282.88,14.52,1065003.0,61280000000.0,4.60(1.97%),2401789.0,15.86,1.24,-16.96%,259845660.0,22/09/2022,2022-08-04
0,GIS,75.6,75.25-76.24,18990000000.0,75.25,56.67-76.94,4.46,2618887.0,45070000000.0,2.16(2.86%),3812025.0,16.92,0.359,27.29%,597158440.0,21/09/2022,2022-08-04
0,GLW,36.5,36.22-36.59,14590000000.0,36.54,30.63-43.47,2.36,3088816.0,30900000000.0,1.08(2.96%),4888787.0,15.57,0.945,-12.47%,845318144.0,25/10/2022,2022-08-04
0,GT,12.72,12.52-12.81,18880000000.0,12.74,10.33-24.89,3.01,4174677.0,3550000000.0,N/A(N/A),4698164.0,3.7,1.88,-19.03%,282465382.0,05/08/2022,2022-08-04
0,GS,333.17,330.62-334.3,60030000000.0,333.28,277.84-426.16,44.75,1394880.0,119430000000.0,10.00(3.00%),2512574.0,7.28,1.39,-12.41%,359380480.0,18/10/2022,2022-08-04
0,JPM,113.61,111.02-113.32,63020000000.0,112.85,106.06-172.96,12.49,17908524.0,329510000000.0,4.00(3.52%),13184599.0,9.19,1.14,-25.69%,2932600000.0,14/10/2022,2022-08-04
0,KMB,134.75,131.9-134.87,20130000000.0,134.48,117.32-145.79,5.3,1191922.0,44800000000.0,4.64(3.44%),1638730.0,25.01,0.346,-0.66%,337622288.0,25/10/2022,2022-08-04
0,KHC,37.34,36.97-37.47,25630000000.0,37.28,32.78-44.87,1.24,4383423.0,45380000000.0,1.60(4.28%),8771601.0,-,0.787,-4.11%,1225439747.0,03/11/2022,2022-08-04
0,KO,63.92,62.92-63.73,41320000000.0,63.64,52.28-67.2,2.21,11744413.0,275260000000.0,1.76(2.75%),17001038.0,29.17,0.558,12.3%,4324629174.0,26/10/2022,2022-08-04
0,MCD,262.09,258.69-262.18,23590000000.0,261.7,217.68-271.15,8.19,2039304.0,192860000000.0,5.52(2.11%),2762319.0,31.62,0.555,10.61%,739546930.0,25/10/2022,2022-08-04
0,LLY,313.83,302.24-310.25,29320000000.0,310.2,220.2-335.33,6.77,4660417.0,274579999999.99997,3.92(1.25%),2923038.0,49.28,0.367,22.59%,900159559.0,04/08/2022,2022-08-04
0,ORCL,77.37,77.11-77.85,42440000000.0,77.45,63.76-106.34,2.49,3646449.0,206240000000.0,1.28(1.65%),8094866.0,29.06,0.838,-13.78%,2664926000.0,15/09/2022,2022-08-04
0,MRK,87.62,86.64-87.89,57170000000.0,87.81,70.89-95.72,6.56,7862361.0,219600000000.0,2.76(3.15%),11279874.0,13.73,0.355,14.67%,2528805025.0,27/10/2022,2022-08-04
0,MSI,238.45,236.91-240.57,8289999999.999999,238.38,195.18-273.65,7.51,930635.0,40150000000.0,3.16(1.33%),840785.0,30.72,0.905,5.98%,167296991.0,04/08/2022,2022-08-04
0,MMM,143.49,143.2-148.33,35090000000.0,143.49,125.6-202.77,7.22,5862091.0,84320000000.0,5.96(4.15%),3118801.0,19.97,0.945,-28.62%,569603928.0,25/10/2022,2022-08-04
0,ODP,36.4,36.5-37.2,8430000000.0,36.5,28.85-48.32,-1.8,421484.0,1790000000.0,N/A(N/A),446740.0,-,-,-23.98%,48608678.0,02/11/2022,2022-08-04
0,CAKFF,30.15,10.12-10.12,9260000000.0,10.12,10.12-10.12,-4.29,0.0,4370000000.0,0.83(3.21%),534.0,-,-,-66.43%,203220932.0,-,2022-08-04
0,PMMAF,67.55,69-71.12,7580000000.0,69.0,62.08-131.35,2.39,882.0,10600000000.0,0.50(0.29%),678.0,-,-,-46.39%,149605600.0,-,2022-08-04
0,VRTX,275.03,272.93-278.14,7950000000.0,277.41,176.36-296.84,9.55,2010051.0,70180000000.0,N/A(N/A),1641874.0,30.47,0.494,37.48%,255755961.0,04/08/2022,2022-08-04
0,MNST,96.05,95.11-96.42,5820000000.0,95.77,71.78-99.86,2.56,3030533.0,50870000000.0,N/A(N/A),2934370.0,37.9,0.927,3.24%,529671407.0,04/08/2022,2022-08-04
