,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,166.08,162.01 - 165.5,69260000000.0,164.77,89.07 - 382.85,- 5.03,19853378.0,92340000000.0,6.17 (8.65%),29965395.0,,1.42,- 56.62%,564448738.0,21/10/2020,2020-09-29
0,GM,29.44,28.5 - 29.4,115790000000.0,29.27,14.33 - 38.95,1.05,7369429.0,41140000000.0,1.14 (7.06%),14446478.0,27.71,1.42,- 21.33%,1431096512.0,05/11/2020,2020-09-29
0,CVX,73.93,71.11 - 74.14,114790000000.0,74.0,51.66 - 122.94,- 4.71,10539002.0,134259999999.99998,5.16 (7.18%),9503436.0,,1.25,- 37.66%,1867323403.0,30/10/2020,2020-09-29
0,C,43.34,42.02 - 43.29,49660000000.0,43.1,32.02 - 83.11,5.8,20685187.0,88290000000.0,2.04 (4.85%),23016016.0,7.28,1.76,- 37.6%,2081864894.0,13/10/2020,2020-09-29
0,BAC,24.09,23.53 - 23.99,50750000000.0,23.98,17.95 - 35.72,2.08,45640682.0,205950000000.0,0.72 (3.07%),59773589.0,11.21,1.53,- 17.92%,8664097768.0,14/10/2020,2020-09-29
0,T,28.38,28.13 - 28.41,175140000000.0,28.36,26.08 - 39.7,1.64,25436899.0,201640000000.0,2.08 (7.42%),32883320.0,17.12,0.65,- 24.18%,7125000000.0,22/10/2020,2020-09-29
0,CAT,147.68,146.21 - 148.97,46530000000.0,148.37,87.5 - 156.21,7.42,1605230.0,79820000000.0,4.12 (2.82%),3096286.0,19.55,1.0,16.66%,541506575.0,27/10/2020,2020-09-29
0,INTC,51.43,50.95 - 51.74,78960000000.0,51.31,43.63 - 69.29,5.44,19553862.0,217710000000.0,1.32 (2.64%),33708611.0,9.04,0.73,1.28%,4253000000.0,20/10/2020,2020-09-29
0,MSFT,209.44,206.81 - 210.07,143020000000.0,209.35,132.52 - 232.86,5.76,24204174.0,1570000000000.0,2.24 (1.08%),34800813.0,35.25,0.94,52.07%,7567652935.0,22/10/2020,2020-09-29
0,AA,12.24,11.55 - 12.18,9530000000.0,12.18,5.16 - 23.46,- 3.46,5160715.0,2170000000.0,N/A (N/A),5914270.0,,2.31,- 40.61%,185924291.0,14/10/2020,2020-09-29
0,F,6.69,6.54 - 6.7,130400000000.0,6.69,3.96 - 9.57,- 0.52,38954844.0,26220000000.0,0.45 (13.64%),63215294.0,,1.27,- 26.32%,3978388996.0,28/10/2020,2020-09-29
0,EBAY,54.04,52.59 - 54.3,10710000000.0,53.95,26.02 - 61.05,2.74,7028348.0,36830000000.0,0.64 (1.22%),8948320.0,18.92,1.3,40.84%,699881116.0,21/10/2020,2020-09-29
0,DELL,67.31,66.89 - 68.49,91510000000.0,67.49,25.54 - 68.61,2.77,1375235.0,51080000000.0,N/A (N/A),2587195.0,23.57,0.82,32.11%,746717209.0,25/11/2020,2020-09-29
0,DIS,125.99,123.68 - 126.29,69750000000.0,125.92,79.1 - 153.41,- 0.74,7302954.0,226410000000.0,0.88 (1.74%),10650171.0,,1.08,- 3.05%,1807063365.0,05/11/2020,2020-09-29
0,DOW,47.48,46.26 - 47.78,39090000000.0,47.23,21.95 - 56.25,- 2.65,2716732.0,34400000000.0,2.80 (6.08%),4303992.0,,,0.87%,741121450.0,22/10/2020,2020-09-29
0,CSCO,39.13,38.83 - 39.38,49300000000.0,39.07,32.4 - 50.28,2.64,16349618.0,165320000000.0,1.44 (3.75%),22077511.0,14.36,0.86,- 19.88%,4233425297.0,12/11/2020,2020-09-29
0,DE,221.14,218.07 - 222.39,35730000000.0,221.65,106.21 - 225.38,8.45,892802.0,69000000000.0,3.04 (1.39%),1581033.0,25.63,0.9,33.47%,313374767.0,25/11/2020,2020-09-29
0,FDX,254.44,249.12 - 258.2,71490000000.0,254.99,88.69 - 259.79,6.78,2188544.0,66540000000.00001,2.60 (1.04%),3648116.0,36.01,1.33,75.52%,262591998.0,17/12/2020,2020-09-29
0,GIS,59.9,59.43 - 60.24,17990000000.0,59.87,46.59 - 66.14,3.73,2246074.0,36590000000.0,2.04 (3.42%),3338860.0,15.72,0.6,9.17%,611333854.0,16/12/2020,2020-09-29
0,GLW,32.03,31.93 - 32.33,10700000000.0,32.15,17.44 - 33.86,0.1,3097274.0,24270000000.0,0.88 (2.82%),4805306.0,302.87,1.13,12.86%,759000000.0,03/11/2020,2020-09-29
0,GT,7.73,7.53 - 7.74,12720000000.0,7.68,4.09 - 17.2,- 6.93,1982133.0,1780000000.0,0.48 (8.86%),3499840.0,,2.13,- 45.6%,233010562.0,23/10/2020,2020-09-29
0,GS,199.07,195.43 - 198.77,54720000000.0,198.16,130.97 - 250.46,13.15,2399543.0,67690000000.0,5.00 (2.56%),3431186.0,14.84,1.36,- 4.74%,344076176.0,14/10/2020,2020-09-29
0,JPM,96.16,94.33 - 96.03,68209999999.99999,96.03,77.33 - 141.1,7.42,12845905.0,290620000000.0,3.60 (3.85%),17889851.0,12.48,1.13,- 18.31%,3047604487.0,13/10/2020,2020-09-29
0,KMB,147.56,146.02 - 147.94,18840000000.0,147.6,110.7 - 160.11,7.44,965783.0,49900000000.0,4.28 (2.92%),1423780.0,19.69,0.52,3.87%,341047156.0,22/10/2020,2020-09-29
0,KHC,29.83,28.5 - 29.88,25420000000.0,29.77,19.99 - 36.36,- 0.16,4338449.0,36180000000.0,1.60 (5.49%),6151453.0,,1.08,7.15%,1222578592.0,29/10/2020,2020-09-29
0,KO,49.28,48.91 - 49.56,34330000000.0,49.39,36.27 - 60.13,2.13,12425612.0,210130000000.0,1.64 (3.37%),15118160.0,22.9,0.55,- 9.26%,4295438919.0,22/10/2020,2020-09-29
0,MCD,220.26,218.48 - 220.96,19260000000.0,220.42,124.23 - 226.72,6.31,1731676.0,162680000000.0,5.00 (2.29%),2921536.0,34.27,0.65,3.33%,744100000.0,27/10/2020,2020-09-29
0,LLY,148.1,145.93 - 148.44,22950000000.0,147.98,101.36 - 170.67,6.15,3308043.0,139890000000.0,2.96 (1.97%),2997426.0,24.21,0.18,31.8%,956470372.0,27/10/2020,2020-09-29
0,ORCL,59.58,59.4 - 60.16,39220000000.0,59.58,39.71 - 62.4,3.19,6329179.0,178870000000.0,0.96 (1.61%),14466624.0,18.6,0.75,10.15%,3007161000.0,16/12/2020,2020-09-29
0,MRK,82.76,81.7 - 83.15,47190000000.0,82.68,65.25 - 92.64,4.13,6433266.0,207140000000.0,2.44 (2.94%),7829520.0,20.15,0.44,- 0.18%,2529241070.0,27/10/2020,2020-09-29
0,MSI,156.63,157.27 - 158.96,7640000000.0,157.28,120.77 - 187.49,4.8,692443.0,26770000000.0,2.56 (1.66%),1202746.0,31.62,0.74,- 7.97%,169787092.0,29/10/2020,2020-09-29
0,MMM,161.66,158.78 - 161.95,31350000000.0,161.67,114.04 - 182.54,8.82,2006727.0,92040000000.0,5.88 (3.67%),2556937.0,18.19,0.94,- 1.74%,576019442.0,27/10/2020,2020-09-29
0,ODP,18.45,17.86 - 18.5,10170000000.0,18.41,13.6 - 29.9,- 5.37,373974.0,963.77M,0.75 (5.41%),780178.0,,2.28,10.48%,52664952.0,04/11/2020,2020-09-29
0,CAKFF,29.142,29.89 - 29.91,,29.89,0 - 0,2.14,,6250000000.0,0.83 (3.21%),400.0,12.1,0.45,0%,203220932.0,29/10/2020,2020-09-29
0,PMMAF,89.9,88.75 - 90.05,111.92M,90.05,43.01 - 91.1,- 3.11,20.0,13470000000.0,0.5 (0.29%),108.0,,0.37,14.23%,14939913.0,28/10/2020,2020-09-29
0,VRTX,267.73,266.38 - 271.68,5400000000.0,267.82,165.23 - 306.08,7.91,891632.0,70460000000.0,N/A (N/A),1295750.0,33.26,0.79,60.57%,260467334.0,21/10/2020,2020-09-29
0,MNST,80.51,79.59 - 81.08,4310000000.0,80.89,50.06 - 87.05,0.26,1469315.0,336690000000.0,N/A (N/A),2024836.0,294.61,1.04,39.27%,4219171560.0,05/11/2020,2020-09-29
0,TEVA,8.8,8.71 - 8.89,16480000000.0,8.79,6.25 - 13.76,,5008803.0,9710000000.0,N/A (N/A),8897114.0,3308.88,1.48,27.17%,1095776094.0,29/10/2020,2020-09-29
0,FITB,21.34,20.69 - 21.36,4250000000.0,21.23,11.1 - 31.64,1.94,5726395.0,14940000000.0,1.08 (5.28%),5801942.0,10.11,1.65,- 22.34%,712241022.0,22/10/2020,2020-09-29
0,SHLDQ,0.21,0.19 - 0.21,,0.2,0.12 - 0.41,- 20,102056.0,20.5M,N/A (N/A),321500.0,,2.34,- 28.57%,107908943.0,29/09/2020,2020-09-29
0,CTAS,336.0,327.75 - 335.16,8900000000.0,327.75,154.33 - 343.37,,326733.0,34860000000.0,2.55 (0.8%),468799.0,,1.47,26.25%,105546754.0,17/12/2020,2020-09-29
0,ADSK,232.15,230.57 - 234.38,3540000000.0,232.51,125.38 - 261.94,1.68,951089.0,51090000000.0,N/A (N/A),1289575.0,131.91,1.51,59.89%,219279183.0,19/11/2020,2020-09-29
0,DISH,29.88,29.35 - 30.08,12810000000.0,29.71,17.09 - 42.62,2.26,1547684.0,15580000000.0,N/A (N/A),2586137.0,12.65,1.79,- 12.14%,525305181.0,04/11/2020,2020-09-29
0,GILD,62.85,61.95 - 63.03,22170000000.0,62.96,60.89 - 85.9,- 0.24,8650548.0,77840000000.0,2.72 (4.37%),8643061.0,,0.58,- 0.08%,1253724370.0,22/10/2020,2020-09-29
0,LIFE,3.66,3.25 - 3.69,8.57M,3.67,2.15 - 7.62,- 3.43,274512.0,32.61M,N/A (N/A),104135.0,,1.91,- 2.74%,9942340.0,17/11/2020,2020-09-29
0,GOOGL,1458.66,"1,454 - 1,472",166030000000.0,1463.91,"1,008.87 - 1,725.65",44.22,1589441.0,997650000000.0,N/A (N/A),1769745.0,32.18,1.12,18.98%,680163635.0,22/10/2020,2020-09-29
0,FISV,104.07,103.41 - 104.74,14410000000.0,103.58,73.59 - 125.05,1.26,3660145.0,69370000000.0,N/A (N/A),4812810.0,78.17,0.78,1.42%,669649953.0,03/11/2020,2020-09-29
0,LBTYA,21.33,21.06 - 21.63,11420000000.0,21.54,15.23 - 26.39,- 0.79,1315361.0,12700000000.0,N/A (N/A),1204872.0,,1.22,- 13.64%,593644798.0,04/11/2020,2020-09-29
0,PDLI,3.28,3.25 - 3.36,110.13M,3.28,2.06 - 3.86,- 0.73,577279.0,379.56M,N/A (N/A),1066745.0,,0.93,48.75%,113982229.0,11/11/2020,2020-09-29
0,ADBE,488.51,484.17 - 493.45,12440000000.0,489.94,255.25 - 536.25,7.94,2029395.0,234840000000.0,N/A (N/A),3014989.0,58.88,0.99,76.01%,479718983.0,09/12/2020,2020-09-29
0,BB,4.61,4.49 - 4.69,999M,4.63,2.7 - 6.89,- 1.31,5838698.0,2580000000.0,N/A (N/A),3805068.0,,1.46,- 12.36%,556513359.0,18/12/2020,2020-09-29
0,QCOM,118.47,117.2 - 119.25,20000000000.0,118.14,58 - 123.9,2.37,5650208.0,132410000000.0,2.60 (2.27%),9203290.0,47.43,1.35,54.6%,1128265865.0,04/11/2020,2020-09-29
0,SINA,42.55,42.5 - 42.82,2120000000.0,42.7,26.3 - 44.99,- 0.29,1418757.0,2910000000.0,N/A (N/A),807093.0,,1.14,10.55%,68450187.0,24/11/2020,2020-09-29
0,BIDU,126.04,122.47 - 125.8,2320000000.0,125.04,82 - 147.38,1.49,3905301.0,42660000000.0,N/A (N/A),3131567.0,83.29,1.3,24.53%,34466620.0,28/10/2020,2020-09-29
0,SOHU,18.04,19.1 - 21.59,1800000000.0,20.53,5.41 - 25.71,- 2.7,1858497.0,1580000000.0,N/A (N/A),878413.0,,2.4,77.56%,78457538.0,09/11/2020,2020-09-29
0,DISCA,21.95,21.59 - 22.13,10780000000.0,21.93,17.12 - 33.66,1.98,2295764.0,11020000000.0,N/A (N/A),3953065.0,10.78,1.35,- 18.1%,506888843.0,05/11/2020,2020-09-29
0,RBBN,3.8,3.71 - 3.82,667.23M,3.77,1.96 - 5.92,- 1.68,192807.0,551.56M,N/A (N/A),300510.0,,0.87,- 34.37%,145148368.0,28/10/2020,2020-09-29
0,AMAT,59.36,59.15 - 60.25,16270000000.0,59.38,36.69 - 69.9,3.44,5398373.0,54470000000.0,0.88 (1.51%),7661848.0,16.79,1.28,20.09%,913000000.0,12/11/2020,2020-09-29
0,STLD,29.73,28.53 - 29.7,9550000000.0,29.24,14.98 - 35.78,2.48,1555617.0,6030000000.0,1.00 (3.47%),1638828.0,11.63,1.38,2.04%,210364813.0,14/10/2020,2020-09-29
0,CDNS,105.25,105.65 - 106.94,2440000000.0,105.82,51.48 - 117.59,3.63,1180456.0,29490000000.0,N/A (N/A),1617872.0,28.12,1.1,61.43%,278794000.0,21/10/2020,2020-09-29
0,BBBY,14.88,14.25 - 14.9,9890000000.0,14.84,3.43 - 17.79,- 4.76,6939717.0,1830000000.0,0.68 (12.06%),9781323.0,,2.29,50.45%,126034365.0,01/10/2020,2020-09-29
0,MCHP,103.07,102.01 - 104.04,5260000000.0,102.74,53.21 - 115.1,2.5,1392603.0,25950000000.0,1.47 (1.49%),2366770.0,39.12,1.61,12.9%,252451515.0,04/11/2020,2020-09-29
0,WYNN,73.62,70.55 - 73.09,4340000000.0,72.98,35.85 - 153.41,- 10.46,4240822.0,7660000000.0,3 (5.02%),4540584.0,,2.31,- 31.99%,107847969.0,04/11/2020,2020-09-29
0,ISRG,693.16,690.55 - 715.89,4360000000.0,698.0,360.5 - 777,9.5,541891.0,81150000000.0,N/A (N/A),623280.0,69.24,0.98,29.87%,117025880.0,15/10/2020,2020-09-29
0,NDAQ,125.37,118.01 - 126.36,4910000000.0,125.32,71.66 - 137.94,4.78,2659334.0,19940000000.0,1.96 (1.58%),716549.0,25.36,0.82,25.27%,164258414.0,21/10/2020,2020-09-29
0,RYAAY,81.41,79.93 - 80.99,138.77M,80.71,44.45 - 96.79,1.05,662048.0,14900000000.0,N/A (N/A),568078.0,77.69,1.33,24.46%,1089181737.0,02/11/2020,2020-09-29
0,APLO,38.0,38 - 38,,38.0,37 - 45,- 0.13,,4170000000.0,2.08 (5.47%),636.0,,0.84,- 7.2%,109839000.0,,2020-09-29
0,INFY,13.63,13.49 - 13.69,20380000000.0,13.64,6.76 - 13.85,0.54,7928898.0,58310000000.0,0.24 (1.83%),9785513.0,24.06,0.8,21.59%,4241602363.0,14/10/2020,2020-09-29
0,JBLU,11.95,11.28 - 11.92,5920000000.0,11.92,6.61 - 21.65,- 0.95,7967877.0,3110000000.0,N/A (N/A),9881407.0,,1.39,- 28.87%,272000000.0,27/10/2020,2020-09-29
0,SPAR,18.86,18.35 - 18.99,1350000000.0,18.95,9.01 - 20.96,1.06,227579.0,669.69M,0.10 (0.54%),328901.0,16.93,1.43,36.17%,35565111.0,29/10/2020,2020-09-29
