,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,207.03,206.86-214.68,63300000000.0,207.0,143.38-278.57,-14.74,8758344.0,121670000000.0,N/A(N/A),8592681.0,-,1.52,43.38%,587699224.0,26/01/2022,2021-11-01
0,GM,54.43,54.42-55.73,130940000000.0,55.0,34.23-64.3,7.48,14643988.0,79020000000.0,N/A(N/A),18028473.0,7.27,1.21,57.63%,1451860294.0,01/02/2022,2021-11-01
0,CVX,114.49,114.05-115.09,116310000000.0,115.0,69.4-115.29,5.16,10147362.0,221410000000.0,5.36(4.74%),10488149.0,22.21,1.28,64.73%,1933911944.0,28/01/2022,2021-11-01
0,C,69.16,69.03-69.9,39150000000.0,69.59,41.2-80.29,10.38,16320176.0,137229999999.99998,2.04(2.90%),17694673.0,6.66,1.83,66.97%,1984300000.0,14/01/2022,2021-11-01
0,BAC,47.78,47.29-48.16,46630000000.0,48.1,23.27-48.42,3.34,34882097.0,391040000000.0,0.84(1.76%),45427053.0,14.32,1.54,101.6%,8184084032.0,18/01/2022,2021-11-01
0,T,25.26,25.35-25.58,173600000000.0,25.46,25.01-33.88,0.12,37303591.0,180350000000.0,2.08(8.14%),36475209.0,213.09,0.66,-6.51%,7139856703.0,26/01/2022,2021-11-01
0,CAT,204.01,203.99-206.83,48410000000.0,204.29,155.23-246.69,9.21,2874342.0,111690000000.0,4.44(2.18%),3426484.0,22.15,0.91,29.9%,547471467.0,27/01/2022,2021-11-01
0,INTC,49.0,49-49.6,78470000000.0,49.37,44.24-68.48,5.15,24469217.0,199280000000.0,1.39(2.89%),22925274.0,9.51,0.51,10.66%,4067000000.0,26/01/2022,2021-11-01
0,MSFT,331.62,326.39-331.49,176250000000.0,331.22,200.12-332,8.95,23450403.0,2490000000000.0,2.48(0.76%),22594867.0,37.07,0.86,63.79%,7507980444.0,27/01/2022,2021-11-01
0,AA,45.95,45.21-47.53,11200000000.0,46.16,12.86-57.57,4.3,8707535.0,8600000000.0,0.40(0.86%),7842602.0,10.7,2.46,255.65%,187103147.0,19/01/2022,2021-11-01
0,F,17.08,17.09-17.97,136430000000.0,17.5,7.63-17.97,0.7,117356873.0,68260000000.00001,0.40(2.37%),66199968.0,24.24,1.12,120.96%,3996241503.0,27/01/2022,2021-11-01
