,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,192.63,185.26-190.36,63300000000.0,188.11,185.26-278.57,-14.74,10182173.0,110780000000.0,N/A(N/A),9650568.0,-,1.53,-12.34%,587699224.0,26/01/2022,2021-12-20
0,GM,55.16,53.14-54.54,130940000000.0,54.02,40.04-65.18,7.48,18889308.0,78460000000.0,N/A(N/A),18483765.0,7.37,1.19,34.5%,1451860294.0,01/02/2022,2021-12-20
0,CVX,113.6,110.73-113.71,134860000000.00002,111.86,83.53-119.26,5.16,13353449.0,219080000000.0,5.36(4.68%),10702249.0,22.04,1.27,30.29%,1927685919.0,28/01/2022,2021-12-20
0,C,59.54,57.59-58.73,39150000000.0,58.6,57.4-80.29,10.38,30746816.0,115620000000.0,2.04(3.25%),21238417.0,5.74,1.82,0.81%,1984267239.0,14/01/2022,2021-12-20
0,BAC,43.88,42.7-43.36,46630000000.0,43.27,28.73-48.69,3.34,55797127.0,353230000000.0,0.84(1.91%),46227183.0,13.15,1.51,53.05%,8184084032.0,18/01/2022,2021-12-20
0,T,23.78,23.75-24.29,173600000000.0,24.03,22.02-33.88,0.12,76469085.0,172810000000.0,2.08(8.75%),50231979.0,200.61,0.66,-19.12%,7141000000.0,26/01/2022,2021-12-20
0,CAT,201.37,193.06-197.55,48410000000.0,197.55,175.11-246.69,9.21,3481869.0,105680000000.0,4.44(2.20%),3302986.0,21.87,0.9,11.28%,540941600.0,27/01/2022,2021-12-20
0,INTC,50.62,48.96-50.13,78470000000.0,49.91,45.25-68.48,5.15,29847427.0,201720000000.0,1.39(2.82%),30465089.0,9.83,0.52,6.66%,4067000000.0,26/01/2022,2021-12-20
0,MSFT,323.8,317.57-322.8,176250000000.0,320.05,212.01-349.67,8.95,28087495.0,2400000000000.0,2.48(0.77%),26214750.0,36.2,0.87,48.13%,7507980444.0,27/01/2022,2021-12-20
0,AA,53.73,51.36-53.35,11200000000.0,51.89,17.3-57.57,4.3,8252192.0,9940000000.0,0.40(0.91%),8554601.0,12.51,2.41,144.12%,187103147.0,19/01/2022,2021-12-20
0,F,19.77,19.05-19.62,134620000000.0,19.46,8.43-21.49,0.7,73200835.0,77610000000.0,0.40(2.09%),91651140.0,28.05,1.09,120.89%,3996241503.0,27/01/2022,2021-12-20
0,EBAY,64.03,62.82-65.16,10680000000.0,62.91,49.94-81.19,2.81,7737914.0,39930000000.0,0.72(1.07%),6843866.0,22.81,1.14,20.67%,626003781.0,02/02/2022,2021-12-20
0,DELL,54.65,53.08-54.17,105120000000.0,54.01,53.01-115,8.65,3649632.0,40940000000.0,N/A(N/A),4392531.0,6.32,0.88,-25.05%,763884923.0,24/02/2022,2021-12-20
0,DIS,148.76,145.08-147.73,67420000000.0,146.98,142.04-203.02,1.11,11130092.0,266230000000.00003,N/A(N/A),12333658.0,134.47,1.19,-13.96%,1817655948.0,08/02/2022,2021-12-20
0,DOW,54.1,52.47-53.59,51310000000.0,53.1,51.33-71.38,7.71,6103242.0,39580000000.0,2.80(5.28%),5990139.0,7.02,-,-2.8%,739614412.0,27/01/2022,2021-12-20
0,CSCO,60.46,59.3-60.41,50790000000.0,59.67,43.36-60.79,2.69,21049999.0,254570000000.0,1.48(2.45%),19848204.0,22.48,0.91,33.05%,4217606555.0,16/02/2022,2021-12-20
0,DE,347.03,336.32-343.5,44000000000.0,342.94,262.85-400.34,18.99,1783188.0,104110000000.0,4.20(1.21%),1633514.0,18.27,1.07,28.2%,307407282.0,18/02/2022,2021-12-20
0,FDX,250.32,245.45-252.88,86640000000.0,250.3,216.34-319.9,17.25,2746773.0,65099999999.99999,3.00(1.22%),3024070.0,14.51,1.29,-9.16%,264969342.0,17/03/2022,2021-12-20
0,GIS,67.65,67.03-68,18300000000.0,67.12,53.96-69.68,3.77,3886671.0,41060000000.0,2.04(3.02%),3318183.0,17.96,0.5,13.89%,605692452.0,21/12/2021,2021-12-20
0,GLW,36.69,35.37-36.22,13760000000.0,36.18,34.8-46.82,0.94,4654393.0,30810000000.0,0.96(2.59%),4228099.0,39.08,1.09,1.24%,853408459.0,01/02/2022,2021-12-20
0,GT,19.25,18.39-19.21,16079999999.999998,18.55,9.95-24.89,1.05,4384711.0,5380000000.0,N/A(N/A),3926504.0,18.29,2.0,84.39%,281292551.0,08/02/2022,2021-12-20
0,GS,381.8,366.65-375.63,64440000000.0,375.52,248.76-426.16,60.62,3663019.0,123960000000.0,8.00(2.09%),2520005.0,6.3,1.51,57.68%,333577724.0,18/01/2022,2021-12-20
0,JPM,156.76,151.84-154.7,62880000000.0,154.51,121.09-172.96,15.81,14957409.0,454930000000.0,4.00(2.55%),10886434.0,9.92,1.13,31.64%,2955266061.0,14/01/2022,2021-12-20
0,KMB,139.37,138.4-141.58,19310000000.0,138.66,125.27-143.37,5.88,2185362.0,47590000000.0,4.56(3.33%),1645062.0,23.72,0.5,3.18%,336716722.0,26/01/2022,2021-12-20
0,KHC,35.51,34.9-35.33,26270000000.0,35.26,31.6-44.95,1.79,7262049.0,43170000000.0,1.60(4.76%),6807533.0,19.82,1.07,2.13%,1224042461.0,17/02/2022,2021-12-20
0,KO,57.73,57-57.78,37800000000.0,57.2,48.11-58.92,2.03,19456155.0,248580000000.0,1.68(3.14%),16682509.0,28.4,0.68,7.42%,4319420236.0,09/02/2022,2021-12-20
0,MCD,261.7,258.43-261.96,22530000000.0,259.63,202.73-266.89,9.69,2743639.0,195550000000.0,5.52(2.21%),2703558.0,27.01,0.58,21.68%,747245427.0,24/01/2022,2021-12-20
0,LLY,267.42,260.35-270.01,27760000000.0,269.23,161.78-283.9,6.55,3284549.0,238960000000.0,3.92(1.47%),3010008.0,40.85,0.34,56.02%,906592393.0,03/02/2022,2021-12-20
0,ORCL,96.62,91.52-96.42,41400000000.0,96.42,59.74-106.34,3.44,17133466.0,244800000000.0,1.28(1.32%),9703353.0,28.06,0.81,48.51%,2670447000.0,17/03/2022,2021-12-20
0,MRK,75.69,74.95-76.5,47700000000.0,75.7,68.38-91.4,2.53,11636608.0,192980000000.0,2.76(3.76%),16470642.0,29.9,0.5,-0.19%,2525943936.0,03/02/2022,2021-12-20
0,MSI,259.12,252.17-258.06,8119999999.999999,256.27,163.16-266.86,7.24,705829.0,43200000000.0,3.16(1.20%),662337.0,35.79,0.77,52.19%,168897488.0,03/02/2022,2021-12-20
0,MMM,174.75,170.96-173.88,35330000000.0,173.21,163.38-208.95,10.18,1970529.0,99420000000.0,5.92(3.43%),2323574.0,17.16,0.95,-0.95%,576252803.0,25/01/2022,2021-12-20
0,ODP,36.69,34.71-37.43,11080000000.0,35.95,27.58-51.4,3.2,599291.0,1920000000.0,N/A(N/A),365037.0,11.47,2.05,28.65%,51573323.0,23/02/2022,2021-12-20
0,CAKFF,30.15,10.12-10.12,-,10.12,10.12-30.15,2.14,0.0,5460000000.0,0.83(3.21%),534.0,12.1,0.45,-66.17%,203220932.0,-,2021-12-20
0,PMMAF,118.76,113.97-118.67,7370000000.0,118.45,93.68-131.35,-3.11,0.0,17240000000.0,0.50(0.29%),338.0,48.85,0.37,10.2%,149583859.0,-,2021-12-20
0,VRTX,214.54,213.25-216.39,7130000000.0,215.92,176.36-242.9,8.34,1574725.0,54770000000.0,N/A(N/A),1824647.0,25.72,0.6,-9.37%,254251938.0,02/02/2022,2021-12-20
0,MNST,91.62,89.6-91.78,5310000000.0,90.73,80.92-99.86,2.86,2726236.0,48490000000.0,N/A(N/A),2320833.0,32.09,1.09,1.65%,529139115.0,02/03/2022,2021-12-20
0,TEVA,8.2,7.78-8.1,16230000000.0,8.08,7.78-13.3,0.66,15053179.0,8830000000.0,N/A(N/A),9839740.0,12.49,1.31,-18.08%,1103007168.0,10/02/2022,2021-12-20
0,FITB,42.26,40.37-41.65,4190000000.0000005,41.62,26.57-45.92,3.62,5620387.0,28160000000.0,1.20(2.84%),4443711.0,11.68,1.45,58.69%,683757286.0,20/01/2022,2021-12-20
0,SHLDQ,0.02,0.02-0.03,-,0.02,0-0.79,-20.0,86436.0,2.16M,N/A(N/A),246804.0,-,1.26,-90.91%,107908943.0,20/12/2021,2021-12-20
0,CTAS,438.51,424.76-433,9010000000.0,431.61,315-461.44,10.58,817480.0,44460000000.0,3.80(0.89%),369084.0,41.47,1.47,23.75%,103407624.0,22/12/2021,2021-12-20
0,ADSK,277.65,268.04-276.82,4210000000.0,270.0,245.05-344.39,5.94,1588954.0,60520000000.0,N/A(N/A),1502175.0,46.76,1.4,-8.97%,219973417.0,03/03/2022,2021-12-20
0,DISH,33.25,31.21-32.95,17990000000.0,32.95,28.53-47.03,4.17,3331618.0,16579999999.999998,N/A(N/A),2486851.0,7.98,2.11,9.05%,528801615.0,23/02/2022,2021-12-20
0,GILD,72.21,71.45-72.52,27480000000.0,72.0,56.56-73.34,5.84,7224227.0,90910000000.0,2.84(4.02%),6856362.0,12.36,0.35,22.22%,1254383522.0,08/02/2022,2021-12-20
0,LIFE,8.0,7.73-8,2.05M,7.85,3.48-13.1,-2.03,251963.0,220.66M,N/A(N/A),740757.0,-,1.51,97.04%,27790677.0,30/03/2022,2021-12-20
