,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,224.16,216.42-224.58,62160000000.0,222.9,141.58-278.57,-15.35,9494342.0,131389999999.99998,N/A(N/A),10208047.0,-,1.6,43.66%,586151904.0,27/10/2021,2021-09-28
0,GM,53.24,52.7-54.21,139640000000.0,53.77,28.5-64.3,8.65,16140011.0,77290000000.0,N/A(N/A),16339232.0,6.16,1.27,83.59%,1451723812.0,27/10/2021,2021-09-28
0,CVX,102.97,102.88-104.89,116310000000.0,103.91,65.16-113.11,1.86,15218685.0,199130000000.0,5.36(5.33%),10223998.0,55.28,1.28,43.35%,1933911944.0,29/10/2021,2021-09-28
0,C,72.26,71.24-73.28,41430000000.0,72.47,40.49-80.29,9.63,20448539.0,146460000000.0,2.04(2.87%),18644287.0,7.5,1.9,71.97%,2026785183.0,14/10/2021,2021-09-28
0,BAC,43.26,43.06-44.04,46640000000.0,43.43,23.12-44.04,2.99,60694936.0,364030000000.0,0.84(1.99%),47536591.0,14.48,1.54,84.16%,8414903881.0,14/10/2021,2021-09-28
0,T,27.4,27.19-27.74,176020000000.0,27.44,26.35-33.88,-0.31,31776887.0,195630000000.0,2.08(7.67%),31660043.0,-,0.74,-2.28%,7139856703.0,21/10/2021,2021-09-28
0,CAT,200.0,198.75-201.89,45890000000.0,200.2,143.75-246.69,7.83,3161753.0,109490000000.0,4.44(2.26%),3361428.0,25.55,0.91,37.07%,547471467.0,28/10/2021,2021-09-28
0,INTC,54.66,53.96-54.59,77620000000.0,54.18,43.61-68.48,4.5,24033042.0,221760000000.0,1.39(2.56%),20814753.0,12.16,0.59,9.45%,4057000000.0,28/10/2021,2021-09-28
0,MSFT,294.17,282.75-290.78,168090000000.0,289.8,199.62-305.84,8.06,42357134.0,2210000000000.0,2.48(0.83%),22405168.0,36.52,0.79,41.55%,7514891248.0,27/10/2021,2021-09-28
0,AA,51.56,50.16-52.45,10460000000.0,51.6,10.98-52.45,2.27,7101368.0,9630000000.0,N/A(N/A),7675600.0,22.74,2.64,346.41%,186866156.0,20/10/2021,2021-09-28
