,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,210.05,203 - 223.02,63410000000.0,223.02,89.07 - 374.77,- 7.88,65807122.0,114770000000.0,4.11 (N/A),22652566.0,,1.65,- 43.15%,564529686.0,03/02/2021,2020-11-18
0,GM,41.98,42.06 - 44.13,115790000000.0,42.19,14.33 - 44.13,2.23,27613850.0,61150000000.0,0.76 (7.06%),15508823.0,18.83,1.42,14.64%,1431307600.0,10/02/2021,2020-11-18
0,CVX,87.04,84.25 - 87.9,104060000000.0,87.37,51.66 - 122.72,- 6.41,10583053.0,162240000000.0,5.16 (5.93%),11446610.0,,1.33,- 26.58%,1925045193.0,29/01/2021,2020-11-18
0,C,50.73,51.01 - 52.65,43410000000.0,51.09,32.02 - 83.11,5.12,25801172.0,106280000000.0,2.04 (4.02%),26395244.0,9.91,1.85,- 31.81%,2081959678.0,15/01/2021,2020-11-18
0,BAC,27.55,26.96 - 27.93,45710000000.0,27.63,17.95 - 35.72,2.02,54360709.0,233690000000.0,0.72 (2.61%),61150569.0,13.61,1.57,- 16.41%,8661522562.0,19/01/2021,2020-11-18
0,T,29.03,28.61 - 29.17,172890000000.0,29.05,26.08 - 39.55,1.52,29519196.0,203950000000.0,2.08 (7.17%),37864080.0,19.1,0.68,- 26.75%,7126000000.0,27/01/2021,2020-11-18
0,CAT,171.91,172.04 - 175.38,43660000000.0,172.04,87.5 - 176.35,6.01,3163711.0,93840000000.0,4.12 (2.40%),3462760.0,28.58,0.97,19.72%,543258283.0,29/01/2021,2020-11-18
0,INTC,45.53,45.04 - 45.69,78100000000.0,45.55,43.61 - 69.29,5.1,32798772.0,186580000000.0,1.32 (2.90%),33881956.0,8.93,0.68,- 21.84%,4098000000.0,28/01/2021,2020-11-18
0,MSFT,213.9,210.93 - 215.17,147110000000.0,213.65,132.52 - 232.86,6.2,28346717.0,1621420000000.0,2.24 (1.05%),32056642.0,34.6,0.83,42.65%,7560495969.0,03/02/2021,2020-11-18
0,AA,18.27,18.3 - 18.85,9330000000.0,18.3,5.16 - 21.92,- 2.53,6254548.0,3410000000.0,N/A (N/A),5257366.0,,2.44,- 11.99%,185929586.0,20/01/2021,2020-11-18
0,F,8.75,8.78 - 9.05,130910000000.0,8.82,3.96 - 9.57,- 0.03,77647173.0,35090000000.0,0.3 (13.64%),62687175.0,,1.25,- 2.23%,3978427360.0,04/02/2021,2020-11-18
