,Stock Symbol,Prev. Close,Todays Range,Revenue,Open,52 wk Range,EPS,Volume,Market Cap,Dividend (Yield),Average Vol. (3m),P/E Ratio,Beta,1-Year Change,Shares Outstanding,Next Earnings Date,Date
0,BA,115.86,113.02-122.19,61060000000.0,116.65,113.02-252.3,-8.29,17488417.0,71820000000.0,N/A(N/A),10028179.0,-,1.46,-53.15%,591635833.0,27/07/2022,2022-06-14
0,GM,32.28,32.47-33.59,130509999999.99998,32.67,32.15-67.21,6.02,17327064.0,48410000000.0,N/A(N/A),16960942.0,5.36,1.25,-47.5%,1458240927.0,26/07/2022,2022-06-14
0,CVX,167.33,165.84-172.29,176840000000.0,169.37,92.86-182.4,10.63,10093614.0,329850000000.0,5.68(3.39%),11131971.0,15.73,1.04,55.06%,1964813456.0,29/07/2022,2022-06-14
0,C,45.69,45.55-46.73,40490000000.0,46.19,45.4-75.33,8.48,24783169.0,89150000000.0,2.04(4.46%),24421009.0,5.39,1.6,-40.26%,1941920542.0,15/07/2022,2022-06-14
0,BAC,32.02,31.23-32.6,47750000000.0,31.92,31.23-50.11,3.51,49022656.0,253230000000.0,0.84(2.62%),49096482.0,9.12,1.4,-23.51%,8056881363.0,18/07/2022,2022-06-14
0,T,19.76,19.3-19.96,163030000000.0,19.88,16.62-22.15,2.37,42346629.0,139170000000.0,1.11(5.62%),47741549.0,8.34,0.55,-10.71%,7158851941.0,21/07/2022,2022-06-14
0,CAT,206.88,205.27-209.73,52670000000.0,208.06,179.67-237.9,11.85,2354549.0,110030000000.0,4.80(2.32%),3003844.0,17.45,0.9,-6.26%,533374415.0,28/07/2022,2022-06-14
0,INTC,37.77,37.54-38.2,77700000000.0,38.01,37.54-58.41,6.01,31265787.0,155040000000.0,1.46(3.87%),34575555.0,6.28,0.67,-34.71%,4088661122.0,21/07/2022,2022-06-14
0,MSFT,242.26,241.51-245.74,192560000000.0,243.86,241.51-349.67,9.58,26939264.0,1830000000000.0,2.48(1.02%),31692551.0,25.28,0.96,-6.06%,7479033135.0,26/07/2022,2022-06-14
0,AA,49.84,48.3-50.51,12580000000.0,50.17,31-98.09,3.74,5682620.0,9000000000.0,0.40(0.80%),6893382.0,13.31,2.33,33.33%,184448686.0,20/07/2022,2022-06-14
0,F,11.81,11.91-12.42,134590000000.0,11.99,11.74-25.87,2.85,82009929.0,49080000000.0,0.40(3.39%),63237515.0,4.15,1.17,-22.71%,4019765355.0,27/07/2022,2022-06-14
0,EBAY,42.93,42.21-43.59,10270000000.0,43.2,42.21-81.19,-2.89,5280908.0,23790000000.0,0.88(2.05%),6849628.0,-,1.16,-36.05%,559842135.0,20/07/2022,2022-06-14
0,DELL,47.25,47.01-47.93,102830000000.0,47.6,38.33-115,6.5,2303299.0,35030000000.0,1.32(2.79%),4552804.0,7.26,0.84,-54.56%,739517600.0,26/08/2022,2022-06-14
0,DIS,95.71,93.1-96.27,76620000000.0,96.27,93.1-187.58,1.48,12177328.0,171350000000.0,N/A(N/A),12500463.0,64.71,1.22,-46.04%,1821483742.0,09/08/2022,2022-06-14
0,DOW,58.68,57.46-59.13,58350000000.0,58.28,52.07-71.86,9.18,7092470.0,42530000000.0,2.80(4.77%),5363646.0,6.39,-,-13.71%,728101842.0,21/07/2022,2022-06-14
0,CSCO,43.24,42.57-43.7,51580000000.0,43.63,41.02-64.29,2.85,22320409.0,177610000000.0,1.52(3.52%),23754887.0,15.17,0.94,-21.05%,4140964037.0,17/08/2022,2022-06-14
0,DE,324.9,322.58-330.41,45440000000.0,326.17,307.64-446.76,19.17,1620607.0,99560000000.0,4.52(1.39%),1897407.0,16.95,1.03,-4.88%,305635672.0,19/08/2022,2022-06-14
0,FDX,200.98,219.58-232.29,91680000000.0,220.4,192.82-304.54,18.15,12389717.0,59530000000.0,3.00(1.49%),2504956.0,11.08,1.31,-32.12%,259178229.0,23/06/2022,2022-06-14
0,GIS,67.06,65.83-67.48,18630000000.0,67.17,56.67-73.99,3.75,2893828.0,39980000000.0,2.04(3.04%),3654816.0,17.9,0.44,7.26%,602212031.0,29/06/2022,2022-06-14
0,GLW,31.94,31.86-32.65,14470000000.0,32.08,31.58-43.47,1.25,6156919.0,27120000000.0,1.08(3.38%),5024795.0,25.59,0.93,-26%,844612498.0,27/07/2022,2022-06-14
0,GT,11.21,11.07-11.5,18880000000.0,11.27,10.89-24.89,3.01,4384035.0,3160000000.0,N/A(N/A),5296909.0,3.73,1.84,-40.21%,282465382.0,29/07/2022,2022-06-14
